Strompreis_2050_CO2frei;Erdgaspreis_2050;Oelpreis_2050;Biomassepreis_2050;Wasserstoffpreis_2050;Synthetische_Kraftstoffe_2050
73,3973728;20,34;28,47;25;74;120,22
68,65150597;20,34;28,47;25;74;120,22
63,62052927;20,34;28,47;25;74;120,22
62,64277962;20,34;28,47;25;74;120,22
67,79883282;20,34;28,47;25;74;120,22
64,01485278;20,34;28,47;25;74;120,22
61,60569695;20,34;28,47;25;74;120,22
61,85377182;20,34;28,47;25;74;120,22
62,49344966;20,34;28,47;25;74;120,22
57,30112997;20,34;28,47;25;74;120,22
53,71513719;20,34;28,47;25;74;120,22
50,26511389;20,34;28,47;25;74;120,22
45,35583672;20,34;28,47;25;74;120,22
44,08785754;20,34;28,47;25;74;120,22
41,85956006;20,34;28,47;25;74;120,22
37,09891713;20,34;28,47;25;74;120,22
39,07050074;20,34;28,47;25;74;120,22
47,25467247;20,34;28,47;25;74;120,22
57,83796497;20,34;28,47;25;74;120,22
71,90507406;20,34;28,47;25;74;120,22
80,97327201;20,34;28,47;25;74;120,22
86,42419458;20,34;28,47;25;74;120,22
86,73102438;20,34;28,47;25;74;120,22
80,11857072;20,34;28,47;25;74;120,22
73,52024359;20,34;28,47;25;74;120,22
68,3046154;20,34;28,47;25;74;120,22
63,65434658;20,34;28,47;25;74;120,22
60,34260518;20,34;28,47;25;74;120,22
59,05410847;20,34;28,47;25;74;120,22
58,90352001;20,34;28,47;25;74;120,22
61,43942552;20,34;28,47;25;74;120,22
62,69356376;20,34;28,47;25;74;120,22
64,33552924;20,34;28,47;25;74;120,22
63,13724675;20,34;28,47;25;74;120,22
73,48712683;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
50,32045405;20,34;28,47;25;74;120,22
48,53678089;20,34;28,47;25;74;120,22
37,36372469;20,34;28,47;25;74;120,22
37,2553151;20,34;28,47;25;74;120,22
45,76076616;20,34;28,47;25;74;120,22
56,6206844;20,34;28,47;25;74;120,22
72,01394491;20,34;28,47;25;74;120,22
81,61268209;20,34;28,47;25;74;120,22
83,12199943;20,34;28,47;25;74;120,22
81,24533379;20,34;28,47;25;74;120,22
77,75977281;20,34;28,47;25;74;120,22
73,87448368;20,34;28,47;25;74;120,22
68,72140138;20,34;28,47;25;74;120,22
64,45222016;20,34;28,47;25;74;120,22
61,10308131;20,34;28,47;25;74;120,22
60,02497018;20,34;28,47;25;74;120,22
59,89270733;20,34;28,47;25;74;120,22
62,59312529;20,34;28,47;25;74;120,22
64,43271963;20,34;28,47;25;74;120,22
67,65954549;20,34;28,47;25;74;120,22
70,33462422;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
48,65512566;20,34;28,47;25;74;120,22
42,054483;20,34;28,47;25;74;120,22
40,76049834;20,34;28,47;25;74;120,22
51,79577632;20,34;28,47;25;74;120,22
63,74992572;20,34;28,47;25;74;120,22
78,99963605;20,34;28,47;25;74;120,22
84,14405904;20,34;28,47;25;74;120,22
84,47584572;20,34;28,47;25;74;120,22
83,00615314;20,34;28,47;25;74;120,22
79,0923793;20,34;28,47;25;74;120,22
74,98220425;20,34;28,47;25;74;120,22
69,33056494;20,34;28,47;25;74;120,22
64,4673154;20,34;28,47;25;74;120,22
61,11987777;20,34;28,47;25;74;120,22
59,93296924;20,34;28,47;25;74;120,22
59,88229814;20,34;28,47;25;74;120,22
62,59078097;20,34;28,47;25;74;120,22
64,05770887;20,34;28,47;25;74;120,22
66,80387023;20,34;28,47;25;74;120,22
69,37562667;20,34;28,47;25;74;120,22
77,12696285;20,34;28,47;25;74;120,22
74,94411118;20,34;28,47;25;74;120,22
74,65783;20,34;28,47;25;74;120,22
67,06869507;20,34;28,47;25;74;120,22
61,33585643;20,34;28,47;25;74;120,22
59,52615802;20,34;28,47;25;74;120,22
62,20567843;20,34;28,47;25;74;120,22
59,37864822;20,34;28,47;25;74;120,22
69,12758579;20,34;28,47;25;74;120,22
78,67328592;20,34;28,47;25;74;120,22
82,61646603;20,34;28,47;25;74;120,22
83,57464916;20,34;28,47;25;74;120,22
82,81040821;20,34;28,47;25;74;120,22
79,13702466;20,34;28,47;25;74;120,22
74,80986735;20,34;28,47;25;74;120,22
69,63065332;20,34;28,47;25;74;120,22
64,85963394;20,34;28,47;25;74;120,22
62,03409083;20,34;28,47;25;74;120,22
60,06809384;20,34;28,47;25;74;120,22
59,1405685;20,34;28,47;25;74;120,22
59,67315808;20,34;28,47;25;74;120,22
59,32715583;20,34;28,47;25;74;120,22
58,92960986;20,34;28,47;25;74;120,22
55,36598939;20,34;28,47;25;74;120,22
56,48996713;20,34;28,47;25;74;120,22
55,14577564;20,34;28,47;25;74;120,22
51,52632368;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
38,92656334;20,34;28,47;25;74;120,22
48,52942769;20,34;28,47;25;74;120,22
60,82037139;20,34;28,47;25;74;120,22
67,41067051;20,34;28,47;25;74;120,22
75,29401965;20,34;28,47;25;74;120,22
76,8065128;20,34;28,47;25;74;120,22
72,66113242;20,34;28,47;25;74;120,22
69,80713008;20,34;28,47;25;74;120,22
65,55587183;20,34;28,47;25;74;120,22
62,31080218;20,34;28,47;25;74;120,22
58,94906604;20,34;28,47;25;74;120,22
57,14116439;20,34;28,47;25;74;120,22
56,51119226;20,34;28,47;25;74;120,22
56,82710995;20,34;28,47;25;74;120,22
55,04073496;20,34;28,47;25;74;120,22
52,49144273;20,34;28,47;25;74;120,22
42,51767029;20,34;28,47;25;74;120,22
35,03930556;20,34;28,47;25;74;120,22
27,44806113;20,34;28,47;25;74;120,22
24,04435718;20,34;28,47;25;74;120,22
23,55175789;20,34;28,47;25;74;120,22
20,69627256;20,34;28,47;25;74;120,22
21,33181645;20,34;28,47;25;74;120,22
26,17661577;20,34;28,47;25;74;120,22
30,26948308;20,34;28,47;25;74;120,22
34,1611054;20,34;28,47;25;74;120,22
48,4753074;20,34;28,47;25;74;120,22
59,24913776;20,34;28,47;25;74;120,22
71,42735976;20,34;28,47;25;74;120,22
75,2182798;20,34;28,47;25;74;120,22
72,1746677;20,34;28,47;25;74;120,22
68,77032984;20,34;28,47;25;74;120,22
63,68571874;20,34;28,47;25;74;120,22
64,44395029;20,34;28,47;25;74;120,22
61,10180902;20,34;28,47;25;74;120,22
60,52773628;20,34;28,47;25;74;120,22
61,38553319;20,34;28,47;25;74;120,22
66,35761754;20,34;28,47;25;74;120,22
71,38667285;20,34;28,47;25;74;120,22
68,71955502;20,34;28,47;25;74;120,22
62,82723459;20,34;28,47;25;74;120,22
62,24605411;20,34;28,47;25;74;120,22
61,55931329;20,34;28,47;25;74;120,22
58,20714349;20,34;28,47;25;74;120,22
57,59682406;20,34;28,47;25;74;120,22
71,2020179;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
70,1307924;20,34;28,47;25;74;120,22
75,20472407;20,34;28,47;25;74;120,22
90,1773296;20,34;28,47;25;74;120,22
98,71859299;20,34;28,47;25;74;120,22
86,80525164;20,34;28,47;25;74;120,22
85,26230784;20,34;28,47;25;74;120,22
82,79934382;20,34;28,47;25;74;120,22
75,96121665;20,34;28,47;25;74;120,22
69,4879052;20,34;28,47;25;74;120,22
63,9030338;20,34;28,47;25;74;120,22
60,53547552;20,34;28,47;25;74;120,22
59,27121618;20,34;28,47;25;74;120,22
59,14559655;20,34;28,47;25;74;120,22
61,81563068;20,34;28,47;25;74;120,22
63,0197111;20,34;28,47;25;74;120,22
65,92918252;20,34;28,47;25;74;120,22
66,13436647;20,34;28,47;25;74;120,22
71,53951275;20,34;28,47;25;74;120,22
68,57784162;20,34;28,47;25;74;120,22
66,39041365;20,34;28,47;25;74;120,22
65,05164434;20,34;28,47;25;74;120,22
69,30576888;20,34;28,47;25;74;120,22
58,97230232;20,34;28,47;25;74;120,22
63,09051262;20,34;28,47;25;74;120,22
64,86554369;20,34;28,47;25;74;120,22
69,490757;20,34;28,47;25;74;120,22
82,4118512;20,34;28,47;25;74;120,22
82,35451493;20,34;28,47;25;74;120,22
83,52078785;20,34;28,47;25;74;120,22
83,77282929;20,34;28,47;25;74;120,22
83,2611866;20,34;28,47;25;74;120,22
84,14657723;20,34;28,47;25;74;120,22
73,24017661;20,34;28,47;25;74;120,22
65,28819742;20,34;28,47;25;74;120,22
61,72503422;20,34;28,47;25;74;120,22
59,59924448;20,34;28,47;25;74;120,22
60,49919631;20,34;28,47;25;74;120,22
66,44719165;20,34;28,47;25;74;120,22
65,2852039;20,34;28,47;25;74;120,22
67,07527967;20,34;28,47;25;74;120,22
68,37414602;20,34;28,47;25;74;120,22
74,42416815;20,34;28,47;25;74;120,22
78,38355145;20,34;28,47;25;74;120,22
70,39424393;20,34;28,47;25;74;120,22
70,84201416;20,34;28,47;25;74;120,22
65,45131809;20,34;28,47;25;74;120,22
73,32551937;20,34;28,47;25;74;120,22
64,98746372;20,34;28,47;25;74;120,22
69,34729296;20,34;28,47;25;74;120,22
73,64671846;20,34;28,47;25;74;120,22
80,67111154;20,34;28,47;25;74;120,22
83,87634875;20,34;28,47;25;74;120,22
85,12834997;20,34;28,47;25;74;120,22
83,60120438;20,34;28,47;25;74;120,22
78,19201389;20,34;28,47;25;74;120,22
74,03159312;20,34;28,47;25;74;120,22
68,7325488;20,34;28,47;25;74;120,22
64,5378229;20,34;28,47;25;74;120,22
61,22539891;20,34;28,47;25;74;120,22
59,54491997;20,34;28,47;25;74;120,22
59,45961566;20,34;28,47;25;74;120,22
62,24593277;20,34;28,47;25;74;120,22
64,69824646;20,34;28,47;25;74;120,22
69,07516052;20,34;28,47;25;74;120,22
72,80039527;20,34;28,47;25;74;120,22
80,01443372;20,34;28,47;25;74;120,22
81,69153335;20,34;28,47;25;74;120,22
86,91407924;20,34;28,47;25;74;120,22
85,46373107;20,34;28,47;25;74;120,22
84,32726792;20,34;28,47;25;74;120,22
71,51321626;20,34;28,47;25;74;120,22
64,64692947;20,34;28,47;25;74;120,22
77,80015643;20,34;28,47;25;74;120,22
86,68876762;20,34;28,47;25;74;120,22
87,65690087;20,34;28,47;25;74;120,22
86,06950343;20,34;28,47;25;74;120,22
84,78858755;20,34;28,47;25;74;120,22
82,31101888;20,34;28,47;25;74;120,22
78,37662993;20,34;28,47;25;74;120,22
74,22704175;20,34;28,47;25;74;120,22
69,02325499;20,34;28,47;25;74;120,22
64,71435234;20,34;28,47;25;74;120,22
61,36870398;20,34;28,47;25;74;120,22
60,19263612;20,34;28,47;25;74;120,22
60,17230588;20,34;28,47;25;74;120,22
63,16821576;20,34;28,47;25;74;120,22
66,82391565;20,34;28,47;25;74;120,22
74,57264557;20,34;28,47;25;74;120,22
84,8894777;20,34;28,47;25;74;120,22
99,49346986;20,34;28,47;25;74;120,22
102,7274349;20,34;28,47;25;74;120,22
96,81054463;20,34;28,47;25;74;120,22
99,79517257;20,34;28,47;25;74;120,22
101,7545256;20,34;28,47;25;74;120,22
103,8199666;20,34;28,47;25;74;120,22
104,866462;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
106,4023521;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
74,87484522;20,34;28,47;25;74;120,22
65,66731718;20,34;28,47;25;74;120,22
55,08076758;20,34;28,47;25;74;120,22
56,05453701;20,34;28,47;25;74;120,22
54,99349367;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
61,20294152;20,34;28,47;25;74;120,22
57,26809856;20,34;28,47;25;74;120,22
63,76048915;20,34;28,47;25;74;120,22
75,5888146;20,34;28,47;25;74;120,22
79,56134749;20,34;28,47;25;74;120,22
79,39458761;20,34;28,47;25;74;120,22
75,37361809;20,34;28,47;25;74;120,22
72,02328385;20,34;28,47;25;74;120,22
68,06076625;20,34;28,47;25;74;120,22
66,18386908;20,34;28,47;25;74;120,22
60,8674442;20,34;28,47;25;74;120,22
58,72579176;20,34;28,47;25;74;120,22
58,36305644;20,34;28,47;25;74;120,22
58,89416941;20,34;28,47;25;74;120,22
58,68687002;20,34;28,47;25;74;120,22
55,98949451;20,34;28,47;25;74;120,22
45,07718839;20,34;28,47;25;74;120,22
32,30985078;20,34;28,47;25;74;120,22
23,94149846;20,34;28,47;25;74;120,22
21,25595889;20,34;28,47;25;74;120,22
27,17539521;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
30,51077637;20,34;28,47;25;74;120,22
30,27605581;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
60,60506189;20,34;28,47;25;74;120,22
72,10145582;20,34;28,47;25;74;120,22
78,77733351;20,34;28,47;25;74;120,22
79,52075725;20,34;28,47;25;74;120,22
75,82865288;20,34;28,47;25;74;120,22
71,09218689;20,34;28,47;25;74;120,22
66,33798318;20,34;28,47;25;74;120,22
69,08877908;20,34;28,47;25;74;120,22
77,78616394;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
76,35851305;20,34;28,47;25;74;120,22
72,75926671;20,34;28,47;25;74;120,22
78,01013985;20,34;28,47;25;74;120,22
83,4714331;20,34;28,47;25;74;120,22
85,37561512;20,34;28,47;25;74;120,22
69,01097209;20,34;28,47;25;74;120,22
60,54998648;20,34;28,47;25;74;120,22
46,6485131;20,34;28,47;25;74;120,22
42,26838966;20,34;28,47;25;74;120,22
43,15754951;20,34;28,47;25;74;120,22
45,46347231;20,34;28,47;25;74;120,22
40,68328716;20,34;28,47;25;74;120,22
46,83580103;20,34;28,47;25;74;120,22
58,53524013;20,34;28,47;25;74;120,22
72,43803341;20,34;28,47;25;74;120,22
84,45949177;20,34;28,47;25;74;120,22
85,79472207;20,34;28,47;25;74;120,22
84,03152496;20,34;28,47;25;74;120,22
80,02506844;20,34;28,47;25;74;120,22
75,53502013;20,34;28,47;25;74;120,22
69,92317215;20,34;28,47;25;74;120,22
63,97297465;20,34;28,47;25;74;120,22
60,63985268;20,34;28,47;25;74;120,22
59,3731638;20,34;28,47;25;74;120,22
59,64626851;20,34;28,47;25;74;120,22
62,06776726;20,34;28,47;25;74;120,22
63,68716665;20,34;28,47;25;74;120,22
65,33421075;20,34;28,47;25;74;120,22
59,83824251;20,34;28,47;25;74;120,22
56,13676924;20,34;28,47;25;74;120,22
50,77407408;20,34;28,47;25;74;120,22
46,40172544;20,34;28,47;25;74;120,22
41,49635855;20,34;28,47;25;74;120,22
41,24280685;20,34;28,47;25;74;120,22
45,49187259;20,34;28,47;25;74;120,22
45,36524077;20,34;28,47;25;74;120,22
50,92091331;20,34;28,47;25;74;120,22
61,27169302;20,34;28,47;25;74;120,22
73,89354465;20,34;28,47;25;74;120,22
83,82364097;20,34;28,47;25;74;120,22
87,39904855;20,34;28,47;25;74;120,22
83,15236774;20,34;28,47;25;74;120,22
78,55220126;20,34;28,47;25;74;120,22
74,31295752;20,34;28,47;25;74;120,22
68,84652315;20,34;28,47;25;74;120,22
63,70164766;20,34;28,47;25;74;120,22
61,82946601;20,34;28,47;25;74;120,22
74,04545291;20,34;28,47;25;74;120,22
79,47002426;20,34;28,47;25;74;120,22
69,91140386;20,34;28,47;25;74;120,22
66,33345647;20,34;28,47;25;74;120,22
70,45925686;20,34;28,47;25;74;120,22
64,2823835;20,34;28,47;25;74;120,22
67,34013718;20,34;28,47;25;74;120,22
67,04987365;20,34;28,47;25;74;120,22
67,01111674;20,34;28,47;25;74;120,22
66,22169437;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
84,24688937;20,34;28,47;25;74;120,22
82,73182365;20,34;28,47;25;74;120,22
108,8245379;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
98,35608963;20,34;28,47;25;74;120,22
88,67100478;20,34;28,47;25;74;120,22
84,75135492;20,34;28,47;25;74;120,22
70,20054955;20,34;28,47;25;74;120,22
61,56449072;20,34;28,47;25;74;120,22
59,54433281;20,34;28,47;25;74;120,22
59,0352854;20,34;28,47;25;74;120,22
61,69851983;20,34;28,47;25;74;120,22
64,32252267;20,34;28,47;25;74;120,22
70,85602261;20,34;28,47;25;74;120,22
76,02755827;20,34;28,47;25;74;120,22
85,32373923;20,34;28,47;25;74;120,22
91,94866517;20,34;28,47;25;74;120,22
91,8871344;20,34;28,47;25;74;120,22
91,70700576;20,34;28,47;25;74;120,22
91,17763119;20,34;28,47;25;74;120,22
87,55639272;20,34;28,47;25;74;120,22
84,41616908;20,34;28,47;25;74;120,22
86,06789598;20,34;28,47;25;74;120,22
87,71767009;20,34;28,47;25;74;120,22
91,02502786;20,34;28,47;25;74;120,22
90,18414353;20,34;28,47;25;74;120,22
86,05683566;20,34;28,47;25;74;120,22
82,76697983;20,34;28,47;25;74;120,22
77,68397078;20,34;28,47;25;74;120,22
74,28903614;20,34;28,47;25;74;120,22
68,77297221;20,34;28,47;25;74;120,22
63,96222897;20,34;28,47;25;74;120,22
60,62509093;20,34;28,47;25;74;120,22
59,33976336;20,34;28,47;25;74;120,22
59,23762821;20,34;28,47;25;74;120,22
61,95781535;20,34;28,47;25;74;120,22
64,71101862;20,34;28,47;25;74;120,22
69,80413545;20,34;28,47;25;74;120,22
72,86430817;20,34;28,47;25;74;120,22
81,41784661;20,34;28,47;25;74;120,22
87,95296922;20,34;28,47;25;74;120,22
89,0077496;20,34;28,47;25;74;120,22
88,07856772;20,34;28,47;25;74;120,22
88,4783918;20,34;28,47;25;74;120,22
83,54449039;20,34;28,47;25;74;120,22
78,86592029;20,34;28,47;25;74;120,22
82,28031893;20,34;28,47;25;74;120,22
89,16393997;20,34;28,47;25;74;120,22
90,51804861;20,34;28,47;25;74;120,22
88,67280867;20,34;28,47;25;74;120,22
85,38970729;20,34;28,47;25;74;120,22
82,43711664;20,34;28,47;25;74;120,22
78,39342358;20,34;28,47;25;74;120,22
74,03956918;20,34;28,47;25;74;120,22
70,04466868;20,34;28,47;25;74;120,22
66,8433561;20,34;28,47;25;74;120,22
63,6252209;20,34;28,47;25;74;120,22
61,3653419;20,34;28,47;25;74;120,22
60,42367562;20,34;28,47;25;74;120,22
61,28594423;20,34;28,47;25;74;120,22
61,44121713;20,34;28,47;25;74;120,22
59,95922512;20,34;28,47;25;74;120,22
53,78340304;20,34;28,47;25;74;120,22
55,92180126;20,34;28,47;25;74;120,22
47,00644656;20,34;28,47;25;74;120,22
37,28826226;20,34;28,47;25;74;120,22
73,15046117;20,34;28,47;25;74;120,22
65,75455292;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
89,04746403;20,34;28,47;25;74;120,22
96,19155586;20,34;28,47;25;74;120,22
92,21233672;20,34;28,47;25;74;120,22
82,41070929;20,34;28,47;25;74;120,22
75,08033137;20,34;28,47;25;74;120,22
71,64050108;20,34;28,47;25;74;120,22
66,86533876;20,34;28,47;25;74;120,22
63,00111062;20,34;28,47;25;74;120,22
59,64584143;20,34;28,47;25;74;120,22
57,7932602;20,34;28,47;25;74;120,22
57,39640687;20,34;28,47;25;74;120,22
58,06976199;20,34;28,47;25;74;120,22
58,52092144;20,34;28,47;25;74;120,22
59,83825499;20,34;28,47;25;74;120,22
58,9183566;20,34;28,47;25;74;120,22
58,09600616;20,34;28,47;25;74;120,22
59,99626087;20,34;28,47;25;74;120,22
62,02473728;20,34;28,47;25;74;120,22
69,67692938;20,34;28,47;25;74;120,22
77,34379639;20,34;28,47;25;74;120,22
75,28738481;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
78,90432344;20,34;28,47;25;74;120,22
69,08904899;20,34;28,47;25;74;120,22
70,43269865;20,34;28,47;25;74;120,22
79,5632392;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
96,92474214;20,34;28,47;25;74;120,22
84,85513385;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
77,81300462;20,34;28,47;25;74;120,22
76,1682038;20,34;28,47;25;74;120,22
69,11344845;20,34;28,47;25;74;120,22
62,13945247;20,34;28,47;25;74;120,22
60,80277463;20,34;28,47;25;74;120,22
62,38690259;20,34;28,47;25;74;120,22
65,43997301;20,34;28,47;25;74;120,22
69,35300731;20,34;28,47;25;74;120,22
68,58248314;20,34;28,47;25;74;120,22
73,16056391;20,34;28,47;25;74;120,22
74,81930793;20,34;28,47;25;74;120,22
76,41524944;20,34;28,47;25;74;120,22
84,69311483;20,34;28,47;25;74;120,22
60,14581772;20,34;28,47;25;74;120,22
67,20765744;20,34;28,47;25;74;120,22
63,68715542;20,34;28,47;25;74;120,22
76,07225472;20,34;28,47;25;74;120,22
78,39213022;20,34;28,47;25;74;120,22
85,51640952;20,34;28,47;25;74;120,22
86,33342256;20,34;28,47;25;74;120,22
85,28070557;20,34;28,47;25;74;120,22
82,67221576;20,34;28,47;25;74;120,22
79,08782988;20,34;28,47;25;74;120,22
76,5778015;20,34;28,47;25;74;120,22
69,25332236;20,34;28,47;25;74;120,22
63,71376198;20,34;28,47;25;74;120,22
60,38455068;20,34;28,47;25;74;120,22
59,69991163;20,34;28,47;25;74;120,22
61,57530561;20,34;28,47;25;74;120,22
62,46633457;20,34;28,47;25;74;120,22
63,93749139;20,34;28,47;25;74;120,22
66,11426744;20,34;28,47;25;74;120,22
60,4449556;20,34;28,47;25;74;120,22
59,55798651;20,34;28,47;25;74;120,22
57,46500892;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
57,38138338;20,34;28,47;25;74;120,22
82,43769603;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
95,19895701;20,34;28,47;25;74;120,22
82,40926974;20,34;28,47;25;74;120,22
79,16612031;20,34;28,47;25;74;120,22
75,03166292;20,34;28,47;25;74;120,22
70,68111818;20,34;28,47;25;74;120,22
79,5832919;20,34;28,47;25;74;120,22
81,58079964;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
68,19664009;20,34;28,47;25;74;120,22
61,91664883;20,34;28,47;25;74;120,22
63,54732627;20,34;28,47;25;74;120,22
63,4925563;20,34;28,47;25;74;120,22
54,72074257;20,34;28,47;25;74;120,22
56,75769631;20,34;28,47;25;74;120,22
49,31206147;20,34;28,47;25;74;120,22
87,8472228;20,34;28,47;25;74;120,22
77,78831093;20,34;28,47;25;74;120,22
45,71606447;20,34;28,47;25;74;120,22
60,11874138;20,34;28,47;25;74;120,22
67,16792323;20,34;28,47;25;74;120,22
71,70775468;20,34;28,47;25;74;120,22
88,62461331;20,34;28,47;25;74;120,22
90,24266072;20,34;28,47;25;74;120,22
90,78647582;20,34;28,47;25;74;120,22
92,76114954;20,34;28,47;25;74;120,22
85,5007365;20,34;28,47;25;74;120,22
87,33774433;20,34;28,47;25;74;120,22
79,50756312;20,34;28,47;25;74;120,22
69,98885527;20,34;28,47;25;74;120,22
64,99485101;20,34;28,47;25;74;120,22
60,49738636;20,34;28,47;25;74;120,22
59,11410468;20,34;28,47;25;74;120,22
59,32536785;20,34;28,47;25;74;120,22
61,25026533;20,34;28,47;25;74;120,22
62,97101985;20,34;28,47;25;74;120,22
66,23745012;20,34;28,47;25;74;120,22
65,86927914;20,34;28,47;25;74;120,22
68,74087422;20,34;28,47;25;74;120,22
71,08291416;20,34;28,47;25;74;120,22
64,13653579;20,34;28,47;25;74;120,22
67,41548883;20,34;28,47;25;74;120,22
67,57903889;20,34;28,47;25;74;120,22
56,93586829;20,34;28,47;25;74;120,22
51,63441831;20,34;28,47;25;74;120,22
63,02438855;20,34;28,47;25;74;120,22
73,59093065;20,34;28,47;25;74;120,22
76,28233556;20,34;28,47;25;74;120,22
85,07965237;20,34;28,47;25;74;120,22
83,9278546;20,34;28,47;25;74;120,22
80,97853669;20,34;28,47;25;74;120,22
77,07592635;20,34;28,47;25;74;120,22
73,2197501;20,34;28,47;25;74;120,22
68,25345194;20,34;28,47;25;74;120,22
63,53774935;20,34;28,47;25;74;120,22
60,24681895;20,34;28,47;25;74;120,22
59,02448478;20,34;28,47;25;74;120,22
58,76892993;20,34;28,47;25;74;120,22
61,20167393;20,34;28,47;25;74;120,22
63,10388617;20,34;28,47;25;74;120,22
65,44230379;20,34;28,47;25;74;120,22
63,06201156;20,34;28,47;25;74;120,22
65,45308379;20,34;28,47;25;74;120,22
66,4342892;20,34;28,47;25;74;120,22
58,22576943;20,34;28,47;25;74;120,22
56,80273598;20,34;28,47;25;74;120,22
50,33773034;20,34;28,47;25;74;120,22
56,87128492;20,34;28,47;25;74;120,22
48,35894861;20,34;28,47;25;74;120,22
63,68146513;20,34;28,47;25;74;120,22
71,05144888;20,34;28,47;25;74;120,22
81,41721303;20,34;28,47;25;74;120,22
83,04072468;20,34;28,47;25;74;120,22
84,18320108;20,34;28,47;25;74;120,22
81,69749089;20,34;28,47;25;74;120,22
77,20672394;20,34;28,47;25;74;120,22
73,19962064;20,34;28,47;25;74;120,22
68,26284105;20,34;28,47;25;74;120,22
64,18388409;20,34;28,47;25;74;120,22
61,78142511;20,34;28,47;25;74;120,22
59,43076306;20,34;28,47;25;74;120,22
58,7870979;20,34;28,47;25;74;120,22
59,18578893;20,34;28,47;25;74;120,22
59,08650557;20,34;28,47;25;74;120,22
60,02683543;20,34;28,47;25;74;120,22
63,51031253;20,34;28,47;25;74;120,22
70,30009578;20,34;28,47;25;74;120,22
72,49948769;20,34;28,47;25;74;120,22
70,29249134;20,34;28,47;25;74;120,22
67,70862276;20,34;28,47;25;74;120,22
68,75645971;20,34;28,47;25;74;120,22
64,70739873;20,34;28,47;25;74;120,22
58,74070819;20,34;28,47;25;74;120,22
54,00529311;20,34;28,47;25;74;120,22
60,34766154;20,34;28,47;25;74;120,22
61,73457556;20,34;28,47;25;74;120,22
70,0164615;20,34;28,47;25;74;120,22
75,14544;20,34;28,47;25;74;120,22
75,90449214;20,34;28,47;25;74;120,22
71,98192006;20,34;28,47;25;74;120,22
69,30243743;20,34;28,47;25;74;120,22
65,4288632;20,34;28,47;25;74;120,22
62,19862783;20,34;28,47;25;74;120,22
59,06315743;20,34;28,47;25;74;120,22
57,00753439;20,34;28,47;25;74;120,22
56,39507543;20,34;28,47;25;74;120,22
57,1287978;20,34;28,47;25;74;120,22
56,02542025;20,34;28,47;25;74;120,22
54,37804239;20,34;28,47;25;74;120,22
45,3824008;20,34;28,47;25;74;120,22
35,44578939;20,34;28,47;25;74;120,22
30,59947259;20,34;28,47;25;74;120,22
0;20,34;28,47;25;74;120,22
10,30753364;20,34;28,47;25;74;120,22
25,01001855;20,34;28,47;25;74;120,22
52,21564792;20,34;28,47;25;74;120,22
63,68536986;20,34;28,47;25;74;120,22
63,90560645;20,34;28,47;25;74;120,22
66,88263069;20,34;28,47;25;74;120,22
