Strompreis_2040;Erdgaspreis_2040;Oelpreis_2040;Biomassepreis_2040;Wasserstoffpreis_2040;Synthetische_Kraftstoffe_2040
98,32212049;20,34;28,97;25;95;157,22
100,9416107;20,34;28,97;25;95;157,22
103,8929266;20,34;28,97;25;95;157,22
102,6338479;20,34;28,97;25;95;157,22
97,74589104;20,34;28,97;25;95;157,22
92,15465833;20,34;28,97;25;95;157,22
86,93047773;20,34;28,97;25;95;157,22
81,4656646;20,34;28,97;25;95;157,22
74,89764501;20,34;28,97;25;95;157,22
68,89346251;20,34;28,97;25;95;157,22
64,7169542;20,34;28,97;25;95;157,22
63,18466335;20,34;28,97;25;95;157,22
63,06760602;20,34;28,97;25;95;157,22
66,10082452;20,34;28,97;25;95;157,22
69,38000594;20,34;28,97;25;95;157,22
76,72056261;20,34;28,97;25;95;157,22
82,73484813;20,34;28,97;25;95;157,22
93,1162154;20,34;28,97;25;95;157,22
97,76549222;20,34;28,97;25;95;157,22
97,25017811;20,34;28,97;25;95;157,22
98,8805818;20,34;28,97;25;95;157,22
99,41129552;20,34;28,97;25;95;157,22
94,36744431;20,34;28,97;25;95;157,22
91,39413857;20,34;28,97;25;95;157,22
95,66002769;20,34;28,97;25;95;157,22
99,1433175;20,34;28,97;25;95;157,22
102,2001242;20,34;28,97;25;95;157,22
102,0723661;20,34;28,97;25;95;157,22
97,9105478;20,34;28,97;25;95;157,22
93,03396628;20,34;28,97;25;95;157,22
87,82269183;20,34;28,97;25;95;157,22
82,04938545;20,34;28,97;25;95;157,22
75,24194867;20,34;28,97;25;95;157,22
69,79246871;20,34;28,97;25;95;157,22
66,14761247;20,34;28,97;25;95;157,22
64,98018418;20,34;28,97;25;95;157,22
64,89480395;20,34;28,97;25;95;157,22
67,40486741;20,34;28,97;25;95;157,22
70,02969888;20,34;28,97;25;95;157,22
72,92298792;20,34;28,97;25;95;157,22
70,38436902;20,34;28,97;25;95;157,22
71,68967437;20,34;28,97;25;95;157,22
70,84350247;20,34;28,97;25;95;157,22
61,08109997;20,34;28,97;25;95;157,22
63,94276297;20,34;28,97;25;95;157,22
66,9745175;20,34;28,97;25;95;157,22
59,78512097;20,34;28,97;25;95;157,22
63,24270288;20,34;28,97;25;95;157,22
72,33087211;20,34;28,97;25;95;157,22
82,53107796;20,34;28,97;25;95;157,22
91,68803884;20,34;28,97;25;95;157,22
98,22981176;20,34;28,97;25;95;157,22
98,96222077;20,34;28,97;25;95;157,22
94,70474512;20,34;28,97;25;95;157,22
89,58373599;20,34;28,97;25;95;157,22
83,47121832;20,34;28,97;25;95;157,22
77,65479609;20,34;28,97;25;95;157,22
71,88595185;20,34;28,97;25;95;157,22
68,42874306;20,34;28,97;25;95;157,22
65,8416928;20,34;28,97;25;95;157,22
64,8868073;20,34;28,97;25;95;157,22
65,66466689;20,34;28,97;25;95;157,22
65,68832632;20,34;28,97;25;95;157,22
67,6498623;20,34;28,97;25;95;157,22
72,90994792;20,34;28,97;25;95;157,22
85,83983883;20,34;28,97;25;95;157,22
89,69939033;20,34;28,97;25;95;157,22
89,38995663;20,34;28,97;25;95;157,22
89,48699204;20,34;28,97;25;95;157,22
88,85792242;20,34;28,97;25;95;157,22
82,86820101;20,34;28,97;25;95;157,22
74,47596765;20,34;28,97;25;95;157,22
71,39546068;20,34;28,97;25;95;157,22
73,51855831;20,34;28,97;25;95;157,22
74,82087814;20,34;28,97;25;95;157,22
79,08228364;20,34;28,97;25;95;157,22
85,53560425;20,34;28,97;25;95;157,22
87,77080525;20,34;28,97;25;95;157,22
83,2823997;20,34;28,97;25;95;157,22
79,12856834;20,34;28,97;25;95;157,22
73,65333371;20,34;28,97;25;95;157,22
67,1180256;20,34;28,97;25;95;157,22
63,07993569;20,34;28,97;25;95;157,22
60,6500609;20,34;28,97;25;95;157,22
60,09557078;20,34;28,97;25;95;157,22
60,34178347;20,34;28,97;25;95;157,22
58,58651233;20,34;28,97;25;95;157,22
60,09739789;20,34;28,97;25;95;157,22
61,36061;20,34;28,97;25;95;157,22
62,48856854;20,34;28,97;25;95;157,22
66,40648661;20,34;28,97;25;95;157,22
67,50606854;20,34;28,97;25;95;157,22
70,74217613;20,34;28,97;25;95;157,22
70,76827295;20,34;28,97;25;95;157,22
70,6305202;20,34;28,97;25;95;157,22
64,60039522;20,34;28,97;25;95;157,22
61,25339893;20,34;28,97;25;95;157,22
61,64866811;20,34;28,97;25;95;157,22
66,17922896;20,34;28,97;25;95;157,22
71,763749;20,34;28,97;25;95;157,22
79,24402876;20,34;28,97;25;95;157,22
82,92330836;20,34;28,97;25;95;157,22
79,6300156;20,34;28,97;25;95;157,22
75,76754888;20,34;28,97;25;95;157,22
69,51968828;20,34;28,97;25;95;157,22
68,26405783;20,34;28,97;25;95;157,22
64,11461608;20,34;28,97;25;95;157,22
62,64987294;20,34;28,97;25;95;157,22
62,36910616;20,34;28,97;25;95;157,22
64,82956324;20,34;28,97;25;95;157,22
66,20337211;20,34;28,97;25;95;157,22
67,56028385;20,34;28,97;25;95;157,22
62,84591126;20,34;28,97;25;95;157,22
59,25680453;20,34;28,97;25;95;157,22
55,05376217;20,34;28,97;25;95;157,22
49,36950989;20,34;28,97;25;95;157,22
48,88153048;20,34;28,97;25;95;157,22
50,89799751;20,34;28,97;25;95;157,22
46,6363517;20,34;28,97;25;95;157,22
47,62305759;20,34;28,97;25;95;157,22
58,77193738;20,34;28,97;25;95;157,22
72,25481759;20,34;28,97;25;95;157,22
88,29675577;20,34;28,97;25;95;157,22
97,15979925;20,34;28,97;25;95;157,22
95,26640533;20,34;28,97;25;95;157,22
91,39763595;20,34;28,97;25;95;157,22
86,4320005;20,34;28,97;25;95;157,22
81,14833758;20,34;28,97;25;95;157,22
74,62942799;20,34;28,97;25;95;157,22
68,37364729;20,34;28,97;25;95;157,22
64,23520871;20,34;28,97;25;95;157,22
63,10845169;20,34;28,97;25;95;157,22
62,47656867;20,34;28,97;25;95;157,22
64,81979441;20,34;28,97;25;95;157,22
66,16254021;20,34;28,97;25;95;157,22
68,39921739;20,34;28,97;25;95;157,22
65,86440322;20,34;28,97;25;95;157,22
66,95402882;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
56,73738081;20,34;28,97;25;95;157,22
51,58464298;20,34;28,97;25;95;157,22
46,34815161;20,34;28,97;25;95;157,22
50,91805618;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
91,5505056;20,34;28,97;25;95;157,22
80,45167582;20,34;28,97;25;95;157,22
74,43915447;20,34;28,97;25;95;157,22
78,31607866;20,34;28,97;25;95;157,22
70,22187169;20,34;28,97;25;95;157,22
67,78940007;20,34;28,97;25;95;157,22
69,10490594;20,34;28,97;25;95;157,22
68,22553441;20,34;28,97;25;95;157,22
70,00824425;20,34;28,97;25;95;157,22
66,52891078;20,34;28,97;25;95;157,22
73,90916016;20,34;28,97;25;95;157,22
77,5553311;20,34;28,97;25;95;157,22
90,30681777;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
84,61912461;20,34;28,97;25;95;157,22
66,54832725;20,34;28,97;25;95;157,22
61,68585326;20,34;28,97;25;95;157,22
70,35803746;20,34;28,97;25;95;157,22
91,73300287;20,34;28,97;25;95;157,22
98,89015275;20,34;28,97;25;95;157,22
95,94202685;20,34;28,97;25;95;157,22
92,22176753;20,34;28,97;25;95;157,22
88,57220611;20,34;28,97;25;95;157,22
81,51683241;20,34;28,97;25;95;157,22
75,65075815;20,34;28,97;25;95;157,22
78,48636148;20,34;28,97;25;95;157,22
77,06322287;20,34;28,97;25;95;157,22
70,96203356;20,34;28,97;25;95;157,22
81,45277982;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
94,60636837;20,34;28,97;25;95;157,22
107,2880406;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,97;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
87,82093462;20,34;28,96;25;95;157,22
89,59602937;20,34;28,96;25;95;157,22
94,02901708;20,34;28,96;25;95;157,22
100,4630441;20,34;28,96;25;95;157,22
103,5297411;20,34;28,96;25;95;157,22
102,1314212;20,34;28,96;25;95;157,22
105,4943826;20,34;28,96;25;95;157,22
114,9776532;20,34;28,96;25;95;157,22
107,7147199;20,34;28,96;25;95;157,22
100,7005279;20,34;28,96;25;95;157,22
103,9514887;20,34;28,96;25;95;157,22
111,6484364;20,34;28,96;25;95;157,22
112,6969109;20,34;28,96;25;95;157,22
106,3590304;20,34;28,96;25;95;157,22
100,7946786;20,34;28,96;25;95;157,22
95,72579162;20,34;28,96;25;95;157,22
90,47021451;20,34;28,96;25;95;157,22
84,73225555;20,34;28,96;25;95;157,22
79,5986805;20,34;28,96;25;95;157,22
74,39060752;20,34;28,96;25;95;157,22
72,65823205;20,34;28,96;25;95;157,22
79,05969925;20,34;28,96;25;95;157,22
80,0140884;20,34;28,96;25;95;157,22
70,03889508;20,34;28,96;25;95;157,22
69,31692864;20,34;28,96;25;95;157,22
67,9693194;20,34;28,96;25;95;157,22
67,12163703;20,34;28,96;25;95;157,22
69,13097517;20,34;28,96;25;95;157,22
68,15666829;20,34;28,96;25;95;157,22
66,31672303;20,34;28,96;25;95;157,22
71,93773811;20,34;28,96;25;95;157,22
65,96697146;20,34;28,96;25;95;157,22
58,90604356;20,34;28,96;25;95;157,22
54,32199325;20,34;28,96;25;95;157,22
59,22209833;20,34;28,96;25;95;157,22
63,94846525;20,34;28,96;25;95;157,22
70,44952285;20,34;28,96;25;95;157,22
83,79001259;20,34;28,96;25;95;157,22
95,19501715;20,34;28,96;25;95;157,22
99,32158158;20,34;28,96;25;95;157,22
95,11908286;20,34;28,96;25;95;157,22
86,44654985;20,34;28,96;25;95;157,22
75,76679964;20,34;28,96;25;95;157,22
69,69122155;20,34;28,96;25;95;157,22
66,77269217;20,34;28,96;25;95;157,22
66,14312358;20,34;28,96;25;95;157,22
67,64767028;20,34;28,96;25;95;157,22
71,01955517;20,34;28,96;25;95;157,22
67,17372904;20,34;28,96;25;95;157,22
59,80832338;20,34;28,96;25;95;157,22
48,1008645;20,34;28,96;25;95;157,22
34,85409458;20,34;28,96;25;95;157,22
28,37373523;20,34;28,96;25;95;157,22
24,43374666;20,34;28,96;25;95;157,22
56,88413715;20,34;28,96;25;95;157,22
58,15233388;20,34;28,96;25;95;157,22
49,77054151;20,34;28,96;25;95;157,22
51,54987457;20,34;28,96;25;95;157,22
56,38959628;20,34;28,96;25;95;157,22
54,52437109;20,34;28,96;25;95;157,22
65,92705477;20,34;28,96;25;95;157,22
73,02080081;20,34;28,96;25;95;157,22
83,04315076;20,34;28,96;25;95;157,22
86,81472931;20,34;28,96;25;95;157,22
82,81837358;20,34;28,96;25;95;157,22
77,95867773;20,34;28,96;25;95;157,22
71,6006609;20,34;28,96;25;95;157,22
69,23309619;20,34;28,96;25;95;157,22
65,03951302;20,34;28,96;25;95;157,22
63,60118071;20,34;28,96;25;95;157,22
63,51825408;20,34;28,96;25;95;157,22
66,42926435;20,34;28,96;25;95;157,22
68,86236281;20,34;28,96;25;95;157,22
70,40972596;20,34;28,96;25;95;157,22
66,25356835;20,34;28,96;25;95;157,22
64,16581045;20,34;28,96;25;95;157,22
59,44988034;20,34;28,96;25;95;157,22
52,46653222;20,34;28,96;25;95;157,22
52,61561295;20,34;28,96;25;95;157,22
52,88653109;20,34;28,96;25;95;157,22
49,135787;20,34;28,96;25;95;157,22
51,87261121;20,34;28,96;25;95;157,22
62,5073976;20,34;28,96;25;95;157,22
74,56236683;20,34;28,96;25;95;157,22
87,41408009;20,34;28,96;25;95;157,22
97,54103987;20,34;28,96;25;95;157,22
97,51009837;20,34;28,96;25;95;157,22
93,63548505;20,34;28,96;25;95;157,22
88,53504226;20,34;28,96;25;95;157,22
82,7569462;20,34;28,96;25;95;157,22
75,84317916;20,34;28,96;25;95;157,22
69,55039119;20,34;28,96;25;95;157,22
65,38268207;20,34;28,96;25;95;157,22
63,85650855;20,34;28,96;25;95;157,22
64,34192394;20,34;28,96;25;95;157,22
74,41179441;20,34;28,96;25;95;157,22
73,05878605;20,34;28,96;25;95;157,22
76,56448303;20,34;28,96;25;95;157,22
79,47928282;20,34;28,96;25;95;157,22
87,46377415;20,34;28,96;25;95;157,22
91,56275448;20,34;28,96;25;95;157,22
89,46028572;20,34;28,96;25;95;157,22
91,14980701;20,34;28,96;25;95;157,22
89,91437314;20,34;28,96;25;95;157,22
85,60844726;20,34;28,96;25;95;157,22
80,66454352;20,34;28,96;25;95;157,22
83,5568153;20,34;28,96;25;95;157,22
93,0404547;20,34;28,96;25;95;157,22
97,60674527;20,34;28,96;25;95;157,22
98,96240437;20,34;28,96;25;95;157,22
96,99028618;20,34;28,96;25;95;157,22
92,94033879;20,34;28,96;25;95;157,22
88,77800881;20,34;28,96;25;95;157,22
83,57137547;20,34;28,96;25;95;157,22
76,34467766;20,34;28,96;25;95;157,22
68,81741382;20,34;28,96;25;95;157,22
64,24886115;20,34;28,96;25;95;157,22
63,17132208;20,34;28,96;25;95;157,22
62,51806172;20,34;28,96;25;95;157,22
65,47007199;20,34;28,96;25;95;157,22
69,69508354;20,34;28,96;25;95;157,22
76,07595391;20,34;28,96;25;95;157,22
82,23576836;20,34;28,96;25;95;157,22
94,49367844;20,34;28,96;25;95;157,22
106,1481219;20,34;28,96;25;95;157,22
108,5815706;20,34;28,96;25;95;157,22
110,6324553;20,34;28,96;25;95;157,22
117,2510969;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
76,06677264;20,34;28,96;25;95;157,22
74,52856827;20,34;28,96;25;95;157,22
76,18557947;20,34;28,96;25;95;157,22
70,86710074;20,34;28,96;25;95;157,22
69,56134011;20,34;28,96;25;95;157,22
72,43703498;20,34;28,96;25;95;157,22
75,39211377;20,34;28,96;25;95;157,22
83,18184978;20,34;28,96;25;95;157,22
88,64930597;20,34;28,96;25;95;157,22
83,50659795;20,34;28,96;25;95;157,22
87,42549431;20,34;28,96;25;95;157,22
85,62859056;20,34;28,96;25;95;157,22
82,67294936;20,34;28,96;25;95;157,22
77,36604207;20,34;28,96;25;95;157,22
81,97102138;20,34;28,96;25;95;157,22
87,94999101;20,34;28,96;25;95;157,22
94,29404841;20,34;28,96;25;95;157,22
97,94933188;20,34;28,96;25;95;157,22
95,39609752;20,34;28,96;25;95;157,22
91,78642588;20,34;28,96;25;95;157,22
86,65282642;20,34;28,96;25;95;157,22
81,07477315;20,34;28,96;25;95;157,22
74,50413977;20,34;28,96;25;95;157,22
68,42543812;20,34;28,96;25;95;157,22
64,25069033;20,34;28,96;25;95;157,22
62,73756541;20,34;28,96;25;95;157,22
62,56739501;20,34;28,96;25;95;157,22
65,32168042;20,34;28,96;25;95;157,22
68,14401312;20,34;28,96;25;95;157,22
75,7053493;20,34;28,96;25;95;157,22
81,01297345;20,34;28,96;25;95;157,22
90,68134936;20,34;28,96;25;95;157,22
96,41517199;20,34;28,96;25;95;157,22
94,64584107;20,34;28,96;25;95;157,22
98,56596275;20,34;28,96;25;95;157,22
97,6859321;20,34;28,96;25;95;157,22
92,01373017;20,34;28,96;25;95;157,22
89,06440987;20,34;28,96;25;95;157,22
93,54676352;20,34;28,96;25;95;157,22
97,37748009;20,34;28,96;25;95;157,22
101,1378219;20,34;28,96;25;95;157,22
100,2943481;20,34;28,96;25;95;157,22
97,8995614;20,34;28,96;25;95;157,22
96,0061217;20,34;28,96;25;95;157,22
93,95232795;20,34;28,96;25;95;157,22
84,63152562;20,34;28,96;25;95;157,22
81,70094116;20,34;28,96;25;95;157,22
80,75090107;20,34;28,96;25;95;157,22
81,65547174;20,34;28,96;25;95;157,22
74,18603701;20,34;28,96;25;95;157,22
78,36390076;20,34;28,96;25;95;157,22
69,27104625;20,34;28,96;25;95;157,22
63,67444457;20,34;28,96;25;95;157,22
65,68029741;20,34;28,96;25;95;157,22
68,82115058;20,34;28,96;25;95;157,22
81,77880569;20,34;28,96;25;95;157,22
90,58816001;20,34;28,96;25;95;157,22
92,18032943;20,34;28,96;25;95;157,22
87,70756993;20,34;28,96;25;95;157,22
90,94669748;20,34;28,96;25;95;157,22
84,09810498;20,34;28,96;25;95;157,22
76,82859007;20,34;28,96;25;95;157,22
76,02524897;20,34;28,96;25;95;157,22
80,5383409;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
92,08740446;20,34;28,96;25;95;157,22
88,05399227;20,34;28,96;25;95;157,22
85,32938171;20,34;28,96;25;95;157,22
80,04878074;20,34;28,96;25;95;157,22
76,4691;20,34;28,96;25;95;157,22
71,75542326;20,34;28,96;25;95;157,22
66,98174025;20,34;28,96;25;95;157,22
62,92415323;20,34;28,96;25;95;157,22
60,45691644;20,34;28,96;25;95;157,22
59,90697222;20,34;28,96;25;95;157,22
59,95387779;20,34;28,96;25;95;157,22
58,83664487;20,34;28,96;25;95;157,22
57,93996223;20,34;28,96;25;95;157,22
49,86274557;20,34;28,96;25;95;157,22
48,75086744;20,34;28,96;25;95;157,22
43,83647599;20,34;28,96;25;95;157,22
44,07828664;20,34;28,96;25;95;157,22
39,04814995;20,34;28,96;25;95;157,22
50,18040637;20,34;28,96;25;95;157,22
52,26060653;20,34;28,96;25;95;157,22
50,89090962;20,34;28,96;25;95;157,22
44,3800615;20,34;28,96;25;95;157,22
56,83800797;20,34;28,96;25;95;157,22
63,34873021;20,34;28,96;25;95;157,22
72,68804401;20,34;28,96;25;95;157,22
80,17225169;20,34;28,96;25;95;157,22
83,29306686;20,34;28,96;25;95;157,22
79,19502151;20,34;28,96;25;95;157,22
74,97345698;20,34;28,96;25;95;157,22
69,92485703;20,34;28,96;25;95;157,22
69,14015806;20,34;28,96;25;95;157,22
64,69235306;20,34;28,96;25;95;157,22
63,45582604;20,34;28,96;25;95;157,22
63,58500802;20,34;28,96;25;95;157,22
65,27564108;20,34;28,96;25;95;157,22
67,04619585;20,34;28,96;25;95;157,22
71,1612453;20,34;28,96;25;95;157,22
71,6213292;20,34;28,96;25;95;157,22
79,91375476;20,34;28,96;25;95;157,22
83,4235667;20,34;28,96;25;95;157,22
84,26087797;20,34;28,96;25;95;157,22
85,10087864;20,34;28,96;25;95;157,22
83,60538744;20,34;28,96;25;95;157,22
70,60823983;20,34;28,96;25;95;157,22
75,14221225;20,34;28,96;25;95;157,22
71,52224126;20,34;28,96;25;95;157,22
83,12857607;20,34;28,96;25;95;157,22
89,88529063;20,34;28,96;25;95;157,22
97,03153515;20,34;28,96;25;95;157,22
95,25665667;20,34;28,96;25;95;157,22
91,74829468;20,34;28,96;25;95;157,22
86,6502439;20,34;28,96;25;95;157,22
81,07587476;20,34;28,96;25;95;157,22
74,64790684;20,34;28,96;25;95;157,22
68,29070832;20,34;28,96;25;95;157,22
65,40332288;20,34;28,96;25;95;157,22
67,40145833;20,34;28,96;25;95;157,22
65,22644673;20,34;28,96;25;95;157,22
65,20514694;20,34;28,96;25;95;157,22
66,41736732;20,34;28,96;25;95;157,22
68,9810223;20,34;28,96;25;95;157,22
65,17083037;20,34;28,96;25;95;157,22
62,74754763;20,34;28,96;25;95;157,22
59,04797947;20,34;28,96;25;95;157,22
53,76309044;20,34;28,96;25;95;157,22
52,55050514;20,34;28,96;25;95;157,22
52,36391085;20,34;28,96;25;95;157,22
48,28892365;20,34;28,96;25;95;157,22
49,76564132;20,34;28,96;25;95;157,22
60,05443832;20,34;28,96;25;95;157,22
72,14878405;20,34;28,96;25;95;157,22
86,63092641;20,34;28,96;25;95;157,22
95,10422905;20,34;28,96;25;95;157,22
97,59712066;20,34;28,96;25;95;157,22
94,71682218;20,34;28,96;25;95;157,22
88,07672173;20,34;28,96;25;95;157,22
81,08572106;20,34;28,96;25;95;157,22
74,41553123;20,34;28,96;25;95;157,22
68,35268532;20,34;28,96;25;95;157,22
64,19092315;20,34;28,96;25;95;157,22
62,66742557;20,34;28,96;25;95;157,22
62,48138221;20,34;28,96;25;95;157,22
65,18766499;20,34;28,96;25;95;157,22
67,22239335;20,34;28,96;25;95;157,22
70,24598222;20,34;28,96;25;95;157,22
68,76175423;20,34;28,96;25;95;157,22
74,38689413;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
63,72366742;20,34;28,96;25;95;157,22
57,01252459;20,34;28,96;25;95;157,22
55,77636078;20,34;28,96;25;95;157,22
48,03797167;20,34;28,96;25;95;157,22
48,25794104;20,34;28,96;25;95;157,22
58,56758775;20,34;28,96;25;95;157,22
70,85071323;20,34;28,96;25;95;157,22
86,23976871;20,34;28,96;25;95;157,22
95,94275007;20,34;28,96;25;95;157,22
95,96926538;20,34;28,96;25;95;157,22
91,78776061;20,34;28,96;25;95;157,22
86,88046893;20,34;28,96;25;95;157,22
81,35678451;20,34;28,96;25;95;157,22
74,70139627;20,34;28,96;25;95;157,22
69,14572322;20,34;28,96;25;95;157,22
64,95666118;20,34;28,96;25;95;157,22
63,57558916;20,34;28,96;25;95;157,22
63,44041338;20,34;28,96;25;95;157,22
66,31688789;20,34;28,96;25;95;157,22
68,93736548;20,34;28,96;25;95;157,22
73,18790579;20,34;28,96;25;95;157,22
73,08633017;20,34;28,96;25;95;157,22
78,35575332;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
55,56263965;20,34;28,96;25;95;157,22
50,6056711;20,34;28,96;25;95;157,22
50,38303682;20,34;28,96;25;95;157,22
62,44803509;20,34;28,96;25;95;157,22
75,49969253;20,34;28,96;25;95;157,22
91,13251704;20,34;28,96;25;95;157,22
98,11451864;20,34;28,96;25;95;157,22
97,52232096;20,34;28,96;25;95;157,22
93,56065764;20,34;28,96;25;95;157,22
88,36005702;20,34;28,96;25;95;157,22
82,56490372;20,34;28,96;25;95;157,22
75,44889288;20,34;28,96;25;95;157,22
69,16404265;20,34;28,96;25;95;157,22
64,97603315;20,34;28,96;25;95;157,22
63,536112;20,34;28,96;25;95;157,22
63,44650657;20,34;28,96;25;95;157,22
66,33109776;20,34;28,96;25;95;157,22
68,61551502;20,34;28,96;25;95;157,22
73,28810185;20,34;28,96;25;95;157,22
77,29161459;20,34;28,96;25;95;157,22
86,3028855;20,34;28,96;25;95;157,22
84,18420246;20,34;28,96;25;95;157,22
84,05745243;20,34;28,96;25;95;157,22
77,79358855;20,34;28,96;25;95;157,22
72,76505953;20,34;28,96;25;95;157,22
71,01828439;20,34;28,96;25;95;157,22
73,58466756;20,34;28,96;25;95;157,22
72,48502794;20,34;28,96;25;95;157,22
83,72815844;20,34;28,96;25;95;157,22
94,10133386;20,34;28,96;25;95;157,22
97,35552689;20,34;28,96;25;95;157,22
96,62751031;20,34;28,96;25;95;157,22
93,40534563;20,34;28,96;25;95;157,22
88,40421962;20,34;28,96;25;95;157,22
82,48707535;20,34;28,96;25;95;157,22
77,08295067;20,34;28,96;25;95;157,22
70,38487525;20,34;28,96;25;95;157,22
66,77632586;20,34;28,96;25;95;157,22
64,06917015;20,34;28,96;25;95;157,22
63,08810387;20,34;28,96;25;95;157,22
63,56320909;20,34;28,96;25;95;157,22
62,80713833;20,34;28,96;25;95;157,22
61,81364155;20,34;28,96;25;95;157,22
59,01804264;20,34;28,96;25;95;157,22
60,77022539;20,34;28,96;25;95;157,22
60,71464098;20,34;28,96;25;95;157,22
56,85487304;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
45,28882188;20,34;28,96;25;95;157,22
54,6541908;20,34;28,96;25;95;157,22
66,94367717;20,34;28,96;25;95;157,22
75,37402636;20,34;28,96;25;95;157,22
83,90524719;20,34;28,96;25;95;157,22
85,23086567;20,34;28,96;25;95;157,22
80,62875216;20,34;28,96;25;95;157,22
76,9044236;20,34;28,96;25;95;157,22
72,05530258;20,34;28,96;25;95;157,22
67,35530016;20,34;28,96;25;95;157,22
63,29690258;20,34;28,96;25;95;157,22
60,84308986;20,34;28,96;25;95;157,22
60,09230042;20,34;28,96;25;95;157,22
60,30004351;20,34;28,96;25;95;157,22
58,46166557;20,34;28,96;25;95;157,22
56,15144566;20,34;28,96;25;95;157,22
46,52377511;20,34;28,96;25;95;157,22
39,53145833;20,34;28,96;25;95;157,22
33,32521329;20,34;28,96;25;95;157,22
31,30232506;20,34;28,96;25;95;157,22
31,77673534;20,34;28,96;25;95;157,22
29,38883131;20,34;28,96;25;95;157,22
29,72530336;20,34;28,96;25;95;157,22
32,63864256;20,34;28,96;25;95;157,22
37,66193076;20,34;28,96;25;95;157,22
42,33676384;20,34;28,96;25;95;157,22
56,76095187;20,34;28,96;25;95;157,22
67,56735143;20,34;28,96;25;95;157,22
80,0200591;20,34;28,96;25;95;157,22
83,24837967;20,34;28,96;25;95;157,22
79,58408642;20,34;28,96;25;95;157,22
75,19115614;20,34;28,96;25;95;157,22
69,56594249;20,34;28,96;25;95;157,22
69,14120672;20,34;28,96;25;95;157,22
64,95596633;20,34;28,96;25;95;157,22
63,85016962;20,34;28,96;25;95;157,22
64,25570464;20,34;28,96;25;95;157,22
68,37282604;20,34;28,96;25;95;157,22
72,67214026;20,34;28,96;25;95;157,22
73,97121828;20,34;28,96;25;95;157,22
70,24179503;20,34;28,96;25;95;157,22
70,94506274;20,34;28,96;25;95;157,22
69,54290221;20,34;28,96;25;95;157,22
65,32239018;20,34;28,96;25;95;157,22
64,76177932;20,34;28,96;25;95;157,22
73,61311666;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
0;20,34;28,96;25;95;157,22
76,95138238;20,34;28,96;25;95;157,22
85,00605881;20,34;28,96;25;95;157,22
98,65685615;20,34;28,96;25;95;157,22
106,4847043;20,34;28,96;25;95;157,22
98,8803788;20,34;28,96;25;95;157,22
94,79890556;20,34;28,96;25;95;157,22
90,38457701;20,34;28,96;25;95;157,22
83,09958113;20,34;28,96;25;95;157,22
75,53482262;20,34;28,96;25;95;157,22
68,58874239;20,34;28,96;25;95;157,22
64,39731509;20,34;28,96;25;95;157,22
62,88254487;20,34;28,96;25;95;157,22
62,72103173;20,34;28,96;25;95;157,22
65,56217861;20,34;28,96;25;95;157,22
67,57835747;20,34;28,96;25;95;157,22
72,425764;20,34;28,96;25;95;157,22
74,05235633;20,34;28,96;25;95;157,22
80,69279387;20,34;28,96;25;95;157,22
77,60093039;20,34;28,96;25;95;157,22
