Strompreis_2030;Erdgaspreis_2030;Oelpreis_2030;Biomassepreis_2030;Wasserstoffpreis_2030;Synthetische_Kraftstoffe_2030;Steinkohlepreis_2030;Braunkohlepreis_2030;Strompreis_2030_brain
62,6917751;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
67,13287194;20,34;30,43;25;121;206,22;5,354497064;8,736402158;40,93
66,63233507;20,34;30,43;25;121;206,22;5,354497064;8,736402158;35,43
64,60064398;20,34;30,43;25;121;206,22;5,354497064;8,736402158;31,95
63,88832865;20,34;30,43;25;121;206,22;5,354497064;8,736402158;32,73
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158;31,95
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158;32,55
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158;29,94
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158;31,95
76,49648766;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
81,87019489;20,34;30,43;25;121;206,22;5,354497064;8,736402158;58,84
91,43570395;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,48
91,36161552;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,47
87,34406372;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,20
79,60476835;20,34;30,43;25;121;206,22;5,354497064;8,736402158;58,84
73,70344805;20,34;30,43;25;121;206,22;5,354497064;8,736402158;47,91
68,19496945;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
60,97927573;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
56,24107828;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
54,75173726;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
54,48086921;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
56,75164182;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
59,68803883;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
67,30640789;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
73,64607289;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,48
83,81826291;20,34;30,43;25;121;206,22;5,354497064;8,736402158;34,05
90,05077941;20,34;30,43;25;121;206,22;5,354497064;8,736402158;25,43
90,3095191;20,34;30,43;25;121;206,22;5,354497064;8,736402158;38,86
91,82832213;20,34;30,43;25;121;206,22;5,354497064;8,736402158;36,27
91,94692568;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,34
87,75056654;20,34;30,43;25;121;206,22;5,354497064;8,736402158;35,38
84,60188156;20,34;30,43;25;121;206,22;5,354497064;8,736402158;23,20
87,42558295;20,34;30,43;25;121;206,22;5,354497064;8,736402158;35,92
89,94411582;20,34;30,43;25;121;206,22;5,354497064;8,736402158;51,65
92,23006769;20,34;30,43;25;121;206,22;5,354497064;8,736402158;62,22
90,63413503;20,34;30,43;25;121;206,22;5,354497064;8,736402158;65,35
85,68376349;20,34;30,43;25;121;206,22;5,354497064;8,736402158;67,10
80,61946029;20,34;30,43;25;121;206,22;5,354497064;8,736402158;67,10
75,80714748;20,34;30,43;25;121;206,22;5,354497064;8,736402158;64,50
71,06548196;20,34;30,43;25;121;206,22;5,354497064;8,736402158;62,62
65,25580133;20,34;30,43;25;121;206,22;5,354497064;8,736402158;62,39
59,93465581;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,88
56,1783658;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,49
54,8204971;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,49
54,63768221;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,93
56,98531054;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,53
59,88899062;20,34;30,43;25;121;206,22;5,354497064;8,736402158;65,84
66,44274801;20,34;30,43;25;121;206,22;5,354497064;8,736402158;66,68
71,17049522;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,74
80,87512024;20,34;30,43;25;121;206,22;5,354497064;8,736402158;60,98
87,22478818;20,34;30,43;25;121;206,22;5,354497064;8,736402158;59,24
88,31516624;20,34;30,43;25;121;206,22;5,354497064;8,736402158;57,30
89,10669912;20,34;30,43;25;121;206,22;5,354497064;8,736402158;54,06
89,85191312;20,34;30,43;25;121;206,22;5,354497064;8,736402158;50,89
85,25226746;20,34;30,43;25;121;206,22;5,354497064;8,736402158;52,44
81,16982888;20,34;30,43;25;121;206,22;5,354497064;8,736402158;59,96
85,33625104;20,34;30,43;25;121;206,22;5,354497064;8,736402158;62,61
89,59387967;20,34;30,43;25;121;206,22;5,354497064;8,736402158;65,36
91,94663271;20,34;30,43;25;121;206,22;5,354497064;8,736402158;68,13
90,42951065;20,34;30,43;25;121;206,22;5,354497064;8,736402158;66,99
85,67707023;20,34;30,43;25;121;206,22;5,354497064;8,736402158;64,45
80,79793364;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,37
76,16501238;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,88
71,20982797;20,34;30,43;25;121;206,22;5,354497064;8,736402158;60,07
66,85667726;20,34;30,43;25;121;206,22;5,354497064;8,736402158;51,70
62,40610844;20,34;30,43;25;121;206,22;5,354497064;8,736402158;47,77
59,17335275;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
56,67059068;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
55,84196797;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
56,29375525;20,34;30,43;25;121;206,22;5,354497064;8,736402158;59,24
56,17230637;20,34;30,43;25;121;206,22;5,354497064;8,736402158;60,56
56,03945125;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
53,80893621;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
56,48249227;20,34;30,43;25;121;206,22;5,354497064;8,736402158;-1,00
53,46564654;20,34;30,43;25;121;206,22;5,354497064;8,736402158;-1,00
48,36556447;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
76,2742856;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
70,83728962;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
78,62025318;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
70,10004856;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158;0,00
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158;45,73
70,62760558;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,17
75,09647358;20,34;30,43;25;121;206,22;5,354497064;8,736402158;62,63
78,0908263;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,46
76,57458245;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,83
71,84153093;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,05
68,3440417;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,90
63,81384757;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,84
59,26770062;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,50
55,6036449;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,85
53,35505756;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,85
52,7846904;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,90
52,92923063;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,25
52,93905826;20,34;30,43;25;121;206,22;5,354497064;8,736402158;64,47
54,76273321;20,34;30,43;25;121;206,22;5,354497064;8,736402158;64,48
54,89849099;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,75
55,32813121;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,10
58,71985068;20,34;30,43;25;121;206,22;5,354497064;8,736402158;61,70
60,31784004;20,34;30,43;25;121;206,22;5,354497064;8,736402158;60,05
63,7741175;20,34;30,43;25;121;206,22;5,354497064;8,736402158;60,05
67,14794562;20,34;30,43;25;121;206,22;5,354497064;8,736402158;58,39
64,26731667;20,34;30,43;25;121;206,22;5,354497064;8,736402158;59,23
64,75490545;20,34;30,43;25;121;206,22;5,354497064;8,736402158;60,99
63,28523964;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,38
60,9022896;20,34;30,43;25;121;206,22;5,354497064;8,736402158;67,06
63,5161948;20,34;30,43;25;121;206,22;5,354497064;8,736402158;80,73
68,23545801;20,34;30,43;25;121;206,22;5,354497064;8,736402158;90,10
78,92678286;20,34;30,43;25;121;206,22;5,354497064;8,736402158;84,93
77,36240548;20,34;30,43;25;121;206,22;5,354497064;8,736402158;74,36
72,25051898;20,34;30,43;25;121;206,22;5,354497064;8,736402158;67,00
71,77231731;20,34;30,43;25;121;206,22;5,354497064;8,736402158;64,10
63,59562854;20,34;30,43;25;121;206,22;5,354497064;8,736402158;63,38
62,2611184;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,86
57,81767698;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,10
55,40432847;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,06
55,00099538;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,34
57,17904356;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,84
60,08144971;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,27
65,97113861;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,84
68,03194444;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,54
74,80898699;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,39
77,30884695;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,96
76,24928072;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,23
80,78401251;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,03
68,45391976;20,34;30,42;25;121;206,22;5,356063641;8,738958186;58,86
73,49955069;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,23
69,28665411;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,05
78,47880753;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,70
82,55868227;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,65
88,56665905;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,25
88,90359766;20,34;30,42;25;121;206,22;5,356063641;8,738958186;73,59
85,79908798;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,89
80,9876911;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,07
76,4324128;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,25
71,79628194;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,10
65,57906194;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,10
59,79442895;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,34
56,03848417;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,41
54,7956294;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,41
54,96779316;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,87
56,92009235;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,66
59,03581434;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,12
63,80287334;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,91
62,09900037;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,60
63,61177006;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,41
63,32048911;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,95
61,63856761;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,75
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,51
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,75
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,51
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,11
64,14689456;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,30
75,926346;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,12
87,3692791;20,34;30,42;25;121;206,22;5,356063641;8,738958186;71,33
93,33816886;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,13
87,04925634;20,34;30,42;25;121;206,22;5,356063641;8,738958186;71,33
80,58599718;20,34;30,42;25;121;206,22;5,356063641;8,738958186;70,43
76,11388489;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,15
71,23022733;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,38
65,62963921;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,84
62,64493347;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,39
59,89178733;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,15
61,19883819;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,15
56,09128018;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,15
56,64861661;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,38
58,97998351;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,39
62,07821577;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,39
58,22715743;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,86
63,1058381;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,76
59,23446217;20,34;30,42;25;121;206,22;5,356063641;8,738958186;54,07
87,63422092;20,34;30,42;25;121;206,22;5,356063641;8,738958186;47,20
81,74887846;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
59,00056263;20,34;30,42;25;121;206,22;5,356063641;8,738958186;47,67
68,54719473;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
72,79871127;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
77,81870095;20,34;30,42;25;121;206,22;5,356063641;8,738958186;58,40
91,40846145;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,35
93,01072741;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,91
91,07496914;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,13
86,83803045;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,16
80,92877954;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,24
77,38533963;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,22
71,89646352;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,85
65,3811869;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,87
59,96424053;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,96
56,01039839;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,96
54,65570353;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,87
54,46943128;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,87
56,55606124;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,76
58,75801752;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,45
64,07829649;20,34;30,42;25;121;206,22;5,356063641;8,738958186;51,81
66,32100093;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
71,63075188;20,34;30,42;25;121;206,22;5,356063641;8,738958186;42,56
75,05832216;20,34;30,42;25;121;206,22;5,356063641;8,738958186;42,56
70,30885073;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
73,97401139;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
74,81985633;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
66,19419127;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
61,4582446;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
71,47574032;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,73
80,43728409;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,95
83,04993926;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,40
88,2565609;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,89
85,00307341;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,92
80,13097515;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,77
75,52288875;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,39
70,7662773;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,42
65,085264;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,35
59,69164022;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,42
55,96090369;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,64
54,63601929;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,64
54,36343975;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,13
56,54236819;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,54
58,85760621;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,97
63,50078285;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,02
64,27891434;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,67
69,41423093;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,66
71,53874478;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,76
65,81233435;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,10
66,41835391;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,72
61,82845678;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,01
64,58026249;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,10
58,60348512;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,88
71,94903914;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,99
78,5870095;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,71
86,79617009;20,34;30,42;25;121;206,22;5,356063641;8,738958186;85,88
86,78570823;20,34;30,42;25;121;206,22;5,356063641;8,738958186;91,44
85,19368169;20,34;30,42;25;121;206,22;5,356063641;8,738958186;76,78
80,25810716;20,34;30,42;25;121;206,22;5,356063641;8,738958186;73,34
75,54139386;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,14
70,75735219;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,67
66,30344368;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,50
61,25189389;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,51
58,26828987;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,62
55,68284016;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,68
54,89742206;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,44
55,06023239;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,91
54,92253593;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,28
56,65128774;20,34;30,42;25;121;206,22;5,356063641;8,738958186;73,04
61,46435709;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,03
70,44262169;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,99
74,76944124;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,89
74,65348541;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,08
73,883667;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,98
75,14416261;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,96
71,17681772;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,12
64,17508714;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,58
59,18813082;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,60
63,26290593;20,34;30,42;25;121;206,22;5,356063641;8,738958186;71,26
64,07556418;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,86
69,98317722;20,34;30,42;25;121;206,22;5,356063641;8,738958186;75,96
74,12492722;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,36
74,17527387;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,90
70,12123078;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,40
66,97411326;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,13
62,87281091;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,72
58,77748371;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,79
55,15827293;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,55
52,8905461;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,86
52,18611159;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,68
52,16803117;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,15
51,39868167;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,58
50,49735119;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,56
43,11608024;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,68
38,13828663;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,57
36,08839195;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,37
30,46382034;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,67
23,85455082;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,85
37,38336531;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,13
56,49442451;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,40
62,84858156;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,04
63,54279106;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,90
63,2592895;20,34;30,42;25;121;206,22;5,356063641;8,738958186;71,99
64,1602357;20,34;30,42;25;121;206,22;5,356063641;8,738958186;78,75
66,6746114;20,34;30,42;25;121;206,22;5,356063641;8,738958186;76,89
71,38500143;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,16
72,63676906;20,34;30,42;25;121;206,22;5,356063641;8,738958186;73,62
69,25071158;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,18
66,97997226;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,93
64,44877489;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,12
67,14163954;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,20
60,05302767;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,40
56,07578749;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,60
55,81651154;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,94
57,51514683;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,51
60,83601166;20,34;30,42;25;121;206,22;5,356063641;8,738958186;77,05
68,80381486;20,34;30,42;25;121;206,22;5,356063641;8,738958186;73,36
74,53147426;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,36
84,35366382;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,75
85,95769252;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,46
89,23481449;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,55
87,15852647;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,45
89,82349181;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,45
80,24051339;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,42
74,3065705;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,73
77,950877;20,34;30,42;25;121;206,22;5,356063641;8,738958186;70,46
86,77749999;20,34;30,42;25;121;206,22;5,356063641;8,738958186;82,25
92,21139733;20,34;30,42;25;121;206,22;5,356063641;8,738958186;91,17
93,97744164;20,34;30,42;25;121;206,22;5,356063641;8,738958186;93,18
89,82251378;20,34;30,42;25;121;206,22;5,356063641;8,738958186;84,59
86,04066543;20,34;30,42;25;121;206,22;5,356063641;8,738958186;75,27
78,93861746;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,73
73,63345588;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,18
67,93947454;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,47
66,59465942;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,94
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,94
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,16
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,93
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;77,11
66,43233006;20,34;30,42;25;121;206,22;5,356063641;8,738958186;78,76
69,64569698;20,34;30,42;25;121;206,22;5,356063641;8,738958186;78,76
73,53622427;20,34;30,42;25;121;206,22;5,356063641;8,738958186;70,47
81,46952743;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,00
84,56853906;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,90
78,27663282;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,22
76,72504215;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,76
78,14850366;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,55
80,82456171;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,64
78,52439249;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,73
71,55956209;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,74
80,47568047;20,34;30,42;25;121;206,22;5,356063641;8,738958186;80,42
83,40583222;20,34;30,42;25;121;206,22;5,356063641;8,738958186;94,63
87,55785053;20,34;30,42;25;121;206,22;5,356063641;8,738958186;92,03
86,50063012;20,34;30,42;25;121;206,22;5,356063641;8,738958186;82,37
81,89230547;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,49
77,22523533;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,93
72,0932905;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,94
66,02467418;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,00
60,39178089;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,70
56,62870701;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,70
55,33048892;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,70
55,19426543;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,70
57,60247275;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,41
61,21519132;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,01
66,99889601;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,64
68,01479861;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,65
75,1257392;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,53
70,08792996;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,15
71,16218133;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,15
70,13994259;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,24
68,34301877;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,24
62,91113148;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,15
69,98962239;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,09
71,95499292;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,90
84,47601316;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,43
89,58006845;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,74
94,79184607;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,74
92,63173805;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,51
86,80801154;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,44
79,57385896;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,80
73,26275189;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,88
67,3551844;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,19
63,74893404;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,03
58,60069031;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,38
60,04460946;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,14
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,10
0;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,75
64,40112914;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,54
66,66981207;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,24
63,19338242;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,74
62,55865142;20,34;30,42;25;121;206,22;5,356063641;8,738958186;36,23
59,73065135;20,34;30,42;25;121;206,22;5,356063641;8,738958186;33,52
54,31112638;20,34;30,42;25;121;206,22;5,356063641;8,738958186;41,67
53,62037149;20,34;30,42;25;121;206,22;5,356063641;8,738958186;38,95
54,12657659;20,34;30,42;25;121;206,22;5,356063641;8,738958186;33,52
51,78619021;20,34;30,42;25;121;206,22;5,356063641;8,738958186;33,52
