Wasserkraft;PV_Freifeld_Erfurt;PV_Freifeld_Nordhausen;PV_Freifeld_Gera;PV_Freifeld_Hildburghausen;Wind_Erfurt;Wind_Nordhausen;Wind_Gera;Wind_Hildburghausen;PV_Aufdach_Erfurt;PV_Aufdach_Nordhausen;PV_Aufdach_Gera;PV_Aufdach_Hildburghausen
0,48;0;0;0;0;0,76721;0,67082;0,39344;0,94681;0;0;0;0
0,48;0;0;0;0;0,76721;0,76721;0,43432;0,98794;0;0;0;0
0,48;0;0;0;0;0,76721;0,76721;0,55322;0,99329;0;0;0;0
0,48;0;0;0;0;0,76721;0,67082;0,56066;0,95606;0;0;0;0
0,48;0;0;0;0;0,76721;0,56066;0,56066;0,94;0;0;0;0
0,48;0;0;0;0;0,74151;0,56066;0,57443;0,88932;0;0;0;0
0,48;0;0;0;0;0,6699;0,56066;0,7259;0,81406;0;0;0;0
0,48;0;0;0;0;0,81698;0,67082;0,79486;0,9513;0;0;0;0
0,48;0;0;0;0;0,94878;0,8179;0,92387;0,99615;0;0;0;0
0,48;0;0;0;0;0,99316;0,95145;0,96555;0,99998;0;0;0;0
0,48;0;0;0;0;0,99554;0,98158;0,98599;0,99993;0;0;0;0
0,48;0;0;0;0;0,87435;0,81504;0,87247;0,96807;0;0;0;0
0,48;0;1,30E-05;0;1,58E-05;0,5255;0,4916;0,61222;0,63337;0;1,51E-05;0;1,79E-05
0,48;0;0,0012435;0;0,00097289;0,22615;0,22967;0,37482;0,24885;0;0,001431253;0;0,001091547
0,48;0;0,0029608;0;0,0026823;0,069126;0,099535;0,20822;0,066723;0;0,003381358;0;0,002990316
0,48;0;0,0083386;0;0,012142;0,038689;0,071126;0,15705;0,038689;0;0,009491825;0;0,013506363
0,48;0,089006;0,058249;0,00019919;0,023527;0,038689;0,039913;0,15705;0,038334;0,085989774;0,057563132;0,000251355;0,023599295
0,48;0,15992;0,1129;0,0016224;0,13029;0,036918;0,038689;0,15705;0,021338;0,154490526;0,110031158;0,001912157;0,128533421
0,48;0,29152;0,2241;0,0031004;0,22057;0,022754;0,038689;0,15705;0,012131;0,281617737;0,217856684;0,003625037;0,216874263
0,48;0,2739;0,30983;0,003884;0,066375;0,036918;0,038689;0,15705;0,021338;0,264598737;0,300832737;0,004514032;0,065154742
0,48;0,18093;0,34144;0,03465;0,036003;0,038689;0,039913;0,15705;0,038334;0,174591632;0,328860632;0,035502;0,035362342
0,48;0,35301;0,39377;0,08617;0,037153;0,038689;0,071126;0,15705;0,038689;0,339869526;0,375352263;0,086805568;0,036541247
0,48;0,33765;0,42217;0,094395;0,16693;0,054601;0,08459;0,15705;0,042973;0,324536053;0,399729789;0,094697684;0,164497737
0,48;0,28506;0,46184;0,11072;0,49559;0,083978;0,1023;0,15705;0,077246;0,273536842;0,435212526;0,110830579;0,488976
0,48;0,42976;0,525;0,16847;0,49071;0,12323;0,15383;0,18197;0,099082;0,409525105;0,492404842;0,168379263;0,484815158
0,48;0,5607;0,53447;0,1079;0,17606;0,15841;0,19829;0,25448;0,15222;0,529804263;0,498838737;0,107652158;0,174244895
0,48;0,65503;0,61276;0,10721;0,099172;0,22367;0,25856;0,25902;0,15705;0,614985947;0,569496;0,106814211;0,098309526
0,48;0,59791;0,66913;0,13505;0,0439;0,25902;0,25902;0,25902;0,15705;0,558593053;0,619695789;0,134379789;0,043597342
0,48;0,58616;0,73077;0,11813;0,056547;0,25902;0,25902;0,25902;0,15705;0,547468579;0,674441684;0,117543789;0,056182926
0,48;0,51351;0,71225;0,10532;0,26171;0,25902;0,25902;0,23862;0,15705;0,480798789;0,655101474;0,104897526;0,259946684
0,48;0,53122;0,66411;0,063678;0,25229;0,25902;0,25961;0,1992;0,19829;0,498742421;0,608956579;0,063506779;0,250536632
0,48;0,33845;0,61553;0,094594;0,19238;0,33071;0,33907;0,25766;0,331;0,318853421;0,562676842;0,094453042;0,190994211
0,48;0,85304;0,71318;0,11643;0,25993;0,48262;0,44249;0,33071;0,49578;0,805671947;0,650343474;0,115704158;0,256691211
0,48;0,35818;0,73719;0,22857;0,47653;0,62125;0,57548;0,39567;0,71173;0,339127895;0,670800947;0,225561947;0,467699842
0,48;0,43771;0,7509;0,3398;0,37971;0,7617;0,73416;0,45364;0,91235;0,415294421;0,681867632;0,334177263;0,370892842
0,48;0,16378;0,75171;0,27128;0,2138;0,73416;0,67082;0,3979;0,85937;0,155954526;0,681251211;0,266101263;0,208109526
0,48;0,25918;0,75897;0,23927;0,14484;0,57993;0,56066;0,39344;0,75344;0,247483421;0,687145737;0,234673421;0,140168368
0,48;0,28625;0,82253;0,18225;0,50055;0,55843;0,56066;0,35401;0,60197;0,274692632;0,744598105;0,179070316;0,481761947
0,48;0,1507;0,73186;0,10528;0,72348;0,49228;0,56066;0,2626;0,56066;0,145552421;0,662421474;0,103674316;0,692953579
0,48;0,20494;0,68946;0,16131;0,55647;0,55322;0,56066;0,30562;0,56066;0,199585579;0,623952947;0,159306316;0,531027474
0,48;0,20298;0,71658;0,37938;0,55122;0,56066;0,56066;0,39165;0,61115;0,197957842;0,648985421;0,370758;0,522715421
0,48;0,46442;0,68776;0,48951;0,45446;0,56066;0,67082;0,39344;0,75803;0,450950526;0,623875895;0,472910526;0,428325947
0,48;0,40558;0,69214;0,34831;0,61622;0,67318;0,78334;0,41425;0,84221;0,392640947;0,628855421;0,333801632;0,577307211
0,48;0,39962;0,61331;0,56555;0,73053;0,93157;0,93148;0,55362;0,98802;0,385166842;0,558178895;0,539435842;0,681000789
0,48;0,29381;0,55931;0,17552;0,56867;0,99799;0,99773;0,73051;1;0,282975789;0,510204;0,167387211;0,528773684
0,48;0,56816;0,58193;0,24207;0,54594;1;1;0,88956;1;0,547430053;0,532385526;0,232236632;0,507324158
0,48;0,37213;0,58644;0,22197;0,62234;1;1;0,95922;1;0,358651105;0,538164474;0,214302632;0,577981421
0,48;0,13937;0,55973;0,12888;0,5665;1;1;0,94243;1;0,134379789;0,515356895;0,125942526;0,525778263
0,48;0,23994;0,49834;0,12231;0,52739;1;1;0,94;1;0,231466105;0,460360579;0,120481421;0,489910263
0,48;0,2259;0,41153;0,15661;0,41212;1;1;0,93232;1;0,218010789;0,381429789;0,154490526;0,383818421
0,48;0,41668;0,39578;0,15913;0,42479;1;1;0,80945;1;0,402320684;0,368292316;0,157264421;0,396715105
0,48;0,18938;0,37605;0,088257;0,39414;0,997;0,99916;0,69561;0,99951;0,182951842;0,351494842;0,087423916;0,369322895
0,48;0,10039;0,24752;0,059848;0,36369;0,92073;0,96201;0,53666;0,96193;0,097144105;0,232246263;0,059417211;0,341844
0,48;0,10257;0,23531;0,074803;0,30946;0,64457;0,7764;0,40307;0,69001;0,099590526;0,221535947;0,074412616;0,291769421
0,48;0,086206;0,23913;0,062155;0,26157;0,45364;0,5937;0,33131;0,44695;0,084155921;0,226053158;0,062005216;0,247550842
0,48;0,067436;0,17487;0,044441;0,21824;0,60641;0,74203;0,43073;0,69001;0,066469453;0,166289211;0,044519084;0,207560526
0,48;0,053635;0,12365;0,015536;0,11345;0,87142;0,92574;0,59454;0,96193;0,053253;0,118131316;0,015613753;0,108287842
0,48;0,034203;0,064872;0,0054648;0,10109;0,98976;0,99477;0,788;0,99951;0,034008142;0,062113089;0,005492697;0,096720316
0,48;0,019866;0,013669;0,002629;0,058393;0,99993;1;0,92848;1;0,019789042;0,013142289;0,002642809;0,056072163
0,48;0,003418;0,0055983;0,00076912;0,007495;1;1;0,94365;1;0,003418247;0,005438953;0,000773724;0,007262307
0,48;0;0;0;0;1;1;0,9838;1;0;0;0;0
0,48;0;0;0;0;1;1;0,99475;1;0;0;0;0
0,48;0;0;0;0;1;1;0,99489;1;0;0;0;0
0,48;0;0;0;0;1;1;0,99846;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;0,99951;0,99998;1;1;0;0;0;0
0,48;0;0;0;0;0,95391;0,98735;0,99609;0,99307;0;0;0;0
0,48;0;0;0;0;0,68732;0,82293;0,93993;0,79504;0;0;0;0
0,48;0;0;0;0;0,44769;0,59646;0,80254;0,45167;0;0;0;0
0,48;0;0;0;0;0,5729;0,69637;0,89801;0,5991;0;0;0;0
0,48;0;0;0;0;0,80808;0,87085;0,97261;0,89257;0;0;0;0
0,48;0;0;0;0;0,97066;0,97601;0,99688;0,99177;0;0;0;0
0,48;0;0;0;0;0,99895;0,99872;0,99998;0,99998;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;1;1;0,99895;1;0;0;0;0
0,48;0;0;0;0;1;1;0,9951;1;0;0;0;0
0,48;0;0;0;0;0,99965;1;0,97869;1;0;0;0;0
0,48;0;0;0;0;0,99594;1;0,94827;1;0;0;0;0
0,48;0;0;0;0;0,99846;1;0,98808;1;0;0;0;0
0,48;0;0;0;0;1;1;0,99846;1;0;0;0;0
0,48;0;0;0;0;1;1;1;1;0;0;0;0
0,48;0;0;0;0;0,99998;1;1;1;0;0;0;0
0,48;0;0;0;0;0,99323;0,99951;0,99965;0,99895;0;0;0;0
0,48;0;0;0;0;0,91639;0,98221;0,99069;0,95803;0;0;0;0
0,48;0;0;0;0;0,69445;0,84477;0,92111;0,72793;0;0;0;0
0,48;0;0;0;0;0,46199;0,62125;0,78334;0,45416;0;0;0;0
0,48;0;0;0;0;0,39344;0,56066;0,70662;0,39344;0;0;0;0
0,48;0;0;0;0;0,39344;0,56066;0,56616;0,39344;0;0;0;0
0,48;0;0;0;0;0,39344;0,56066;0,56066;0,39344;0;0;0;0
0,48;0;0;0;0;0,41425;0,56341;0,56066;0,40905;0;0;0;0
0,48;0;0;0;0;0,5729;0,69637;0,5937;0,5991;0;0;0;0
0,48;0;0;0;0;0,80808;0,87085;0,74793;0,89257;0;0;0;0
0,48;0;0;0;0;0,97066;0,97601;0,84785;0,99177;0;0;0;0
0,48;0;0;0;0;0,99895;0,99872;0,94;0,99998;0;0;0;0
0,48;0;0;0;0;0,99755;0,99755;0,94;1;0;0;0;0
0,48;0;0;0,00021068;0;0,99475;0,99475;0,94;0,99965;0;0;0,000226689;0
0,48;0;0;0,0038621;0;0,9692;0,99475;0,9185;0,9958;0;0;0,004132236;0
0,48;0;0;0,0085159;0;0,94;0,99475;0,78872;0,99475;0;0;0,009087587;0
0,48;0;0;0,013482;0;0,94;0,99475;0,76721;0,99475;0;0;0,014372242;0
0,48;0,0043853;0,0090229;0,045191;0,00019414;0,94;0,99475;0,76721;0,99475;0,004552751;0,009237936;0,044679932;0,000281724
0,48;0,010679;0,019007;0,12403;0,0010876;0,94;0,99475;0,76721;0,99475;0,011027195;0,019410521;0,120731842;0,001386947
0,48;0,016318;0,026681;0,25819;0,0012265;0,94;0,99232;0,78872;0,99475;0,016835037;0,027236179;0,250565526;0,001532095
0,48;0,018146;0,031788;0,18017;0,0029859;0,94;0,95338;0,9185;0,98794;0,018714158;0,032443974;0,174562737;0,003691592
0,48;0,027117;0,041291;0,34049;0,0047035;0,94;0,94;0,94;0,94681;0,027758211;0,042034137;0,327521842;0,005350438
0,48;0,04329;0,048118;0,40086;0,0078135;0,94;0,94;0,94;0,94;0,044007647;0,048826326;0,382450737;0,008412799
0,48;0,048016;0,047415;0,29521;0,0087921;0,90544;0,90544;0,92848;0,89501;0,048618284;0,048001863;0,280115211;0,009289562
0,48;0,042069;0,050954;0,41712;0,015712;0,68011;0,72824;0,788;0,61913;0,042489711;0,051502942;0,394384263;0,016407395
0,48;0,054669;0,050293;0,39668;0,014484;0,43468;0,50042;0,59454;0,35716;0,055139826;0,050758421;0,373522263;0,015030079
0,48;0,049416;0,05959;0,60112;0,019419;0,23943;0,30364;0,43073;0,17596;0,049809711;0,060052895;0,563823;0,020051021
0,48;0,050188;0,078209;0,44473;0,020526;0,11107;0,18696;0,29845;0,091353;0,050557121;0,078728526;0,415804895;0,021120126
0,48;0,057478;0,10926;0,62609;0,024829;0,08459;0,15705;0,25902;0,063169;0,057869416;0,109886684;0,583548474;0,025483232
0,48;0,043095;0,099342;0,63158;0,018439;0,08459;0,15705;0,25902;0,038689;0,043406637;0,099821684;0,587401105;0,0188856
0,48;0,031582;0,075869;0,74226;0,031864;0,08459;0,15705;0,33071;0,038689;0,031858374;0,076155932;0,689264684;0,032593263
0,48;0,021413;0,088119;0,57157;0,034939;0,08459;0,15705;0,39344;0,038689;0,021649863;0,0883707;0,529958368;0,035697521
0,48;0,024925;0,1025;0,38415;0,024463;0,078878;0,12323;0,33071;0,038689;0,025277116;0,102701526;0,355674947;0,024967942
0,48;0,044493;0,10948;0,62425;0,020391;0,044401;0,08459;0,25902;0,038334;0,045063268;0,109665158;0,577779158;0,020792653
0,48;0,052725;0,095803;0,59505;0,033326;0,038689;0,08459;0,25902;0,021338;0,053206768;0,095971942;0,551157474;0,033952279
0,48;0,073153;0,080815;0,42818;0,039429;0,038689;0,08459;0,25902;0,013902;0,073645942;0,080963053;0,396859579;0,040137679
0,48;0,077476;0,079708;0,71216;0,041356;0,041749;0,10971;0,30562;0,033377;0,077874205;0,079859274;0,660562579;0,042070737
0,48;0,024811;0,10052;0,65148;0,024879;0,07541;0,15608;0,39165;0,038893;0,024929416;0,100698158;0,604757211;0,025289637
0,48;0,018135;0,10424;0,55697;0,018395;0,08459;0,15705;0,39344;0,066026;0,018238358;0,104387053;0,517533632;0,018683337
0,48;0,046517;0,10381;0,4993;0,034827;0,08459;0,15705;0,39344;0,08459;0,046821995;0,103924737;0,464376947;0,035340189
0,48;0,10586;0,094494;0,53774;0,094018;0,08459;0,15705;0,39344;0,08459;0,106650474;0,094573437;0,500620579;0,095343963
0,48;0,41687;0,095906;0,56899;0,39551;0,08459;0,15705;0,39344;0,08459;0,404988632;0,095984463;0,529611632;0,386081842
0,48;0,43334;0,097377;0,67078;0,45876;0,08459;0,15705;0,39344;0,08459;0,412462737;0,097481211;0,623644737;0,439777895
0,48;0,58877;0,090099;0,65389;0,51944;0,08459;0,15841;0,40087;0,08459;0,557851421;0,090214184;0,607280684;0,495554368
0,48;0,55088;0,08405;0,3223;0,44805;0,10971;0,22367;0,51978;0,093607;0,520490526;0,084179037;0,298964211;0,426438158
0,48;0,38372;0,06984;0,3323;0,27952;0,15744;0,25902;0,5937;0,14803;0,362609684;0,069996537;0,308489842;0,265966421
0,48;0,32338;0,062756;0,44109;0,55812;0,22367;0,25902;0,74793;0,1924;0,306293842;0,062978005;0,410931316;0,531489789
0,48;0,35628;0,05975;0,55667;0,37976;0,25902;0,25902;0,78872;0,25766;0,338338105;0,060056747;0,520480895;0,361993263
0,48;0,3934;0,052784;0,4045;0,35392;0,25902;0,33071;0,9185;0,25902;0,374418;0,0531615;0,379782789;0,337731316
0,48;0,27051;0,049753;0,24477;0,26723;0,33071;0,39344;0,94;0,25902;0,258376737;0,050187268;0,230502947;0,255390947
0,48;0,24341;0,045141;0,42271;0,32488;0,39344;0,39344;0,94;0,29188;0,233392421;0,045575668;0,398708842;0,311042211
0,48;0,16207;0,041175;0,39716;0,30587;0,36058;0,36058;0,92387;0,3331;0,156272368;0,041617089;0,375323368;0,293377895
0,48;0,14788;0,033926;0,2564;0,23156;0,22964;0,25547;0,76915;0,20427;0,143606842;0,034334653;0,242860263;0,222682105
0,48;0,13882;0,025767;0,16879;0,22487;0,1291;0,16853;0,56555;0,10767;0,135516316;0,026122768;0,160327263;0,216758684
0,48;0,15571;0,020491;0,19063;0,17623;0,063373;0,097042;0,39274;0,04743;0,152275263;0,020824437;0,181709368;0,170218895
0,48;0,084229;0,015156;0,19086;0,10166;0,022872;0,049909;0,27156;0,01638;0,082570563;0,015459647;0,182826632;0,098425105
0,48;0,040897;0,010271;0,087864;0,11415;0,012131;0,038689;0,25902;0,012131;0,040243626;0,010545616;0,084701068;0,111032842
0,48;0,025239;0,007532;0,024515;0,091553;0,012131;0,038689;0,25902;0,012131;0,024931342;0,007773069;0,023799632;0,089277995
0,48;0,0392;0,0050189;0,022368;0,035705;0,012131;0,038689;0,23862;0,012131;0,038808521;0,005181308;0,021746179;0,034884616
0,48;0,029845;0,0019529;0,0040686;0,011908;0,012131;0,038334;0,16385;0,0088612;0,029651779;0,002017623;0,003967633;0,011677326
0,48;0,0065535;0,00030873;0,00046714;0,0039823;0,0076226;0,021338;0,12323;0,0012809;0,006563054;0,000319874;0,000459657;0,003931322
0,48;0;0;0;0;0,0010332;0,010744;0,068678;0,00082623;0;0;0;0
0,48;0;0;0;0;0,00078689;0,0023709;0,033989;9,18E-05;0;0;0;0
0,48;0;0;0;0;6,56E-05;0,00098361;0,013902;0;0;0;0;0
0,48;0;0;0;0;0;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0,00052459;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0,00098361;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0,00098361;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0,00098361;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0,00098361;0,00098361;0,012131;0;0;0;0;0
0,48;0;0;0;0;0,00078689;0,00098361;0,0088612;0;0;0;0;0
0,48;0;0;0;0;6,56E-05;0,00082623;0,0012809;0;0;0;0;0
0,48;0;0;0;0;0;9,18E-05;0,00091803;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00019672;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;2,62E-05;0;0;0;0;0
0,48;0;0;0;0;0;9,18E-05;0,00069508;0;0;0;0;0
0,48;0;0;0;0;0;0,00082623;0,00098361;0;0;0;0;0
0,48;0;0;0;0;0,00052459;0,00098361;0,00098361;0;0;0;0;0
0,48;0;0;0;0;0,00098361;0,00098361;0,002024;0,00052459;0;0;0;0
0,48;0;0;0;0;0,00098361;0,002024;0,010348;0,00098361;0;0;0;0
0,48;0;0;0;0;0,0048481;0,010348;0,012131;0,00098361;0;0;0;0
0,48;0;0;0;0;0,011983;0,012131;0,018623;0,006929;0;0;0;0
0,48;0;0;0;0;0,017443;0,026295;0,037508;0,01461;0;0;0;0
0,48;0;0;0;0;0,036918;0,038689;0,046033;0,034439;0;0;0;0
0,48;0;0;0;0;0,038689;0,038689;0,071126;0,038689;0;0;0;0
0,48;0;0;0;0;0,026295;0,032197;0,041631;0,024525;0;0;0;0
0,48;0;0;0;0;0,010744;0,012816;0,022872;0,006929;0;0;0;0
0,48;0;0;0;0;0,0023053;0,0037086;0,0099016;0,00078689;0;0;0;0
0,48;0;0;0;0;0,00019672;0,0008612;0,0017268;6,56E-05;0;0;0;0
0,48;0;0;0;0;0;0,0001224;0,00098361;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00097049;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00034098;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00052459;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00098361;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00098361;0;0;0;0;0
0,48;0;0;0;0;0;0;0,00098361;0;0;0;0;0
0,48;0;0;0;0;0,0001224;0,00052459;0,00098361;2,62E-05;0;0;0;0
0,48;0;0;0;0;0,0008612;0,00098361;0,00098361;0,00069508;0;0;0;0
0,48;0;0;0;0;0,00098361;0,00098361;0,00098361;0,00098361;0;0;0;0
0,48;0;0;0;0;0,00052459;0,00093989;0,00098361;0,00052459;0;0;0;0
0,48;0,0089331;0,027011;0,015615;0,0092948;0;0,00024044;0,0008918;0;0,009136131;0,027098447;0,015678284;0,009516963
0,48;0,029237;0,050824;0,027977;0,024989;0;0;0,00015738;0;0,029817442;0,050946237;0,028066421;0,025527537
0,48;0,019952;0,069159;0,069151;0,029989;0;0;0;0;0,020339005;0,069318474;0,069359889;0,030624568
0,48;0,021047;0,063367;0,10956;0,033754;0;0;0;0;0,021452416;0,063509668;0,109886684;0,034464679
0,48;0,018192;0,10567;0,080886;0,040752;0;0;0;0;0,018402095;0,105735474;0,080863847;0,041463947
0,48;0,048509;0,081673;0,1253;0,053428;0;0;0;0;0,048800321;0,081546726;0,124728947;0,0541497
0,48;0,089993;0,15826;0,16036;0,072255;0;0;0;0;0,090248858;0,157765263;0,159248526;0,073048784
0,48;0,23044;0,13044;0,15479;0,084704;0;0;0;0;0,230743737;0,129901105;0,153431053;0,085496637
0,48;0,30418;0,12034;0,19955;0,090656;0;0;0;0;0,302084842;0,119489368;0,197370316;0,091352637
0,48;0,33565;0,14484;0,31286;0,08674;0;0;0;0;0,330353526;0,143163789;0,308817316;0,087249584
0,48;0,10664;0,34065;0,18164;0,091715;0;0;0;0;0,104444842;0,335949474;0,179002895;0,092121237
0,48;0,26596;0,29081;0,16176;0,12298;0;0;0;0;0,259561421;0,286144579;0,159142579;0,123380526
0,48;0,25596;0,27985;0,26441;0,14079;0;0;0;0;0,249823895;0,274933421;0,260033368;0,141102632
0,48;0,21106;0,20257;0,19822;0,14909;0;0;0;0;0,206597368;0,198786158;0,194962421;0,149289474
0,48;0,18636;0,2029;0,21567;0,12496;0;0;0;0;0,182961474;0,198824684;0,212145158;0,125027526
0,48;0,11368;0,39713;0,21255;0,10868;0;0;0;0;0,112015263;0,388797947;0,209091947;0,108653842
0,48;0,074578;0,42447;0,20813;0,12163;0;0;0;0;0,073689284;0,415188474;0,204584368;0,121540895
0,48;0,13149;0,2564;0,27793;0,15149;0;0;0;0;0,130093737;0,250584789;0,272775947;0,151341
0,48;0,17158;0,19926;0,32491;0,15026;0;0;0;0;0,170045526;0,194548263;0,318448895;0,150069632
0,48;0,21345;0,28989;0,25836;0,13205;0;0;0;0;0,211885105;0,282802421;0,252944526;0,131846684
0,48;0,19605;0,18017;0,19375;0,141;0;0;0;0;0,194750526;0,175814842;0,189674684;0,140775158
0,48;0,24489;0,21215;0,22441;0,14976;0;0;0;0;0,243139579;0,207281211;0,220004526;0,149539895
0,48;0,14856;0,32026;0,26491;0,12763;0;0;0;0;0,147430579;0,313373053;0,260081526;0,127454684
0,48;0,060209;0,38911;0,19937;0,13167;0;0;0;0;0,059716753;0,381169737;0,196050789;0,131509579
0,48;0,12976;0,18895;0,17804;0,12383;0;0;0;0;0,128408211;0,185407895;0,175265842;0,123717632
0,48;0,19318;0,21859;0,20591;0,14366;0;0;0;0;0,190637842;0,214957579;0,202860316;0,143577947
0,48;0,21663;0,1657;0,22061;0,13097;0,00028852;0,00024044;0,00024044;6,56E-05;0,213252789;0,163380474;0,217461789;0,130941316
0,48;0,33779;0,15795;0,18541;0,099195;0,00095738;0,00093989;0,00093989;0,00078689;0,331788632;0,156214579;0,182903684;0,099205263
0,48;0,56768;0,16311;0,09809;0,10156;0,0027672;0,00098361;0,00098361;0,0010332;0,553729105;0,161608263;0,096855158;0,101613158
0,48;0,43624;0,15579;0,13145;0,10974;0,011091;0,0048481;0,0014791;0,0076226;0,421516421;0,154403842;0,129958895;0,109848158
0,48;0,41538;0,14897;0,15232;0,10038;0,015436;0,013163;0,0094062;0,019921;0,398371737;0,147690632;0,150801632;0,100544053
0,48;0,23348;0,17002;0,18351;0,09721;0,041096;0,032401;0,019921;0,060367;0,222826579;0,168610421;0,181998316;0,097423421
0,48;0,35907;0,14797;0,13706;0,083678;0,087895;0,066348;0,042264;0,13873;0,341208316;0,146852684;0,136142368;0,083927653
0,48;0,55208;0,15803;0,10151;0,06847;0,16072;0,1282;0,077568;0,26013;0,523187368;0,156965842;0,100977474;0,068750211
0,48;0,53978;0,10817;0,0672;0,072405;0,24633;0,21778;0,12774;0,3809;0,510146211;0,107555842;0,066979926;0,072798363
0,48;0,45596;0,06851;0,058714;0,066039;0,25902;0,25902;0,15705;0,39344;0,429828474;0,068212768;0,058663058;0,0665022
0,48;0,26263;0,063998;0,045279;0,054514;0,25902;0,25902;0,15705;0,39344;0,247647158;0,0638121;0,045324284;0,054974163
0,48;0,26734;0,039679;0,058214;0,039549;0,25902;0,25902;0,15705;0,39344;0,253060105;0,039641653;0,058347142;0,039934453
0,48;0,18262;0,034899;0,044863;0,033511;0,25902;0,25902;0,15705;0,39344;0,173811474;0,034976116;0,045049784;0,033898342
0,48;0,14522;0,015339;0,034919;0,028457;0,25902;0,25902;0,15705;0,39344;0,139272632;0,015475058;0,0351543;0,028855247
0,48;0,096654;0,0025466;0,007629;0,011734;0,25902;0,25902;0,15705;0,39344;0,093296289;0,002584827;0,007694379;0,011918116
0,48;0,021778;0,0019738;0,0016816;0,0054281;0,25902;0,25902;0,15705;0,39344;0,021093158;0,002003754;0,001696121;0,005513983
0,48;0,027382;0,003885;0,00085672;0,0019971;0,25902;0,25902;0,15705;0,36656;0,026633242;0,003945191;0,000864319;0,002029181
0,48;0,0050051;0,0016285;8,18E-05;0,00037926;0,2427;0,2427;0,15705;0,26798;0,004925589;0,001655572;8,25E-05;0,000385754
0,48;0;0;0;0;0,16657;0,16657;0,12323;0,25902;0;0;0;0
0,48;0;0;0;0;0,15705;0,15705;0,08459;0,25448;0;0;0;0
0,48;0;0;0;0;0,15705;0,15705;0,08459;0,21188;0;0;0;0
0,48;0;0;0;0;0,15705;0,15705;0,12323;0,2563;0;0;0;0
0,48;0;0;0;0;0,18696;0,18696;0,15705;0,28052;0;0;0;0
0,48;0;0;0;0;0,2563;0,2563;0,17744;0,3809;0;0;0;0
0,48;0;0;0;0;0,25902;0,25902;0,25222;0,39344;0;0;0;0
0,48;0;0;0;0;0,25902;0,25902;0,22911;0,39344;0;0;0;0
0,48;0;0;0;0;0,25902;0,25902;0,15977;0,33071;0;0;0;0
0,48;0;0;0;0;0,25902;0,25902;0,15705;0,25902;0;0;0;0
0,48;0;0;0;0;0,23409;0,2427;0,15705;0,25766;0;0;0;0
0,48;0;0;0;0;0,16158;0,16657;0,15705;0,1924;0;0;0;0
0,48;0;0;0;0;0,15705;0,15705;0,12323;0,15705;0;0;0;0
0,48;0;0;0;0;0,13193;0,15705;0,08459;0,15383;0;0;0;0
0,48;0;0;0;0;0,085556;0,13934;0,08459;0,1023;0;0;0;0
0,48;0;0;0;0;0,08459;0,087811;0,08459;0,08459;0;0;0;0
0,48;0;0;0;0;0,07541;0,08459;0,083978;0,08459;0;0;0;0
0,48;0;0;0;0;0,041749;0,068678;0,054601;0,063169;0;0;0;0
0,48;0;0;0;0;0,038334;0,039301;0,038689;0,038689;0;0;0;0
