HA4;Prozessgas;T24;Elektromobilitaet_PKW
0,129998;0,162363;0,163702;65068,49315
0,120906;0,149436;0,170893;65068,49315
0,11011;0,139407;0,175688;65068,49315
0,090634;0,13359;0,174318;65068,49315
0,082657;0,124855;0,159249;65068,49315
0,077767;0,112091;0,134249;65068,49315
0,083134;0,112039;0,098289;65068,49315
0,047762;0,108994;0,055326;65068,49315
0,050723;0,105472;0,060759;65068,49315
0,05576;0,107333;0,058043;65068,49315
0,055727;0,111657;0,063723;65068,49315
0,058784;0,132961;0,085458;65068,49315
0,067491;0,15819;0,126459;65068,49315
0,090327;0,188254;0,129422;65068,49315
0,114349;0,196219;0,125471;65068,49315
0,119145;0,19929;0,12226;65068,49315
0,104973;0,200333;0,115591;65068,49315
0,093674;0,198921;0,111392;65068,49315
0,08795;0,196131;0,10744;65068,49315
0,08109;0,194348;0,105464;65068,49315
0,074055;0,192398;0,103736;65068,49315
0,071791;0,190863;0,103983;65068,49315
0,069812;0,179727;0,106699;65068,49315
0,07065;0,174787;0,11238;65068,49315
0,073563;0,162363;0,118061;65068,49315
0,068418;0,149436;0,123248;65068,49315
0,062309;0,139407;0,126706;65068,49315
0,051287;0,13359;0,125718;65068,49315
0,046774;0,124855;0,11485;65068,49315
0,044006;0,112091;0,09682;65068,49315
0,047043;0,112039;0,070886;65068,49315
0,091114;0,108994;0,079733;65068,49315
0,096761;0,105472;0,087564;65068,49315
0,10637;0,107333;0,083648;65068,49315
0,106307;0,111657;0,091835;65068,49315
0,112139;0,132961;0,123159;65068,49315
0,128749;0,15819;0,182247;65068,49315
0,172313;0,188254;0,186518;65068,49315
0,218137;0,196219;0,180823;65068,49315
0,227286;0,19929;0,176196;65068,49315
0,200252;0,200333;0,166585;65068,49315
0,178696;0,198921;0,160534;65068,49315
0,167778;0,196131;0,154838;65068,49315
0,15469;0,194348;0,151991;65068,49315
0,14127;0,192398;0,149499;65068,49315
0,136952;0,190863;0,149855;65068,49315
0,133176;0,179727;0,153771;65068,49315
0,134775;0,174787;0,161957;65068,49315
0,140332;0,162363;0,170144;65068,49315
0,130517;0,149436;0,177619;65068,49315
0,118863;0,139407;0,182603;65068,49315
0,097838;0,13359;0,181179;65068,49315
0,089227;0,124855;0,165517;65068,49315
0,083948;0,112091;0,139533;65068,49315
0,089742;0,112039;0,102158;65068,49315
0,1255;0,108994;0,101244;65068,49315
0,130062;0,105472;0,108167;65068,49315
0,135591;0,107333;0,109897;65068,49315
0,137596;0,111657;0,118983;65068,49315
0,147085;0,132961;0,146674;65068,49315
0,165828;0,15819;0,218929;65068,49315
0,231139;0,188254;0,218929;65068,49315
0,286835;0,196219;0,212872;65068,49315
0,296679;0,19929;0,209843;65068,49315
0,281413;0,200333;0,205517;65068,49315
0,264554;0,198921;0,199892;65068,49315
0,249566;0,196131;0,192969;65068,49315
0,231255;0,194348;0,191239;65068,49315
0,214573;0,192398;0,190806;65068,49315
0,210813;0,190863;0,191239;65068,49315
0,209823;0,179727;0,193402;65068,49315
0,207213;0,174787;0,20119;65068,49315
0,203362;0,162363;0,208113;65068,49315
0,194941;0,149436;0,212872;65068,49315
0,164198;0,139407;0,212439;65068,49315
0,133556;0,13359;0,20768;65068,49315
0,12374;0,124855;0,189941;65068,49315
0,122358;0,112091;0,163548;65068,49315
0,126898;0,112039;0,120281;65068,49315
0,138124;0,108994;0,105808;65068,49315
0,143146;0,105472;0,113042;65068,49315
0,149231;0,107333;0,114851;65068,49315
0,151437;0,111657;0,124347;65068,49315
0,16188;0,132961;0,153285;65068,49315
0,182509;0,15819;0,228798;65068,49315
0,254389;0,188254;0,228798;65068,49315
0,315688;0,196219;0,222467;65068,49315
0,326522;0,19929;0,219302;65068,49315
0,309722;0,200333;0,21478;65068,49315
0,291166;0,198921;0,208902;65068,49315
0,274671;0,196131;0,201668;65068,49315
0,254517;0,194348;0,199859;65068,49315
0,236157;0,192398;0,199407;65068,49315
0,232019;0,190863;0,199859;65068,49315
0,23093;0,179727;0,20212;65068,49315
0,228057;0,174787;0,210259;65068,49315
0,223819;0,162363;0,217493;65068,49315
0,21455;0,149436;0,222467;65068,49315
0,180715;0,139407;0,222015;65068,49315
0,146991;0,13359;0,217041;65068,49315
0,136187;0,124855;0,198502;65068,49315
0,134667;0,112091;0,17092;65068,49315
0,139663;0,112039;0,125703;65068,49315
0,157267;0,054798;0,100014;65068,49315
0,160133;0,054219;0,106853;65068,49315
0,167441;0,055029;0,108562;65068,49315
0,163068;0,055856;0,117538;65068,49315
0,175699;0,05698;0,144892;65068,49315
0,176442;0,059227;0,216269;65068,49315
0,27818;0,061609;0,216269;65068,49315
0,304384;0,06336;0,210286;65068,49315
0,316091;0,066114;0,207294;65068,49315
0,291973;0,070246;0,20302;65068,49315
0,276924;0,072175;0,197463;65068,49315
0,253314;0,07322;0,190625;65068,49315
0,232764;0,067167;0,188915;65068,49315
0,2259;0,058478;0,188488;65068,49315
0,218199;0,050816;0,188915;65068,49315
0,199137;0,046556;0,191052;65068,49315
0,194967;0,044352;0,198746;65068,49315
0,189956;0,042423;0,205584;65068,49315
0,153263;0,040495;0,210286;65068,49315
0,150603;0,038567;0,209858;65068,49315
0,146295;0,036703;0,205157;65068,49315
0,155726;0,035736;0,187633;65068,49315
0,139389;0,034197;0,161561;65068,49315
0,155377;0,036575;0,11882;65068,49315
0,169094;0,042854;0,095129;65068,49315
0,1699;0,044016;0,101634;65068,49315
0,162571;0,048015;0,10326;65068,49315
0,194101;0,048613;0,111797;65068,49315
0,216078;0,050609;0,137815;65068,49315
0,253081;0,051115;0,205707;65068,49315
0,20815;0,050777;0,205707;65068,49315
0,223999;0,050412;0,200015;65068,49315
0,230778;0,050412;0,197169;65068,49315
0,202771;0,050432;0,193104;65068,49315
0,188367;0,050963;0,187819;65068,49315
0,190955;0,050963;0,181315;65068,49315
0,183229;0,050963;0,179688;65068,49315
0,158614;0,046263;0,179282;65068,49315
0,156264;0,046338;0,179688;65068,49315
0,160426;0,046148;0,181721;65068,49315
0,165006;0,047495;0,189039;65068,49315
0,164192;0,055095;0,195543;65068,49315
0,164992;0,05785;0,200015;65068,49315
0,174333;0,059778;0,199609;65068,49315
0,159781;0,060648;0,195137;65068,49315
0,186886;0,062966;0,178469;65068,49315
0,159794;0,06517;0,15367;65068,49315
0,177166;0,070756;0,113017;65068,49315
0,077144;0,108994;0,072919;65068,49315
0,081925;0,105472;0,080081;65068,49315
0,090061;0,107333;0,0765;65068,49315
0,090008;0,111657;0,083987;65068,49315
0,094945;0,132961;0,112634;65068,49315
0,109009;0,15819;0,166673;65068,49315
0,145893;0,188254;0,170579;65068,49315
0,184692;0,196219;0,165371;65068,49315
0,192438;0,19929;0,161139;65068,49315
0,169549;0,200333;0,152349;65068,49315
0,151298;0,198921;0,146815;65068,49315
0,142054;0,196131;0,141607;65068,49315
0,130973;0,194348;0,139002;65068,49315
0,11961;0,192398;0,136724;65068,49315
0,115954;0,190863;0,137049;65068,49315
0,112757;0,179727;0,14063;65068,49315
0,114111;0,174787;0,148117;65068,49315
0,118816;0,162363;0,155605;65068,49315
0,110506;0,149436;0,162441;65068,49315
0,100638;0,139407;0,166998;65068,49315
0,082837;0,13359;0,165696;65068,49315
0,075547;0,124855;0,151373;65068,49315
0,071077;0,112091;0,127609;65068,49315
0,075983;0,112039;0,093428;65068,49315
0,081457;0,108994;0,075194;65068,49315
0,086506;0,105472;0,082579;65068,49315
0,095097;0,107333;0,078887;65068,49315
0,095041;0,111657;0,086608;65068,49315
0,100254;0,132961;0,116148;65068,49315
0,115104;0,15819;0,171873;65068,49315
0,154051;0,188254;0,175901;65068,49315
0,195019;0,196219;0,17053;65068,49315
0,203198;0,19929;0,166166;65068,49315
0,179029;0,200333;0,157102;65068,49315
0,159758;0,198921;0,151396;65068,49315
0,149997;0,196131;0,146024;65068,49315
0,138296;0,194348;0,143339;65068,49315
0,126298;0,192398;0,140989;65068,49315
0,122438;0,190863;0,141325;65068,49315
0,119062;0,179727;0,145017;65068,49315
0,120491;0,174787;0,152738;65068,49315
0,12546;0,162363;0,160459;65068,49315
0,116685;0,149436;0,167509;65068,49315
0,106266;0,139407;0,172208;65068,49315
0,087469;0,13359;0,170865;65068,49315
0,079771;0,124855;0,156095;65068,49315
0,075051;0,112091;0,13159;65068,49315
0,080231;0,112039;0,096343;65068,49315
0,057109;0,108994;0,061144;65068,49315
0,060649;0,105472;0,06715;65068,49315
0,066672;0,107333;0,064147;65068,49315
0,066633;0,111657;0,070425;65068,49315
0,070288;0,132961;0,094446;65068,49315
0,080699;0,15819;0,139758;65068,49315
0,108005;0,188254;0,143034;65068,49315
0,136727;0,196219;0,138667;65068,49315
0,142462;0,19929;0,135118;65068,49315
0,125517;0,200333;0,127748;65068,49315
0,112006;0,198921;0,123108;65068,49315
0,105162;0,196131;0,11874;65068,49315
0,096959;0,194348;0,116556;65068,49315
0,088547;0,192398;0,114646;65068,49315
0,085841;0,190863;0,114919;65068,49315
0,083474;0,179727;0,117921;65068,49315
0,084476;0,174787;0,124199;65068,49315
0,087959;0,162363;0,130478;65068,49315
0,081807;0,149436;0,13621;65068,49315
0,074503;0,139407;0,140031;65068,49315
0,061324;0,13359;0,13894;65068,49315
0,055927;0,124855;0,126929;65068,49315
0,052618;0,112091;0,107003;65068,49315
0,05625;0,112039;0,078341;65068,49315
0,080005;0,108994;0,074435;65068,49315
0,084964;0,105472;0,081746;65068,49315
0,093402;0,107333;0,078091;65068,49315
0,093346;0,111657;0,085733;65068,49315
0,098467;0,132961;0,114976;65068,49315
0,113052;0,15819;0,170138;65068,49315
0,151304;0,188254;0,174125;65068,49315
0,191542;0,196219;0,168808;65068,49315
0,199575;0,19929;0,164489;65068,49315
0,175837;0,200333;0,155516;65068,49315
0,15691;0,198921;0,149867;65068,49315
0,147322;0,196131;0,144551;65068,49315
0,13583;0,194348;0,141892;65068,49315
0,124046;0,192398;0,139566;65068,49315
0,120255;0,190863;0,139898;65068,49315
0,116939;0,179727;0,143554;65068,49315
0,118343;0,174787;0,151197;65068,49315
0,123223;0,162363;0,158839;65068,49315
0,114604;0,149436;0,165818;65068,49315
0,104371;0,139407;0,17047;65068,49315
0,08591;0,13359;0,169141;65068,49315
0,078349;0,124855;0,15452;65068,49315
0,073713;0,112091;0,130262;65068,49315
0,078801;0,112039;0,09537;65068,49315
0,047849;0,108994;0,054936;65068,49315
0,050814;0,105472;0,060332;65068,49315
0,055861;0,107333;0,057634;65068,49315
0,055828;0,111657;0,063275;65068,49315
0,05889;0,132961;0,084857;65068,49315
0,067613;0,15819;0,125569;65068,49315
0,09049;0,188254;0,128512;65068,49315
0,114555;0,196219;0,124588;65068,49315
0,11936;0,19929;0,1214;65068,49315
0,105163;0,200333;0,114778;65068,49315
0,093843;0,198921;0,110609;65068,49315
0,088109;0,196131;0,106685;65068,49315
0,081236;0,194348;0,104723;65068,49315
0,074188;0,192398;0,103006;65068,49315
0,071921;0,190863;0,103251;65068,49315
0,069938;0,179727;0,105949;65068,49315
0,070777;0,174787;0,11159;65068,49315
0,073696;0,162363;0,11723;65068,49315
0,068541;0,149436;0,122381;65068,49315
0,062421;0,139407;0,125814;65068,49315
0,05138;0,13359;0,124833;65068,49315
0,046858;0,124855;0,114042;65068,49315
0,044086;0,112091;0,096139;65068,49315
0,047128;0,112039;0,070387;65068,49315
0,072903;0,054798;0,045811;65068,49315
0,053332;0,054219;0,044765;65068,49315
0,064927;0,055029;0,0433;65068,49315
0,054354;0,055856;0,04853;65068,49315
0,058692;0,05698;0,07154;65068,49315
0,065652;0,059227;0,10982;65068,49315
0,070281;0,061609;0,126345;65068,49315
0,081392;0,06336;0,115677;65068,49315
0,088007;0,066114;0,109401;65068,49315
0,084314;0,070246;0,102289;65068,49315
0,087486;0,072175;0,09706;65068,49315
0,057571;0,07322;0,092039;65068,49315
0,061;0,067167;0,089948;65068,49315
0,054648;0,058478;0,087228;65068,49315
0,061104;0,050816;0,084091;65068,49315
0,050816;0,046556;0,084509;65068,49315
0,052394;0,044352;0,086601;65068,49315
0,039024;0,042423;0,091203;65068,49315
0,033102;0,040495;0,098106;65068,49315
0,040458;0,038567;0,105636;65068,49315
0,040684;0,036703;0,108356;65068,49315
0,039371;0,035736;0,103754;65068,49315
0,038532;0,034197;0,085764;65068,49315
0,032862;0,036575;0,060453;65068,49315
0,039828;0,042854;0,044514;65068,49315
0,043695;0,044016;0,043498;65068,49315
0,051982;0,048015;0,042075;65068,49315
0,062714;0,048613;0,047157;65068,49315
0,098288;0,050609;0,069516;65068,49315
0,120039;0,051115;0,106712;65068,49315
0,069344;0,050777;0,12277;65068,49315
0,099277;0,050412;0,112404;65068,49315
0,073805;0,050412;0,106306;65068,49315
0,05331;0,050432;0,099395;65068,49315
0,052452;0,050963;0,094313;65068,49315
0,044269;0,050963;0,089435;65068,49315
0,045602;0,050963;0,087403;65068,49315
0,037082;0,046263;0,08476;65068,49315
0,03975;0,046338;0,081711;65068,49315
0,0342;0,046148;0,082118;65068,49315
0,043361;0,047495;0,08415;65068,49315
0,041877;0,055095;0,088622;65068,49315
0,046572;0,05785;0,09533;65068,49315
0,043854;0,059778;0,102647;65068,49315
0,041756;0,060648;0,10529;65068,49315
0,046475;0,062966;0,100818;65068,49315
0,038913;0,06517;0,083337;65068,49315
0,039473;0,070756;0,058743;65068,49315
0,040723;0,042854;0,052065;65068,49315
0,04444;0,044016;0,050877;65068,49315
0,054857;0,048015;0,049213;65068,49315
0,057662;0,048613;0,055156;65068,49315
0,06039;0,050609;0,081308;65068,49315
0,091055;0,051115;0,124815;65068,49315
0,121238;0,050777;0,143596;65068,49315
0,133028;0,050412;0,131471;65068,49315
0,110929;0,050412;0,124339;65068,49315
0,097527;0,050432;0,116256;65068,49315
0,079738;0,050963;0,110312;65068,49315
0,072529;0,050963;0,104606;65068,49315
0,065215;0,050963;0,102229;65068,49315
0,061015;0,046263;0,099138;65068,49315
0,052898;0,046338;0,095572;65068,49315
0,051463;0,046148;0,096048;65068,49315
0,050733;0,047495;0,098425;65068,49315
0,049183;0,055095;0,103656;65068,49315
0,056287;0,05785;0,111501;65068,49315
0,062702;0,059778;0,12006;65068,49315
0,054702;0,060648;0,12315;65068,49315
0,052284;0,062966;0,11792;65068,49315
0,042446;0,06517;0,097474;65068,49315
0,037127;0,070756;0,068707;65068,49315
0,072964;0,108994;0,070653;65068,49315
0,077486;0,105472;0,077592;65068,49315
0,085182;0,107333;0,074122;65068,49315
0,085131;0,111657;0,081377;65068,49315
0,089801;0,132961;0,109133;65068,49315
0,103103;0,15819;0,161492;65068,49315
0,137989;0,188254;0,165277;65068,49315
0,174685;0,196219;0,160231;65068,49315
0,182012;0,19929;0,15613;65068,49315
0,160363;0,200333;0,147614;65068,49315
0,143101;0,198921;0,142252;65068,49315
0,134357;0,196131;0,137205;65068,49315
0,123877;0,194348;0,134682;65068,49315
0,11313;0,192398;0,132474;65068,49315
0,109672;0,190863;0,13279;65068,49315
0,106648;0,179727;0,136259;65068,49315
0,107928;0,174787;0,143514;65068,49315
0,112379;0,162363;0,150768;65068,49315
0,104519;0,149436;0,157392;65068,49315
0,095186;0,139407;0,161808;65068,49315
0,078349;0,13359;0,160546;65068,49315
0,071454;0,124855;0,146668;65068,49315
0,067226;0,112091;0,123642;65068,49315
0,071866;0,112039;0,090524;65068,49315
0,075;0,108994;0,071462;65068,49315
0,079649;0,105472;0,078481;65068,49315
0,087559;0,107333;0,074971;65068,49315
0,087507;0,111657;0,082309;65068,49315
0,092307;0,132961;0,110383;65068,49315
0,10598;0,15819;0,163342;65068,49315
0,141839;0,188254;0,16717;65068,49315
0,179559;0,196219;0,162066;65068,49315
0,187091;0,19929;0,157919;65068,49315
0,164838;0,200333;0,149305;65068,49315
0,147094;0,198921;0,143881;65068,49315
0,138107;0,196131;0,138777;65068,49315
0,127333;0,194348;0,136225;65068,49315
0,116287;0,192398;0,133991;65068,49315
0,112732;0,190863;0,13431;65068,49315
0,109624;0,179727;0,13782;65068,49315
0,11094;0,174787;0,145157;65068,49315
0,115514;0,162363;0,152495;65068,49315
0,107435;0,149436;0,159195;65068,49315
0,097842;0,139407;0,163661;65068,49315
0,080536;0,13359;0,162385;65068,49315
0,073448;0,124855;0,148348;65068,49315
0,069102;0,112091;0,125059;65068,49315
0,073871;0,112039;0,091561;65068,49315
0,051998;0,108994;0,058143;65068,49315
0,055221;0,105472;0,063854;65068,49315
0,060705;0,107333;0,060998;65068,49315
0,060669;0,111657;0,066968;65068,49315
0,063997;0,132961;0,08981;65068,49315
0,073476;0,15819;0,132899;65068,49315
0,098337;0,188254;0,136013;65068,49315
0,124489;0,196219;0,13186;65068,49315
0,12971;0,19929;0,128486;65068,49315
0,114282;0,200333;0,121478;65068,49315
0,10198;0,198921;0,117065;65068,49315
0,095749;0,196131;0,112912;65068,49315
0,08828;0,194348;0,110835;65068,49315
0,080622;0,192398;0,109018;65068,49315
0,078157;0,190863;0,109278;65068,49315
0,076003;0,179727;0,112133;65068,49315
0,076915;0,174787;0,118103;65068,49315
0,080086;0,162363;0,124073;65068,49315
0,074485;0,149436;0,129524;65068,49315
0,067834;0,139407;0,133158;65068,49315
0,055835;0,13359;0,13212;65068,49315
0,050921;0,124855;0,120699;65068,49315
0,047909;0,112091;0,10175;65068,49315
0,051215;0,112039;0,074496;65068,49315
0,061293;0,108994;0,063422;65068,49315
0,065092;0,105472;0,069651;65068,49315
0,071557;0,107333;0,066536;65068,49315
0,071514;0,111657;0,073048;65068,49315
0,075437;0,132961;0,097964;65068,49315
0,086611;0,15819;0,144964;65068,49315
0,115917;0,188254;0,148362;65068,49315
0,146744;0,196219;0,143832;65068,49315
0,152899;0,19929;0,140151;65068,49315
0,134712;0,200333;0,132506;65068,49315
0,120212;0,198921;0,127693;65068,49315
0,112867;0,196131;0,123163;65068,49315
0,104062;0,194348;0,120898;65068,49315
0,095034;0,192398;0,118916;65068,49315
0,092129;0,190863;0,119199;65068,49315
0,08959;0,179727;0,122314;65068,49315
0,090665;0,174787;0,128826;65068,49315
0,094403;0,162363;0,135338;65068,49315
0,087801;0,149436;0,141284;65068,49315
0,079961;0,139407;0,145247;65068,49315
0,065817;0,13359;0,144115;65068,49315
0,060025;0,124855;0,131657;65068,49315
0,056473;0,112091;0,110988;65068,49315
0,060371;0,112039;0,081259;65068,49315
0,101051;0,054798;0,073383;65068,49315
0,1135;0,054219;0,080591;65068,49315
0,103799;0,055029;0,076987;65068,49315
0,107359;0,055856;0,084522;65068,49315
0,114019;0,05698;0,113351;65068,49315
0,119745;0,059227;0,167734;65068,49315
0,156318;0,061609;0,171665;65068,49315
0,194473;0,06336;0,166423;65068,49315
0,208639;0,066114;0,162164;65068,49315
0,197507;0,070246;0,153319;65068,49315
0,169687;0,072175;0,14775;65068,49315
0,15231;0,07322;0,142508;65068,49315
0,148898;0,067167;0,139887;65068,49315
0,128867;0,058478;0,137594;65068,49315
0,121641;0,050816;0,137922;65068,49315
0,119203;0,046556;0,141525;65068,49315
0,116588;0,044352;0,14906;65068,49315
0,107901;0,042423;0,156595;65068,49315
0,099915;0,040495;0,163475;65068,49315
0,091608;0,038567;0,168061;65068,49315
0,090505;0,036703;0,166751;65068,49315
0,091734;0,035736;0,152336;65068,49315
0,082364;0,034197;0,128421;65068,49315
0,08251;0,036575;0,094023;65068,49315
0,097439;0,042854;0,070704;65068,49315
0,123868;0,044016;0,077648;65068,49315
0,119173;0,048015;0,074176;65068,49315
0,123869;0,048613;0,081436;65068,49315
0,151793;0,050609;0,109213;65068,49315
0,197018;0,051115;0,16161;65068,49315
0,133716;0,050777;0,165398;65068,49315
0,150131;0,050412;0,160347;65068,49315
0,12972;0,050412;0,156244;65068,49315
0,132561;0,050432;0,147722;65068,49315
0,10939;0,050963;0,142356;65068,49315
0,110222;0,050963;0,137305;65068,49315
0,111537;0,050963;0,13478;65068,49315
0,093653;0,046263;0,132571;65068,49315
0,090166;0,046338;0,132886;65068,49315
0,089029;0,046148;0,136358;65068,49315
0,091046;0,047495;0,143618;65068,49315
0,090191;0,055095;0,150878;65068,49315
0,099134;0,05785;0,157506;65068,49315
0,102156;0,059778;0,161926;65068,49315
0,115588;0,060648;0,160663;65068,49315
0,125226;0,062966;0,146775;65068,49315
0,108171;0,06517;0,123733;65068,49315
0,107677;0,070756;0,09059;65068,49315
0,111428;0,108994;0,089567;65068,49315
0,118335;0,105472;0,098364;65068,49315
0,130087;0,107333;0,093965;65068,49315
0,13001;0,111657;0,103162;65068,49315
0,137141;0,132961;0,138349;65068,49315
0,157455;0,15819;0,204724;65068,49315
0,210732;0,188254;0,209523;65068,49315
0,266773;0,196219;0,203125;65068,49315
0,277962;0,19929;0,197927;65068,49315
0,244901;0,200333;0,187131;65068,49315
0,218539;0,198921;0,180333;65068,49315
0,205186;0,196131;0,173936;65068,49315
0,18918;0,194348;0,170737;65068,49315
0,172768;0,192398;0,167938;65068,49315
0,167487;0,190863;0,168338;65068,49315
0,162869;0,179727;0,172736;65068,49315
0,164824;0,174787;0,181933;65068,49315
0,171621;0,162363;0,191129;65068,49315
0,159617;0,149436;0,199526;65068,49315
0,145365;0,139407;0,205124;65068,49315
0,119652;0,13359;0,203525;65068,49315
0,109122;0,124855;0,185931;65068,49315
0,102666;0,112091;0,156742;65068,49315
0,109751;0,112039;0,114758;65068,49315
0,145994;0,108994;0,110058;65068,49315
0,151302;0,105472;0,117583;65068,49315
0,157734;0,107333;0,119464;65068,49315
0,160066;0,111657;0,129341;65068,49315
0,171104;0,132961;0,159443;65068,49315
0,192908;0,15819;0,237988;65068,49315
0,268885;0,188254;0,237988;65068,49315
0,333676;0,196219;0,231403;65068,49315
0,345128;0,19929;0,228111;65068,49315
0,32737;0,200333;0,223408;65068,49315
0,307757;0,198921;0,217293;65068,49315
0,290322;0,196131;0,209768;65068,49315
0,269019;0,194348;0,207887;65068,49315
0,249613;0,192398;0,207416;65068,49315
0,24524;0,190863;0,207887;65068,49315
0,244088;0,179727;0,210238;65068,49315
0,241051;0,174787;0,218704;65068,49315
0,236572;0,162363;0,22623;65068,49315
0,226775;0,149436;0,231403;65068,49315
0,191012;0,139407;0,230933;65068,49315
0,155366;0,13359;0,225759;65068,49315
0,143947;0,124855;0,206476;65068,49315
0,14234;0,112091;0,177786;65068,49315
0,147621;0,112039;0,130752;65068,49315
0,151338;0,108994;0,111779;65068,49315
0,156841;0,105472;0,119422;65068,49315
0,163508;0,107333;0,121333;65068,49315
0,165925;0,111657;0,131364;65068,49315
0,177367;0,132961;0,161936;65068,49315
0,19997;0,15819;0,24171;65068,49315
0,278727;0,188254;0,24171;65068,49315
0,345891;0,196219;0,235023;65068,49315
0,357761;0,19929;0,231679;65068,49315
0,339353;0,200333;0,226902;65068,49315
0,319023;0,198921;0,220692;65068,49315
0,300949;0,196131;0,213049;65068,49315
0,278867;0,194348;0,211138;65068,49315
0,258751;0,192398;0,210661;65068,49315
0,254217;0,190863;0,211138;65068,49315
0,253023;0,179727;0,213527;65068,49315
0,249875;0,174787;0,222125;65068,49315
0,245232;0,162363;0,229768;65068,49315
0,235077;0,149436;0,235023;65068,49315
0,198004;0,139407;0,234545;65068,49315
0,161053;0,13359;0,229291;65068,49315
0,149216;0,124855;0,209705;65068,49315
0,147551;0,112091;0,180566;65068,49315
0,153025;0,112039;0,132797;65068,49315
0,135724;0,108994;0,105714;65068,49315
0,140659;0,105472;0,112942;65068,49315
0,146638;0,107333;0,11475;65068,49315
0,148806;0,111657;0,124237;65068,49315
0,159067;0,132961;0,15315;65068,49315
0,179338;0,15819;0,228596;65068,49315
0,249969;0,188254;0,228596;65068,49315
0,310203;0,196219;0,222271;65068,49315
0,320849;0,19929;0,219108;65068,49315
0,30434;0,200333;0,214591;65068,49315
0,286107;0,198921;0,208718;65068,49315
0,269898;0,196131;0,201489;65068,49315
0,250095;0,194348;0,199682;65068,49315
0,232054;0,192398;0,199231;65068,49315
0,227988;0,190863;0,199682;65068,49315
0,226917;0,179727;0,201941;65068,49315
0,224094;0,174787;0,210073;65068,49315
0,21993;0,162363;0,217301;65068,49315
0,210822;0,149436;0,222271;65068,49315
0,177575;0,139407;0,221819;65068,49315
0,144437;0,13359;0,21685;65068,49315
0,133821;0,124855;0,198327;65068,49315
0,132327;0,112091;0,170769;65068,49315
0,137236;0,112039;0,125592;65068,49315
0,166347;0,108994;0,117293;65068,49315
0,172395;0,105472;0,125313;65068,49315
0,179724;0,107333;0,127318;65068,49315
0,182381;0,111657;0,137845;65068,49315
0,194958;0,132961;0,169925;65068,49315
0,219802;0,15819;0,253634;65068,49315
0,30637;0,188254;0,253634;65068,49315
0,380194;0,196219;0,246617;65068,49315
0,393242;0,19929;0,243108;65068,49315
0,373008;0,200333;0,238096;65068,49315
0,350662;0,198921;0,231579;65068,49315
0,330796;0,196131;0,223559;65068,49315
0,306524;0,194348;0,221554;65068,49315
0,284412;0,192398;0,221053;65068,49315
0,279429;0,190863;0,221554;65068,49315
0,278117;0,179727;0,22406;65068,49315
0,274657;0,174787;0,233083;65068,49315
0,269553;0,162363;0,241103;65068,49315
0,25839;0,149436;0,246617;65068,49315
0,217641;0,139407;0,246116;65068,49315
0,177026;0,13359;0,240602;65068,49315
0,164015;0,124855;0,22005;65068,49315
0,162184;0,112091;0,189474;65068,49315
0,168201;0,112039;0,139349;65068,49315
0,217244;0,054798;0,116857;65068,49315
0,222966;0,054219;0,124847;65068,49315
0,228362;0,055029;0,126844;65068,49315
0,218323;0,055856;0,137331;65068,49315
0,23353;0,05698;0,169292;65068,49315
0,229056;0,059227;0,25269;65068,49315
0,341759;0,061609;0,25269;65068,49315
0,411338;0,06336;0,245698;65068,49315
0,39427;0,066114;0,242203;65068,49315
0,366044;0,070246;0,237209;65068,49315
0,375664;0,072175;0,230717;65068,49315
0,357429;0,07322;0,222726;65068,49315
0,333566;0,067167;0,220729;65068,49315
0,334958;0,058478;0,22023;65068,49315
0,313154;0,050816;0,220729;65068,49315
0,252714;0,046556;0,223226;65068,49315
0,2619;0,044352;0,232215;65068,49315
0,230154;0,042423;0,240205;65068,49315
0,188676;0,040495;0,245698;65068,49315
0,184322;0,038567;0,245199;65068,49315
0,197927;0,036703;0,239706;65068,49315
0,198544;0,035736;0,219231;65068,49315
0,17131;0,034197;0,188768;65068,49315
0,185902;0,036575;0,13883;65068,49315
0,254668;0,042854;0,136792;65068,49315
0,252704;0,044016;0,140504;65068,49315
0,252732;0,048015;0,143155;65068,49315
0,298189;0,048613;0,154289;65068,49315
0,310205;0,050609;0,18504;65068,49315
0,365178;0,051115;0,269343;65068,49315
0,349566;0,050777;0,268812;65068,49315
0,394429;0,050412;0,254497;65068,49315
0,365131;0,050412;0,258739;65068,49315
0,35441;0,050432;0,254497;65068,49315
0,342514;0,050963;0,246544;65068,49315
0,316325;0,050963;0,239651;65068,49315
0,288132;0,050963;0,23753;65068,49315
0,289575;0,046263;0,232228;65068,49315
0,261173;0,046338;0,231698;65068,49315
0,271246;0,046148;0,233819;65068,49315
0,267743;0,047495;0,242832;65068,49315
0,280954;0,055095;0,250786;65068,49315
0,276081;0,05785;0,253967;65068,49315
0,25892;0,059778;0,252376;65068,49315
0,242346;0,060648;0,244423;65068,49315
0,266233;0,062966;0,224275;65068,49315
0,266329;0,06517;0,199356;65068,49315
0,27377;0,070756;0,146866;65068,49315
0,202949;0,108994;0,144568;65068,49315
0,206242;0,105472;0,148491;65068,49315
0,207259;0,107333;0,151292;65068,49315
0,213316;0,111657;0,163059;65068,49315
0,217565;0,132961;0,195559;65068,49315
0,263911;0,15819;0,284653;65068,49315
0,368057;0,188254;0,284093;65068,49315
0,449386;0,196219;0,268964;65068,49315
0,455363;0,19929;0,273447;65068,49315
0,448249;0,200333;0,268964;65068,49315
