Strompreis_2030;Erdgaspreis_2030;Oelpreis_2030;Biomassepreis_2030;Wasserstoffpreis_2030;Synthetische_Kraftstoffe_2030;Steinkohlepreis_2030;Braunkohlepreis_2030
57,87349783;20,34;30,43;25;121;206,22;5,354497064;8,736402158
61,96363118;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,5388798;20,34;30,43;25;121;206,22;5,354497064;8,736402158
69,74839642;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,12779681;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,83839392;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,11164202;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,40615023;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,3488734;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,86144495;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,27198137;20,34;30,43;25;121;206,22;5,354497064;8,736402158
70,27505537;20,34;30,43;25;121;206,22;5,354497064;8,736402158
76,87333154;20,34;30,43;25;121;206,22;5,354497064;8,736402158
81,6141126;20,34;30,43;25;121;206,22;5,354497064;8,736402158
80,1984386;20,34;30,43;25;121;206,22;5,354497064;8,736402158
77,99716423;20,34;30,43;25;121;206,22;5,354497064;8,736402158
73,95468196;20,34;30,43;25;121;206,22;5,354497064;8,736402158
69,65810598;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,88279318;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,61203173;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,9005062;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,5937129;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,88691843;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,04175264;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,41900897;20,34;30,43;25;121;206,22;5,354497064;8,736402158
44,57212177;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,74927229;20,34;30,43;25;121;206,22;5,354497064;8,736402158
48,80411901;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,27102311;20,34;30,43;25;121;206,22;5,354497064;8,736402158
40,11366397;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
34,52470673;20,34;30,43;25;121;206,22;5,354497064;8,736402158
38,94584219;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,25577654;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,88184873;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,1832967;20,34;30,43;25;121;206,22;5,354497064;8,736402158
70,97625043;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,25992805;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,42702547;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,93471215;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,13050875;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,70907205;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,88685301;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,18443643;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,16857205;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,40438718;20,34;30,43;25;121;206,22;5,354497064;8,736402158
48,35330916;20,34;30,43;25;121;206,22;5,354497064;8,736402158
42,90341399;20,34;30,43;25;121;206,22;5,354497064;8,736402158
36,53063083;20,34;30,43;25;121;206,22;5,354497064;8,736402158
32,34505409;20,34;30,43;25;121;206,22;5,354497064;8,736402158
32,09824986;20,34;30,43;25;121;206,22;5,354497064;8,736402158
33,33181656;20,34;30,43;25;121;206,22;5,354497064;8,736402158
34,83017556;20,34;30,43;25;121;206,22;5,354497064;8,736402158
34,14683718;20,34;30,43;25;121;206,22;5,354497064;8,736402158
26,04187083;20,34;30,43;25;121;206,22;5,354497064;8,736402158
29,43801071;20,34;30,43;25;121;206,22;5,354497064;8,736402158
38,65933865;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,35513741;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,05961457;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,53462713;20,34;30,43;25;121;206,22;5,354497064;8,736402158
70,86889512;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,485076;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,00861836;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,76641904;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,24622945;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,63114078;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,40007376;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,31917217;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,21513939;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,49494726;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,23235611;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,23220356;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,97769969;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,81064049;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,40351041;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,31195292;20,34;30,43;25;121;206,22;5,354497064;8,736402158
28,04835338;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
34,0822275;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,94529411;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,93773538;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,32086039;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,68919623;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,55617248;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,0453088;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,12494521;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,41238856;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,68461343;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,23159214;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,80221526;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,69425798;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,14393337;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,12021084;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,35319257;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,89076031;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,05426814;20,34;30,43;25;121;206,22;5,354497064;8,736402158
69,34700278;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,48622467;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,44534608;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,36082629;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,66189914;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,80638048;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,14486412;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,83586012;20,34;30,43;25;121;206,22;5,354497064;8,736402158
77,84805256;20,34;30,43;25;121;206,22;5,354497064;8,736402158
80,67330324;20,34;30,43;25;121;206,22;5,354497064;8,736402158
78,72654982;20,34;30,43;25;121;206,22;5,354497064;8,736402158
73,38142728;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,09693564;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,20525143;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,12880313;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,70450542;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,14215028;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,74008087;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,2953966;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,42969827;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,97702645;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,23579719;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,21906562;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,03458963;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,7812114;20,34;30,43;25;121;206,22;5,354497064;8,736402158
61,80365275;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,57779759;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,17937954;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,73649157;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,01565233;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,55502999;20,34;30,43;25;121;206,22;5,354497064;8,736402158
71,67109069;20,34;30,43;25;121;206,22;5,354497064;8,736402158
78,06667883;20,34;30,43;25;121;206,22;5,354497064;8,736402158
78,23706403;20,34;30,43;25;121;206,22;5,354497064;8,736402158
74,21236924;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,4922173;20,34;30,43;25;121;206,22;5,354497064;8,736402158
71,62621342;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,48766129;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,00222261;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,15947304;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,53973098;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,7368158;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,71187675;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,41003645;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,04318126;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,64124068;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,90711104;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,40852527;20,34;30,43;25;121;206,22;5,354497064;8,736402158
76,04221754;20,34;30,43;25;121;206,22;5,354497064;8,736402158
77,34996471;20,34;30,43;25;121;206,22;5,354497064;8,736402158
83,53235897;20,34;30,43;25;121;206,22;5,354497064;8,736402158
79,31257358;20,34;30,43;25;121;206,22;5,354497064;8,736402158
69,70904769;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,15120148;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,11410411;20,34;30,43;25;121;206,22;5,354497064;8,736402158
79,80959135;20,34;30,43;25;121;206,22;5,354497064;8,736402158
82,04101951;20,34;30,43;25;121;206,22;5,354497064;8,736402158
82,65349036;20,34;30,43;25;121;206,22;5,354497064;8,736402158
80,35785718;20,34;30,43;25;121;206,22;5,354497064;8,736402158
77,59288112;20,34;30,43;25;121;206,22;5,354497064;8,736402158
73,52746439;20,34;30,43;25;121;206,22;5,354497064;8,736402158
69,3459539;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,08915341;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,41921035;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,81383854;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,52742615;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,36334765;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,65953807;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,96496002;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,15901774;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,10616343;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,14255571;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,24432165;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,21010379;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,16579687;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,24361163;20,34;30,43;25;121;206,22;5,354497064;8,736402158
38,78911628;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
34,86968235;20,34;30,43;25;121;206,22;5,354497064;8,736402158
33,46004543;20,34;30,43;25;121;206,22;5,354497064;8,736402158
41,38501651;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
21,85491456;20,34;30,43;25;121;206,22;5,354497064;8,736402158
37,43980061;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,38032041;20,34;30,43;25;121;206,22;5,354497064;8,736402158
45,26789097;20,34;30,43;25;121;206,22;5,354497064;8,736402158
37,52143389;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
29,54793049;20,34;30,43;25;121;206,22;5,354497064;8,736402158
45,8587849;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,58810639;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,81773415;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,54645169;20,34;30,43;25;121;206,22;5,354497064;8,736402158
73,05624514;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,52473387;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,05376995;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,50183149;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,19590157;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,21952377;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,82356903;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,40415477;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,20396727;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,66140961;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,620823;20,34;30,43;25;121;206,22;5,354497064;8,736402158
44,16505778;20,34;30,43;25;121;206,22;5,354497064;8,736402158
33,71915654;20,34;30,43;25;121;206,22;5,354497064;8,736402158
30,38360575;20,34;30,43;25;121;206,22;5,354497064;8,736402158
24,65786572;20,34;30,43;25;121;206,22;5,354497064;8,736402158
20,52464913;20,34;30,43;25;121;206,22;5,354497064;8,736402158
20,08053052;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
15,60983708;20,34;30,43;25;121;206,22;5,354497064;8,736402158
26,60603767;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
31,7129801;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,04110883;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,00241896;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,61329619;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,33476722;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,0277231;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,09200208;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,39527022;20,34;30,43;25;121;206,22;5,354497064;8,736402158
23,41006907;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
24,66115885;20,34;30,43;25;121;206,22;5,354497064;8,736402158
37,87123596;20,34;30,43;25;121;206,22;5,354497064;8,736402158
32,43454414;20,34;30,43;25;121;206,22;5,354497064;8,736402158
32,09692457;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
40,98734637;20,34;30,43;25;121;206,22;5,354497064;8,736402158
45,51009553;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,85784658;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,86473506;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,15775713;20,34;30,43;25;121;206,22;5,354497064;8,736402158
39,10382118;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,24917362;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,90355145;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,95918897;20,34;30,43;25;121;206,22;5,354497064;8,736402158
78,05353431;20,34;30,43;25;121;206,22;5,354497064;8,736402158
80,97766556;20,34;30,43;25;121;206,22;5,354497064;8,736402158
80,8513508;20,34;30,43;25;121;206,22;5,354497064;8,736402158
78,52806338;20,34;30,43;25;121;206,22;5,354497064;8,736402158
74,55352098;20,34;30,43;25;121;206,22;5,354497064;8,736402158
70,03563814;20,34;30,43;25;121;206,22;5,354497064;8,736402158
64,46887707;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,91271697;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,33575473;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,93609526;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,53983722;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,01930671;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,60565402;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,34021279;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,49249458;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,47063289;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,71791826;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,87001296;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,7580397;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,99699842;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,55180867;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,24093646;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,79724509;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,88296423;20,34;30,43;25;121;206,22;5,354497064;8,736402158
74,62946535;20,34;30,43;25;121;206,22;5,354497064;8,736402158
76,44710635;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,00319583;20,34;30,43;25;121;206,22;5,354497064;8,736402158
74,01102787;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,09391049;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,49865609;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,90295023;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,32828719;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,74947252;20,34;30,43;25;121;206,22;5,354497064;8,736402158
27,68455922;20,34;30,43;25;121;206,22;5,354497064;8,736402158
17,75368398;20,34;30,43;25;121;206,22;5,354497064;8,736402158
36,61738381;20,34;30,43;25;121;206,22;5,354497064;8,736402158
46,79225221;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,65024923;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,75186298;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,2950589;20,34;30,43;25;121;206,22;5,354497064;8,736402158
48,54977607;20,34;30,43;25;121;206,22;5,354497064;8,736402158
39,70358349;20,34;30,43;25;121;206,22;5,354497064;8,736402158
40,19036346;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
42,26420007;20,34;30,43;25;121;206,22;5,354497064;8,736402158
59,86387534;20,34;30,43;25;121;206,22;5,354497064;8,736402158
43,32496943;20,34;30,43;25;121;206,22;5,354497064;8,736402158
31,512819;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
30,33828119;20,34;30,43;25;121;206,22;5,354497064;8,736402158
29,86538932;20,34;30,43;25;121;206,22;5,354497064;8,736402158
24,58079242;20,34;30,43;25;121;206,22;5,354497064;8,736402158
42,35033279;20,34;30,43;25;121;206,22;5,354497064;8,736402158
50,50554311;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,10608437;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,38105532;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,56864424;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,99880048;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,1409192;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,28570614;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,91690106;20,34;30,43;25;121;206,22;5,354497064;8,736402158
79,85913169;20,34;30,43;25;121;206,22;5,354497064;8,736402158
79,9084266;20,34;30,43;25;121;206,22;5,354497064;8,736402158
80,0819721;20,34;30,43;25;121;206,22;5,354497064;8,736402158
79,63999725;20,34;30,43;25;121;206,22;5,354497064;8,736402158
71,22139966;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,9152903;20,34;30,43;25;121;206,22;5,354497064;8,736402158
69,63876406;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,64584228;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,11135857;20,34;30,43;25;121;206,22;5,354497064;8,736402158
77,19697239;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,0025382;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,62467787;20,34;30,43;25;121;206,22;5,354497064;8,736402158
71,97305037;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,92584654;20,34;30,43;25;121;206,22;5,354497064;8,736402158
62,70117479;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,84181092;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,23223334;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,97919472;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,77354586;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,24083123;20,34;30,43;25;121;206,22;5,354497064;8,736402158
58,21549571;20,34;30,43;25;121;206,22;5,354497064;8,736402158
63,11746596;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,49399381;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,36320133;20,34;30,43;25;121;206,22;5,354497064;8,736402158
76,77929372;20,34;30,43;25;121;206,22;5,354497064;8,736402158
75,37256498;20,34;30,43;25;121;206,22;5,354497064;8,736402158
74,67045504;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,80029417;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,72777619;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,8212752;20,34;30,43;25;121;206,22;5,354497064;8,736402158
70,3695693;20,34;30,43;25;121;206,22;5,354497064;8,736402158
67,21393442;20,34;30,43;25;121;206,22;5,354497064;8,736402158
73,99059265;20,34;30,43;25;121;206,22;5,354497064;8,736402158
81,47387001;20,34;30,43;25;121;206,22;5,354497064;8,736402158
78,78497165;20,34;30,43;25;121;206,22;5,354497064;8,736402158
76,21726699;20,34;30,43;25;121;206,22;5,354497064;8,736402158
72,62889696;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,80519032;20,34;30,43;25;121;206,22;5,354497064;8,736402158
60,89479702;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,55346173;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,82376832;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,73393489;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,63452656;20,34;30,43;25;121;206,22;5,354497064;8,736402158
55,34462727;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,73764308;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,39081593;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,80633095;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,98216185;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,24346267;20,34;30,43;25;121;206,22;5,354497064;8,736402158
56,22471323;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,38084628;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,33214289;20,34;30,43;25;121;206,22;5,354497064;8,736402158
32,77634518;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
30,25766034;20,34;30,43;25;121;206,22;5,354497064;8,736402158
30,1454528;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,45665849;20,34;30,43;25;121;206,22;5,354497064;8,736402158
65,66780951;20,34;30,43;25;121;206,22;5,354497064;8,736402158
68,75311965;20,34;30,43;25;121;206,22;5,354497064;8,736402158
66,50571849;20,34;30,43;25;121;206,22;5,354497064;8,736402158
61,89136633;20,34;30,43;25;121;206,22;5,354497064;8,736402158
57,9716764;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,33526607;20,34;30,43;25;121;206,22;5,354497064;8,736402158
52,31783645;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,75020135;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,9612087;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,78173877;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,03901973;20,34;30,43;25;121;206,22;5,354497064;8,736402158
53,43170567;20,34;30,43;25;121;206,22;5,354497064;8,736402158
51,26192338;20,34;30,43;25;121;206,22;5,354497064;8,736402158
54,47643493;20,34;30,43;25;121;206,22;5,354497064;8,736402158
49,35115542;20,34;30,43;25;121;206,22;5,354497064;8,736402158
38,18633846;20,34;30,43;25;121;206,22;5,354497064;8,736402158
27,10872131;20,34;30,43;25;121;206,22;5,354497064;8,736402158
24,87641402;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
33,49833023;20,34;30,43;25;121;206,22;5,354497064;8,736402158
42,45513228;20,34;30,43;25;121;206,22;5,354497064;8,736402158
40,27055754;20,34;30,43;25;121;206,22;5,354497064;8,736402158
0;20,34;30,43;25;121;206,22;5,354497064;8,736402158
37,87345028;20,34;30,43;25;121;206,22;5,354497064;8,736402158
47,35361379;20,34;30,43;25;121;206,22;5,354497064;8,736402158
20,93307601;20,34;30,43;25;121;206,22;5,354497064;8,736402158
34,36806741;20,34;30,43;25;121;206,22;5,354497064;8,736402158
36,03989186;20,34;30,42;25;121;206,22;5,356063641;8,738958186
38,55397881;20,34;30,42;25;121;206,22;5,356063641;8,738958186
45,41895232;20,34;30,42;25;121;206,22;5,356063641;8,738958186
47,49885628;20,34;30,42;25;121;206,22;5,356063641;8,738958186
55,0210128;20,34;30,42;25;121;206,22;5,356063641;8,738958186
55,72570531;20,34;30,42;25;121;206,22;5,356063641;8,738958186
61,73007747;20,34;30,42;25;121;206,22;5,356063641;8,738958186
63,63201988;20,34;30,42;25;121;206,22;5,356063641;8,738958186
70,14300388;20,34;30,42;25;121;206,22;5,356063641;8,738958186
70,48301493;20,34;30,42;25;121;206,22;5,356063641;8,738958186
