;Electricity_2030;Electricity_brain_2030;Gas_2030;Oil_2030;Biomass_2030;Hydrogen_2030;Synthetic_fuel_2030;Hard_coal_2030;Brown_coal_2030;Electricity_brain_2040;Electricity_2040;Gas_2040;Oil_2040;Biomass_2040;Hydrogen_2040;Synthetic_fuel_2040;Electricity_brain_2050;Electricity_2050;Gas_2050;Oil_2050;Biomass_2050;Hydrogen_2050;Synthetic_fuel_2050;Hard_coal_2040;Brown_coal_2040;Hard_coal_2050;Brown_coal_2050;CO2_2030;CO2_2040;CO2_2050
5300;81,89230547;74,49;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,49;94,58905043;20,34;28,96;25;95;157,22;74,49;83,992517;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5301;77,22523533;68,93;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,93;89,23495394;20,34;28,96;25;95;157,22;68,93;79,9532043;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5302;72,0932905;66,94;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,94;83,16823418;20,34;28,96;25;95;157,22;66,94;75,47580932;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5303;66,02467418;66;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66;75,97892464;20,34;28,96;25;95;157,22;66;69,85609719;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5304;60,39178089;64,7;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,7;69,42741048;20,34;28,96;25;95;157,22;64,7;64,73398366;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5305;56,62870701;64,7;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,7;65,24056357;20,34;28,96;25;95;157,22;64,7;61,3883129;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5306;55,33048892;64,7;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,7;63,81032099;20,34;28,96;25;95;157,22;64,7;60,21269151;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5307;55,19426543;64,7;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,7;63,74793229;20,34;28,96;25;95;157,22;64,7;60,18934417;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5308;57,60247275;65,41;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,41;66,7544584;20,34;28,96;25;95;157,22;65,41;63,03297402;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5309;61,21519132;66,01;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,01;71,41993805;20,34;28,96;25;95;157,22;66,01;66,87037503;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5310;66,99889601;64,64;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,64;77,48286537;20,34;28,96;25;95;157,22;64,64;70,99886842;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5311;68,01479861;62,65;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,65;76,8101503;20,34;28,96;25;95;157,22;62,65;69,08774028;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5312;75,1257392;61,53;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,53;83,06620627;20,34;28,96;25;95;157,22;61,53;73,97815181;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5313;70,08792996;60,15;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,15;74,29128989;20,34;28,96;25;95;157,22;60,15;65,71479394;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5314;71,16218133;60,15;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,15;75,14179141;20,34;28,96;25;95;157,22;60,15;65,89283663;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5315;70,13994259;59,24;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,24;73,02971586;20,34;28,96;25;95;157,22;59,24;62,35359849;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5316;68,34301877;59,24;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,24;70,39962992;20,34;28,96;25;95;157,22;59,24;59,01342982;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5317;62,91113148;59,15;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,15;64,32859322;20,34;28,96;25;95;157,22;59,15;52,95768047;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5318;69,98962239;60,09;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,09;75,82716026;20,34;28,96;25;95;157,22;60,09;65,53180548;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5319;71,95499292;61,9;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,9;77,7503785;20,34;28,96;25;95;157,22;61,9;65,40480067;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5320;84,47601316;64,43;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,43;94,94734007;20,34;28,96;25;95;157,22;64,43;81,36465156;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5321;89,58006845;69,74;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,74;103,0439677;20,34;28,96;25;95;157,22;69,74;90,50167667;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5322;94,79184607;69,74;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,74;118,2546837;20,34;28,96;25;95;157,22;69,74;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5323;92,63173805;68,51;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,51;117,2545741;20,34;28,96;25;95;157,22;68,51;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5324;86,80801154;67,44;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,44;109,3396017;20,34;28,96;25;95;157,22;67,44;111,2750907;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5325;79,57385896;65,8;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,8;96,39929892;20,34;28,96;25;95;157,22;65,8;93,3334824;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5326;73,26275189;63,88;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,88;86,8116497;20,34;28,96;25;95;157,22;63,88;82,36316096;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5327;67,3551844;63,19;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,19;80,04677732;20,34;28,96;25;95;157,22;63,19;77,46183583;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5328;63,74893404;62,03;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,03;80,08788256;20,34;28,96;25;95;157,22;62,03;85,08235612;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5329;58,60069031;62,38;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,38;71,80797134;20,34;28,96;25;95;157,22;62,38;74,22970751;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5330;60,04460946;62,14;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,14;78,54177474;20,34;28,96;25;95;157,22;62,14;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5331;0;62,1;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,1;0;20,34;28,96;25;95;157,22;62,1;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5332;0;61,75;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,75;0;20,34;28,96;25;95;157,22;61,75;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5333;64,40112914;61,54;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,54;82,90190881;20,34;28,96;25;95;157,22;61,54;90,04824261;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5334;66,66981207;59,24;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,24;80,9116143;20,34;28,96;25;95;157,22;59,24;81,27905863;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5335;63,19338242;45,74;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,74;71,9289774;20,34;28,96;25;95;157,22;45,74;67,7192986;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5336;62,55865142;36,23;20,34;30,42;25;121;206,22;5,356063641;8,738958186;36,23;66,44265611;20,34;28,96;25;95;157,22;36,23;59,30913138;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5337;59,73065135;33,52;20,34;30,42;25;121;206,22;5,356063641;8,738958186;33,52;60,16160723;20,34;28,96;25;95;157,22;33,52;52,56674953;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5338;54,31112638;41,67;20,34;30,42;25;121;206,22;5,356063641;8,738958186;41,67;52,38810782;20,34;28,96;25;95;157,22;41,67;44,70131811;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5339;53,62037149;38,95;20,34;30,42;25;121;206,22;5,356063641;8,738958186;38,95;50,79638208;20,34;28,96;25;95;157,22;38,95;41,74809243;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5340;54,12657659;33,52;20,34;30,42;25;121;206,22;5,356063641;8,738958186;33,52;51,56537041;20,34;28,96;25;95;157,22;33,52;42,09721862;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5341;51,78619021;33,52;20,34;30,42;25;121;206,22;5,356063641;8,738958186;33,52;51,11535144;20,34;28,96;25;95;157,22;33,52;43,76675956;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5342;50,89968694;44,38;20,34;30,42;25;121;206,22;5,356063641;8,738958186;44,38;49,51378692;20,34;28,96;25;95;157,22;44,38;40,00004912;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5343;59,33954645;41,67;20,34;30,42;25;121;206,22;5,356063641;8,738958186;41,67;60,03030079;20,34;28,96;25;95;157,22;41,67;47,87475277;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5344;71,54739887;50;20,34;30,42;25;121;206,22;5,356063641;8,738958186;50;79,1772656;20,34;28,96;25;95;157,22;50;69,54666308;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5345;80,56300293;62,03;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,03;88,92358165;20,34;28,96;25;95;157,22;62,03;74,42936637;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5346;86,70391326;64,65;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,65;98,18303163;20,34;28,96;25;95;157,22;64,65;84,05465248;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5347;85,5227079;64,65;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,65;98,24272684;20,34;28,96;25;95;157,22;64,65;85,85179145;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5348;81,27974527;64,43;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,43;94,62093362;20,34;28,96;25;95;157,22;64,43;86,14548358;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5349;82,24121071;62,51;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,51;105,7996725;20,34;28,96;25;95;157,22;62,51;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5350;78,13362135;61,55;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,55;0;20,34;28,96;25;95;157,22;61,55;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5351;72,13208189;61,22;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,22;0;20,34;28,96;25;95;157,22;61,22;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5352;61,65332738;61,23;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,23;73,80852392;20,34;28,96;25;95;157,22;61,23;73,47886199;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5353;56,38249528;60,22;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,22;65,16557953;20,34;28,96;25;95;157,22;60,22;61,96052624;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5354;54,84725001;60,22;20,34;30,42;25;121;206,22;5,356063641;8,738958186;60,22;63,11123486;20,34;28,96;25;95;157,22;60,22;59,70741426;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5355;54,61578522;61,91;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,91;62,83263652;20,34;28,96;25;95;157,22;61,91;59,36928734;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5356;57,15062102;63,16;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,16;66,32294384;20,34;28,96;25;95;157,22;63,16;63,2393133;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5357;60,23897808;64,71;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,71;69,91288077;20,34;28,96;25;95;157,22;64,71;65,65402378;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5358;68,41558305;63,39;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,39;79,35677785;20,34;28,96;25;95;157,22;63,39;73,38251325;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5359;76,68605071;61,05;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,05;90,77657602;20,34;28,96;25;95;157,22;61,05;86,65661312;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5360;85,80656772;59,76;20,34;30,42;25;121;206,22;5,356063641;8,738958186;59,76;97,83616791;20,34;28,96;25;95;157,22;59,76;89,24274819;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5361;92,51459949;51,96;20,34;30,42;25;121;206,22;5,356063641;8,738958186;51,96;105,7243672;20,34;28,96;25;95;157,22;51,96;98,13562216;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5362;93,34464567;48,58;20,34;30,42;25;121;206,22;5,356063641;8,738958186;48,58;107,182131;20,34;28,96;25;95;157,22;48,58;100,3799088;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5363;95,20907922;48,58;20,34;30,42;25;121;206,22;5,356063641;8,738958186;48,58;109,1168847;20,34;28,96;25;95;157,22;48,58;100,9259152;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5364;95,61099597;45,93;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,93;108,8101097;20,34;28,96;25;95;157,22;45,93;98,73883863;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5365;90,70359447;45,74;20,34;30,42;25;121;206,22;5,356063641;8,738958186;45,74;102,8121421;20,34;28,96;25;95;157,22;45,74;91,75290708;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5366;86,97313672;53,88;20,34;30,42;25;121;206,22;5,356063641;8,738958186;53,88;98,78630627;20,34;28,96;25;95;157,22;53,88;87,95344498;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5367;90,11181214;61,05;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,05;103,0494021;20,34;28,96;25;95;157,22;61,05;91,3112788;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5368;92,67927372;64,25;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,25;107,0355307;20,34;28,96;25;95;157,22;64,25;95,03046884;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5369;94,33346983;68,66;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,66;109,1813821;20,34;28,96;25;95;157,22;68,66;96,41691597;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5370;91,9266305;72,59;20,34;30,42;25;121;206,22;5,356063641;8,738958186;72,59;106,4593477;20,34;28,96;25;95;157,22;72,59;93,87171771;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5371;87,57794056;69,75;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,75;103,4465251;20,34;28,96;25;95;157,22;69,75;94,66858379;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5372;84,56974741;68,29;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,29;104,1244426;20,34;28,96;25;95;157,22;68,29;103,3149666;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5373;77,67654418;64,71;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,71;92,13463299;20,34;28,96;25;95;157,22;64,71;87,03339851;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5374;71,4893879;63,59;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,59;82,64843463;20,34;28,96;25;95;157,22;63,59;75,9471407;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5375;67,42406638;63,36;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,36;78,84255303;20,34;28,96;25;95;157,22;63,36;73,41365247;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5376;62,55021752;63,16;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,16;73,46218227;20,34;28,96;25;95;157,22;63,16;70,40221187;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5377;58,7309357;63,12;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,12;67,64324004;20,34;28,96;25;95;157,22;63,12;63,53209216;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5378;56,01570319;63,44;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,44;64,36292497;20,34;28,96;25;95;157,22;63,44;60,52554908;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5379;55,14166634;64,36;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,36;63,18800661;20,34;28,96;25;95;157,22;64,36;59,23362435;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5380;55,43494235;66,82;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,82;63,71423965;20,34;28,96;25;95;157,22;66,82;59,81294956;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5381;55,95984872;68,95;20,34;30,42;25;121;206,22;5,356063641;8,738958186;68,95;64,55583322;20,34;28,96;25;95;157,22;68,95;60,71270684;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5382;59,06017636;66,34;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,34;67,79580167;20,34;28,96;25;95;157,22;66,34;63,58514257;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5383;64,85226889;63,4;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,4;73,45352312;20,34;28,96;25;95;157,22;63,4;68,3438983;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5384;76,24102127;61,56;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,56;85,30358288;20,34;28,96;25;95;157,22;61,56;78,46737512;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5385;81,58508657;61,56;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,56;90,70364089;20,34;28,96;25;95;157,22;61,56;82,25397065;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5386;82,63616001;61,45;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,45;91,63956486;20,34;28,96;25;95;157,22;61,45;81,5637454;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5387;83,19435275;61,45;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,45;91,75114725;20,34;28,96;25;95;157,22;61,45;80,67070931;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5388;83,98026638;61,45;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,45;92,68655313;20,34;28,96;25;95;157,22;61,45;81,0624607;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5389;79,33083364;61,45;20,34;30,42;25;121;206,22;5,356063641;8,738958186;61,45;87,66284545;20,34;28,96;25;95;157,22;61,45;76,03124306;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5390;69,91298554;62,04;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,04;77,55299832;20,34;28,96;25;95;157,22;62,04;66,7343118;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5391;65,87812314;64,02;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,02;73,57999289;20,34;28,96;25;95;157,22;64,02;63,30825226;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5392;66,42125771;67,18;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,18;74,80010579;20,34;28,96;25;95;157,22;67,18;64,81594004;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5393;68,49395168;75,09;20,34;30,42;25;121;206,22;5,356063641;8,738958186;75,09;77,62126147;20,34;28,96;25;95;157,22;75,09;67,93526988;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5394;70,91750916;77,64;20,34;30,42;25;121;206,22;5,356063641;8,738958186;77,64;80,78750502;20,34;28,96;25;95;157,22;77,64;71,44952893;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5395;74,8426058;77,37;20,34;30,42;25;121;206,22;5,356063641;8,738958186;77,37;85,55260911;20,34;28,96;25;95;157,22;77,37;76,29780412;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5396;74,68260253;77,37;20,34;30,42;25;121;206,22;5,356063641;8,738958186;77,37;85,36255897;20,34;28,96;25;95;157,22;77,37;76,76865555;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5397;70,63045983;69,76;20,34;30,42;25;121;206,22;5,356063641;8,738958186;69,76;80,82261106;20,34;28,96;25;95;157,22;69,76;72,84917824;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5398;67,37105177;66,94;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,94;77,07490335;20,34;28,96;25;95;157,22;66,94;69,97711857;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5399;63,11535546;66,62;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,62;72,17882071;20,34;28,96;25;95;157,22;66,62;65,67879024;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5400;58,7598003;65,73;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,73;67,37445006;20,34;28,96;25;95;157,22;65,73;62,65541477;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5401;56,91660971;65,47;20,34;30,42;25;121;206,22;5,356063641;8,738958186;65,47;68,68399826;20,34;28,96;25;95;157,22;65,47;69,12771698;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5402;55,36779772;66,97;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,97;68,23468821;20,34;28,96;25;95;157,22;66,97;71,01768927;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5403;53,75521667;66,97;20,34;30,42;25;121;206,22;5,356063641;8,738958186;66,97;64,81780961;20,34;28,96;25;95;157,22;66,97;65,51997928;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5404;54,14993526;74,32;20,34;30,42;25;121;206,22;5,356063641;8,738958186;74,32;66,55741751;20,34;28,96;25;95;157,22;74,32;68,841067;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5405;57,96811434;78,79;20,34;30,42;25;121;206,22;5,356063641;8,738958186;78,79;0;20,34;28,96;25;95;157,22;78,79;0;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5406;54,40570049;73,66;20,34;30,42;25;121;206,22;5,356063641;8,738958186;73,66;66,89649074;20,34;28,96;25;95;157,22;73,66;69,99376023;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5407;47,48841739;67,16;20,34;30,42;25;121;206,22;5,356063641;8,738958186;67,16;52,68932204;20,34;28,96;25;95;157,22;67,16;49,24819704;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5408;41,40466076;64,44;20,34;30,42;25;121;206,22;5,356063641;8,738958186;64,44;43,76148738;20,34;28,96;25;95;157,22;64,44;40,42849159;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5409;42,29793752;63,4;20,34;30,42;25;121;206,22;5,356063641;8,738958186;63,4;43,34666338;20,34;28,96;25;95;157,22;63,4;38,29616941;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
5410;43,45160997;62,04;20,34;30,42;25;121;206,22;5,356063641;8,738958186;62,04;45,35456864;20,34;28,96;25;95;157,22;62,04;41,07249062;20,34;28,47;25;74;120,22;10000000;10000000;10000000;10000000;0,07898;0,11101;0,12175
