;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Biomass_2045;Hydrogen_2045;Synthetic_fuel_2045;Hard_coal_2045;Brown_coal_2045
4041;24,1328;0,1526;26,1917;12,4553;35,6;100;190;10000000;10000000
4042;24,1328;0,1526;26,1917;12,4553;35,6;100;190;10000000;10000000
4043;17,1989;0,1526;26,1917;12,4553;35,6;100;190;10000000;10000000
4044;27,5182;0,1526;26,1917;12,4553;35,6;100;190;10000000;10000000
4045;0;0,1526;26,1917;12,4553;35,6;100;190;10000000;10000000
4046;0;0,1526;26,1916;12,4553;35,6;100;190;10000000;10000000
4047;0;0,1526;26,1916;12,4553;35,6;100;190;10000000;10000000
4048;42,2323;0,1526;26,1916;12,4553;35,6;100;190;10000000;10000000
4049;61,3698;0,1526;26,1916;12,4553;35,6;100;190;10000000;10000000
4050;78,7579;0,1526;26,1916;12,4553;35,6;100;190;10000000;10000000
4051;79,0058;0,1526;26,1915;12,4553;35,6;100;190;10000000;10000000
4052;81,4582;0,1526;26,1915;12,4553;35,6;100;190;10000000;10000000
4053;78,7579;0,1526;26,1915;12,4553;35,6;100;190;10000000;10000000
4054;78,7579;0,1526;26,1915;12,4553;35,6;100;190;10000000;10000000
4055;78,7579;0,1526;26,1915;12,4553;35,6;100;190;10000000;10000000
4056;78,7606;0,1526;26,1915;12,4553;35,6;100;190;10000000;10000000
4057;78,7606;0,1526;26,1914;12,4553;35,6;100;190;10000000;10000000
4058;78,7606;0,1526;26,1914;12,4553;35,6;100;190;10000000;10000000
4059;78,7606;0,1526;26,1914;12,4553;35,6;100;190;10000000;10000000
4060;82,7607;0,1526;26,1914;12,4553;35,6;100;190;10000000;10000000
4061;83,3439;0,1526;26,1914;12,4554;35,6;100;190;10000000;10000000
4062;78,7606;0,1526;26,1914;12,4554;35,6;100;190;10000000;10000000
4063;61,3719;0,1526;26,1913;12,4554;35,6;100;190;10000000;10000000
4064;61,3719;0,1526;26,1913;12,4554;35,6;100;190;10000000;10000000
4065;61,3719;0,1526;26,1913;12,4554;35,6;100;190;10000000;10000000
4066;61,3719;0,1526;26,1913;12,4554;35,6;100;190;10000000;10000000
4067;61,3719;0,1526;26,1913;12,4554;35,6;100;190;10000000;10000000
4068;61,3719;0,1526;26,1912;12,4554;35,6;100;190;10000000;10000000
4069;61,3719;0,1526;26,1912;12,4554;35,6;100;190;10000000;10000000
4070;52,6953;0,1526;26,1912;12,4554;35,6;100;190;10000000;10000000
4071;61,3719;0,1526;26,1912;12,4554;35,6;100;190;10000000;10000000
4072;61,3719;0,1526;26,1912;12,4554;35,6;100;190;10000000;10000000
4073;75,8298;0,1526;26,1912;12,4554;35,6;100;190;10000000;10000000
4074;78,7606;0,1526;26,1911;12,4554;35,6;100;190;10000000;10000000
4075;78,7606;0,1526;26,1911;12,4554;35,6;100;190;10000000;10000000
4076;78,7606;0,1526;26,1911;12,4554;35,6;100;190;10000000;10000000
4077;78,3106;0,1526;26,1911;12,4554;35,6;100;190;10000000;10000000
4078;78,314;0,1526;26,1911;12,4554;35,6;100;190;10000000;10000000
4079;78,7606;0,1526;26,191;12,4554;35,6;100;190;10000000;10000000
4080;78,2417;0,1526;26,191;12,4554;35,6;100;190;10000000;10000000
4081;78,7633;0,1526;26,191;12,4555;35,6;100;190;10000000;10000000
4082;78,7633;0,1526;26,191;12,4555;35,6;100;190;10000000;10000000
4083;78,8726;0,1526;26,191;12,4555;35,6;100;190;10000000;10000000
4084;81,4638;0,1526;26,191;12,4555;35,6;100;190;10000000;10000000
4085;82,9143;0,1526;26,1909;12,4555;35,6;100;190;10000000;10000000
4086;81,5735;0,1526;26,1909;12,4555;35,6;100;190;10000000;10000000
4087;78,7633;0,1526;26,1909;12,4555;35,6;100;190;10000000;10000000
4088;78,7633;0,1526;26,1909;12,4555;35,6;100;190;10000000;10000000
4089;78,7633;0,1526;26,1909;12,4555;35,6;100;190;10000000;10000000
4090;78,7633;0,1526;26,1909;12,4555;35,6;100;190;10000000;10000000
4091;78,7633;0,1526;26,1908;12,4555;35,6;100;190;10000000;10000000
4092;78,7633;0,1526;26,1908;12,4555;35,6;100;190;10000000;10000000
4093;78,7633;0,1526;26,1908;12,4555;35,6;100;190;10000000;10000000
4094;78,7633;0,1526;26,1908;12,4555;35,6;100;190;10000000;10000000
4095;78,9647;0,1526;26,1908;12,4555;35,6;100;190;10000000;10000000
4096;82,4016;0,1526;26,1907;12,4555;35,6;100;190;10000000;10000000
4097;86,1385;0,1526;26,1907;12,4555;35,6;100;190;10000000;10000000
4098;89,3613;0,1526;26,1907;12,4555;35,6;100;190;10000000;10000000
4099;91,2736;0,1526;26,1907;12,4555;35,6;100;190;10000000;10000000
4100;87,6464;0,1526;26,1907;12,4555;35,6;100;190;10000000;10000000
4101;86,4138;0,1526;26,1907;12,4556;35,6;100;190;10000000;10000000
4102;83,9692;0,1526;26,1906;12,4556;35,6;100;190;10000000;10000000
4103;85,9236;0,1526;26,1906;12,4556;35,6;100;190;10000000;10000000
4104;85,9265;0,1526;26,1906;12,4556;35,6;100;190;10000000;10000000
4105;85,9265;0,1526;26,1906;12,4556;35,6;100;190;10000000;10000000
4106;85,9265;0,1526;26,1906;12,4556;35,6;100;190;10000000;10000000
4107;86,6696;0,1526;26,1906;12,4556;35,6;100;190;10000000;10000000
4108;89,4958;0,1526;26,1905;12,4556;35,6;100;190;10000000;10000000
4109;89,4958;0,1526;26,1905;12,4556;35,6;100;190;10000000;10000000
4110;87,731;0,1526;26,1905;12,4556;35,6;100;190;10000000;10000000
4111;85,9265;0,1526;26,1905;12,4556;35,6;100;190;10000000;10000000
4112;85,2222;0,1527;26,1905;12,4556;35,6;100;190;10000000;10000000
4113;84,9183;0,1527;26,1904;12,4556;35,6;100;190;10000000;10000000
4114;84,9183;0,1527;26,1904;12,4556;35,6;100;190;10000000;10000000
4115;85,4867;0,1527;26,1904;12,4556;35,6;100;190;10000000;10000000
4116;85,2565;0,1527;26,1904;12,4556;35,6;100;190;10000000;10000000
4117;84,9183;0,1527;26,1904;12,4556;35,6;100;190;10000000;10000000
4118;85,4867;0,1527;26,1904;12,4556;35,6;100;190;10000000;10000000
4119;85,8667;0,1527;26,1903;12,4556;35,6;100;190;10000000;10000000
4120;86,6696;0,1527;26,1903;12,4556;35,6;100;190;10000000;10000000
4121;89,4958;0,1527;26,1903;12,4557;35,6;100;190;10000000;10000000
4122;96,5613;0,1527;26,1903;12,4557;35,6;100;190;10000000;10000000
4123;99,7276;0,1527;26,1903;12,4557;35,6;100;190;10000000;10000000
4124;96,632;0,1527;26,1903;12,4557;35,6;100;190;10000000;10000000
4125;89,4958;0,1527;26,1902;12,4557;35,6;100;190;10000000;10000000
4126;86,6814;0,1527;26,1902;12,4557;35,6;100;190;10000000;10000000
4127;86,6696;0,1527;26,1902;12,4557;35,6;100;190;10000000;10000000
4128;86,349;0,1527;26,1902;12,4557;35,6;100;190;10000000;10000000
4129;86,349;0,1527;26,1902;12,4557;35,6;100;190;10000000;10000000
4130;86,349;0,1527;26,1901;12,4557;35,6;100;190;10000000;10000000
4131;87,8043;0,1527;26,1901;12,4557;35,6;100;190;10000000;10000000
4132;97,649;0,1527;26,1901;12,4557;35,6;100;190;10000000;10000000
4133;96,7531;0,1527;26,1901;12,4557;35,6;100;190;10000000;10000000
4134;87,8043;0,1527;26,1901;12,4557;35,6;100;190;10000000;10000000
4135;83,8562;0,1527;26,1901;12,4557;35,6;100;190;10000000;10000000
4136;81,5791;0,1527;26,19;12,4557;35,6;100;190;10000000;10000000
4137;81,7124;0,1527;26,19;12,4557;35,6;100;190;10000000;10000000
4138;81,7124;0,1527;26,19;12,4557;35,6;100;190;10000000;10000000
4139;81,7124;0,1527;26,19;12,4557;35,6;100;190;10000000;10000000
4140;81,4119;0,1527;26,19;12,4557;35,6;100;190;10000000;10000000
4141;81,0431;0,1527;26,19;12,4558;35,6;100;190;10000000;10000000
4142;81,5791;0,1527;26,1899;12,4558;35,6;100;190;10000000;10000000
4143;81,4852;0,1527;26,1899;12,4558;35,6;100;190;10000000;10000000
4144;82,6921;0,1527;26,1899;12,4558;35,6;100;190;10000000;10000000
4145;85,6406;0,1527;26,1899;12,4558;35,6;100;190;10000000;10000000
4146;87,6524;0,1527;26,1899;12,4558;35,6;100;190;10000000;10000000
4147;87,2778;0,1527;26,1898;12,4558;35,6;100;190;10000000;10000000
4148;85,8696;0,1527;26,1898;12,4558;35,6;100;190;10000000;10000000
4149;83,975;0,1527;26,1898;12,4558;35,6;100;190;10000000;10000000
4150;83,3842;0,1527;26,1898;12,4558;35,6;100;190;10000000;10000000
4151;83,352;0,1527;26,1898;12,4558;35,6;100;190;10000000;10000000
4152;83,2305;0,1527;26,1898;12,4558;35,6;100;190;10000000;10000000
4153;83,3547;0,1527;26,1897;12,4558;35,6;100;190;10000000;10000000
4154;83,2305;0,1527;26,1897;12,4558;35,6;100;190;10000000;10000000
4155;82,942;0,1527;26,1897;12,4558;35,6;100;190;10000000;10000000
4156;83,8626;0,1527;26,1897;12,4558;35,6;100;190;10000000;10000000
4157;84,3429;0,1527;26,1897;12,4558;35,6;100;190;10000000;10000000
4158;82,7228;0,1527;26,1897;12,4558;35,6;100;190;10000000;10000000
4159;73,8597;0,1527;26,1896;12,4558;35,6;100;190;10000000;10000000
4160;61,3803;0,1527;26,1896;12,4558;35,6;100;190;10000000;10000000
4161;61,3803;0,1527;26,1896;12,4559;35,6;100;190;10000000;10000000
4162;60,052;0,1527;26,1896;12,4559;35,6;100;190;10000000;10000000
4163;60,1767;0,1527;26,1896;12,4559;35,6;100;190;10000000;10000000
4164;60,052;0,1527;26,1895;12,4559;35,6;100;190;10000000;10000000
4165;61,3803;0,1527;26,1895;12,4559;35,6;100;190;10000000;10000000
4166;60,052;0,1527;26,1895;12,4559;35,6;100;190;10000000;10000000
4167;60,052;0,1527;26,1895;12,4559;35,6;100;190;10000000;10000000
4168;60,1767;0,1527;26,1895;12,4559;35,6;100;190;10000000;10000000
4169;61,3803;0,1527;26,1895;12,4559;35,6;100;190;10000000;10000000
4170;61,3803;0,1527;26,1894;12,4559;35,6;100;190;10000000;10000000
4171;61,3803;0,1527;26,1894;12,4559;35,6;100;190;10000000;10000000
4172;78,2497;0,1527;26,1894;12,4559;35,6;100;190;10000000;10000000
4173;74,6152;0,1527;26,1894;12,4559;35,6;100;190;10000000;10000000
4174;61,3803;0,1527;26,1894;12,4559;35,6;100;190;10000000;10000000
4175;61,3803;0,1527;26,1894;12,4559;35,6;100;190;10000000;10000000
4176;78,2524;0,1527;26,1893;12,4559;35,6;100;190;10000000;10000000
4177;77,9869;0,1527;26,1893;12,4559;35,6;100;190;10000000;10000000
4178;78,2524;0,1527;26,1893;12,4559;35,6;100;190;10000000;10000000
4179;78,3417;0,1527;26,1893;12,4559;35,6;100;190;10000000;10000000
4180;78,2524;0,1527;26,1893;12,4559;35,6;100;190;10000000;10000000
4181;77,4827;0,1527;26,1892;12,456;35,6;100;190;10000000;10000000
4182;61,3824;0,1527;26,1892;12,456;35,6;100;190;10000000;10000000
4183;59,9899;0,1527;26,1892;12,456;35,6;100;190;10000000;10000000
4184;41,993;0,1527;26,1892;12,456;35,6;100;190;10000000;10000000
4185;41,999;0,1527;26,1892;12,456;35,6;100;190;10000000;10000000
4186;33,7369;0,1527;26,1892;12,456;35,6;100;190;10000000;10000000
4187;27,5403;0,1527;26,1891;12,456;35,6;100;190;10000000;10000000
4188;15,1472;0,1527;26,1891;12,456;35,6;100;190;10000000;10000000
4189;0;0,1527;26,1891;12,456;35,6;100;190;10000000;10000000
4190;0;0,1527;26,1891;12,456;35,6;100;190;10000000;10000000
4191;0;0,1527;26,1891;12,456;35,6;100;190;10000000;10000000
4192;0;0,1527;26,1891;12,456;35,6;100;190;10000000;10000000
4193;59,9899;0,1527;26,189;12,456;35,6;100;190;10000000;10000000
4194;61,3824;0,1527;26,189;12,456;35,6;100;190;10000000;10000000
4195;61,3824;0,1527;26,189;12,456;35,6;100;190;10000000;10000000
4196;61,3824;0,1527;26,189;12,456;35,6;100;190;10000000;10000000
4197;61,3824;0,1527;26,189;12,456;35,6;100;190;10000000;10000000
4198;59,9899;0,1527;26,1889;12,456;35,6;100;190;10000000;10000000
4199;61,3824;0,1527;26,1889;12,456;35,6;100;190;10000000;10000000
4200;61,3845;0,1527;26,1889;12,456;35,6;100;190;10000000;10000000
4201;61,3845;0,1527;26,1889;12,4561;35,6;100;190;10000000;10000000
4202;61,3845;0,1527;26,1889;12,4561;35,6;100;190;10000000;10000000
4203;61,3845;0,1527;26,1889;12,4561;35,6;100;190;10000000;10000000
4204;61,3845;0,1527;26,1888;12,4561;35,6;100;190;10000000;10000000
4205;61,3845;0,1527;26,1888;12,4561;35,6;100;190;10000000;10000000
4206;60,5618;0,1527;26,1888;12,4561;35,6;100;190;10000000;10000000
4207;59,9034;0,1527;26,1888;12,4561;35,6;100;190;10000000;10000000
4208;44,0665;0,1527;26,1888;12,4561;35,6;100;190;10000000;10000000
4209;44,0665;0,1527;26,1887;12,4561;35,6;100;190;10000000;10000000
4210;41,9324;0,1527;26,1887;12,4561;35,6;100;190;10000000;10000000
4211;59,9034;0,1527;26,1887;12,4561;35,6;100;190;10000000;10000000
4212;48,4009;0,1527;26,1887;12,4561;35,6;100;190;10000000;10000000
4213;37,5649;0,1527;26,1887;12,4561;35,6;100;190;10000000;10000000
4214;28,8961;0,1527;26,1887;12,4561;35,6;100;190;10000000;10000000
4215;41,9324;0,1527;26,1886;12,4561;35,6;100;190;10000000;10000000
4216;61,3845;0,1527;26,1886;12,4561;35,6;100;190;10000000;10000000
4217;61,3845;0,1527;26,1886;12,4561;35,6;100;190;10000000;10000000
4218;61,3845;0,1527;26,1886;12,4561;35,6;100;190;10000000;10000000
4219;61,3845;0,1527;26,1886;12,4561;35,6;100;190;10000000;10000000
4220;63,7386;0,1527;26,1886;12,4561;35,6;100;190;10000000;10000000
4221;61,3845;0,1527;26,1885;12,4562;35,6;100;190;10000000;10000000
4222;61,3845;0,1527;26,1885;12,4562;35,6;100;190;10000000;10000000
4223;61,3845;0,1527;26,1885;12,4562;35,6;100;190;10000000;10000000
4224;61,3866;0,1527;26,1885;12,4562;35,6;100;190;10000000;10000000
4225;61,3866;0,1527;26,1885;12,4562;35,6;100;190;10000000;10000000
4226;61,3866;0,1527;26,1884;12,4562;35,6;100;190;10000000;10000000
4227;78,7795;0,1527;26,1884;12,4562;35,6;100;190;10000000;10000000
4228;80,3517;0,1527;26,1884;12,4562;35,6;100;190;10000000;10000000
4229;81,7236;0,1527;26,1884;12,4562;35,6;100;190;10000000;10000000
4230;79,0275;0,1527;26,1884;12,4562;35,6;100;190;10000000;10000000
4231;78,7795;0,1527;26,1884;12,4562;35,6;100;190;10000000;10000000
4232;76,8039;0,1527;26,1883;12,4562;35,6;100;190;10000000;10000000
4233;77,7634;0,1527;26,1883;12,4562;35,6;100;190;10000000;10000000
4234;71,5948;0,1527;26,1883;12,4562;35,6;100;190;10000000;10000000
4235;75,0792;0,1527;26,1883;12,4562;35,6;100;190;10000000;10000000
4236;77,488;0,1527;26,1883;12,4562;35,6;100;190;10000000;10000000
4237;73,6935;0,1527;26,1883;12,4562;35,6;100;190;10000000;10000000
4238;73,3269;0,1527;26,1882;12,4562;35,6;100;190;10000000;10000000
4239;78,3739;0,1527;26,1882;12,4562;35,6;100;190;10000000;10000000
4240;79,6646;0,1527;26,1882;12,4562;35,6;100;190;10000000;10000000
4241;82,465;0,1527;26,1882;12,4563;35,6;100;190;10000000;10000000
4242;83,3956;0,1527;26,1882;12,4563;35,6;100;190;10000000;10000000
4243;84,3899;0,1527;26,1881;12,4563;35,6;100;190;10000000;10000000
4244;84,9085;0,1527;26,1881;12,4563;35,6;100;190;10000000;10000000
4245;83,71;0,1527;26,1881;12,4563;35,6;100;190;10000000;10000000
4246;83,2672;0,1527;26,1881;12,4563;35,6;100;190;10000000;10000000
4247;82,7806;0,1527;26,1881;12,4563;35,6;100;190;10000000;10000000
4248;83,3985;0,1527;26,1881;12,4563;35,6;100;190;10000000;10000000
4249;83,3985;0,1527;26,188;12,4563;35,6;100;190;10000000;10000000
4250;83,3985;0,1527;26,188;12,4563;35,6;100;190;10000000;10000000
4251;83,3985;0,1527;26,188;12,4563;35,6;100;190;10000000;10000000
4252;84,3928;0,1527;26,188;12,4563;35,6;100;190;10000000;10000000
4253;85,8844;0,1527;26,188;12,4563;35,6;100;190;10000000;10000000
4254;84,9114;0,1527;26,188;12,4563;35,6;100;190;10000000;10000000
4255;84,524;0,1527;26,1879;12,4563;35,6;100;190;10000000;10000000
4256;83,3985;0,1527;26,1879;12,4563;35,6;100;190;10000000;10000000
4257;82,7834;0,1527;26,1879;12,4563;35,6;100;190;10000000;10000000
4258;82,7062;0,1527;26,1879;12,4563;35,6;100;190;10000000;10000000
4259;82,8233;0,1527;26,1879;12,4563;35,6;100;190;10000000;10000000
4260;82,7645;0,1527;26,1878;12,4563;35,6;100;190;10000000;10000000
4261;82,8233;0,1527;26,1878;12,4564;35,6;100;190;10000000;10000000
4262;82,8233;0,1527;26,1878;12,4564;35,6;100;190;10000000;10000000
4263;83,4793;0,1527;26,1878;12,4564;35,6;100;190;10000000;10000000
4264;85,5043;0,1527;26,1878;12,4564;35,6;100;190;10000000;10000000
4265;96,3014;0,1527;26,1878;12,4564;35,6;100;190;10000000;10000000
4266;103,8054;0,1527;26,1877;12,4564;35,6;100;190;10000000;10000000
4267;104,1473;0,1527;26,1877;12,4564;35,6;100;190;10000000;10000000
4268;104,1473;0,1527;26,1877;12,4564;35,6;100;190;10000000;10000000
4269;95,6142;0,1527;26,1877;12,4564;35,6;100;190;10000000;10000000
4270;87,4786;0,1527;26,1877;12,4564;35,6;100;190;10000000;10000000
4271;87,2946;0,1527;26,1877;12,4564;35,6;100;190;10000000;10000000
4272;86,9295;0,1527;26,1876;12,4564;35,6;100;190;10000000;10000000
4273;86,9295;0,1527;26,1876;12,4564;35,6;100;190;10000000;10000000
4274;87,2976;0,1527;26,1876;12,4564;35,6;100;190;10000000;10000000
4275;89,6177;0,1527;26,1876;12,4564;35,6;100;190;10000000;10000000
4276;96,6552;0,1527;26,1876;12,4564;35,6;100;190;10000000;10000000
4277;95,4975;0,1527;26,1875;12,4564;35,6;100;190;10000000;10000000
4278;90,5961;0,1527;26,1875;12,4564;35,6;100;190;10000000;10000000
4279;87,19;0,1527;26,1875;12,4564;35,6;100;190;10000000;10000000
4280;85,9472;0,1527;26,1875;12,4564;35,6;100;190;10000000;10000000
4281;84,6124;0,1527;26,1875;12,4565;35,6;100;190;10000000;10000000
4282;84,8133;0,1527;26,1875;12,4565;35,6;100;190;10000000;10000000
4283;84,6264;0,1527;26,1874;12,4565;35,6;100;190;10000000;10000000
4284;84,6264;0,1527;26,1874;12,4565;35,6;100;190;10000000;10000000
4285;84,6264;0,1527;26,1874;12,4565;35,6;100;190;10000000;10000000
4286;84,9387;0,1527;26,1874;12,4565;35,6;100;190;10000000;10000000
4287;86,3626;0,1527;26,1874;12,4565;35,6;100;190;10000000;10000000
4288;89,6177;0,1527;26,1874;12,4565;35,6;100;190;10000000;10000000
4289;115,6508;0,1527;26,1873;12,4565;35,6;100;190;10000000;10000000
4290;131,3082;0,1527;26,1873;12,4565;35,6;100;190;10000000;10000000
4291;131,3082;0,1527;26,1873;12,4565;35,6;100;190;10000000;10000000
4292;130,571;0,1527;26,1873;12,4565;35,6;100;190;10000000;10000000
4293;108,1345;0,1527;26,1873;12,4565;35,6;100;190;10000000;10000000
4294;96,773;0,1527;26,1872;12,4565;35,6;100;190;10000000;10000000
4295;96,773;0,1527;26,1872;12,4565;35,6;100;190;10000000;10000000
4296;96,7763;0,1527;26,1872;12,4565;35,6;100;190;10000000;10000000
4297;97,599;0,1527;26,1872;12,4565;35,6;100;190;10000000;10000000
4298;102,9436;0,1527;26,1872;12,4565;35,6;100;190;10000000;10000000
4299;108,1345;0,1527;26,1872;12,4565;35,6;100;190;10000000;10000000
4300;112,0283;0,1527;26,1871;12,4565;35,6;100;190;10000000;10000000
4301;114,648;0,1527;26,1871;12,4566;35,6;100;190;10000000;10000000
4302;96,6585;0,1527;26,1871;12,4566;35,6;100;190;10000000;10000000
4303;92,2645;0,1527;26,1871;12,4566;35,6;100;190;10000000;10000000
4304;87,4394;0,1527;26,1871;12,4566;35,6;100;190;10000000;10000000
4305;86,5065;0,1527;26,1871;12,4566;35,6;100;190;10000000;10000000
4306;87,438;0,1527;26,187;12,4566;35,6;100;190;10000000;10000000
4307;86,5065;0,1527;26,187;12,4566;35,6;100;190;10000000;10000000
4308;86,5065;0,1527;26,187;12,4566;35,6;100;190;10000000;10000000
4309;86,5065;0,1527;26,187;12,4566;35,6;100;190;10000000;10000000
4310;86,5065;0,1527;26,187;12,4566;35,6;100;190;10000000;10000000
4311;86,5065;0,1527;26,1869;12,4566;35,6;100;190;10000000;10000000
4312;106,739;0,1527;26,1869;12,4566;35,6;100;190;10000000;10000000
4313;131,3127;0,1527;26,1869;12,4566;35,6;100;190;10000000;10000000
4314;137,0219;0,1527;26,1869;12,4566;35,6;100;190;10000000;10000000
4315;131,3127;0,1527;26,1869;12,4566;35,6;100;190;10000000;10000000
4316;121,4016;0,1527;26,1869;12,4566;35,6;100;190;10000000;10000000
4317;106,739;0,1527;26,1868;12,4566;35,6;100;190;10000000;10000000
4318;105,3231;0,1527;26,1868;12,4566;35,6;100;190;10000000;10000000
4319;100,1169;0,1527;26,1868;12,4566;35,6;100;190;10000000;10000000
4320;106,7427;0,1527;26,1868;12,4566;35,6;100;190;10000000;10000000
4321;102,7625;0,1527;26,1868;12,4567;35,6;100;190;10000000;10000000
4322;108,1345;0,1527;26,1867;12,4567;35,6;100;190;10000000;10000000
4323;108,1345;0,1527;26,1867;12,4567;35,6;100;190;10000000;10000000
4324;112,0321;0,1527;26,1867;12,4567;35,6;100;190;10000000;10000000
4325;112,0321;0,1527;26,1867;12,4567;35,6;100;190;10000000;10000000
4326;99,6797;0,1527;26,1867;12,4567;35,6;100;190;10000000;10000000
4327;95,1591;0,1527;26,1867;12,4567;35,6;100;190;10000000;10000000
4328;89,1966;0,1527;26,1866;12,4567;35,6;100;190;10000000;10000000
4329;86,9617;0,1527;26,1866;12,4567;35,6;100;190;10000000;10000000
4330;85,9531;0,1527;26,1866;12,4567;35,6;100;190;10000000;10000000
4331;86,9617;0,1527;26,1866;12,4567;35,6;100;190;10000000;10000000
4332;86,9617;0,1527;26,1866;12,4567;35,6;100;190;10000000;10000000
4333;87,3482;0,1527;26,1866;12,4567;35,6;100;190;10000000;10000000
4334;86,9617;0,1527;26,1865;12,4567;35,6;100;190;10000000;10000000
4335;87,3482;0,1527;26,1865;12,4567;35,6;100;190;10000000;10000000
4336;90,0491;0,1527;26,1865;12,4567;35,6;100;190;10000000;10000000
4337;117,831;0,1527;26,1865;12,4567;35,6;100;190;10000000;10000000
4338;131,3172;0,1527;26,1865;12,4567;35,6;100;190;10000000;10000000
4339;123,5959;0,1527;26,1864;12,4567;35,6;100;190;10000000;10000000
4340;112,0321;0,1527;26,1864;12,4567;35,6;100;190;10000000;10000000
4341;102,7625;0,1527;26,1864;12,4568;35,6;100;190;10000000;10000000
4342;96,6618;0,1527;26,1864;12,4568;35,6;100;190;10000000;10000000
4343;90,0491;0,1527;26,1864;12,4568;35,6;100;190;10000000;10000000
4344;89,4569;0,1527;26,1864;12,4568;35,6;100;190;10000000;10000000
4345;89,3265;0,1527;26,1863;12,4568;35,6;100;190;10000000;10000000
4346;88,5054;0,1527;26,1863;12,4568;35,6;100;190;10000000;10000000
4347;87,6795;0,1527;26,1863;12,4568;35,6;100;190;10000000;10000000
4348;87,4906;0,1527;26,1863;12,4568;35,6;100;190;10000000;10000000
4349;87,4399;0,1527;26,1863;12,4568;35,6;100;190;10000000;10000000
4350;85,956;0,1527;26,1863;12,4568;35,6;100;190;10000000;10000000
4351;83,4907;0,1527;26,1862;12,4568;35,6;100;190;10000000;10000000
4352;81,437;0,1527;26,1862;12,4568;35,6;100;190;10000000;10000000
4353;81,5104;0,1527;26,1862;12,4568;35,6;100;190;10000000;10000000
4354;80,2376;0,1527;26,1862;12,4568;35,6;100;190;10000000;10000000
4355;80,2376;0,1527;26,1862;12,4568;35,6;100;190;10000000;10000000
4356;81,437;0,1527;26,1862;12,4568;35,6;100;190;10000000;10000000
4357;81,7913;0,1527;26,1861;12,4568;35,6;100;190;10000000;10000000
4358;82,3306;0,1527;26,1861;12,4568;35,6;100;190;10000000;10000000
4359;80,979;0,1527;26,1861;12,4568;35,6;100;190;10000000;10000000
4360;83,4099;0,1527;26,1861;12,4568;35,6;100;190;10000000;10000000
4361;86,5701;0,1527;26,1861;12,4568;35,6;100;190;10000000;10000000
4362;94,6802;0,1527;26,186;12,4569;35,6;100;190;10000000;10000000
4363;96,6652;0,1527;26,186;12,4569;35,6;100;190;10000000;10000000
4364;94,5124;0,1527;26,186;12,4569;35,6;100;190;10000000;10000000
4365;87,4463;0,1527;26,186;12,4569;35,6;100;190;10000000;10000000
4366;84,6253;0,1527;26,186;12,4569;35,6;100;190;10000000;10000000
4367;83,8856;0,1527;26,186;12,4569;35,6;100;190;10000000;10000000
4368;83,6813;0,1527;26,1859;12,4569;35,6;100;190;10000000;10000000
4369;83,379;0,1527;26,1859;12,4569;35,6;100;190;10000000;10000000
4370;83,379;0,1527;26,1859;12,4569;35,6;100;190;10000000;10000000
4371;83,379;0,1527;26,1859;12,4569;35,6;100;190;10000000;10000000
4372;83,1978;0,1527;26,1859;12,4569;35,6;100;190;10000000;10000000
4373;81,7497;0,1527;26,1859;12,4569;35,6;100;190;10000000;10000000
4374;78,9202;0,1527;26,1858;12,4569;35,6;100;190;10000000;10000000
4375;78,7957;0,1527;26,1858;12,4569;35,6;100;190;10000000;10000000
4376;78,7957;0,1527;26,1858;12,4569;35,6;100;190;10000000;10000000
4377;78,7957;0,1527;26,1858;12,4569;35,6;100;190;10000000;10000000
4378;78,7957;0,1527;26,1858;12,4569;35,6;100;190;10000000;10000000
4379;78,7957;0,1527;26,1858;12,4569;35,6;100;190;10000000;10000000
4380;78,7957;0,1527;26,1857;12,4569;35,6;100;190;10000000;10000000
4381;78,7957;0,1527;26,1857;12,4569;35,6;100;190;10000000;10000000
4382;78,7957;0,1527;26,1857;12,457;35,6;100;190;10000000;10000000
4383;78,7957;0,1527;26,1857;12,457;35,6;100;190;10000000;10000000
4384;80,9021;0,1527;26,1857;12,457;35,6;100;190;10000000;10000000
4385;84,4073;0,1527;26,1856;12,457;35,6;100;190;10000000;10000000
4386;88,5332;0,1527;26,1856;12,457;35,6;100;190;10000000;10000000
4387;89,63;0,1527;26,1856;12,457;35,6;100;190;10000000;10000000
4388;89,3296;0,1527;26,1856;12,457;35,6;100;190;10000000;10000000
4389;85,9589;0,1527;26,1856;12,457;35,6;100;190;10000000;10000000
4390;84,9415;0,1527;26,1856;12,457;35,6;100;190;10000000;10000000
4391;84,638;0,1527;26,1855;12,457;35,6;100;190;10000000;10000000
4392;85,9619;0,1527;26,1855;12,457;35,6;100;190;10000000;10000000
4393;85,9619;0,1527;26,1855;12,457;35,6;100;190;10000000;10000000
4394;86,3627;0,1527;26,1855;12,457;35,6;100;190;10000000;10000000
4395;86,7522;0,1527;26,1855;12,457;35,6;100;190;10000000;10000000
4396;96,5409;0,1527;26,1855;12,457;35,6;100;190;10000000;10000000
4397;102,9596;0,1527;26,1854;12,457;35,6;100;190;10000000;10000000
4398;88,8236;0,1527;26,1854;12,457;35,6;100;190;10000000;10000000
4399;87,4404;0,1527;26,1854;12,457;35,6;100;190;10000000;10000000
4400;86,3627;0,1527;26,1854;12,457;35,6;100;190;10000000;10000000
