;Electricity_2020;CO2_2020;Oil_2020;Gas_2020;Electricity_2025;CO2_2025;Oil_2025;Gas_2025;Electricity_2030;CO2_2030;Oil_2030;Gas_2030;Electricity_2035;CO2_2035;Oil_2035;Gas_2035;Electricity_2040;CO2_2040;Oil_2040;Gas_2040;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Electricity_2050;CO2_2050;Oil_2050;Gas_2050;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2020;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2020;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2020;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2020;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
51;120,148;0,0587;34,95285046;38,6;123,25;0,07674;35,31227233;35,1;86,9813;0,0861;28,8549;22,9355;120,8261;0,1261;33,0788;25,607;125,5376;0,1408;31,6637;25,6257;152,0078;0,1511;30,346;26,7622;125,9515;0,1612;29,0967;27,898;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
52;119,42;0,0587;34,95285046;38,6;123,53;0,07674;35,31227233;35,1;89,2757;0,0861;28,8549;22,9363;114,45;0,1261;33,0789;25,607;125,8636;0,1408;31,6636;25,6258;152,0078;0,1511;30,346;26,7622;125,9515;0,1612;29,0967;27,898;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
53;123,868;0,0587;34,95285046;38,6;126,35;0,07674;35,31227233;35,1;89,303;0,0861;28,855;22,9372;121,3992;0,1261;33,079;25,607;120,0255;0,1408;31,6636;25,6258;131,7889;0,1511;30,346;26,7622;122,5486;0,1612;29,0967;27,898;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
54;141,476;0,0587;34,95285046;38,6;141,29;0,07674;35,31227233;35,1;90,5297;0,0861;28,8551;22,938;125,8777;0,1261;33,0791;25,607;113,8938;0,1408;31,6635;25,6258;119,7172;0,1511;30,346;26,7622;122,9978;0,1612;29,0966;27,8981;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
55;158,752;0,0587;34,95285046;38,6;156,75;0,07674;35,31227233;35,1;90,326;0,0861;28,8551;22,9388;121,3992;0,1261;33,0792;25,6069;112,7664;0,1408;31,6635;25,6258;119,3266;0,1511;30,3459;26,7623;118,1576;0,1612;29,0966;27,8981;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
56;152,534;0,0587;34,95285046;38,6;143,87;0,07674;35,31227233;35,1;88,808;0,0861;28,8552;22,9397;105,7948;0,1261;33,0793;25,6069;104,0426;0,1408;31,6634;25,6259;110,6262;0,1511;30,3459;26,7623;115,0836;0,1612;29,0966;27,8981;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
57;135,95;0,0587;34,95285046;38,6;129,5;0,07674;35,31227233;35,1;80,2285;0,0861;28,8552;22,9405;97,6811;0,1261;33,0794;25,6069;101,8979;0,1408;31,6634;25,6259;111,9427;0,1511;30,3459;26,7623;115,6621;0,1612;29,0966;27,8981;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
58;126,534;0,0587;34,95285046;38,6;121,56;0,07674;35,31227233;35,1;80,2285;0,0861;28,8553;22,9413;96,9186;0,1261;33,0795;25,6069;102,0261;0,1408;31,6633;25,6259;111,8467;0,1511;30,3459;26,7623;115,6621;0,1612;29,0965;27,8982;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
59;125,266;0,0587;34,95285046;38,6;120,85;0,07674;35,31227233;35,1;80,2285;0,0861;28,8554;22,9422;97,6811;0,1261;33,0796;25,6069;100,7837;0,1408;31,6633;25,6259;110,6262;0,1511;30,3458;26,7624;115,6621;0,1612;29,0965;27,8982;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
60;124,74;0,0587;34,95285046;38,6;120,33;0,07674;35,31227233;35,1;80,2285;0,0861;28,8554;22,943;98,1594;0,1261;33,0797;25,6069;101,3681;0,1408;31,6633;25,626;111,9427;0,1511;30,3458;26,7624;115,6621;0,1612;29,0965;27,8982;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
61;124,872;0,0587;34,95285046;38,6;120,56;0,07674;35,31227233;35,1;80,2285;0,0861;28,8555;22,9438;98,9188;0,1261;33,0798;25,6068;100,7837;0,1408;31,6632;25,626;110,6262;0,1511;30,3458;26,7624;115,134;0,1612;29,0964;27,8982;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
62;130,514;0,0587;34,95285046;38,6;125,52;0,07674;35,31227233;35,1;80,8741;0,0861;28,8556;22,9446;98,2742;0,1261;33,0799;25,6068;100,9696;0,1408;31,6632;25,626;111,9427;0,1511;30,3458;26,7624;115,1349;0,1612;29,0964;27,8983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
63;135,136;0,0587;34,95285046;38,6;129,41;0,07674;35,31227233;35,1;85,6248;0,0861;28,8556;22,9455;101,0845;0,1261;33,08;25,6068;101,8979;0,1408;31,6631;25,626;110,6262;0,1511;30,3457;26,7625;115,6621;0,1612;29,0964;27,8983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
64;139,952;0,0587;34,95285046;38,6;133,61;0,07674;35,31227233;35,1;88,808;0,0861;28,8557;22,9463;101,1813;0,1261;33,0801;25,6068;102,3248;0,1408;31,6631;25,6261;110,9669;0,1511;30,3457;26,7625;115,6621;0,1612;29,0964;27,8983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
65;139,31;0,0587;34,95285046;38,6;133,52;0,07674;35,31227233;35,1;87,5873;0,0861;28,8557;22,9471;103,3306;0,1261;33,0802;25,6068;103,5185;0,1408;31,663;25,6261;111,9427;0,1511;30,3457;26,7625;115,7783;0,1612;29,0963;27,8983;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
66;129,636;0,0587;34,95285046;38,6;125,33;0,07674;35,31227233;35,1;87,1207;0,0861;28,8558;22,948;101,2197;0,1261;33,0803;25,6067;104,4034;0,1408;31,663;25,6261;112,1206;0,1511;30,3456;26,7625;115,134;0,1612;29,0963;27,8984;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
67;124,868;0,0587;34,95285046;38,6;121,65;0,07674;35,31227233;35,1;85,6248;0,0861;28,8559;22,9488;103,4971;0,1261;33,0804;25,6067;105,092;0,1408;31,663;25,6261;113,5049;0,1511;30,3456;26,7626;115,6621;0,1612;29,0963;27,8984;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
68;123,484;0,0587;34,95285046;38,6;120,85;0,07674;35,31227233;35,1;86,8591;0,0861;28,8559;22,9496;105,6574;0,1261;33,0805;25,6067;105,574;0,1408;31,6629;25,6262;113,9154;0,1511;30,3456;26,7626;115,8272;0,1612;29,0963;27,8984;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
69;115,77;0,0587;34,95285046;38,6;119,11;0,07674;35,31227233;35,1;84,2711;0,0861;28,856;22,9504;105,6574;0,1261;33,0805;25,6067;105,6459;0,1408;31,6629;25,6262;113,8797;0,1511;30,3456;26,7626;116,2285;0,1612;29,0962;27,8984;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
70;111,184;0,0587;34,95285046;38,6;117,11;0,07674;35,31227233;35,1;83,4369;0,0861;28,8561;22,9513;106,1495;0,1261;33,0806;25,6067;105,6459;0,1408;31,6628;25,6262;115,8174;0,1511;30,3455;26,7626;116,2285;0,1612;29,0962;27,8985;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
71;118,638;0,0587;34,95285046;38,6;117,11;0,07674;35,31227233;35,1;82,9996;0,0861;28,8561;22,9521;105,0574;0,1261;33,0807;25,6067;105,7301;0,1408;31,6628;25,6262;115,9046;0,1511;30,3455;26,7627;115,7783;0,1612;29,0962;27,8985;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
72;118,214;0,0587;34,95285046;38,6;116,05;0,07674;35,31227233;35,1;84,4458;0,0861;28,8562;22,9529;106,3792;0,1261;33,0808;25,6066;107,5116;0,1408;31,6627;25,6263;111,8501;0,1511;30,3455;26,7627;115,8306;0,1612;29,0961;27,8985;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
73;112,914;0,0587;34,95285046;38,6;116,87;0,07674;35,31227233;35,1;86,1343;0,0861;28,8562;22,9538;106,3792;0,1261;33,0809;25,6066;107,1241;0,1408;31,6627;25,6263;112,7198;0,1511;30,3455;26,7627;115,8306;0,1612;29,0961;27,8985;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
74;117,312;0,0587;34,95285046;38,6;116,05;0,07674;35,31227233;35,1;85,9654;0,0861;28,8563;22,9546;106,3792;0,1261;33,081;25,6066;107,2532;0,1408;31,6626;25,6263;112,7198;0,1511;30,3454;26,7627;115,8306;0,1612;29,0961;27,8986;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
75;116,628;0,0587;34,95285046;38,6;115,48;0,07674;35,31227233;35,1;86,363;0,0861;28,8564;22,9554;106,3792;0,1261;33,0811;25,6066;107,1241;0,1408;31,6626;25,6263;112,7198;0,1511;30,3454;26,7628;115,8306;0,1612;29,0961;27,8986;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
76;118,346;0,0587;34,95285046;38,6;116,05;0,07674;35,31227233;35,1;86,363;0,0861;28,8564;22,9562;106,3792;0,1261;33,0812;25,6066;106,6927;0,1408;31,6626;25,6264;112,7198;0,1511;30,3454;26,7628;115,7816;0,1612;29,096;27,8986;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
77;117,656;0,0587;34,95285046;38,6;115,67;0,07674;35,31227233;35,1;87,8637;0,0861;28,8565;22,9571;106,3792;0,1261;33,0813;25,6065;109,3066;0,1408;31,6625;25,6264;112,7198;0,1511;30,3453;26,7628;115,8306;0,1612;29,096;27,8986;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
78;114,354;0,0587;34,95285046;38,6;117,03;0,07674;35,31227233;35,1;91,4201;0,0861;28,8566;22,9579;106,5227;0,1261;33,0814;25,6065;110,2174;0,1408;31,6625;25,6264;111,9461;0,1511;30,3453;26,7628;115,7816;0,1612;29,096;27,8987;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
79;118,9;0,0587;34,95285046;38,6;117,03;0,07674;35,31227233;35,1;93,0276;0,0861;28,8566;22,9587;113,3798;0,1261;33,0815;25,6065;111,8631;0,1408;31,6624;25,6264;111,8501;0,1511;30,3453;26,7629;116,2318;0,1612;29,096;27,8987;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
80;121,334;0,0587;34,95285046;38,6;119,65;0,07674;35,31227233;35,1;93,0276;0,0861;28,8567;22,9596;113,3798;0,1261;33,0816;25,6065;111,228;0,1408;31,6624;25,6265;111,8501;0,1511;30,3453;26,7629;115,8306;0,1612;29,0959;27,8987;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
81;124,1;0,0587;34,95285046;38,6;121,01;0,07674;35,31227233;35,1;92,9455;0,0861;28,8567;22,9604;118,5868;0,1261;33,0817;25,6065;112,3841;0,1408;31,6623;25,6265;111,8501;0,1511;30,3452;26,7629;115,7816;0,1612;29,0959;27,8987;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
82;124,23;0,0587;34,95285046;38,6;121,77;0,07674;35,31227233;35,1;90,9302;0,0861;28,8568;22,9612;118,916;0,1261;33,0818;25,6065;111,228;0,1408;31,6623;25,6265;111,6662;0,1511;30,3452;26,7629;115,6654;0,1612;29,0959;27,8988;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
83;125,012;0,0587;34,95285046;38,6;121,77;0,07674;35,31227233;35,1;89,8409;0,0861;28,8569;22,962;118,5868;0,1261;33,0819;25,6064;112,3841;0,1408;31,6622;25,6265;111,9461;0,1511;30,3452;26,763;116,2318;0,1612;29,0958;27,8988;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
84;124,756;0,0587;34,95285046;38,6;121,77;0,07674;35,31227233;35,1;90,9409;0,0861;28,8569;22,9629;124,6088;0,1261;33,082;25,6064;112,6186;0,1408;31,6622;25,6266;112,0353;0,1511;30,3452;26,763;115,7816;0,1612;29,0958;27,8988;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
85;115,178;0,0587;34,95285046;38,6;121,42;0,07674;35,31227233;35,1;92,9455;0,0861;28,857;22,9637;131,0285;0,1261;33,0821;25,6064;112,6186;0,1408;31,6622;25,6266;112,124;0,1511;30,3451;26,763;115,8306;0,1612;29,0958;27,8988;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
86;115,948;0,0587;34,95285046;38,6;122,59;0,07674;35,31227233;35,1;95,1572;0,0861;28,8571;22,9645;131,6285;0,1261;33,0822;25,6064;112,3841;0,1408;31,6621;25,6266;111,6662;0,1511;30,3451;26,763;115,7816;0,1612;29,0958;27,8989;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
87;126,4;0,0587;34,95285046;38,6;131,3;0,07674;35,31227233;35,1;98,0097;0,0861;28,8571;22,9654;131,6285;0,1261;33,0823;25,6064;112,3841;0,1408;31,6621;25,6266;111,8501;0,1511;30,3451;26,7631;115,8306;0,1612;29,0957;27,8989;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
88;138,856;0,0587;34,95285046;38,6;141,68;0,07674;35,31227233;35,1;101,6361;0,0861;28,8572;22,9662;131,6285;0,1261;33,0824;25,6064;112,3841;0,1408;31,662;25,6267;111,8501;0,1511;30,345;26,7631;115,7816;0,1612;29,0957;27,8989;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
89;151,304;0,0587;34,95285046;38,6;145,2;0,07674;35,31227233;35,1;101,6361;0,0861;28,8572;22,967;131,0285;0,1261;33,0825;25,6063;111,8631;0,1408;31,662;25,6267;111,8501;0,1511;30,345;26,7631;115,6654;0,1612;29,0957;27,8989;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
90;132,508;0,0587;34,95285046;38,6;136,39;0,07674;35,31227233;35,1;98,0097;0,0861;28,8573;22,9678;125,7355;0,1261;33,0826;25,6063;112,2116;0,1408;31,6619;25,6267;112,0353;0,1511;30,345;26,7631;114,8351;0,1612;29,0957;27,899;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
91;115,076;0,0587;34,95285046;38,6;121,48;0,07674;35,31227233;35,1;92,5418;0,0861;28,8574;22,9687;111,7454;0,1261;33,0827;25,6063;111,0778;0,1408;31,6619;25,6267;111,9461;0,1511;30,345;26,7632;115,1373;0,1612;29,0956;27,899;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
92;114,71;0,0587;34,95285046;38,6;120,16;0,07674;35,31227233;35,1;89,2941;0,0861;28,8574;22,9695;116,0155;0,1261;33,0828;25,6063;112,3841;0,1408;31,6618;25,6268;110,9703;0,1511;30,3449;26,7632;115,7816;0,1612;29,0956;27,899;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
93;111,676;0,0587;34,95285046;38,6;119,03;0,07674;35,31227233;35,1;88,4426;0,0861;28,8575;22,9703;106,7273;0,1261;33,0829;25,6063;112,2116;0,1408;31,6618;25,6268;110,9703;0,1511;30,3449;26,7632;115,7816;0,1612;29,0956;27,899;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
94;109,132;0,0587;34,95285046;38,6;116,91;0,07674;35,31227233;35,1;85,9654;0,0861;28,8576;22,9712;111,2257;0,1261;33,083;25,6062;112,3841;0,1408;31,6618;25,6268;112,124;0,1511;30,3449;26,7632;115,7816;0,1612;29,0956;27,8991;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
95;106,766;0,0587;34,95285046;38,6;114,99;0,07674;35,31227233;35,1;85,6793;0,0861;28,8576;22,972;110,4952;0,1261;33,0831;25,6062;112,3841;0,1408;31,6617;25,6268;112,124;0,1511;30,3449;26,7633;115,7816;0,1612;29,0955;27,8991;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,392819567;5,392819567;5,392819567;10000000;10000000;10000000;10000000;8,798929188;8,798929188;8,798929188;10000000;10000000;10000000;10000000
