;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east;Solarthermal;Wind_east;Wind_swest;Wind_north;Wind_middle;Hydro_power
7639;0;0;0;0;0;0;0;0;0;0,01965575;0,083162;0,038689;0,042667;0,7
7640;0;0,057645963;0;0,004015213;0;0,050944;0;0,00354985;2,88E-05;0,038689;0,148595;0,07234975;0,084437;0,7
7641;0,002990622;0,114770376;0,052710863;0,005377985;0,002633633;0,10860875;0,05198905;0,004863925;0,000226547;0,038689;0,10270425;0,07234975;0,08459;0,7
7642;0,008728065;0,140316213;0,071938745;0,081727319;0,008152825;0,13398925;0,07116375;0,08127375;9,91E-05;0,03674125;0,07005475;0,038689;0,05628425;0,7
7643;0,012861047;0,197854303;0,277478566;0,303004658;0,012345;0,1910125;0,2844025;0,30747;2,83E-06;0,012308;0,02054075;0,0223115;0,03337725;0,7
7644;0,014059698;0,203067395;0,394540776;0,410382316;0,01356825;0,198235;0,41143;0,418395;0;0,008786825;0,002469958;0,0089726;0,012131;0,7
7645;0,013233308;0,113257737;0,123761696;0,403021382;0,01275375;0,1107775;0,12588675;0,3800325;0;0,000540985;0,000327868;0,000540985;0,003398905;0,7
7646;0,006691515;0,070021338;0,344993526;0,326980066;0,00630605;0,068826;0,3099375;0,2794275;0;7,21E-05;0;1,64E-05;0,000770495;0,7
7647;0,001505652;0,027281688;0,120518503;0,135947088;0,001328197;0,02696825;0,10224875;0,10759325;0;0,004507148;0,002579233;0,003535625;0,008778025;0,7
7648;0;0,000387647;0,003615839;0,000716582;0;0,000380075;0,002779425;0,000481735;0;0,02718025;0,0419125;0,03160675;0,03674125;0,7
7649;0;0;0;0;0;0;0;0;0;0,03497275;0,05893525;0,0493585;0,05688675;0,7
7650;0;0;0;0;0;0;0;0;0;0,1920295;0,5528225;0,38598;0,31175;0,7
7651;0;0;0;0;0;0;0;0;0;0,25902;0,76721;0,3986425;0,39344;0,7
7652;0;0;0;0;0;0;0;0;0;0,25902;0,7259;0,39344;0,54115;0,7
7653;0;0;0;0;0;0;0;0;0;0,24871;0,520745;0,3710375;0,5160675;0,7
7654;0;0;0;0;0;0;0;0;0;0,1257625;0,18497325;0,188785;0,227655;0,7
7655;0;0;0;0;0;0;0;0;0;0,08459;0,08459;0,08684425;0,15705;0,7
7656;0;0;0;0;0;0;0;0;0;0,08459;0,08459;0,0899025;0,15943;0,7
7657;0;0;0;0;0;0;0;0;0;0,171516;0,206305;0,2188625;0,3410575;0,7
7658;0;0;0;0;0;0;0;0;0;0,583525;0,8121025;0,69585;0,8556225;0,7
7659;0;0;0;0;0;0;0;0;0;0,457195;0,63104;0,5829525;0,67891;0,7
7660;0;0;0;0;0;0;0;0;0;0,2372025;0,243415;0,29597;0,45754;0,7
7661;0;0;0;0;0;0;0;0;0;0,1449725;0,112365;0,154825;0,3038275;0,7
7662;0;0;0;0;0;0;0;0;0;0,08628075;0,04945;0,08684425;0,18594;0,7
7663;0;0;0;0;0;0;0;0;0;0,18814;0,13115425;0,19388;0,3980575;0,7
7664;0,001843135;0;0,126897835;0,007731534;0;0;0,086677225;0,00726935;0;0,0740375;0,040529;0,068707;0,1628375;0,7
7665;0,013099863;0,00497813;0,276414277;0,031665502;0,011118875;0,004629175;0,213545;0,031045;0;0,015672;0,001003275;0,006991403;0,03949725;0,7
7666;0,024869459;0,012775326;0,411386408;0,049948165;0,0243055;0,0121666;0,354035;0,04948325;0;0,005256805;0;0,00098361;0,012131;0,7
7667;0,0368745;0,015338049;0,445629079;0,055657524;0,03634125;0,01480325;0,4282825;0,05527225;0;0,00469958;0,0002459;0,002655755;0,01611475;0,7
7668;0,03782297;0,019123837;0,436746355;0,069897573;0,03737475;0,0185666;0,46137;0,0695685;0;0,03293475;0,023552025;0,0307215;0,07081975;0,7
7669;0,030463962;0,394396303;0,37272525;0,044116966;0,0300465;0,34929;0,3677275;0,0438495;0,000204516;0,038689;0,038689;0,038689;0,08459;0,7
7670;0,017883916;0,299915329;0,268268369;0,037854995;0,017509;0,2591975;0,234815;0,03746275;0,000147735;0,038689;0,038689;0,038689;0,08459;0,7
7671;0,005034723;0,129063158;0,116755204;0,011553151;0,00487207;0,10337425;0,09719225;0,01134715;0;0,038689;0,038689;0,038689;0,08459;0,7
7672;0;0,000615318;0,000763977;0,000135107;0;0,000415883;0,000562525;0,00012373;0;0,038689;0,0223115;0,03786275;0,08459;0,7
7673;0;0;0;0;0;0;0;0;0;0,0209835;0,00469958;0,01295725;0,05398925;0,7
7674;0;0;0;0;0;0;0;0;0;0,012131;0,004885253;0,012131;0,038689;0,7
7675;0;0;0;0;0;0;0;0;0;0,007114803;0,000540985;0,003956355;0,019213;0,7
7676;0;0;0;0;0;0;0;0;0;0,000409833;0;0,000131148;0,002469958;0,7
7677;0;0;0;0;0;0;0;0;0;0;0;0;0,00037705;0,7
7678;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7679;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7680;0;0;0;0;0;0;0;0;0;0;0;0;0,000868855;0,7
7681;0;0;0;0;0;0;0;0;0;0;0;0;0,000131148;0,7
7682;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7683;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7684;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7685;0;0;0;0;0;0;0;0;0;0,00034427;0,00034427;0,00034427;0,000868855;0,7
7686;0;0;0;0;0;0;0;0;0;0;3,06E-05;0;0,00098361;0,7
7687;0;0;0;0;0;0;0;0;0;0,000868855;0,000953008;0,000868855;0,003770503;0,7
7688;0;0,014686834;0,006781113;0;0;0,014218025;0,0063052;0;0;0,000590173;0,0002765;0,000161748;0,00098361;0,7
7689;0,009324356;0,022230166;0,026459874;0,020140017;0,008957025;0,0216645;0,025702;0,01973965;0;0,00098361;0,000953008;0,000953008;0,005256878;0,7
7690;0,023457229;0,104173954;0,044347883;0,062294885;0,02287075;0,10118825;0,04364575;0,06180925;0;0,00098361;0,00098361;0,00098361;0,001949733;0,7
7691;0,030464444;0,107656974;0,051890372;0,126342237;0,029951;0,10552325;0,051239;0,1258375;0;0,006371653;0,007177128;0,008601025;0,01253675;0,7
7692;0,031127818;0,100164568;0,046233024;0,108679847;0,030652;0,0997015;0,0456455;0,10860775;0;0,02479225;0,08371025;0,04312225;0,05555875;0,7
7693;0,025302398;0,068186041;0,039145386;0,071350978;0,02486925;0,06803475;0,03857025;0,071436;0;0,1920295;0,72054;0,3956875;0,334045;0,7
7694;0,015010334;0,053241202;0,027023803;0,061957299;0,014618;0,05287875;0,026529;0,06176075;0;0,3746225;0,95585;0,5950825;0,56066;0,7
7695;0,004230955;0,021895156;0,00827042;0,022980442;0,004064385;0,02164095;0,007993025;0,022812075;0;0,264395;0,6616975;0,400055;0,415735;0,7
7696;0;0,000366589;0,000180055;0,000203918;0;0,0003574;0,00015626;0,000199673;0;0,3015875;0,7719125;0,49236;0,499345;0,7
7697;0;0;0;0;0;0;0;0;0;0,533115;0,96525;0,7983225;0,80578;0,7
7698;0;0;0;0;0;0;0;0;0;0,896805;1;0,992895;0,99706;0,7
7699;0;0;0;0;0;0;0;0;0;0,94;1;0,996065;0,9990375;0,7
7700;0;0;0;0;0;0;0;0;0;0,94;1;0,995625;1;0,7
7701;0;0;0;0;0;0;0;0;0;0,9838;1;1;1;0,7
7702;0;0;0;0;0;0;0;0;0;0,9983375;1;1;1;0,7
7703;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7704;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7705;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7706;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7707;0;0;0;0;0;0;0;0;0;1;0,21666675;1;0,7000025;0,7
7708;0;0;0;0;0;0;0;0;0;1;0,68333425;1;1;0,7
7709;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7710;0;0;0;0;0;0;0;0;0;0,9990375;0,97995;0,9984275;1;0,7
7711;0;0;0;0;0;0;0;0;0;0,971025;0,7268725;0,9453425;1;0,7
7712;0;0;0;0,004395973;0;0;0;0,003926525;0;0,759145;0,2554825;0,583525;0,9899875;0,7
7713;0,00754143;0,009859029;0,002978963;0,022319258;0,007193925;0,00948695;0,00260595;0,02165925;0;0,323865;0,0515355;0,190065;0,697015;0,7
7714;0,020870187;0,025027658;0,008318988;0,041892071;0,0202745;0,02438025;0,007720525;0,04136125;0;0,1438775;0,007486325;0,05659025;0,3088525;0,7
7715;0,02988992;0,03143025;0,012772822;0,051559528;0,029348;0,030841;0,012206;0,05113275;0;0,15705;0,027623;0,093179;0,3777575;0,7
7716;0,026979979;0,032502004;0,013804942;0,054482471;0,02652375;0,03194425;0,01325275;0,05410575;0;0,18594;0,038689;0,154795;0,39344;0,7
7717;0,022404257;0,025895704;0,011235959;0,045627438;0,021948;0,02540275;0,01074215;0,045278;0;0,15705;0,02541;0,08684425;0,3777575;0,7
7718;0,013797406;0,016280981;0,006232643;0,028886309;0,01340245;0,0158455;0,0058201;0,0285415;0;0,13531;0,02054075;0,08459;0,2903825;0,7
7719;0,003659323;0,004728311;0,001330619;0,010331361;0,003505155;0,004550372;0,001165678;0,0100641;0;0,21925;0,07387975;0,13772825;0,52443;0,7
7720;0;0;0;9,62E-05;0;0;0;8,82E-05;0;0,157175;0,04398275;0,09425;0,3821275;0,7
7721;0;0;0;0;0;0;0;0;0;0,101337;0,0187115;0,08684425;0,27918;0,7
7722;0;0;0;0;0;0;0;0;0;0,232845;0,10459475;0,19388;0,573255;0,7
7723;0;0;0;0;0;0;0;0;0;0,12127525;0,03064475;0,0697695;0,322215;0,7
7724;0;0;0;0;0;0;0;0;0;0,07234975;0,0108305;0,038689;0,15773;0,7
7725;0;0;0;0;0;0;0;0;0;0,038689;0,00098361;0,028951;0,09425;0,7
7726;0;0;0;0;0;0;0;0;0;0,0608745;0,012778;0,038689;0,148595;0,7
7727;0;0;0;0;0;0;0;0;0;0,11165;0,06468225;0,09251775;0,283525;0,7
7728;0;0;0;0;0;0;0;0;0;0,3345725;0,2892925;0,2677475;0,6459975;0,7
7729;0;0;0;0;0;0;0;0;0;0,39344;0,39344;0,39344;0,8046475;0,7
7730;0;0;0;0;0;0;0;0;0;0,54115;0,5093775;0,5136525;0,94;0,7
7731;0;0;0;0;0;0;0;0;0;0,415735;0,37046;0,3986425;0,847845;0,7
7732;0;0;0;0;0;0;0;0;0;0,39344;0,26126;0,3620775;0,76721;0,7
7733;0;0;0;0;0;0;0;0;0;0,38672;0,3619625;0,4382275;0,86283;0,7
7734;0;0;0;0;0;0;0;0;0;0,1829;0,10813975;0,1634925;0,429835;0,7
7735;0;0;0;0;0;0;0;0;0;0,08459;0,02054075;0,05092925;0,1995375;0,7
7736;0;0;0;0,006574637;0;0;0;0,006070525;0;0,0919175;0,0331205;0,0639345;0,2471225;0,7
7737;0,021337391;0,013250621;0,008715206;0,025788312;0,020901275;0,012861275;0,008349;0,0251315;0;0,1671675;0,089491;0,12927325;0,3661075;0,7
7738;0,084977254;0,031904365;0,022389328;0,047269622;0,08461575;0,031258;0,02173175;0,0467815;0;0,08748625;0,02644425;0,05628425;0,1914875;0,7
7739;0,090650977;0,041584583;0,034216666;0,065464879;0,09065425;0,0410045;0,03354225;0,06512775;0;0,038689;0,008043725;0,0320495;0,09425;0,7
7740;0,283209355;0,039009821;0,034823215;0,056296097;0,270295;0,0384905;0,03422175;0,05603;0;0,0639345;0,02054075;0,04333;0,150975;0,7
7741;0,204314684;0,034860778;0,026329366;0,050217608;0,190445;0,0343425;0,0258095;0,04988725;0;0,1371675;0,09554275;0,133229;0,32768;0,7
7742;0,117807935;0,023681886;0,016725959;0,029474558;0,1105705;0,0232435;0,016256;0,0291695;0;0,41606;0,40394;0,3837175;0,76391;0,7
7743;0,046659703;0,007198257;0,00573091;0,006891277;0,04377275;0,00693405;0,0049611;0,006772927;0;0,866835;0,960705;0,897355;0,99706;0,7
7744;0,001330812;7,28E-05;8,72E-05;0;0,001197313;6,00E-05;0;0;0;1;1;1;1;0,7
7745;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7746;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7747;0;0;0;0;0;0;0;0;0;0,9970275;0,9995625;0,9989525;1;0,7
7748;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7749;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7750;0;0;0;0;0;0;0;0;0;0,99611;0,9848075;0,99099;1;0,7
7751;0;0;0;0;0;0;0;0;0;0,835735;0,48121;0,7421175;0,9978125;0,7
7752;0;0;0;0;0;0;0;0;0;0,5732825;0,21313;0,4449;0,9792375;0,7
7753;0;0;0;0;0;0;0;0;0;0,44082;0,1621475;0,2851575;0,9198425;0,7
7754;0;0;0;0;0;0;0;0;0;0,65361;0,3311;0,53495;0,9854425;0,7
7755;0;0;0;0;0;0;0;0;0;0,457195;0,16435275;0,3161025;0,87275;0,7
7756;0;0;0;0;0;0;0;0;0;0,264395;0,0617925;0,16328;0,5882;0,7
7757;0;0;0;0;0;0;0;0;0;0,3015875;0,10013725;0,208035;0,6955075;0,7
7758;0;0;0;0;0;0;0;0;0;0,502135;0,2412525;0,3731675;0,9568125;0,7
7759;0;0;0;0;0;0;0;0;0;0,7259;0,499345;0,691475;0,99475;0,7
7760;0,021588751;0;0;0,023234258;0,021180075;0;0;0,022824475;0;0,782185;0,498035;0,7712425;0,995975;0,7
7761;0,063953684;0,019991137;0,008720721;0,070332438;0,062727;0,019567525;0,008329625;0,0688395;0;0,9713625;0,94464;0,9677625;1;0,7
7762;0,105195383;0,051674866;0,020991786;0,093126052;0,103266;0,0510275;0,0203325;0,09234625;4,04E-06;0,9828875;0,9737625;0,9701125;1;0,7
7763;0,099442441;0,07200448;0,027187299;0,113404859;0,09877675;0,0715255;0,0265575;0,11313975;2,38E-05;0,9958725;0,995185;0,9963325;1;0,7
7764;0,07183352;0,073144137;0,026606755;0,114138304;0,07189575;0,072774;0,02602225;0,11321675;5,24E-05;0,79484;0,56869;0,736075;0,9923675;0,7
7765;0,049012216;0,059351234;0,021659736;0,045172828;0,04875725;0,05897375;0,021133;0,044707;2,56E-06;0,334175;0,11119975;0,223285;0,70832;0,7
7766;0,033006458;0,040039196;0,014239278;0,033301907;0,03267075;0,03965525;0,01377965;0,0329265;0;0,170645;0,038689;0,112365;0,45754;0,7
7767;0,014657457;0,015437856;0,003755663;0,003922497;0,01436365;0,0151606;0,003588235;0,00386987;0;0,13893425;0,02223725;0,07005475;0,3482925;0,7
7768;0,000702857;0,000137479;0;0;0,0006744;0,000132125;0;0;0;0,05016425;0,001686353;0,021426;0,12965675;0,7
7769;0;0;0;0;0;0;0;0;0;0,015672;3,06E-05;0,004117353;0,07311475;0,7
7770;0;0;0;0;0;0;0;0;0;0,0355905;0,000953008;0,01178425;0,08459;0,7
7771;0;0;0;0;0;0;0;0;0;0,03851175;0,00098361;0,012131;0,08459;0,7
7772;0;0;0;0;0;0;0;0;0;0,01373175;0,000327868;0,003956355;0,04398275;0,7
7773;0;0;0;0;0;0;0;0;0;0,001330433;0;0,000590173;0,01295725;0,7
7774;0;0;0;0;0;0;0;0;0;0,00098361;0;0,00098361;0,012131;0,7
7775;0;0;0;0;0;0;0;0;0;0,00302733;0,00018032;0,001169407;0,01655725;0,7
7776;0;0;0;0;0;0;0;0;0;0,03116425;0,02273765;0,02529515;0,07311475;0,7
7777;0;0;0;0;0;0;0;0;0;0,039454;0,03027875;0,038689;0,09087;0,7
7778;0;0;0;0;0;0;0;0;0;0,082295;0,0601095;0,0601095;0,1568075;0,7
7779;0;0;0;0;0;0;0;0;0;0,084284;0,07005475;0,07158475;0,15705;0,7
7780;0;0;0;0;0;0;0;0;0;0,04486;0,0223115;0,039199;0,10391;0,7
7781;0;0;0;0;0;0;0;0;0;0,12997;0,11635025;0,122845;0,257625;0,7
7782;0;0;0;0;0;0;0;0;0;0,12081925;0,10270425;0,11840525;0,25902;0,7
7783;0;0;0;0;0;0;0;0;0;0,081785;0,07370275;0,07923475;0,2278725;0,7
7784;0,002767853;0;0;0,009472056;0,002260688;0;0;0,008997;0;0,01763575;0,005882003;0,012125652;0,04409025;0,7
7785;0,017666025;0,001624989;0,00689467;0,030476242;0,016961075;0;0,00651205;0,02983875;5,40E-05;0,00098361;0;0,0002459;0,012131;0,7
7786;0,035648882;0,057780805;0,018057766;0,04838207;0,03509475;0,05547025;0,01741325;0,0479265;0,00014144;0,00098361;0;0;0,012131;0,7
7787;0,04613117;0,184748132;0,024539578;0,073161955;0,04567525;0,175815;0,02392825;0,0728425;0,000189773;0,00098361;0;3,06E-05;0,012131;0,7
7788;0,051251799;0,221949142;0,024678754;0,067316791;0,05084075;0,20822425;0,02410625;0,0671075;0,000166718;0,00098361;0;0,000953008;0,012131;0,7
7789;0,037073874;0,150247334;0,021361397;0,048536897;0,03671175;0,14203025;0,02081975;0,04826325;0,000111856;0,000786888;0;0,0002459;0,00469958;0,7
7790;0,023590386;0,087576817;0,014718498;0,033561959;0,0232095;0,08462175;0,014239;0,03321875;3,93E-05;0,000196718;4,92E-05;0,000131148;0,001949733;0,7
7791;0,008915038;0,022580515;0,003854435;0,01251053;0,00861395;0,021673625;0,003693383;0,012245275;0;0,00953005;0,008213045;0,0205958;0,03024175;0,7
7792;8,23E-05;0,000304719;0;0,000146073;7,39E-05;0,0002963;0;0,00013846;0;0,015672;0,015672;0,019213;0,038689;0,7
7793;0;0;0;0;0;0;0;0;0;0,038689;0,038689;0,038689;0,07923475;0,7
7794;0;0;0;0;0;0;0;0;0;0,038689;0,038689;0,038689;0,08459;0,7
7795;0;0;0;0;0;0;0;0;0;0,038689;0,038689;0,038689;0,08459;0,7
7796;0;0;0;0;0;0;0;0;0;0,038689;0,03674125;0,038689;0,08459;0,7
7797;0;0;0;0;0;0;0;0;0;0,015672;0,01007865;0,0223115;0,044809;0,7
7798;0;0;0;0;0;0;0;0;0;0,012131;0,00098361;0,012131;0,02541;0,7
7799;0;0;0;0;0;0;0;0;0;0,012131;0,00098361;0,012131;0,012131;0,7
7800;0;0;0;0;0;0;0;0;0;0,012131;0,001169407;0,012131;0,01965575;0,7
7801;0;0;0;0;0;0;0;0;0;0,015672;0,01511465;0,02496725;0,038689;0,7
7802;0;0;0;0;0;0;0;0;0;0,03381975;0,03337725;0,03381975;0,038689;0,7
7803;0;0;0;0;0;0;0;0;0;0,007300553;0,003584805;0,005814178;0,019213;0,7
7804;0;0;0;0;0;0;0;0;0;0,00098361;0,00037705;0,00098361;0,012131;0,7
7805;0;0;0;0;0;0;0;0;0;0,00098361;0,000131148;0,00098361;0,012131;0,7
7806;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,012131;0,7
7807;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,012131;0,7
7808;0;0;0,007353446;0,004724699;0;0;0,0068471;0,00421925;0;0,00098361;0,00098361;0,00098361;0,012131;0,7
7809;0;0;0,012587703;0,022327926;0;0;0,012015125;0,0216415;0;0,00098361;0,000161748;0,000737705;0,004736653;0,7
7810;0,004686462;0,009712123;0,223861251;0,041376541;0,004377572;0,0093414;0,20277525;0,04084675;0;0,002469958;0,000953008;0,00098361;0,012094;0,7
7811;0,010079544;0,022087137;0,391995632;0,050377492;0,009558125;0,02146;0,3502975;0,049947;0;0,012131;0,00098361;0,0108305;0,012131;0,7
7812;0,011025004;0,030395818;0,147231687;0,046984768;0,01054305;0,0298055;0,13319775;0,04659975;0;0,012131;0,01145025;0,01257375;0,0355905;0,7
7813;0,288003474;0,324678119;0,075428025;0,037923379;0,2590575;0,28872;0,072837;0,03753725;0,000102358;0,0355905;0,05216175;0,037361;0,0677595;0,7
7814;0,21500068;0,237218566;0,010646723;0,024541986;0,19152925;0,2054375;0,010520575;0,02416625;4,58E-05;0,038689;0,042667;0,038689;0,08459;0,7
7815;0,08772105;0,085692303;0,000982048;0,00787803;0,0732765;0,071007125;0,000822428;0,007612275;0;0,0608745;0,094097;0,07234975;0,1063275;0,7
7816;0,000195447;0,000283361;0;4,75E-05;0,000146233;0,000205335;0;3,95E-05;0;0,1268575;0,15705;0,148595;0,2165325;0,7
7817;0;0;0;0;0;0;0;0;0;0,1449725;0,15705;0,15705;0,242025;0,7
7818;0;0;0;0;0;0;0;0;0;0,08459;0,1039135;0,09425;0,14618;0,7
7819;0;0;0;0;0;0;0;0;0;0,1275375;0,1706875;0,16389;0,2232525;0,7
7820;0;0;0;0;0;0;0;0;0;0,2515425;0,4390725;0,329815;0,460875;0,7
7821;0;0;0;0;0;0;0;0;0;0,18934;0,2655075;0,259915;0,39344;0,7
7822;0;0;0;0;0;0;0;0;0;0,21313;0,25902;0,25902;0,39344;0,7
7823;0;0;0;0;0;0;0;0;0;0,262155;0,288145;0,2769425;0,435245;0,7
7824;0;0;0;0;0;0;0;0;0;0,4521625;0,6134425;0,5388525;0,7155725;0,7
7825;0;0;0;0;0;0;0;0;0;0,3038275;0,346285;0,400055;0,5882;0,7
7826;0;0;0;0;0;0;0;0;0;0,3746225;0,378505;0,44918;0,650165;0,7
7827;0;0;0;0;0;0;0;0;0;0,2439975;0,19933;0,261025;0,471475;0,7
7828;0;0;0;0;0;0;0;0;0;0,1774425;0,1621475;0,1791425;0,4079325;0,7
7829;0;0;0;0;0;0;0;0;0;0,362075;0,3446925;0,4217475;0,7012425;0,7
7830;0;0;0;0;0;0;0;0;0;0,37328;0,290385;0,37328;0,6673775;0,7
7831;0;0;0;0;0;0;0;0;0;0,39344;0,38672;0,4857825;0,76721;0,7
7832;0,080778825;0;0;0,032416933;0,05937785;0;0;0,03050385;0;0,39344;0,39344;0,3986425;0,76721;0,7
7833;0,307743395;0,00586621;0,005922819;0,107770867;0,2512925;0,005479;0,005559825;0,1029935;0;0,39344;0,39344;0,518855;0,76721;0,7
7834;0,448730448;0,013505159;0,020161687;0,223772882;0,38358;0,0129312;0,01948305;0,21231925;0;0,39344;0,3755175;0,51517;0,760785;0,7
7835;0,437194224;0,011450166;0,02839847;0,234109252;0,379775;0,010990675;0,02774625;0,2204775;0;0,2429525;0,142557;0,2060375;0,4780975;0,7
7836;0,252920448;0,010723583;0,027549205;0,319395198;0,2262875;0,0102151;0,02696325;0,28793425;0;0,0966665;0,037426;0,06092525;0,226465;0,7
7837;0,108703445;0,302973356;0,374206105;0,281073553;0,101826;0,27336375;0,333575;0,2482675;0;0,1401435;0,06954475;0,1221365;0,2859;0,7
7838;0,047129242;0,231993434;0,259640882;0,24408829;0,0465505;0,20378;0,22594;0,2145;0;0,10029025;0,041494;0,08684425;0,25902;0,7
7839;0,01920024;0,075602356;0,118498279;0,113288077;0,0188109;0,06255175;0,0949975;0,09201425;0;0,08459;0,0223115;0,07540975;0,170645;0,7
7840;0,000101543;0,000160715;0,000351745;0,000324921;9,67E-05;0,000115495;0,000243188;0,000229685;0;0,0930425;0,02678125;0,0530625;0,1813825;0,7
7841;0;0;0;0;0;0;0;0;0;0,3128225;0,224375;0,2822825;0,5609825;0,7
7842;0;0;0;0;0;0;0;0;0;0,2338025;0,15400775;0,1978375;0,471475;0,7
7843;0;0;0;0;0;0;0;0;0;0,1665925;0,0942855;0,13048;0,3250375;0,7
7844;0;0;0;0;0;0;0;0;0;0,65833;0,75569;0,7051975;0,8944575;0,7
7845;0;0;0;0;0;0;0;0;0;0,974675;0,9997375;0,99301;1;0,7
7846;0;0;0;0;0;0;0;0;0;0,9817825;0,996585;0,9926275;1;0,7
7847;0;0;0;0;0;0;0;0;0;0,667635;0,59865;0,6795875;0,967425;0,7
7848;0;0;0;0;0;0;0;0;0;0,612295;0,5487675;0,612295;0,9591625;0,7
7849;0;0;0;0;0;0;0;0;0;0,56066;0,3973425;0,56066;0,94;0,7
7850;0;0;0;0;0;0;0;0;0;0,5437525;0,385225;0,52443;0,952775;0,7
7851;0;0;0;0;0;0;0;0;0;0,38763;0,2253625;0,3219325;0,825;0,7
7852;0;0;0;0;0;0;0;0;0;0,6862725;0,518195;0,6745675;0,979045;0,7
7853;0;0;0;0;0;0;0;0;0;0,598525;0,38153;0,570655;0,9792375;0,7
7854;0;0;0;0;0;0;0;0;0;0,415735;0,18934;0,3620775;0,862245;0,7
7855;0;0;0;0;0;0;0;0;0;0,44918;0,2796;0,4268825;0,825415;0,7
7856;0,103502151;0;0,003047177;0,135567122;0,0696075;0;0,00251874;0,0889435;0;0,760395;0,6781125;0,750065;0,99417;0,7
7857;0,2855715;0,00849551;0,027909186;0,293214158;0,2229625;0,008104175;0,0270915;0,231735;0;0,6191825;0,4459;0,6191825;0,9839225;0,7
7858;0,399886303;0,025366689;0,043685953;0,156208078;0,3383125;0,02468375;0,04301175;0,1400925;0;0,56066;0,39344;0,56066;0,9409125;0,7
7859;0,469130132;0,03735319;0,051091915;0,267596566;0,397545;0,03672075;0,05043525;0,24727;0;0,6775175;0,471125;0,667575;0,9847125;0,7
7860;0,464184316;0,035474791;0,046325487;0,133498741;0,393675;0,03492825;0,0457265;0,124951;0;0,334175;0,15871;0,24106;0,7053775;0,7
7861;0,403784684;0,033169472;0,04014129;0,224774566;0,3432425;0,03262925;0,0395565;0,2084625;0;0,2210775;0,06867;0,13742225;0,5022775;0,7
7862;0,283835408;0,018211149;0,028381374;0,070602123;0,2412275;0,017816;0,02787225;0,0651035;0;0,0577735;0,005390205;0,0283335;0,13908525;0,7
7863;0,125015728;0,004783049;0,010157006;0,054894462;0,09899475;0,004622345;0,009839925;0,04858325;0;0,04863425;0,007226203;0,037361;0,148595;0,7
7864;0,000172333;0;0,000103833;0,000181575;0,000116188;0;9,45E-05;0,000144095;0;0,038689;0,001057933;0,01788525;0,09425;0,7
7865;0;0;0;0;0;0;0;0;0;0,03600375;0,00098361;0,012094;0,082295;0,7
7866;0;0;0;0;0;0;0;0;0;0,004914855;0,00018032;0,001539893;0,02219125;0,7
7867;0;0;0;0;0;0;0;0;0;0,001057932;0;0,00018032;0,012131;0,7
7868;0;0;0;0;0;0;0;0;0;0,01131355;0,000786888;0,007300553;0,03381975;0,7
7869;0;0;0;0;0;0;0;0;0;0,0209835;0,00487658;0,01611475;0,05322425;0,7
7870;0;0;0;0;0;0;0;0;0;0,07234975;0,05663175;0,0662295;0,148981;0,7
7871;0;0;0;0;0;0;0;0;0;0,13961425;0,12471075;0,14131425;0,2900425;0,7
7872;0;0;0;0;0;0;0;0;0;0,2515425;0,3446925;0,25494;0,52443;0,7
7873;0;0;0;0;0;0;0;0;0;0,25902;0,288145;0,25902;0,56066;0,7
7874;0;0;0;0;0;0;0;0;0;0,2386225;0,204635;0,2386225;0,415735;0,7
7875;0;0;0;0;0;0;0;0;0;0,15705;0,1425575;0,15705;0,39344;0,7
7876;0;0;0;0;0;0;0;0;0;0,1666225;0,1300425;0,16955;0,3799475;0,7
7877;0;0;0;0;0;0;0;0;0;0,6842725;0,830635;0,7560525;0,93224;0,7
7878;0;0;0;0;0;0;0;0;0;0,73623;0,93853;0,8616225;0,9899;0,7
7879;0;0;0;0;0;0;0;0;0;0,3445925;0,29117;0,3363175;0,6628775;0,7
7880;0,112363926;0;0;0,003812034;0,0752347;0;0;0,00329915;0;0,25902;0,1876375;0,25902;0,5882;0,7
7881;0,284550553;0,015245393;0,002447972;0,019559811;0,2256575;0,014875275;0,00203895;0,018869;1,24E-05;0,3777575;0,2836625;0,365065;0,76721;0,7
7882;0,400519579;0,050233259;0,005564115;0,03234212;0,3385225;0,04956525;0,0049905;0,03181825;3,57E-05;0,3238475;0,2095075;0,25024;0,631475;0,7
