;PV_openfield_north;PV_openfield_east;PV_openfield_middle;PV_openfield_swest;PV_rooftop_north;PV_rooftop_east;PV_rooftop_middle;PV_rooftop_swest;Wind_north;Wind_east;Wind_middle;Wind_swest;PV_openfield_north_scaled;PV_openfield_east_scaled;PV_openfield_middle_scaled;PV_openfield_swest_scaled;PV_rooftop_north_scaled;PV_rooftop_east_scaled;PV_rooftop_middle_scaled;PV_rooftop_swest_scaled;Wind_north_scaled;Wind_east_scaled;Wind_middle_scaled;Wind_swest_scaled;Solarthermal;Hydro_power
5006;0,4877;0,5018;0,5118;0,5129;0,4364;0,4493;0,458;0,4592;0,051296964;0,034601786;0,031472857;0,033433214;0,40694927;0,40362327;0,412232559;0,416280541;0,396173771;0,393568544;0,401624785;0,405447616;0,048742775;0,032971131;0,030489617;0,034292029;0,000253134;0,53
5007;0,3395;0,359;0,3559;0,3579;0,3073;0,3254;0,3224;0,3243;0,038771607;0,020980357;0,019888036;0,021703571;0,283287425;0,288761965;0,286661914;0,290479247;0,278973877;0,285037178;0,282715787;0,286338549;0,036841083;0,01999163;0,019266716;0,022261081;0,000225253;0,53
5008;0,1926;0,1985;0,1961;0,199;0,1785;0,1853;0,1825;0,1852;0,028875;0,011685536;0,012614643;0,013015536;0,160710333;0,159663649;0,15794999;0,16151263;0,162046329;0,162315271;0,160036077;0,16352112;0,02743725;0,01113484;0,01222055;0,013349872;0;0,53
5009;0,0599;0,0571;0,0613;0,0617;0,0569;0,0579;0,0609;0,0623;0,02015625;0,006196429;0,007365357;0,006543036;0,049982082;0,045928435;0,049374474;0,050077031;0,051655104;0,050718047;0,05340382;0,055007375;0,019152626;0,005904414;0,007135257;0,00671111;0;0,53
5010;0,0053;0,0036;0,0044;0,0048;0,0049;0,0034;0,0041;0,0045;0,0162375;0,006721964;0,005229286;0,003865536;0,004422455;0,002895663;0,003544008;0,003895782;0,004448331;0,002978262;0,003595331;0,003973245;0,015428999;0,006405183;0,005065918;0,003964832;0;0,53
5011;0;0;0;0;0;0;0;0;0,013495;0,012521607;0,007089821;0,0037525;0;0;0;0;0;0;0;0;0,012823054;0,01193151;0,006868329;0,003848892;0;0,53
5012;0;0;0;0;0;0;0;0;0,008105179;0,020936786;0,009167143;0,003919464;0;0;0;0;0;0;0;0;0,007701604;0,019950112;0,008880753;0,004020145;0;0,53
5013;0;0;0;0;0;0;0;0;0,011863036;0,03529125;0,012538571;0,00731;0;0;0;0;0;0;0;0;0,011272349;0,033628104;0,012146855;0,007497775;0;0,53
5014;0;0;0;0;0;0;0;0;0,031381071;0,057584821;0,020150179;0,015334643;0;0;0;0;0;0;0;0;0,029818539;0,054871061;0,019520669;0,015728551;0;0,53
5015;0;0;0;0;0;0;0;0;0,064002679;0,087513393;0,034664464;0,036196071;0;0;0;0;0;0;0;0;0,060815844;0,08338921;0,033581515;0,037125857;0;0,53
5016;0;0;0;0;0;0;0;0;0,0879325;0,132791786;0,0589775;0,077059107;0;0;0;0;0;0;0;0;0,083554147;0,126533799;0,05713499;0,079038561;0;0,53
5017;0;0;0;0;0;0;0;0;0,098518214;0,182094464;0,092335893;0,128245536;0;0;0;0;0;0;0;0;0,093612775;0,173513025;0,089451236;0,131539839;0;0,53
5018;0;0;0;0;0;0;0;0;0,106746786;0,228793214;0,136720714;0,189733571;0;0;0;0;0;0;0;0;0,101431627;0,218011035;0,132449436;0,194607347;0;0,53
5019;0;0;0;0;0;0;0;0;0,119873393;0,264977857;0,181034643;0,231954286;0;0;0;0;0;0;0;0;0,113904632;0,252490429;0,175378958;0,237912605;0;0,53
5020;0,0255;0,0243;0,024;0,0226;0,0231;0,022;0,0217;0,0205;0,135118929;0,251247143;0,191212857;0,216815179;0,021277848;0,019545726;0,019330952;0,01834264;0,020970701;0,019271106;0,019028947;0,01810034;0,128391059;0,239406793;0,185239195;0,222384612;0;0,53
5021;0,1077;0,1123;0,1072;0,1025;0,1069;0,1118;0,1069;0,1026;0,066102857;0,118228929;0,090638036;0,09760625;0,089867616;0,090328604;0,08634492;0,083191179;0,097046233;0,097932257;0,09374168;0,090589994;0,06281145;0,112657236;0,087806422;0,100113508;0;0,53
5022;0,2587;0,285;0,2699;0,2621;0,2383;0,2628;0,2489;0,2421;0,048936607;0,075757679;0,058198214;0,072119821;0,215865853;0,22924;0,217392668;0,212725931;0,216334119;0,230202122;0,218262902;0,213760601;0,046499945;0,072187499;0,05638005;0,073972397;0;0,53
5023;0,3432;0,4302;0,3846;0,3713;0,3098;0,3877;0,347;0,3353;0,106049821;0,105711786;0,100204107;0,10847375;0,286374799;0,346031748;0,309778511;0,301354972;0,281243433;0,339609447;0,304287774;0,296050927;0,100769367;0,10072998;0,097073641;0,111260166;1,37E-05;0,53
5024;0,4663;0,5294;0,5052;0,5243;0,4171;0,4729;0,4516;0,4688;0,13010375;0,105930179;0,105817321;0,113613929;0,389092567;0,425823355;0,406916547;0,425533024;0,378652795;0,414241185;0,396012561;0,413923873;0,123625597;0,10093808;0,102511493;0,116532383;3,49E-05;0,53
5025;0,6105;0,6235;0,6225;0,6328;0,5428;0,5545;0,5536;0,563;0,147170714;0,109130893;0,111321429;0,120640536;0,50941671;0,501512772;0,501396577;0,51359393;0,492766093;0,485719469;0,485457382;0,497097143;0,139842759;0,103987957;0,107843647;0,123739486;7,26E-05;0,53
5026;0,6867;0,6908;0,6913;0,7033;0,609;0,6128;0,6132;0,6242;0,153516607;0,114513036;0,116486071;0,127590179;0,572999926;0,555645586;0,556811973;0,570813228;0,552863947;0,5367879;0,537721219;0,55113328;0,145872676;0,109116459;0,112846942;0,130867647;6,65E-05;0,53
5027;0,7034;0,709;0,7122;0,7228;0,6234;0,6286;0,6314;0,6411;0,145884464;0,111402321;0,113569464;0,124097143;0,58693483;0,570284772;0,573646011;0,586639843;0,565936592;0,550628058;0,553680981;0,566055023;0,138620555;0,106152341;0,110021452;0,127284885;0,000109079;0,53
5028;0,6596;0,6745;0,6781;0,6895;0,5852;0,5986;0,6017;0,612;0,137588036;0,103576071;0,108926786;0,124370179;0,550386998;0,542534667;0,546179949;0,559612855;0,53125777;0,524349277;0,527636753;0,54036137;0,130737223;0,098694914;0,105523815;0,127564934;5,58E-05;0,53
5029;0,567;0,6001;0,6032;0,6187;0,5046;0,534;0,5367;0,5506;0,131295893;0,101959821;0,107204643;0,125832321;0,473119205;0,482690962;0,485851269;0,50215007;0,45808727;0,467762302;0,470637603;0,486148644;0,12475838;0,097154832;0,103855473;0,129064635;2,74E-05;0,53
5030;0,4116;0,4769;0,4605;0,4698;0,3688;0,4269;0,4123;0,4208;0,1251025;0,097162143;0,103420179;0,121651071;0,343449497;0,383594934;0,370912648;0,381299665;0,334804965;0,373947054;0,361549997;0,371542589;0,11887337;0,09258325;0,100189239;0,12477598;8,55E-05;0,53
5031;0,2709;0,2834;0,2936;0,311;0,2452;0,2569;0,2659;0,2817;0,121513214;0,089169107;0,097247679;0,119850893;0,226045842;0,227953039;0,236481984;0,25241421;0,222598095;0,225033961;0,233170372;0,24872516;0,115462803;0,084966896;0,094209574;0,122929559;0;0,53
5032;0,1597;0,1515;0,1598;0,144;0,1469;0,1397;0,1473;0,1323;0,121994286;0,08792;0,095875179;0,121873214;0,133257737;0,121859158;0,128711924;0,116873461;0,133359136;0,122371524;0,129168845;0,116813414;0,115919921;0,083776655;0,092879952;0,125003829;0;0,53
5033;0,0511;0,0492;0,0489;0,0467;0,0478;0,0465;0,0459;0,0437;0,125358036;0,09519125;0,103250179;0,141408571;0,042639138;0,039574063;0,039386815;0,037902713;0,043393919;0,040732111;0,040250169;0,038584627;0,119116182;0,090705238;0,10002455;0,145041;0;0,53
5034;0,0011;0;0,0013;0,0031;0,0011;0;0,0013;0,0029;0,177767857;0,135342679;0,142072679;0,203871071;0,000917868;0;0,001047093;0,002516026;0,000998605;0;0,001139983;0,002560536;0,168916403;0,128964478;0,1376342;0,209108004;0;0,53
5035;0;0;0;0;0;0;0;0;0,281120179;0,227405357;0,231956429;0,305862679;0;0;0;0;0;0;0;0;0,267122584;0,216688582;0,224709901;0,313719517;0;0,53
5036;0;0;0;0;0;0;0;0;0,366300714;0,334558393;0,330402679;0,411681607;0;0;0;0;0;0;0;0;0,348061793;0,318791891;0,320080602;0,422256666;0;0,53
5037;0;0;0;0;0;0;0;0;0,392047143;0,429981071;0,404475714;0,484118571;0;0;0;0;0;0;0;0;0,37252625;0,409717651;0,391839529;0,496554353;0;0,53
5038;0;0;0;0;0;0;0;0;0,414535714;0,476848571;0,418131607;0,486538214;0;0;0;0;0;0;0;0;0,393895065;0,454376459;0,4050688;0,49903615;0;0,53
5039;0;0;0;0;0;0;0;0;0,437642857;0,51308375;0,460841607;0,504864821;0;0;0;0;0;0;0;0;0,415851653;0,488904007;0,446444501;0,517833521;0;0,53
5040;0;0;0;0;0;0;0;0;0,412732143;0,533221607;0,488036607;0,52375875;0;0;0;0;0;0;0;0;0,392181298;0,508092842;0,472789904;0,537212787;0;0,53
5041;0;0;0;0;0;0;0;0;0,398802143;0,5289975;0,473928393;0,468431607;0;0;0;0;0;0;0;0;0,378944903;0,504067801;0,459122444;0,48046443;0;0,53
5042;0;0;0;0;0;0;0;0;0,42464;0,510203571;0,451864643;0,360427321;0;0;0;0;0;0;0;0;0,403496236;0,486159561;0,437747985;0,369685788;0;0,53
5043;0;0;0;0;0;0;0;0;0,346829821;0,469452679;0,389454821;0,297973929;0;0;0;0;0;0;0;0;0,329560398;0,447329107;0,377287902;0,305628125;0;0,53
5044;0,022;0,0276;0,0252;0,0219;0,0201;0,0251;0,0229;0,02;0,256376964;0,373342857;0,311977679;0,207848571;0,018357359;0,022200084;0,0202975;0,017774505;0,018247234;0,02198658;0,020081239;0,017658868;0,243611389;0,355748587;0,302231215;0,213187675;0;0,53
5045;0,068;0,1034;0,089;0,0584;0,0626;0,0975;0,0829;0,0537;0,222147143;0,254603214;0,240210536;0,160899286;0,056740928;0,083169881;0,071685615;0,047398681;0,056829693;0,085406038;0,07269584;0,047414061;0,211085946;0,242604705;0,232706142;0,165032381;0;0,53
5046;0,1377;0,1826;0,1621;0,1246;0,1254;0,1666;0,1478;0,1135;0,248516071;0,334690714;0,32288875;0,2709325;0,114900378;0,14687447;0,130564474;0,101128008;0,113840951;0,145934831;0,1296073;0,100214078;0,236141907;0,318917977;0,312801415;0,277892071;0;0,53
5047;0,3716;0,2785;0,3565;0,3682;0,3351;0,2516;0,3217;0,3324;0,52558625;0,517408036;0,533223036;0,494263929;0,310072481;0,224011719;0,287145188;0,298838946;0,304211344;0,220391377;0,28210195;0,293490391;0,49941615;0,493024506;0,516564668;0,506960319;0;0,53
5048;0,5594;0,4672;0,5108;0,4872;0,4992;0,4181;0,4566;0,436;0,655646429;0,563825179;0,617450357;0,596349464;0,466777572;0,37579273;0,411427102;0,395421875;0,453185029;0,366238611;0,400397111;0,384963329;0,623000345;0,53725418;0,598160653;0,611668173;0;0,53
5049;0,6565;0,5851;0,614;0,5805;0,5832;0,5208;0,5461;0,5171;0,698629107;0,605866786;0,656248036;0,608574107;0,547800279;0,470625699;0,494550198;0,471146138;0,529442125;0,456199638;0,478880557;0,45657004;0,663842821;0,577314521;0,635746257;0,624206836;0;0,53
5050;0,7248;0,6771;0,7079;0,7001;0,6424;0,6009;0,6279;0,6215;0,698908214;0,627503214;0,657023929;0,584937321;0,604791534;0,544625979;0,570182549;0,56821604;0,583185221;0,526363984;0,550611796;0,548749332;0,66410803;0,597931305;0,63649791;0,599962881;5,12E-05;0,53
5051;0,7307;0,7268;0,7361;0,7399;0,6474;0,6443;0,6524;0,6562;0,646864821;0,6020725;0,612625536;0,533219821;0,609714644;0,584602218;0,592896418;0,600518566;0,587724334;0,56438062;0,572096091;0,579387469;0,614655993;0,573699046;0,593486563;0,54691689;8,67E-05;0,53
5052;0,6462;0,6981;0,6684;0,6557;0,5737;0,6194;0,5934;0,5826;0,568659107;0,543851786;0,542957321;0,468555893;0,539205697;0,561517348;0,538367023;0,532180057;0,52081781;0,542569232;0,5203584;0,514402834;0,540344314;0,518222059;0,525994846;0,480591908;0,000116957;0,53
5053;0,3867;0,5361;0,3977;0,3901;0,3466;0,478;0,3565;0,3498;0,482576964;0,470750536;0,4657675;0,408445;0,322672304;0,431212506;0,32032999;0,316613451;0,314651304;0,418708577;0,312618419;0,308853607;0,458548391;0,448565801;0,451216504;0,418936919;0,000105141;0,53
5054;0,2042;0,2631;0,1915;0,2584;0,1845;0,2373;0,1731;0,2331;0,39753375;0,392355714;0,387447857;0,337954286;0,170389668;0,211624716;0,154244891;0,209722932;0,167493265;0,207865158;0,151793123;0,20581411;0,377739666;0,373865438;0,375343638;0,346635476;0,000131691;0,53
5055;0,1281;0,1533;0,1346;0,1971;0,1161;0,139;0,1221;0,1786;0,336992679;0,324627679;0,323162857;0,276127321;0,106889894;0,12330699;0,108414424;0,159970549;0,105398201;0,121758352;0,107070712;0,157693694;0,320213069;0,309329175;0,313066959;0,283220334;6,58E-05;0,53
5056;0,066;0,0972;0,0775;0,0704;0,0601;0,0886;0,0706;0,0642;0,301548929;0,267437679;0,281133929;0,227812857;0,055072077;0,078182905;0,062422867;0,057138136;0,054560137;0,07761;0,061909847;0,056684967;0,286534141;0,254834328;0,272351052;0,233664793;8,42E-05;0,53
5057;0,0359;0,0216;0,0265;0,0335;0,0331;0,02;0,0244;0,0309;0,301749821;0,24424625;0,26988375;0,194925;0,029955872;0,017373979;0,021344593;0,027189312;0,030048927;0,017519187;0,021396604;0,027282952;0,286725031;0,232735826;0,261452339;0,19993213;4,67E-06;0,53
5058;0,005;0;0,0043;0,0055;0,0047;0;0,004;0,0051;0,319131964;0,275387143;0,31182625;0,217997143;0,004172127;0;0,003463462;0,004463917;0,004266766;0;0,00350764;0,004503011;0,303241679;0,262409164;0,302084517;0,223596938;0;0,53
5059;0;0;0;0;0;0;0;0;0,334714286;0,329328571;0,366556429;0,250807857;0;0;0;0;0;0;0;0;0,318048122;0,313808532;0,355104876;0,257250477;0;0,53
5060;0;0;0;0;0;0;0;0;0,334665;0,359995893;0,388824643;0,252544643;0;0;0;0;0;0;0;0;0,31800129;0,343030616;0,376677411;0,259031876;0;0,53
5061;0;0;0;0;0;0;0;0;0,329285;0,369123214;0,373495714;0,248934286;0;0;0;0;0;0;0;0;0,312889172;0,3517278;0,361827372;0,255328778;0;0,53
5062;0;0;0;0;0;0;0;0;0,313665179;0,344186429;0,328078036;0,223991429;0;0;0;0;0;0;0;0;0,298047096;0,327966193;0,317828583;0,229745202;0;0,53
5063;0;0;0;0;0;0;0;0;0,277931964;0,304761786;0,285711429;0,211529107;0;0;0;0;0;0;0;0;0,264093118;0,290399488;0,276785547;0,216962755;0;0,53
5064;0;0;0;0;0;0;0;0;0,246009643;0,268823929;0,243213214;0,185866429;0;0;0;0;0;0;0;0;0,233760279;0,256155249;0,235615015;0,190640867;0;0,53
5065;0;0;0;0;0;0;0;0;0,214422143;0,234828036;0,214115536;0,173304821;0;0;0;0;0;0;0;0;0,203745591;0,223761457;0,207426374;0,177756584;0;0,53
5066;0;0;0;0;0;0;0;0;0,211927679;0,21688125;0,203695536;0,197355536;0;0;0;0;0;0;0;0;0,201375331;0,206660438;0,197331904;0,2024251;0;0,53
5067;0;0;0;0;0;0;0;0;0,183894464;0,196703571;0,180991964;0,216854286;0;0;0;0;0;0;0;0;0,174737953;0,187433658;0,175337612;0,222424724;0;0,53
5068;0,0256;0,0288;0,0267;0,023;0,0232;0,0262;0,0243;0,0209;0,108908571;0,112691964;0,098396071;0,161172143;0,02136129;0,023165305;0,021505684;0,018667289;0,021061484;0,022950135;0,021308913;0,018453517;0,103485773;0,107381208;0,09532209;0,165312247;0;0,53
5069;0,1036;0,107;0,0997;0,0774;0,0993;0,1005;0,0934;0,0714;0,073681786;0,049814643;0,039855;0,069633929;0,086446472;0,086065544;0,080303998;0,062819485;0,090146782;0,088033916;0,081903395;0,06304216;0,070013007;0,047467063;0,038609894;0,071422648;0;0,53
5070;0,2259;0,1836;0,1661;0,1108;0,207;0,1673;0,1513;0,1007;0,06785;0,03500375;0,02659375;0,048497679;0,188496699;0,147678821;0,133786299;0,089927635;0,187919273;0,146548002;0,132676485;0,088912402;0,064471599;0,033354153;0,025762937;0,049743461;0;0,53
5071;0,3197;0,2238;0,2119;0,1518;0,2886;0,2025;0,1917;0,1376;0,048970893;0,018000179;0,012844643;0,040741429;0,266765802;0,180013726;0,1706762;0,123204106;0,261997595;0,177381772;0,168103649;0,121493014;0,046532524;0,017151897;0,012443365;0,041787973;1,62E-05;0,53
5072;0,378;0,2641;0,2629;0,2214;0,3393;0,2383;0,2372;0,2001;0,033497143;0,0105775;0,007214107;0,031434107;0,315412803;0,212429067;0,211754474;0,179692946;0,308024199;0,208741117;0,208003055;0,176676977;0,031829246;0,010079021;0,006988732;0,03224157;0,000150441;0,53
5073;0,4402;0,292;0,2654;0,266;0,3938;0,2631;0,2394;0,24;0,023059643;0,008956786;0,006235179;0,0209125;0,367314064;0,234870456;0,213768115;0,215891254;0,357500529;0,230464909;0,209932257;0,21190642;0,021911452;0,008534685;0,006040386;0,021449689;0,000225659;0,53
5074;0,4203;0,2635;0,2441;0,2473;0,3764;0,2377;0,2203;0,2233;0,013960893;0,005258571;0,003375714;0,008353036;0,350708998;0,211946456;0,196611895;0,200713936;0,341704417;0,208215542;0,193183275;0,197161265;0,013265749;0,005010754;0,003270254;0,008567604;0,000349702;0,53
5075;0,35;0,229;0,2247;0,2172;0,3144;0,2068;0,2029;0,1962;0,008890893;0,006749286;0,007754821;0,005375893;0,292048892;0,184196351;0,180986041;0,176284136;0,285419417;0,181148397;0,177925041;0,173233498;0,008448196;0,006431217;0,007512554;0,005513986;0,000433016;0,53
5076;0,2821;0,2052;0,2144;0,207;0,2541;0,1854;0,1937;0,187;0,015408393;0,009839643;0,012124643;0,0067375;0,235391407;0,1650528;0,172689841;0,1680056;0,230677716;0,162402867;0,169857469;0,165110419;0,014641175;0,009375937;0,011745858;0,006910569;0,000422713;0,53
5077;0,3204;0,1917;0,2572;0,226;0,288;0,1733;0,232;0,2041;0,015026071;0,009160357;0,008792321;0,017836607;0,2673499;0,154194063;0,207163373;0,183426404;0,261452901;0,151803758;0,203443122;0,180208751;0,01427789;0,008728663;0,008517641;0,018294784;0,000395573;0,53
5078;0,3797;0,2351;0,3662;0,3775;0,3407;0,2123;0,329;0,3393;0,008645179;0,006159643;0,005318036;0,028724464;0,316831327;0,189102891;0,294958115;0,306387024;0,309295151;0,185966174;0,288503393;0,299582701;0,008214716;0,005869362;0,005151895;0,029462323;0,000350272;0,53
5079;0,3294;0,2997;0,3504;0,3688;0,2978;0,2713;0,317;0,3337;0,005078214;0,008481964;0,006716429;0,028787143;0,274859729;0,241063958;0,282231904;0,299325919;0,270349562;0,237647776;0,277980473;0,294638218;0,004825359;0,008082241;0,006506601;0,029526612;0,000199884;0,53
5080;0,2042;0,2003;0,2084;0,2122;0,1894;0,1861;0,1937;0,1971;0,008552679;0,014953036;0,012256429;0,031370714;0,170389668;0,161111481;0,167857103;0,17222603;0,171941595;0,163016038;0,169857469;0,174028147;0,008126822;0,014248354;0,011873527;0,032176549;0,000103751;0,53
5081;0,0632;0,0591;0,0625;0,0645;0,0641;0,0599;0,0633;0,065;0,021064643;0,032242679;0,02834375;0,052879286;0,052735686;0,047537137;0,050341022;0,052349571;0,058191427;0,052469966;0,055508404;0,057391322;0,020015788;0,0307232;0,027458266;0,054237621;2,82E-05;0,53
5082;0,005;0,0028;0,0041;0,0041;0,0047;0,0026;0,0038;0,0038;0,056254286;0,079135357;0,067705714;0,115626964;0,004172127;0,002252182;0,003302371;0,003327647;0,004266766;0,002277494;0,003332258;0,003355185;0,053453261;0,075406;0,065590527;0,118597128;0;0,53
5083;0;0;0;0;0;0;0;0;0,123279286;0,137521786;0,127911071;0,208099464;0;0;0;0;0;0;0;0;0,117140938;0,131040892;0,123915014;0,213445013;0;0,53
5084;0;0;0;0;0;0;0;0;0,204345714;0,204355893;0,204402143;0,313345536;0;0;0;0;0;0;0;0;0,19417089;0,194725354;0,198016436;0,32139459;0;0,53
5085;0;0;0;0;0;0;0;0;0,254094643;0,2576625;0,26496875;0,380027679;0;0;0;0;0;0;0;0;0,241442709;0,245519818;0,256690888;0,389789628;0;0,53
5086;0;0;0;0;0;0;0;0;0,276072321;0,2706325;0,277980536;0,367828036;0;0;0;0;0;0;0;0;0,262326071;0,25787859;0,269296174;0,377276607;0;0,53
5087;0;0;0;0;0;0;0;0;0,267478571;0,257966607;0,250755179;0,314409464;0;0;0;0;0;0;0;0;0,254160223;0,245809593;0,242921361;0,322485848;0;0,53
5088;0;0;0;0;0;0;0;0;0,25550875;0,248214107;0,238095179;0,303119643;0;0;0;0;0;0;0;0;0,242786405;0,236516693;0,230656871;0,31090602;0;0,49
5089;0;0;0;0;0;0;0;0;0,244325536;0,245830357;0,229679643;0,310666607;0;0;0;0;0;0;0;0;0,232160028;0,23424528;0,222504244;0,318646846;0;0,49
5090;0;0;0;0;0;0;0;0;0,250212679;0,251583036;0,224056429;0,313671429;0;0;0;0;0;0;0;0;0,237754037;0,239726856;0,217056704;0,321728854;0;0,49
5091;0;0;0;0;0;0;0;0;0,240802321;0,244775357;0,204546071;0,297944643;0;0;0;0;0;0;0;0;0,228812242;0,233239998;0,198155868;0,305598087;0;0,49
5092;0,0231;0,0228;0,0215;0,0195;0,021;0,0206;0,0195;0,0177;0,196181607;0,200160179;0,159543214;0,232025714;0,019275227;0,0183392;0,017317311;0,015826614;0,019064274;0,018044763;0,017099745;0,015628098;0,186413292;0,190727368;0,154558941;0,237985868;0;0,49
5093;0,1007;0,1093;0,1038;0,0984;0,0977;0,1083;0,1033;0,0986;0,094596429;0,088782679;0,067256607;0,104057321;0,084026638;0,087915551;0,083606369;0,079863531;0,088694265;0,094866399;0,090584804;0,087058221;0,089886263;0,084598679;0,06515545;0,106730291;0;0,49
5094;0,2412;0,2808;0,2716;0,2644;0,2216;0,2584;0,2503;0,244;0,095800893;0,067284107;0,048563393;0,076942321;0,201263408;0,225861726;0,218761944;0,21459266;0,201173482;0,2263479;0,219490576;0,215438193;0,091030755;0,064113256;0,047046229;0,078918775;0;0,49
5095;0,4022;0,4382;0,4304;0,4219;0,3622;0,3944;0,3875;0,3803;0,150912679;0,159229643;0,142789643;0,170681607;0,335605898;0,352466555;0,346668412;0,342423007;0,328813336;0,345478374;0,339802629;0,335783381;0,143398403;0,151725738;0,138328766;0,175065986;0;0,49
5096;0,5217;0,5607;0,5574;0,5587;0,4655;0,5;0,4971;0,4987;0,15715;0,12639;0,114499464;0,129088214;0,435319734;0,450999537;0,448961368;0,453452795;0,422591408;0,437979683;0,435911966;0,440323881;0,149325154;0,120433706;0,110922398;0,132404164;0;0,49
5097;0,6243;0,6586;0,657;0,6581;0,5544;0,5847;0,5833;0,5846;0,149328036;0,122748214;0,110426071;0,122713036;0,520931781;0,529745488;0,529184821;0,534127948;0,503296835;0,512173442;0,511501609;0,51616872;0,141892663;0,116963544;0,106976262;0,125865223;0;0,49
5098;0,6953;0,7048;0,7051;0,7069;0,6159;0,6246;0,6248;0,6268;0,14391125;0,123300357;0,112304286;0,115837143;0,580175985;0,566906499;0,567927271;0,573735065;0,559127923;0,547124221;0,547893375;0,553428932;0,136745591;0,117489667;0,108795799;0,118812706;4,16E-06;0,49
5099;0,7132;0,713;0,7122;0,7075;0,6315;0,6316;0,6309;0,6271;0,138104286;0,114813036;0,103954286;0,103500357;0,595112199;0,573502176;0,573646011;0,574222038;0,573289955;0,553255936;0,553242526;0,553693815;0,131227768;0,109402321;0,10070666;0,106159019;2,41E-05;0,49
5100;0,678;0,6763;0,6635;0,6237;0,6008;0,5997;0,5883;0,5538;0,12809875;0,102079286;0,090531429;0,087526607;0,565740425;0,543982499;0,534420287;0,506208176;0,545419802;0,525312832;0,515886159;0,488974063;0,12172043;0,097268666;0,087703145;0,089774944;4,41E-05;0,49
5101;0,5537;0,5825;0,5319;0,4863;0,4925;0,518;0,4735;0,4338;0,107892143;0,084213929;0,072125714;0,071476071;0,462021347;0,468534386;0,428422231;0,394691416;0,447102617;0,453746952;0,41521689;0,383020853;0,102519955;0,080245237;0,069872442;0,073312111;2,14E-05;0,49
5102;0,3071;0,3967;0,3296;0,3881;0,2761;0,3555;0,2961;0,348;0,085428571;0,062856429;0,054232679;0,058849286;0,256252042;0,319085993;0,265478412;0,314990209;0,250649812;0,311403555;0,259653054;0,307264308;0,081174894;0,059894237;0,052538401;0,060360975;0;0,49
5103;0,171;0,2228;0,2298;0,3305;0,1549;0,2018;0,2081;0,299;0,079928393;0,051700536;0,048999643;0,051794286;0,142686744;0,179209376;0,185093869;0,268240825;0,140621717;0,1767686;0,182484973;0,264000081;0,075948582;0,04926408;0,04746885;0,05312475;0;0,49
5104;0,1642;0,1484;0,1804;0,1997;0,1513;0,1368;0,1672;0,1859;0,087918036;0,054022143;0,050542679;0,04668625;0,137012652;0,11936567;0,145304325;0,162080765;0,137353555;0,119831241;0,146619354;0,164139181;0,083540403;0,051476279;0,04896368;0,047885502;0;0,49
5105;0,059;0,0511;0,0538;0,0532;0,06;0,0519;0,0554;0,0555;0,089141071;0,052730714;0,047454464;0,042710179;0,049231099;0,04110233;0,043333552;0,043178251;0,054469354;0,045462291;0,048580815;0,04900336;0,084702541;0,05024571;0,045971944;0,043807295;0;0,49
5106;0,0033;0,0008;0,0019;0,0016;0,0031;0,0008;0,0018;0,0016;0,095812857;0,054081786;0,041525179;0,029839821;0,002753604;0,000643481;0,001530367;0,001298594;0,00281425;0,000700767;0,001578438;0,001412709;0,091042123;0,051533111;0,040227895;0,030606331;0;0,49
5107;0;0;0;0;0;0;0;0;0,120349464;0,078105714;0,059020536;0,038755;0;0;0;0;0;0;0;0;0,114356999;0,07442488;0,057176681;0,039750518;0;0,49
5108;0;0;0;0;0;0;0;0;0,172367857;0,107335893;0,09293875;0,069965714;0;0;0;0;0;0;0;0;0,163785281;0,102277549;0,09003526;0,071762956;0;0,49
5109;0;0;0;0;0;0;0;0;0,22739625;0,129758929;0,126540714;0,117892679;0;0;0;0;0;0;0;0;0,216073688;0,123643869;0,122587469;0,120921043;0;0,49
5110;0;0;0;0;0;0;0;0;0,235496607;0,152116429;0,148154643;0,171824107;0;0;0;0;0;0;0;0;0,223770711;0,144947743;0,143526159;0,176237834;0;0,49
5111;0;0;0;0;0;0;0;0;0,207506786;0,189091607;0,174395357;0,227763214;0;0;0;0;0;0;0;0;0,197174564;0,180180418;0,168947089;0,233613875;0;0,49
5112;0;0;0;0;0;0;0;0;0,182098214;0,2338375;0,212620714;0,284866786;0;0;0;0;0;0;0;0;0,173031142;0,222817602;0,205978252;0,292184293;0;0,49
5113;0;0;0;0;0;0;0;0;0,178905179;0,279946071;0,264997679;0,343598571;0;0;0;0;0;0;0;0;0,169997095;0,266753247;0,256718913;0,352424749;0;0,49
5114;0;0;0;0;0;0;0;0;0,18173125;0,3228075;0,303451964;0,364821071;0;0;0;0;0;0;0;0;0,17268245;0,307594774;0,293971852;0,374192402;0;0,49
5115;0;0;0;0;0;0;0;0;0,170935893;0,3337925;0,291665714;0,322795179;0;0;0;0;0;0;0;0;0,162424617;0,318062092;0,282553815;0,33108697;0;0,49
5116;0,0244;0,0242;0,0232;0,0217;0,0222;0,0219;0,0211;0,0198;0,165038214;0,310701071;0,256495536;0,256280714;0,02035998;0,019465291;0,018686587;0,017612181;0,020153661;0,01918351;0,018502801;0,01748228;0,156820597;0,296058877;0,248482384;0,262863918;0;0,49
