index;car_2025;car_2030;car_2035;car_2040;car_2045;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;train_2025;train_2030;train_2035;train_2040;train_2045
4307;0,10724733151075158;0,140373126166524;0,10210711144989665;0,1049441708750388;0,09746489822006751;0,0;0,0;0,0;0,0;0,0;0,14016437706066598;0,15056429456304413;0,1719393140010916;0,17315740957113213;0,1783193653286449
4308;0,130522546818918;0,1624952904144618;0,09978640435969727;0,12237854040166582;0,11615083592286923;0,0;0,0;0,0;0,0;0,0;0,14660257406950156;0,15373754447987173;0,1721982738253226;0,17294527356120584;0,179622158582385
4309;0,12438815095592708;0,1810858410827503;0,09486983542073892;0,10469897209384835;0,11191752535445428;0,0;0,0;0,0;0,0;0,0;0,13353874616106037;0,15219105530048782;0,17358616953574843;0,17309587293223874;0,1802880958898416
4310;0,13023906503229363;0,1523777423522533;0,10700192970660662;0,13190169122868642;0,12430485273904547;0,0;0,0;0,0;0,0;0,0;0,14471920039259623;0,15335366401220749;0,1742023757023668;0,17255480305278434;0,1774146793591206
4311;0,13995916202222206;0,1516024121913576;0,20445224580760563;0,2024614507495994;0,20198856555164438;0,0;0,0;0,0;0,0;0,0;0,1517563572747234;0,15338113252013078;0,17108335812933206;0,17144478557977852;0,17536660484104352
4312;0,13414017861858105;0,18275302291820786;0,26243271325036455;0,2610116896642554;0,24487179184894153;0,0;0,0;0,0;0,0;0,0;0,14382312312815168;0,15302384646512487;0,17047987876547388;0,17164712088125117;0,1760213538088608
4313;0,1535130638699894;0,16901001739910657;0,2617985806027541;0,23055749208942886;0,268437668097855;0,0;0,0;0,0;0,0;0,0;0,14597140546022994;0,15471020265424748;0,16935652809779686;0,17123925493875414;0,1728296753079619
4314;0,17766890093146803;0,24558044194682874;0,30064866843396426;0,2877103975380365;0,2713682461890908;0,0;0,0;0,0;0,0;0,0;0,12156082522662953;0,14461774112642928;0,167233508041311;0,17269321508507904;0,17489219592551025
4315;0,19724504736945947;0,22206979663688672;0,16538404646130409;0,14245190323930562;0,14473371980141797;0,0;0,0;0,0;0,0;0,0;0,10839292830554878;0,14303100518215953;0,16680643414569055;0,16953624742306317;0,1691116344956451
4316;0,15546536648671846;0,13395627287404874;0,10357966755395107;0,10103802026373945;0,08889209616550171;0,0;0,0;0,0;0,0;0,0;0,08968875563198736;0,1325027185516429;0,16434307443561627;0,16259951093054031;0,16414451861001741
