;Household_middle;Household_north;Household_east;Household_swest;HA4_middle;HA4_north;HA4_east;HA4_swest
2552;129,5481317;368,9226947;434,4945389;473,0845547;0,0380401112638298;0,0980371383125278;0,0879809639673538;0,03773432358626509
2553;95,40858552;329,5910373;445,449929;464,123561;0,02751837836106837;0,10015457110545498;0,08988120077010445;0,027297170253893895
2554;31,2866304;283,3912421;440,3693233;443,3591609;0,02704624932055984;0,0825798789241595;0,07410923530727427;0,026828836450518263
2555;15,74749734;229,7815877;414,2297789;407,506982;0,022797087955983106;0,08321510876203765;0,07467930634809945;0,022613832220137586
2556;3,208038724;185,1997484;395,238541;378,2029212;0,023539005019639365;0,08427382515850124;0,07562942474947477;0,023349785339727865
2557;0;158,5763021;401,2114496;368,0687751;0,019154949643488767;0,07072225528376735;0,06346790921187079;0,01900097145123987
2558;0;148,676595;416,0323912;370,430292;0,020503889759227414;0,06818133593225476;0,06118762504857004;0,020339068032313095
2559;0;137,7318657;416,0048377;363,4871088;0,017603668510389327;0,0673343628150839;0,060427530327469794;0,017462160383005652
2560;0;123,0219913;388,8873572;342,8637403;0,022392405921261516;0,06881656577013291;0,06175769608939523;0,02221240324581562
2561;0;133,6066311;384,0816027;344,8617778;0,02158304185181833;0,06818133593225476;0,06118762504857004;0,02140954529717168
2562;0;160,2771755;387,7568695;354,2617867;0,02401113406014789;0,0749571208696217;0,06726838281737203;0,023818119143103497
2563;0;195,0671935;392,6550813;365,7731063;0,022594746938622314;0,07728629694184158;0,06935864330039772;0,022413117732976606
2564;0;223,569352;410,8078292;376,8938601;0,021515594846031393;0,08723823106859925;0,07828975627332564;0,021342640468118016
2565;0;254,6854474;425,1305573;389,1399833;0,023943687054360955;0,09464924584384432;0,08494058508295281;0,02375121431404983
2566;0;286,7348575;446,6923101;404,3897949;0,020099207724505817;0,08173290580698862;0,07334914058617403;0,01993763905799113
2567;3,835423157;317,8283616;460,6991159;424,8140139;0,020368995747653548;0,08130941924840318;0,0729690932256239;0,020205258374205774
2568;17,64384104;345,9083524;474,9038343;433,9645009;0,014155519127166024;0,08492582429734018;0,08317984564782487;0,014351521268890294
2569;59,52890449;375,6135477;495,4023061;455,2272753;0,015287960657339306;0,09008203505825012;0,08823005056215709;0,015499642970401515
2570;105,6050305;396,9146918;510,6499986;462,96025;0,01574093726940862;0,09918123051867941;0,0971421768815669;0,015958891651006005
2571;148,0492358;415,5994327;522,7900947;471,9498615;0,019421372242471785;0,09887792400333177;0,09684510600425322;0,01969028718091748
2572;181,2986667;433,347303;534,5210289;478,418968;0,0249137136638122;0,10433744127958935;0,10219238179589912;0,025258677433246914
2573;196,6866757;440,0904974;536,7218628;482,1992895;0,045524149512965933;0,1191994605316239;0,11674885478426847;0,04615449240075118
2574;159,9299553;411,171573;522,1932596;472,6800929;0,0544138155248262;0,16044914661890342;0,15715049409892626;0,05516724775761429
2575;114,2067079;375,4816714;512,751349;468,7155816;0,0566220765086641;0,20321536528292114;0,19903748780015237;0,05740608507556118
2576;53,95041055;338,8870471;506,8237287;454,7506895;0,036917593883648986;0,21170794771265514;0,20735547236493485;0,037428767469265885
2577;22,09095359;303,8521944;516,4022643;464,8617312;0,028877259019418688;0,18653350693880075;0,18269858954790105;0,0292771033885362
2578;2,752112853;261,4099769;500,9354677;452,1726492;0,0271219746476501;0,16651527692585627;0,16309191164519946;0,0274975147511938
2579;0;211,5699626;463,4545854;428,3751071;0,020214081313593084;0,15620285540403636;0,152991501816535;0,02049397237197534
2580;0;170,3483361;438,5851899;402,6794627;0,020950168308205716;0,14407059479013065;0,1411086667239886;0,021240251477957633
2581;0;147,3900533;438,9149692;365,8302397;0,017609465794194534;0,13163502766087729;0,12892876075412854;0,017853292458499523
2582;0;138,860258;451,2354506;335,048308;0,01409889705065736;0,1273887364460103;0,1247697684717373;0,014294115183814732
2583;0;129,5616069;449,2726992;309,4509756;0,015004850274795985;0,12405236477718617;0,12150198882128703;0,01521261254502371
2584;0;117,8350161;423,6402731;279,7663089;0,01132441530173282;0,1255688973539244;0,12298734320785533;0,011481217015112235
2585;0;129,2505175;424,0686542;277,5602562;0,012513478908414767;0,13072510811483434;0,12803754812218757;0,01268674480169902
2586;0;156,654807;433,9049213;288,0136395;0,018175686559281173;0,12162591265440503;0,11912542180277774;0,018427353309255136
2587;0;190,4685375;445,7116924;302,7249057;0,024573981204760217;0,11070687810188987;0,10843087021948598;0,024914240922793547
2588;0;222,7389432;468,3091862;328,2166773;0,025026957816829534;0,09099195460429305;0,08912126319409806;0,02537348960339804
2589;0;254,5466951;508,6539969;356,6480261;0,018402174865315833;0,08310598520525432;0,0813974203839429;0,018656977649557382
2590;0;288,8625933;534,4282408;387,4513859;0,014212141203674688;0,07825308095969202;0,07664428634692434;0,014408927353965855
2591;0;322,3186313;570,2332163;420,1688926;0,015118094427813315;0,0837125982359496;0,08199156213857023;0,015327424715174833
2592;0;349,422504;620,1055762;456,5261356;0,018744817822547027;0,11719942519334178;0,12383075365541733;0,018916030786665716
2593;0;376,0988439;679,0704116;496,4757314;0,02051598171129163;0,12431510458008038;0,13134904941306766;0,020703372278319164
2594;10,33763207;395,5974604;719,7078677;525,3146098;0,025312883909974923;0,13687218585079558;0,14461663016186238;0,025544088818213937
2595;34,63727376;412,2944953;757,17562;553,8272866;0,026567458331169014;0,13645361647510507;0,14417437747023587;0,0268101223748018
2596;79,21590436;426,1971248;791,1176011;577,8870743;0,027822032752363106;0,1439878652375342;0,15213492591951272;0,028076155931389662
2597;131,4070409;433,89503;802,8457727;590,7587302;0,04206514235768428;0,164497764646369;0,17380530780921075;0,04244936042676952
2598;134,4197417;433,2776759;789,8688109;563,5120005;0,05593925948618366;0,22142319974027788;0,23395167387041346;0,056450202111388244
2599;126,7071331;417,7760263;767,0975555;537,5031026;0,061326549647781815;0,2804414817126393;0,29630930338974865;0,06188669914850082
2600;100,8891157;386,9532658;737,4700367;509,2858711;0,051142357287500356;0,29216142423197344;0,3086923787552904;0,05160948557149347
2601;79,2645507;359,7251667;717,8596382;497,3359917;0,044943283676894256;0,2574201660496614;0,2719854053502916;0,04535379035070638
2602;42,77495148;320,5310352;688,8487889;472,3091136;0,03675165069145047;0,229794587254088;0,24279672770294325;0,03708733595180916
2603;16,30355326;274,2316335;637,1862829;441,6176676;0,03343071840005435;0,21556322848061077;0,22776013618764257;0,033736070654958934
2604;2,367711081;246,96316;601,3730971;408,4125742;0,030109786108658224;0,19882045345299054;0,21007002852258297;0,03038480535810871
2605;0;254,8661511;587,2692713;386,5682835;0,028117226733820548;0,18165910904967977;0,19193766816589686;0,02837404617999857
2606;0;267,1299525;583,5822332;381,189057;0,024427301965602624;0,1757991377900127;0,185746130483126;0,024650418072387208
2607;0;287,4941972;576,0116097;371,6574415;0,023763115507323396;0,17119487465741712;0,1808813508752346;0,02398016501301717
2608;0;291,3448853;544,4205249;353,9239664;0,023394123030501604;0,17328772153586963;0,18309261433336704;0,02360780220225603
2609;0;307,6529213;537,5803792;364,3166316;0,022656138076858023;0,18040340092260826;0,19061091009101738;0,02286307658073376
2610;0,559497533;326,415233;555,0788506;389,2827086;0,02597707036825415;0,16784631965189303;0,17734332934222266;0,026214341877583987
2611;12,37403893;342,9396838;590,0652217;421,6917355;0,028929010182828487;0,1527778221270348;0,16142223244366902;0,02919324436367307
2612;31,13004146;349,7594632;619,7912406;456,4202263;0,02523908541461057;0,1255708127071519;0,13267580748794713;0,02546961625606171
2613;72,07993467;355,7965821;648,4594712;490,8706111;0,024132107984145192;0,11468800893919874;0,1211772375056584;0,0243525278237783
2614;138,3118732;359,4941677;681,4382369;528,630596;0,01955660127155497;0,10799089892815064;0,11410119443963454;0,01973522897034021
2615;204,2533319;364,186714;712,7300046;565,5257815;0,017121250924531144;0,11552514769057975;0,12206174288891136;0,017277634419316713
2616;253,1186071;365,0912893;729,4241955;584,3077602;0,019361222347511742;0,12022014925240825;0,12186806383558282;0,019825075735184928
2617;298,8438277;366,9966772;744,8295286;603,5270381;0,021190629183497105;0,1246238177231924;0,12633209547791185;0,021698311237722086
2618;333,5326601;366,8268359;756,1287513;619,5642103;0,026145272697624126;0,12990821988813345;0,13168893344870672;0,02677165739042689
2619;362,292925;366,1570688;769,2800332;634,473313;0,027441102539780424;0,13166968727644712;0,13347454610563833;0,02809853253805738
2620;388,2025899;366,7918901;775,6946423;646,3769753;0,02873693238193672;0,1409173910650939;0,1428490125545293;0,029425407685687865
2621;397,6504496;365,5965797;780,8696509;653,1051587;0,04344841235465234;0,15985316548946588;0,16204434861654418;0,044489343185257525
2622;344,6505178;360,6829804;750,2099058;610,69101;0,05777876590320435;0,22150452408044446;0,22454079160915075;0,05916302128846527
2623;275,138449;353,41025;651,8020784;561,5514581;0,06334321169599313;0,2747889125769331;0,2785555744813321;0,06486077927534911
2624;195,3370394;343,7004216;533,5060309;503,1081841;0,05282412238907732;0,28447698321265835;0,28837644409445606;0,054089675135760455
2625;107,3494052;331,4905644;478,7488833;441,5913074;0,04642119846312855;0,2695045104119921;0,2731987365105373;0,047533350876880404
2626;37,38947933;321,854075;459,9974411;383,6481605;0,03796019184669625;0,253651303917169;0,25712822259815277;0,03886963667764604
2627;9,386775361;311,9445813;435,7120788;328,398619;0,034530054029223704;0,23911919796358122;0,24239691817846692;0,035357320110388876
2628;0;301,8004718;379,8489153;283,3338162;0,03109991621175115;0,22150452408044446;0,22454079160915075;0,0318450035431317
2629;0;293,1788839;368,7817566;245,4600866;0,029041833521267615;0,2056513175856214;0,2084702776967662;0,029737613602777397
2630;0;288,0697586;349,8430181;219,1649905;0,025230569279631444;0,2021283828089941;0,20489905238290299;0,02583503963915831
2631;0;283,405395;363,4825031;205,7666472;0,024544541716136934;0,20124764911483722;0,20400624605443715;0,02513257632570688
2632;0;284,231886;386,7831802;206,989236;0,024163415291973318;0,19860544803236674;0,20132782706903976;0,024742318929344972
2633;0;292,7972454;414,2675473;226,1139364;0,023401162443646085;0,1950825132557394;0,1977566017551765;0,023961804136621155
2634;0;289,2440246;442,0997417;264,3252289;0,02683130026111864;0,18671554316124944;0,18927494163475134;0,02747412070387833
2635;0;297,2660923;478,4423252;311,3510704;0,02988031165442757;0,1572109644069954;0,15936592963114676;0,030596179874773588
2636;0;297,8654503;502,1207491;335,6378833;0,026069047412791407;0,12814675249981977;0,1299033207917751;0,02669360591115451
2637;0;303,4729862;529,1361174;361,2738369;0,02492566814030055;0,11845868186409456;0,1200824511786512;0,025522833722068785
2638;0,215561023;307,8896871;556,745936;384,4616059;0,0201997004806717;0,1171375813228593;0,11874324168595249;0,020683642007181126
2639;25,43890888;315,9363788;581,768393;407,1120611;0,017684266081191828;0,12154124979364349;0,12320727332828152;0,018107943191192532
2640;90,67536342;322,8548323;603,7341619;416,7577328;0,03528204104561215;0,12590918330370277;0,13328394145382588;0,031649777527453044
2641;198,6968454;330,0376628;631,4651101;424,5474875;0,03861577720740228;0,13052124130017537;0,13816613711147518;0,03464030768752734
2642;280,818765;334,0177833;647,3849715;430,8387851;0,0476446459789172;0,13605571089594254;0,14402477190065432;0,04273966020439524
2643;358,0437655;339,4710871;662,1663356;435,9201646;0,05000604242685187;0,1379005340945316;0,14597765016371406;0,04485795240111454
2644;423,699576;344,9385055;676,02951;440,0245468;0,052367438874786544;0,1475858558871241;0,15623026104477758;0,04697624459783383
2645;458,3995309;350,4173583;679,9517549;441,2449883;0,07917623384251546;0,16741770527195643;0,17722370237266954;0,0710250913017647
2646;434,4471161;333,7006336;672,9465494;433,1977171;0,10529050044320479;0,2319865172225732;0,24557444157975977;0,0944509108890134
2647;393,8021207;324,5931612;672,6189757;425,5260095;0,11543061460198306;0,287792418979892;0,30464900903731623;0,10354710679257273
2648;340,8311417;324,8259474;640,7184971;410,4322018;0,09626163167168986;0,2979389465721318;0,31538983948414473;0,08635155837214549
2649;279,7562638;323,8392822;613,4474354;395,7634551;0,08459355510542442;0,28225794938412485;0,2987903742481371;0,07588470281188543
2650;221,9074977;319,6270848;595,9820875;384,1874822;0,06917502535714508;0,26565454059682336;0,28121446988059967;0,062053500821541784
2651;168,7907029;315,1614502;577,9669097;372,2271182;0,06292427005378862;0,2504347492084637;0,265103224210357;0,05644625677140247
2652;114,9938759;284,1795076;568,8720213;355,7317118;0,05667351475043213;0,2319865172225732;0,24557444157975977;0,05083901272126315
2653;78,16126059;252,215598;554,3309639;346,862957;0,05292306156841823;0,21538310843527175;0,22799853721222227;0,04747466629117956
2654;52,61630853;231,487617;545,9225352;340,5481013;0,04597777789802214;0,21169346203809364;0,22409278068610286;0,04124439512435809
2655;42,52935405;220,1061339;541,2419509;336,8781147;0,04472762683735084;0,21077105043879912;0,22311634155457297;0,04012294631433023
2656;52,47820143;214,6499415;546,6601127;336,0115832;0,044033098470311234;0,20800381564091555;0,22018702415998342;0,03949991919764808
2657;83,83424499;212,8684677;560,0729295;340,1572149;0,04264404173623202;0,20431416924373744;0,21628126763386396;0,03825386496428379
2658;125,8871407;218,1800931;572,673051;349,6574746;0,0488947970395885;0,19555125905043944;0,2070050958843303;0,04386110901442311
2659;186,6271049;229,1103366;586,7145766;360,5987874;0,05445102397590537;0,16465047047407286;0,17429438497808;0,048845325947880276
2660;245,6258348;232,9403677;608,0523083;353,8481218;0,04750574030550928;0,13421088769735348;0,1420718936375946;0,042615054781058814
2661;303,8148273;237,0981778;631,0810282;349,9699776;0,04542215520439045;0,12406436010511371;0,13133106319076615;0,040745973431012376
2662;366,1159655;241,520412;655,4737175;330,8653494;0,036810003453099295;0,12268074270617191;0,12986640449347134;0,03302043718415376
2663;429,7936492;246,1559744;680,9666654;315,8379907;0,032226116230637876;0,12729280070264457;0,13474860015112067;0,028908458214051594
2664;474,7588605;250,963653;704,28041;310,2560952;0,05387203348034102;0,11640820052412769;0,12375803926221933;0,05056414866922734
2665;518,1909514;254,2021416;727,9336367;300,9067394;0,05714283551307601;0,12347584127023545;0,1312719202174255;0,05363411483843043
2666;549,0591108;259,0571669;748,7940777;297,6818335;0,0629148391002554;0,13594814846924913;0,14453171013837757;0,05905170219584765
2667;580,3733873;262,3338559;766,4323132;290,8893427;0,06272243898068275;0,13553240489594864;0,14408971714101249;0,058871115950600406
2668;604,4461515;265,5116394;783,5687763;286,1926712;0,06618564113299039;0,14301578921535685;0,15204559109358373;0,06212166836505073
2669;612,3944594;261,7773536;765,3406925;279,6523211;0,07561324699205008;0,1633872243070792;0,17370324796447212;0,07097039438216553
2670;568,7866755;231,3115242;693,0705158;253,9844738;0,10177966325393;0,21992835027594124;0,2338142956061215;0,09553012373579024
2671;515,6701824;201,570019;607,9265095;222,1235894;0,12890808011367316;0,27854819411130555;0,2961353082345963;0,12099278431565115
2672;465,372381;171,7346577;533,7519113;194,6362875;0,13429528346170724;0,2901890141637183;0,30851111216081817;0,12604919918257387
2673;412,4477261;144,0885575;497,8731499;174,5068028;0,11832607353717758;0,25568229757978045;0,27182569337951745;0,11106054082705291
2674;336,6109399;102,1203368;419,3892825;158,7069455;0,10562766564538291;0,22824322174195033;0,24265415555342287;0,09914184864073504
2675;250,9018057;55,53268927;398,3199131;127,075273;0,09908606157991293;0,2141079402497348;0,22762639364301052;0,09300191630232885
2676;183,3088753;19,64569291;367,407036;94,27349393;0,09139005679700708;0,1974781973177166;0,20994667374840778;0,08577846649243924
2677;142,577342;8,604843878;378,5135101;96,06451912;0,08350165189452857;0,18043271081239792;0,19182496085643996;0,07837443043730238
2678;128,9017515;4,709915111;371,167387;116,0549566;0,08080805022051152;0,17461230078619155;0,185637058893329;0,07584622300384103
2679;112,6039615;2,099124676;360,5944874;124,322182;0,07869164890521241;0,1700391214798865;0,18077513592231323;0,07385977430612137
2680;92,74968216;0;341,4863778;115,6239634;0,07965364950307563;0,17211783934638877;0,18298510090913855;0,07476270553235757
2681;116,5646437;0,162131521;379,5661444;123,6088859;0,08292445153581063;0,17918548009249652;0,19049898186434472;0,07783267170156066
2682;152,7023094;3,396921471;419,5891218;134,3051652;0,07715244794863123;0,16671317289348284;0,17723919194339266;0,07241508434414344
2683;204,9061802;11,28031488;463,5096574;146,2075976;0,07022604364401597;0,15174640425466643;0,16132744403825017;0,06591397951524278
2684;247,3236685;24,39059571;470,7051185;156,9891624;0,05772003587179394;0,12472307199013678;0,1325978992095207;0,05417587357417215
2685;294,2126761;43,3915221;478,6067799;172,4967914;0,05271763276290514;0,11391373908432494;0,12110608127802891;0,0494806311977439
2686;342,7695421;63,20354913;481,9144829;186,8439542;0,049639230849742796;0,10726184191151765;0,11403419332018781;0,046591251273788055
2687;389,8391068;84,70548141;486,6806934;205,8850194;0,05310243300205043;0,11474522623092585;0,12199006727275903;0,04984180368823838
2688;429,1511355;101,2098438;472,1255682;219,5495402;0,06314366412358118;0,08300114338114609;0,07477421458302458;0,08612167094681811
2689;470,8491898;118,9118795;460,7019253;241,5754136;0,07087169465810902;0,09315949227256992;0,083925685621544;0,06307962995345692
2690;498,3764325;132,9880583;453,7436613;256,2093314;0,06484006107018485;0,08523102484511716;0,07678307407928495;0,07664338458075465
2691;526,9918758;144,7785685;443,1261181;270,6381354;0,06691343511603379;0,08795643552330405;0,07923834679693648;0,0642235610666025
2692;551,7158756;154,1903596;434,7206811;282,8067202;0,07124867175735429;0,09365502148678573;0,08437209884293519;0,06928954171053298
2693;555,417686;159,4404442;422,9354985;284,1166401;0,07426448855131637;0,0976192552005121;0,08794340461406473;0,07762389696345087
2694;506,9622448;151,7245803;395,1871629;257,0294176;0,09763706870452253;0,12834206648189153;0,1156210243403186;0,08301671506828008
2695;454,9561213;129,8464888;348,1087679;223,0147555;0,12138662595697397;0,15956040697748677;0,14374505728796366;0,09625363223467909
2696;400,1828256;99,42295409;317,9975294;191,2221239;0,1302455877892376;0,17120534351155803;0,15423576799065666;0,10393431256579948
2697;349,7766834;78,41563129;284,1851894;165,603593;0,12327151145320026;0,16203805304856578;0,1459771233949196;0,09968542557411585
2698;284,8043862;60,23315608;235,6383998;127,6845859;0,10593056488791827;0,1392437091946391;0,1254421152109248;0,10344405637445135
2699;206,4694205;32,89493353;183,2644058;77,41070397;0,0949982290098057;0,12487336198238096;0,11249613179058025;0,06798219186693802
2700;137,2134097;25,97138407;118,890557;33,77744111;0,09292485496395676;0,12214795130419408;0,11004085907292871;0,07206766012817227
2701;100,7471951;20,39628641;82,27170693;18,0576834;0,08048461068886317;0,10579548723507276;0,09530922276701939;0,06455039852750125
2702;87,24679974;8,391585088;57,90615112;13,81444513;0,07596088549792004;0,0998491366644832;0,08995226411032509;0,07223107885862165
2703;71,82085586;4,717554153;33,94422926;8,536274578;0,074452977100939;0,09786701980762;0,08816661122476033;0,05997467407491889
2704;53,07606695;0;9,185454041;3,920366569;0,07275658015433534;0,09563713834364893;0,08615775172849997;0,061935698840311325
2705;74,76007579;0;5,988710003;5,432983247;0,06729041221527904;0,08845196473751984;0,0796847600183277;0,046084081986722404
2706;114,5783134;0;7,318146029;15,11687211;0,06238970992509065;0,08201008495271447;0,07388138814024219;0,039057076577399485
2707;165,4477664;2,114008289;15,31245614;41,82118909;0,057112030535657;0,07507267595369331;0,06763160304076551;0,04788168802166548
2708;215,9510368;9,337756426;31,80507584;82,82418653;0,05654656488678911;0,07432938213236961;0,06696198320867873;0,04804510675211485
2709;272,0424872;35,13234635;55,97509809;125,0441665;0,05730051908527963;0,07532044056080121;0,06785480965146111;0,046574338178070517
2710;327,8712758;70,66936102;84,70553255;169,5985331;0,051457374046978095;0,06763973774045635;0,06093540471989764;0,0455938257953743
2711;388,2563342;105,7683473;114,9750563;216,0360867;0,051457374046978095;0,06763973774045635;0,06093540471989764;0,03889365784695012
2712;436,2209662;138,1545786;152,3201199;257,7079969;0,07049314053559569;0,06618943024348951;0,050627372148820855;0,06511711625812926
2713;489,5171419;172,4072956;194,2434537;304,0437146;0,08953439114003822;0,08406818438971946;0,0554411222875612;0,08270622237383086
2714;529,0811425;196,7414731;225,4941544;336,5981801;0,0860907607115752;0,08083479268242255;0,06589857948551435;0,0795252138209912
2715;567,2558214;220,1190359;253,4569241;368,1110833;0,08953439114003822;0,08406818438971946;0,07950987298126293;0,08270622237383086
2716;598,6467902;241,0155811;280,8641638;394,5936075;0,10979104071923237;0,10308813560911298;0,12465952945496546;0,10141803739053466
2717;608,6202687;247,4194337;286,3553407;403,1368467;0,14220168004594302;0,13352005756014265;0,15254608198284053;0,13135694141726076
2718;558,3946061;232,9119334;269,4973068;371,2979795;0,09662421849275617;0,09072516731650719;0,08797543357008214;0,08925535762967719
2719;504,4551426;215,7609812;266,1754676;330,7112226;0,10857564174448073;0,10194693853594938;0,12598746052772142;0,10029532848953243
2720;446,7478001;198,6598035;247,4245167;297,6513141;0,09378828755166899;0,08806237414579209;0,09361914062929497;0,08663570352733865
2721;400,2445241;182,8303278;254,5600109;277,5958856;0,09581395250958841;0,08996436926773145;0,0677244847105538;0,08850688502900904
2722;336,5468971;160,1228195;254,6638611;248,5422005;0,07900093335885724;0,07417780975563482;0,06656254502189234;0,07297607856514488
2723;262,039186;125,9065525;225,1555503;199,2994662;0,07960863284623307;0,07474840829221661;0,05610508782393917;0,07353743301564598
2724;205,4983536;99,64464084;218,2311422;151,5262393;0,08062146532519278;0,0756994058531863;0,05793099304897862;0,07447302376648118
2725;171,2040316;85,89132081;225,3287415;120,8652513;0,06765720959450851;0,06352663707277442;0,047141553082836476;0,06249746215579074
2726;162,3982602;88,75244345;243,8587261;109,1612154;0,06522641164500521;0,0612442429264472;0,05046138076472636;0,060252044353786276
2727;152,0905018;86,94619227;251,3672076;102,62153;0,06441614566183745;0,06048344487767146;0,0433237512486631;0,05950357175311813
2728;134,3834136;77,8520793;229,0846962;93,86345382;0,06583411113238104;0,061814841463029006;0,05510913951937221;0,06081339880428739
2729;154,6950661;88,07871587;238,3495401;109,1876172;0,06522641164500521;0,0612442429264472;0,053117242910238276;0,060252044353786276
2730;195,0688515;107,0346015;253,4865549;138,8119527;0,07170853951034734;0,06733062731665314;0,05909293273764008;0,06623982515913149
2731;247,7939564;128,6248201;271,4310269;176,906726;0,07393677096405869;0,06942282195078642;0,055607113671655696;0,0682981248109689
2732;290,8608661;141,5013028;269,0890926;195,6095821;0,08345739626627996;0,07836219902390139;0,05295125152614378;0,07709267786881971
2733;335,4419985;154,558964;262,19047;211,8865379;0,0905472236189979;0,08501918195068912;0,05892694135354558;0,08364181312466604
2734;378,4116402;167,7629501;253,7143969;229,7402295;0,07819066737568948;0,07341701170685906;0,04946543246015939;0,07222760596447672
2735;424,8493702;181,0851188;243,966638;245,3309401;0,07778553438410558;0,07303661268247119;0,05012939799653737;0,07185336966414263
2736;452,3257113;182,5462927;227,0600458;245,8701909;0,07383015682467181;0,03273156617881658;0,024292640622317622;0,06852177489831879
2737;483,7323243;182,6594591;208,5736606;242,2476535;0,07831270206045546;0,03582431258941342;0,026588008240174404;0,07268202551714528
2738;505,9393112;183,3929652;191,8801061;240,8964267;0,08622307600595601;0,04420050078477986;0,032804628871869856;0,08002364425625086
2739;526,5378254;186,8684337;177,6025302;238,4980165;0,0859593968744393;0,04639119615895263;0,03443051426785175;0,079778923631614
2740;545,8386331;181,6666811;166,2434461;235,2543015;0,09070562124173966;0,04858189153312539;0,03605639966383363;0,08418389487507737
2741;549,9348756;180,4606478;152,07453;233,4231787;0,10362589868605722;0,07345272725167501;0,0545149809240986;0,09617520548228314
2742;513,4609961;177,2466202;116,268715;218,7219318;0,13948626057232638;0,09767924080135028;0,07249536059731007;0,12945721043289513
2743;487,5215352;166,1598587;85,78515297;203,6365729;0,176665018116179;0,10708634446691566;0,07947710376829112;0,16396281850669137
2744;477,1301184;154,9058869;49,90417615;192,8119558;0,18404803379864618;0,08930305260598383;0,0662787399656146;0,17081499599652325
2745;441,7989617;141,3708753;31,93513701;192,6696986;0,1621626658827613;0,07847844016889488;0,058244953303115875;0,15050318415166447
2746;410,298813;122,5319529;11,98022838;177,5027744;0,14475984320266005;0,06417448801988447;0,04762887807052825;0,13435162292563216
2747;392,4945646;84,03660497;0,655990304;147,4938219;0,1357947527310928;0,058375588500015396;0,043325063787046786;0,1260311216879792
2748;364,2709924;58,93785383;0;122,1285108;0,12524758747042541;0,05257668898014632;0,03902124950356532;0,11624229670250508
2749;362,378398;46,17511077;0;111,5471961;0,11443674307824131;0,04909734926822488;0,03643896093347644;0,10620875109239411
2750;365,8013808;39,73776522;0;117,1588195;0,11074523523700773;0,04265412757948145;0,03165694506294147;0,10278266234747818
2751;346,4840293;28,56600579;0;113,4276848;0,10784476479032418;0,04149434767550763;0,030796182206245176;0,10009073547647279
2752;301,8329559;8,016320538;0;95,96222125;0,10916316044790761;0,04085002550663329;0,03031798061919168;0,10131433859965706
2753;280,1926056;6,568918869;0;94,90739315;0,11364570568369126;0,039561381168884614;0,029361577445084688;0,10547458921848354
2754;287,5492146;9,661475398;0;115,1987182;0,10573533173819069;0,045360280688753696;0,033665391728566155;0,09813297047937795
2755;317,7015673;18,32843092;0;115,7296115;0,09624288300359003;0,05051485803974842;0,037491004424994125;0,08932302799245126
2756;341,3217139;33,56303013;0;124,5342198;0,07910373945500551;0,044071636351005;0,03270898855445916;0,07341618739105585
2757;366,6360239;52,51899261;0;138,4464219;0,0722480820355717;0,04213866984438198;0,03127438379329867;0,06705345115049767
2758;393,316157;68,03528578;0;155,6959339;0,06802921593130475;0,034149074950340134;0,025344684113835312;0,06313792115630802
2759;418,2659705;85,99711293;0;176,2940268;0,07277544029860507;0,029896548635769474;0,022188553639282238;0,06754289239977138
2760;435,2627039;109,8820682;3,182489208;198,1547659;0,06729935077750247;0,02617354758481039;0,017814486306993022;0,06617671920357655
2761;451,6566053;136,7307799;13,61064487;229,4146751;0,07138538278899369;0,028646638695186175;0,019239645211552463;0,07019459144093655
2762;461,9011337;152,8401291;21,87555791;249,93013;0,07859602751515465;0,035344593785787255;0,01980970877337624;0,07728495421274831
2763;471,0603504;170,214791;38,24519347;272,5099794;0,0783556726909493;0,03709636665563677;0,024441475213194428;0,07704860878702126
2764;476,5125561;184,0198512;64,9773081;293,2211768;0,08268205952664588;0,03884813952548629;0,03135349590030772;0,08130282645010832
2765;478,0805106;187,0456631;78,27946125;297,104813;0,09445944591270881;0,0587359138714249;0,057291387963289565;0,09288375231073422
2766;475,6212518;175,9826277;75,59035321;288,4539777;0,1271477020046386;0,07810846090270189;0,06847888536408119;0,12502673020961427
2767;459,5085712;163,2464092;84,64688282;269,4555783;0,1610377322175952;0,08563077969676154;0,07125794522797209;0,15835143523712958
2768;462,390347;151,4154041;87,42969696;250,7332274;0,16776766729534542;0,07141050581210079;0,0464601802886378;0,16496910715748722
2769;463,6840828;143,4462876;94,57344457;233,36352;0,14781821688630004;0,06275468692578555;0,03634155206626576;0,14535243682214133
2770;426,0321488;125,3889553;65,582417;213,3027612;0,1319547984887459;0,05131664054029753;0,03413255576419863;0,12975363872415543
2771;368,2349559;96,02069942;21,62180964;184,1132939;0,12378273446576345;0,04667959470834294;0,02543908644638604;0,12171789424943542
2772;317,2352777;74,12357954;7,765619315;164,280977;0,11416854149754882;0,04204254887638835;0,026365439734349672;0,11226407722035306
2773;268,4682995;64,30039832;2,296404498;155,7308698;0,10431399370512882;0,03926032137721559;0,022161220965899318;0,10257391476554363
2774;251,3971654;68,44571546;0,145762412;163,8446048;0,1009490261662537;0,03410804823059936;0,01774322836176505;0,09926507880536481
2775;231,5316578;66,79525891;0;162,814088;0,09830512309999466;0,03318063906420845;0,018883355485412603;0,09666527912236715
2776;209,326796;58,38847477;0;147,9912277;0,0995068972210215;0,032665411749546826;0,01425158904559442;0,09784700625100246
2777;200,4193794;65,40898413;0;148,6129033;0,10359292923251272;0,031634957120223586;0,015748005895381834;0,10186487848836245
