;Electricity_raw_2025;Electricity_raw_2030;Electricity_2035;Electricity_raw_2040;Electricity_raw_2045;Electricity_raw_2050;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050;Oil_2025;Oil_2030;Oil_2035;Oil_2040;Oil_2045;Oil_2050;Gas_2025;Gas_2030;Gas_2035;Gas_2040;Gas_2045;Gas_2050;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
1064;144,2;130,83;124,04;115,92;137,96;146,27;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1065;134,07;127,06;123,61;112,83;131,79;146,27;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1066;130,21;126,09;123,73;113,87;137,96;143,12;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1067;129,39;127,11;123,73;112,21;124,76;130,51;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1068;128,45;125,71;119,12;111,17;124,76;136,62;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1069;128,45;129,94;129,52;111,17;131,79;143,12;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1070;129,39;127,11;127,24;113,87;131,79;148,22;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1071;149,45;135,08;131,44;118,28;137,96;153,38;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1072;184,39;147,74;143,48;132,53;141,57;154,12;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1073;184,75;148,74;146,11;135,27;148,16;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1074;172,23;144,92;143,18;132,33;153,04;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1075;163,51;144,84;139,72;131,06;152,48;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1076;141,48;135,08;134,25;120,54;139,72;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1077;128,17;133,65;132,91;116,25;137,96;130,51;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1078;121,12;119,8;124,05;113,5;131,79;143,12;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1079;118,98;118,57;117,13;113,17;126,59;143,12;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1080;116,7;119,75;126,79;113,67;123,51;144,97;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1081;116,7;118,59;128,33;111,18;125,17;140,19;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1082;116,65;118,59;126,79;109,21;127,86;141,1;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1083;115,51;115,78;117,14;109,73;115,57;147,37;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1084;114,35;116,21;123,62;113,67;123,51;145,6;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1085;113,28;118,59;118,31;113,78;124,76;147,37;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1086;113,28;119,01;122,17;112,21;125,17;140,19;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1087;114,94;121,7;116,75;109,16;106,57;130,51;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1088;113,76;114,4;111,41;107,19;110,46;119,36;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1089;113,76;117,59;111,41;108,1;119,15;130,51;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1090;113,28;118,59;111,41;107,19;125,17;151,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1091;113,83;118,59;116,75;109,16;119,15;143,46;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1092;113,28;118,59;120,04;109,73;126,63;143,46;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1093;113,99;118,59;117,14;109,47;134,68;151,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1094;113,99;118,59;126,79;111,18;131,79;154,11;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1095;116,65;118,59;128,33;109,73;135,29;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1096;119,93;124,73;132,91;121,67;134,19;155,61;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1097;124,32;135,09;138,62;122,45;151,53;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1098;125,26;135,47;141,47;131,26;153,77;160,04;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1099;118,93;124,14;135,68;128,36;157,29;158,84;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1100;117,35;120,18;137,15;131,26;157,29;160,33;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1101;116,65;118,59;134,26;124,83;157,29;160,1;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1102;116,22;114,4;132,95;128,36;155,63;160,1;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1103;115,51;115,55;132,91;126,9;154,46;163,56;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1104;115,26;113,59;134,23;129,86;157,29;160,08;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1105;114,12;114,08;134,85;126,89;155,63;160,23;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1106;114,12;113,59;134,27;126,89;155,63;158,96;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1107;114,12;114,14;134,85;131,35;155,17;160,23;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1108;114,12;113,59;134,27;129,86;154,87;160,33;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1109;114,12;112,04;134,23;129,86;157,6;160,08;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1110;114,12;114,08;134,85;132,34;157,6;160,68;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1111;114,18;111,15;139,73;132,34;157,45;162,54;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1112;115,48;113,59;146,12;133,08;157,29;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1113;116,48;114,41;146,12;133,08;157,29;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1114;117,48;114,41;144,2;132,34;156,84;155,92;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1115;116,48;114,08;142,03;125,4;156,65;155,92;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1116;116,48;110,49;140,83;125,28;156,84;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1117;116,48;112,04;136,05;125,28;156,84;159,63;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1118;116,48;113,32;134,27;132,21;157,29;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1119;116,48;110,49;139,8;132,34;156,65;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1120;118,35;113,34;148,28;132,21;156,65;155,77;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1121;124,14;116,52;148,85;140,41;157,68;163,4;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1122;124,14;115,43;139,8;125,28;157,29;160,33;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
1123;121,51;108,31;127,94;123,67;155,63;156,07;0,0766;0,1094;0,12885;0,14564;0,15661;0,16711;35,15170586;38,76445146;38,9558961;38,33833275;37,71459376;37,09703042;35,04;22,99;22,56;22,56;20,16;17,56;25;25;25;25;25;25;150;121;108;95;84,5;74;230.22;206,22;181,72;157,22;138,72;120,22;5,385874727;5,385874727;10000000;10000000;10000000;10000000;8,787597981;8,787597981;10000000;10000000;10000000;10000000
