;('Biogas_feedin_existing_n', 'Gas_n');('Biogas_feedin_new_n', 'Gas_n');('Gas_n', 'Gas_demand_total_n');('Gas_n', 'Gas_storage_n');('Gas_n', 'GuD_n');('Gas_n', 'Material_demand_Gas_n');('Gas_n', 'excess_b_gas_n');('Gas_storage_n', 'Gas_n');('Hydrogen_feedin_n', 'Gas_n');('Import_Gas_n', 'Gas_n');('Methanisation_n', 'Gas_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-10 03:00:00;231,28;0,0;268,55;0,0;120,95;0,22;0,0;0,0;0,0;158,44;0,0
2030-01-10 04:00:00;231,28;0,0;282,58;0,0;120,95;0,22;0,0;0,0;0,0;172,47;0,0
2030-01-10 05:00:00;231,28;0,0;310,31;0,0;120,95;0,22;0,0;0,0;0,0;200,2;0,0
2030-01-10 06:00:00;231,28;0,0;356,61;0,0;120,95;0,22;0,0;0,0;0,0;246,5;0,0
2030-01-10 07:00:00;231,28;0,0;381,39;0,0;120,95;0,22;0,0;0,0;0,0;271,28;0,0
2030-01-10 08:00:00;231,28;0,0;386,05;0,0;120,95;0,22;0,0;0,0;0,0;275,95;0,0
2030-01-10 09:00:00;231,28;0,0;383,79;0,0;120,95;0,22;0,0;0,0;0,0;273,68;0,0
2030-01-10 10:00:00;231,28;0,0;369,9;0,0;120,95;0,22;0,0;0,0;0,0;259,79;0,0
2030-01-10 11:00:00;231,28;0,0;356,85;0,0;120,95;0,22;0,0;0,0;0,0;246,75;0,0
2030-01-10 12:00:00;231,28;0,0;342,09;0,0;120,95;0,22;0,0;0,0;0,0;231,98;0,0
2030-01-10 13:00:00;231,28;0,0;331,49;0,0;120,95;0,22;0,0;0,0;0,0;221,38;0,0
2030-01-10 14:00:00;231,28;0,0;334,89;0,0;120,95;0,22;0,0;0,0;0,0;224,79;0,0
2030-01-10 15:00:00;231,28;0,0;323,55;0,0;120,95;0,22;0,0;0,0;0,0;213,44;0,0
2030-01-10 16:00:00;231,28;0,0;309,89;0,0;120,95;0,22;0,0;0,0;0,0;199,78;0,0
2030-01-10 17:00:00;231,28;0,0;299,53;0,0;120,95;0,22;0,0;0,0;0,0;189,43;0,0
2030-01-10 18:00:00;231,28;0,0;284,27;0,0;120,95;0,22;0,0;0,0;0,0;174,16;0,0
2030-01-10 19:00:00;231,28;0,0;267,48;0,0;120,95;0,22;0,0;0,0;0,0;157,38;0,0
2030-01-10 20:00:00;231,28;0,0;252,21;0,0;120,95;0,22;0,0;0,0;0,0;142,1;0,0
2030-01-10 21:00:00;231,28;0,0;244,57;0,0;120,95;0,22;0,0;0,0;0,0;134,46;0,0
2030-01-10 22:00:00;231,28;0,0;236,7;0,0;120,95;0,22;0,0;0,0;0,0;126,59;0,0
2030-01-10 23:00:00;231,28;0,0;239,37;0,0;120,95;0,22;0,0;0,0;0,0;129,26;0,0
2030-01-11 00:00:00;231,28;0,0;242,31;0,0;120,95;0,22;0,0;0,0;0,0;132,2;0,0
2030-01-11 01:00:00;231,28;0,0;241,72;0,0;120,95;0,22;0,0;0,0;0,0;131,61;0,0
2030-01-11 02:00:00;231,28;0,0;248,12;0,0;120,95;0,22;0,0;0,0;0,0;138,01;0,0
2030-01-11 03:00:00;231,28;0,0;254,13;0,0;120,95;0,22;0,0;0,0;0,0;144,03;0,0
2030-01-11 04:00:00;231,28;0,0;271,92;0,0;120,95;0,22;0,0;0,0;0,0;161,81;0,0
2030-01-11 05:00:00;231,28;0,0;298,05;0,0;120,95;0,22;0,0;0,0;0,0;187,94;0,0
2030-01-11 06:00:00;231,28;0,0;341,54;0,0;120,95;0,22;0,0;0,0;0,0;231,43;0,0
2030-01-11 07:00:00;231,28;0,0;364,07;0,0;120,95;0,22;0,0;0,0;0,0;253,97;0,0
2030-01-11 08:00:00;231,28;0,0;375,51;0,0;120,95;0,22;0,0;0,0;0,0;265,41;0,0
2030-01-11 09:00:00;231,28;0,0;378,78;0,0;120,95;0,22;0,0;0,0;0,0;268,68;0,0
2030-01-11 10:00:00;231,28;0,0;375,46;0,0;120,95;0,22;0,0;0,0;0,0;265,36;0,0
2030-01-11 11:00:00;231,28;0,0;364,2;0,0;120,95;0,22;0,0;0,0;0,0;254,09;0,0
2030-01-11 12:00:00;231,28;0,0;351,71;0,0;120,95;0,22;0,0;0,0;0,0;241,61;0,0
2030-01-11 13:00:00;231,28;0,0;340,03;0,0;120,95;0,22;0,0;0,0;0,0;229,92;0,0
2030-01-11 14:00:00;231,28;0,0;342,42;0,0;120,95;0,22;0,0;0,0;0,0;232,32;0,0
2030-01-11 15:00:00;231,28;0,0;334,14;0,0;120,95;0,22;0,0;0,0;0,0;224,04;0,0
2030-01-11 16:00:00;231,28;0,0;318,52;0,0;120,95;0,22;0,0;0,0;0,0;208,41;0,0
2030-01-11 17:00:00;231,28;0,0;310,34;0,0;120,95;0,22;0,0;0,0;0,0;200,23;0,0
2030-01-11 18:00:00;231,28;0,0;302,37;0,0;120,95;0,22;0,0;0,0;0,0;192,26;0,0
2030-01-11 19:00:00;231,28;0,0;289,43;0,0;120,95;0,22;0,0;0,0;0,0;179,33;0,0
2030-01-11 20:00:00;231,28;0,0;277,33;0,0;120,95;0,22;0,0;0,0;0,0;167,22;0,0
2030-01-11 21:00:00;231,28;0,0;274,85;0,0;120,95;0,22;0,0;0,0;0,0;164,75;0,0
2030-01-11 22:00:00;231,28;0,0;263,34;0,0;120,95;0,22;0,0;0,0;0,0;153,23;0,0
2030-01-11 23:00:00;231,28;0,0;264,06;0,0;120,95;0,22;0,0;0,0;0,0;153,95;0,0
2030-01-12 00:00:00;231,28;0,0;268,99;0,0;120,95;0,22;0,0;0,0;0,0;158,88;0,0
2030-01-12 01:00:00;231,28;0,0;270,97;0,0;120,95;0,22;0,0;0,0;0,0;160,86;0,0
2030-01-12 02:00:00;231,28;0,0;279,5;0,0;120,95;0,22;0,0;0,0;0,0;169,39;0,0
2030-01-12 03:00:00;231,28;0,0;286,96;0,0;120,95;0,22;0,0;0,0;0,0;176,85;0,0
2030-01-12 04:00:00;231,28;0,0;305,41;0,0;120,95;0,22;0,0;0,0;0,0;195,31;0,0
2030-01-12 05:00:00;231,28;0,0;333,1;0,0;120,95;0,22;0,0;0,0;0,0;222,99;0,0
2030-01-12 06:00:00;231,28;0,0;378,16;0,0;120,95;0,22;0,0;0,0;0,0;268,06;0,0
2030-01-12 07:00:00;231,28;0,0;402,14;0,0;120,95;0,22;0,0;0,0;0,0;292,03;0,0
2030-01-12 08:00:00;231,28;0,0;411,36;0,0;120,95;0,22;0,0;0,0;0,0;301,25;0,0
2030-01-12 09:00:00;231,28;0,0;408,06;0,0;120,95;0,22;0,0;0,0;0,0;297,96;0,0
2030-01-12 10:00:00;231,28;0,0;402,62;0,0;120,95;0,22;0,0;0,0;0,0;292,51;0,0
2030-01-12 11:00:00;231,28;0,0;392,86;0,0;120,95;0,22;0,0;0,0;0,0;282,76;0,0
2030-01-12 12:00:00;231,28;0,0;381,24;0,0;120,95;0,22;0,0;0,0;0,0;271,13;0,0
2030-01-12 13:00:00;231,28;0,0;367,26;0,0;120,95;0,22;0,0;0,0;0,0;257,15;0,0
2030-01-12 14:00:00;231,28;0,0;364,83;0,0;120,95;0,22;0,0;0,0;0,0;254,72;0,0
2030-01-12 15:00:00;231,28;0,0;357,11;0,0;120,95;0,22;0,0;0,0;0,0;247,0;0,0
2030-01-12 16:00:00;231,28;0,0;348,76;0,0;120,95;0,22;0,0;0,0;0,0;238,66;0,0
2030-01-12 17:00:00;231,28;0,0;340,9;0,0;120,95;0,22;0,0;0,0;0,0;230,79;0,0
2030-01-12 18:00:00;231,28;0,0;332,61;0,0;120,95;0,22;0,0;0,0;0,0;222,51;0,0
2030-01-12 19:00:00;231,28;0,0;318,82;0,0;120,95;0,22;0,0;0,0;0,0;208,71;0,0
2030-01-12 20:00:00;231,28;0,0;305,59;0,0;120,95;0,22;0,0;0,0;0,0;195,49;0,0
2030-01-12 21:00:00;231,28;0,0;302,55;0,0;120,95;0,22;0,0;0,0;0,0;192,45;0,0
2030-01-12 22:00:00;231,28;0,0;290,01;0,0;120,95;0,22;0,0;0,0;0,0;179,91;0,0
2030-01-12 23:00:00;231,28;0,0;289,81;0,0;120,95;0,22;0,0;0,0;0,0;179,71;0,0
2030-01-13 00:00:00;231,28;0,0;287,93;0,0;120,95;0,22;0,0;0,0;0,0;177,82;0,0
2030-01-13 01:00:00;231,28;0,0;286,02;0,0;120,95;0,22;0,0;0,0;0,0;175,91;0,0
2030-01-13 02:00:00;231,28;0,0;288,94;0,0;120,95;0,22;0,0;0,0;0,0;178,84;0,0
2030-01-13 03:00:00;231,28;0,0;293,13;0,0;120,95;0,22;0,0;0,0;0,0;183,02;0,0
2030-01-13 04:00:00;231,28;0,0;308,31;0,0;120,95;0,22;0,0;0,0;0,0;198,2;0,0
2030-01-13 05:00:00;231,28;0,0;332,58;0,0;120,95;0,22;0,0;0,0;0,0;222,48;0,0
2030-01-13 06:00:00;231,28;0,0;373,26;0,0;120,95;0,22;0,0;0,0;0,0;263,16;0,0
2030-01-13 07:00:00;231,28;0,0;393,56;0,0;120,95;0,22;0,0;0,0;0,0;283,45;0,0
2030-01-13 08:00:00;231,28;0,0;399,97;0,0;120,95;0,22;0,0;0,0;0,0;289,87;0,0
2030-01-13 09:00:00;231,28;0,0;381,74;0,0;120,95;0,22;0,0;0,0;0,0;271,64;0,0
2030-01-13 10:00:00;231,28;0,0;360,35;0,0;120,95;0,22;0,0;0,0;0,0;250,24;0,0
2030-01-13 11:00:00;231,28;0,0;335,76;0,0;120,95;0,22;0,0;0,0;0,0;225,66;0,0
2030-01-13 12:00:00;231,28;0,0;312,24;0,0;120,95;0,22;0,0;0,0;0,0;202,13;0,0
2030-01-13 13:00:00;231,28;0,0;300,46;0,0;120,95;0,22;0,0;0,0;0,0;190,36;0,0
2030-01-13 14:00:00;231,28;0,0;294,92;0,0;120,95;0,22;0,0;0,0;0,0;184,81;0,0
2030-01-13 15:00:00;231,28;0,0;277,34;0,0;120,95;0,22;0,0;0,0;0,0;167,23;0,0
2030-01-13 16:00:00;231,28;0,0;273,93;0,0;120,95;0,22;0,0;0,0;0,0;163,82;0,0
2030-01-13 17:00:00;231,28;0,0;268,46;0,0;120,95;0,22;0,0;0,0;0,0;158,35;0,0
2030-01-13 18:00:00;231,28;0,0;261,62;0,0;120,95;0,22;0,0;0,0;0,0;151,51;0,0
2030-01-13 19:00:00;231,28;0,0;249,57;0,0;120,95;0,22;0,0;0,0;0,0;139,46;0,0
2030-01-13 20:00:00;231,28;0,0;238,95;0,0;120,95;0,22;0,0;0,0;0,0;128,84;0,0
2030-01-13 21:00:00;231,28;0,0;238,43;0,0;120,95;0,22;0,0;0,0;0,0;128,32;0,0
2030-01-13 22:00:00;231,28;0,0;228,7;0,0;120,95;0,22;0,0;0,0;0,0;118,59;0,0
2030-01-13 23:00:00;231,28;0,0;230,68;0,0;120,95;0,22;0,0;0,0;0,0;120,57;0,0
2030-01-14 00:00:00;231,28;0,0;227,95;0,0;120,95;0,22;0,0;0,0;0,0;117,84;0,0
2030-01-14 01:00:00;231,28;0,0;234,85;0,0;120,95;0,22;0,0;0,0;0,0;124,75;0,0
2030-01-14 02:00:00;231,28;0,0;246,36;0,0;120,95;0,22;0,0;0,0;0,0;136,26;0,0
2030-01-14 03:00:00;231,28;0,0;257,62;0,0;120,95;0,22;0,0;0,0;0,0;147,51;0,0
2030-01-14 04:00:00;231,28;0,0;279,85;0,0;120,95;0,22;0,0;0,0;0,0;169,74;0,0
2030-01-14 05:00:00;231,28;0,0;314,56;0,0;120,95;0,22;0,0;0,0;0,0;204,45;0,0
2030-01-14 06:00:00;231,28;0,0;364,15;0,0;120,95;0,22;0,0;0,0;0,0;254,04;0,0
2030-01-14 07:00:00;231,28;0,0;394,56;0,0;120,95;0,22;0,0;0,0;0,0;284,45;0,0
2030-01-14 08:00:00;231,28;0,0;402,08;0,0;120,95;0,22;0,0;0,0;0,0;291,97;0,0
2030-01-14 09:00:00;231,28;0,0;390,43;0,0;120,95;0,22;0,0;0,0;0,0;280,32;0,0
2030-01-14 10:00:00;231,28;0,0;368,56;0,0;120,95;0,22;0,0;0,0;0,0;258,45;0,0
2030-01-14 11:00:00;231,28;0,0;344,55;0,0;120,95;0,22;0,0;0,0;0,0;234,45;0,0
2030-01-14 12:00:00;231,28;0,0;321,53;0,0;120,95;0,22;0,0;0,0;0,0;211,42;0,0
2030-01-14 13:00:00;231,28;0,0;306,24;0,0;120,95;0,22;0,0;0,0;0,0;196,13;0,0
2030-01-14 14:00:00;231,28;0,0;308,63;0,0;120,95;0,22;0,0;0,0;0,0;198,52;0,0
2030-01-14 15:00:00;231,28;0,0;302,17;0,0;120,95;0,22;0,0;0,0;0,0;192,07;0,0
2030-01-14 16:00:00;231,28;0,0;300,08;0,0;120,95;0,22;0,0;0,0;0,0;189,98;0,0
2030-01-14 17:00:00;231,28;0,0;291,53;0,0;120,95;0,22;0,0;0,0;0,0;181,42;0,0
2030-01-14 18:00:00;231,28;0,0;279,37;0,0;120,95;0,22;0,0;0,0;0,0;169,26;0,0
2030-01-14 19:00:00;231,28;0,0;264,61;0,0;120,95;0,22;0,0;0,0;0,0;154,5;0,0
2030-01-14 20:00:00;231,28;0,0;252,37;0,0;120,95;0,22;0,0;0,0;0,0;142,26;0,0
2030-01-14 21:00:00;231,28;0,0;245,98;0,0;120,95;0,22;0,0;0,0;0,0;135,87;0,0
2030-01-14 22:00:00;231,28;0,0;238,89;0,0;120,95;0,22;0,0;0,0;0,0;128,78;0,0
2030-01-14 23:00:00;231,28;0,0;242,02;0,0;120,95;0,22;0,0;0,0;0,0;131,92;0,0
2030-01-15 00:00:00;231,28;0,0;205,94;0,0;120,95;0,22;0,0;0,0;0,0;95,84;0,0
2030-01-15 01:00:00;231,28;0,0;203,8;0,0;120,95;0,22;0,0;0,0;0,0;93,69;0,0
2030-01-15 02:00:00;231,28;0,0;202,7;0,0;120,95;0,22;0,0;0,0;0,0;92,6;0,0
2030-01-15 03:00:00;231,28;0,0;198,51;0,0;120,95;0,22;0,0;0,0;0,0;88,4;0,0
2030-01-15 04:00:00;231,28;0,0;200,83;0,0;120,95;0,22;0,0;0,0;0,0;90,73;0,0
2030-01-15 05:00:00;231,28;0,0;198,36;0,0;120,95;0,22;0,0;0,0;0,0;88,26;0,0
2030-01-15 06:00:00;231,28;0,0;224,85;0,0;120,95;0,22;0,0;0,0;0,0;114,74;0,0
2030-01-15 07:00:00;231,28;0,0;241,5;0,0;120,95;0,22;0,0;0,0;0,0;131,39;0,0
2030-01-15 08:00:00;231,28;0,0;239,56;0,0;120,95;0,22;0,0;0,0;0,0;129,45;0,0
2030-01-15 09:00:00;231,28;0,0;233,85;0,0;120,95;0,22;0,0;0,0;0,0;123,74;0,0
2030-01-15 10:00:00;231,28;0,0;228,71;0,0;120,95;0,22;0,0;0,0;0,0;118,61;0,0
2030-01-15 11:00:00;231,28;0,0;214,31;0,0;120,95;0,22;0,0;0,0;0,0;104,21;0,0
2030-01-15 12:00:00;231,28;0,0;196,51;0,0;120,95;0,22;0,0;0,0;0,0;86,4;0,0
2030-01-15 13:00:00;231,28;0,0;197,25;0,0;120,95;0,22;0,0;0,0;0,0;87,14;0,0
2030-01-15 14:00:00;231,28;0,0;190,36;0,0;120,95;0,22;0,0;0,0;0,0;80,26;0,0
2030-01-15 15:00:00;231,28;0,0;172,77;0,0;120,95;0,22;0,0;0,0;0,0;62,66;0,0
2030-01-15 16:00:00;231,28;0,0;160,94;0,0;120,95;0,22;0,0;0,0;0,0;50,84;0,0
2030-01-15 17:00:00;231,28;0,0;150,14;0,0;120,95;0,22;0,0;0,0;0,0;40,03;0,0
2030-01-15 18:00:00;231,28;0,0;138,43;0,0;120,95;0,22;0,0;0,0;0,0;28,32;0,0
2030-01-15 19:00:00;231,28;0,0;135,72;0,0;120,95;0,22;0,0;0,0;0,0;25,62;0,0
2030-01-15 20:00:00;231,28;0,0;137,59;0,0;120,95;0,22;0,0;0,0;0,0;27,48;0,0
2030-01-15 21:00:00;231,28;0,0;137,25;0,0;120,95;0,22;0,0;0,0;0,0;27,15;0,0
2030-01-15 22:00:00;231,28;0,0;129,47;0,0;120,95;0,22;0,0;0,0;0,0;19,36;0,0
2030-01-15 23:00:00;231,28;0,0;136,29;0,0;120,95;0,22;0,0;0,0;0,0;26,19;0,0
2030-01-16 00:00:00;231,28;0,0;149,26;0,0;120,95;0,22;0,0;0,0;0,0;39,15;0,0
2030-01-16 01:00:00;231,28;0,0;159,89;0,0;120,95;0,22;0,0;0,0;0,0;49,78;0,0
2030-01-16 02:00:00;231,28;0,0;170,71;0,0;120,95;0,22;0,0;0,0;0,0;60,61;0,0
2030-01-16 03:00:00;231,28;0,0;186,7;0,0;120,95;0,22;0,0;0,0;0,0;76,6;0,0
2030-01-16 04:00:00;231,28;0,0;201,3;0,0;120,95;0,22;0,0;0,0;0,0;91,19;0,0
2030-01-16 05:00:00;231,28;0,0;219,08;0,0;120,95;0,22;0,0;0,0;0,0;108,98;0,0
2030-01-16 06:00:00;231,28;0,0;212,65;0,0;120,95;0,22;0,0;0,0;0,0;102,54;0,0
2030-01-16 07:00:00;231,28;0,0;223,73;0,0;120,95;0,22;0,0;0,0;0,0;113,62;0,0
2030-01-16 08:00:00;231,28;0,0;231,01;0,0;120,95;0,22;0,0;0,0;0,0;120,9;0,0
2030-01-16 09:00:00;231,28;0,0;230,43;0,0;120,95;0,22;0,0;0,0;0,0;120,32;0,0
2030-01-16 10:00:00;231,28;0,0;229,3;0,0;120,95;0,22;0,0;0,0;0,0;119,19;0,0
2030-01-16 11:00:00;231,28;0,0;226,11;0,0;120,95;0,22;0,0;0,0;0,0;116,0;0,0
2030-01-16 12:00:00;231,28;0,0;222,66;0,0;120,95;0,22;0,0;0,0;0,0;112,55;0,0
2030-01-16 13:00:00;231,28;0,0;207,57;0,0;120,95;0,22;0,0;0,0;0,0;97,46;0,0
2030-01-16 14:00:00;231,28;0,0;206,82;0,0;120,95;0,22;0,0;0,0;0,0;96,71;0,0
2030-01-16 15:00:00;231,28;0,0;207,86;0,0;120,95;0,22;0,0;0,0;0,0;97,75;0,0
2030-01-16 16:00:00;231,28;0,0;209,58;0,0;120,95;0,22;0,0;0,0;0,0;99,48;0,0
2030-01-16 17:00:00;231,28;0,0;217,1;0,0;120,95;0,22;0,0;0,0;0,0;106,99;0,0
2030-01-16 18:00:00;231,28;0,0;222,16;0,0;120,95;0,22;0,0;0,0;0,0;112,05;0,0
2030-01-16 19:00:00;231,28;0,0;229,65;0,0;120,95;0,22;0,0;0,0;0,0;119,54;0,0
2030-01-16 20:00:00;231,28;0,0;230,12;0,0;120,95;0,22;0,0;0,0;0,0;120,02;0,0
2030-01-16 21:00:00;231,28;0,0;243,03;0,0;120,95;0,22;0,0;0,0;0,0;132,92;0,0
2030-01-16 22:00:00;231,28;0,0;241,22;0,0;120,95;0,22;0,0;0,0;0,0;131,12;0,0
2030-01-16 23:00:00;231,28;0,0;254,01;0,0;120,95;0,22;0,0;0,0;0,0;143,9;0,0
2030-01-17 00:00:00;231,28;0,0;265,04;0,0;120,95;0,22;0,0;0,0;0,0;154,93;0,0
2030-01-17 01:00:00;231,28;0,0;263,32;0,0;120,95;0,22;0,0;0,0;0,0;153,21;0,0
2030-01-17 02:00:00;231,28;0,0;264,61;0,0;120,95;0,22;0,0;0,0;0,0;154,51;0,0
2030-01-17 03:00:00;231,28;0,0;267,05;0,0;120,95;0,22;0,0;0,0;0,0;156,94;0,0
2030-01-17 04:00:00;231,28;0,0;283,94;0,0;120,95;0,22;0,0;0,0;0,0;173,84;0,0
2030-01-17 05:00:00;231,28;0,0;305,39;0,0;120,95;0,22;0,0;0,0;0,0;195,29;0,0
2030-01-17 06:00:00;231,28;0,0;341,99;0,0;120,95;0,22;0,0;0,0;0,0;231,88;0,0
2030-01-17 07:00:00;231,28;0,0;361,12;0,0;120,95;0,22;0,0;0,0;0,0;251,01;0,0
2030-01-17 08:00:00;231,28;0,0;367,17;0,0;120,95;0,22;0,0;0,0;0,0;257,06;0,0
2030-01-17 09:00:00;231,28;0,0;362,33;0,0;120,95;0,22;0,0;0,0;0,0;252,22;0,0
2030-01-17 10:00:00;231,28;0,0;350,1;0,0;120,95;0,22;0,0;0,0;0,0;239,99;0,0
2030-01-17 11:00:00;231,28;0,0;330,64;0,0;120,95;0,22;0,0;0,0;0,0;220,53;0,0
2030-01-17 12:00:00;231,28;0,0;314,79;0,0;120,95;0,22;0,0;0,0;0,0;204,69;0,0
2030-01-17 13:00:00;231,28;0,0;306,74;0,0;120,95;0,22;0,0;0,0;0,0;196,63;0,0
2030-01-17 14:00:00;231,28;0,0;306,33;0,0;120,95;0,22;0,0;0,0;0,0;196,22;0,0
2030-01-17 15:00:00;231,28;0,0;300,22;0,0;120,95;0,22;0,0;0,0;0,0;190,12;0,0
2030-01-17 16:00:00;231,28;0,0;292,66;0,0;120,95;0,22;0,0;0,0;0,0;182,55;0,0
2030-01-17 17:00:00;231,28;0,0;282,36;0,0;120,95;0,22;0,0;0,0;0,0;172,26;0,0
2030-01-17 18:00:00;231,28;0,0;271,76;0,0;120,95;0,22;0,0;0,0;0,0;161,65;0,0
2030-01-17 19:00:00;231,28;0,0;258,63;0,0;120,95;0,22;0,0;0,0;0,0;148,52;0,0
2030-01-17 20:00:00;231,28;0,0;248,23;0,0;120,95;0,22;0,0;0,0;0,0;138,12;0,0
2030-01-17 21:00:00;231,28;0,0;241,0;0,0;120,95;0,22;0,0;0,0;0,0;130,89;0,0
2030-01-17 22:00:00;231,28;0,0;233,92;0,0;120,95;0,22;0,0;0,0;0,0;123,81;0,0
2030-01-17 23:00:00;231,28;0,0;236,86;0,0;120,95;0,22;0,0;0,0;0,0;126,76;0,0
2030-01-18 00:00:00;231,28;0,0;238,63;0,0;120,95;0,22;0,0;0,0;0,0;128,53;0,0
2030-01-18 01:00:00;231,28;0,0;248,79;0,0;120,95;0,22;0,0;0,0;0,0;138,68;0,0
2030-01-18 02:00:00;231,28;0,0;264,56;0,0;120,95;0,22;0,0;0,0;0,0;154,45;0,0
2030-01-18 03:00:00;231,28;0,0;276,02;0,0;120,95;0,22;0,0;0,0;0,0;165,91;0,0
2030-01-18 04:00:00;231,28;0,0;301,78;0,0;120,95;0,22;0,0;0,0;0,0;191,67;0,0
2030-01-18 05:00:00;231,28;0,0;333,16;0,0;120,95;0,22;0,0;0,0;0,0;223,05;0,0
2030-01-18 06:00:00;231,28;0,0;375,41;0,0;120,95;0,22;0,0;0,0;0,0;265,31;0,0
2030-01-18 07:00:00;231,28;0,0;401,13;0,0;120,95;0,22;0,0;0,0;0,0;291,03;0,0
2030-01-18 08:00:00;231,28;0,0;412,89;0,0;120,95;0,22;0,0;0,0;0,0;302,78;0,0
2030-01-18 09:00:00;231,28;0,0;419,91;0,0;120,95;0,22;0,0;0,0;0,0;309,81;0,0
2030-01-18 10:00:00;231,28;0,0;420,64;0,0;120,95;0,22;0,0;0,0;0,0;310,54;0,0
2030-01-18 11:00:00;231,28;0,0;415,83;0,0;120,95;0,22;0,0;0,0;0,0;305,73;0,0
2030-01-18 12:00:00;231,28;0,0;411,85;0,0;120,95;0,22;0,0;0,0;0,0;301,74;0,0
2030-01-18 13:00:00;231,28;0,0;412,83;0,0;120,95;0,22;0,0;0,0;0,0;302,73;0,0
2030-01-18 14:00:00;231,28;0,0;415,85;0,0;120,95;0,22;0,0;0,0;0,0;305,74;0,0
2030-01-18 15:00:00;231,28;0,0;410,16;0,0;120,95;0,22;0,0;0,0;0,0;300,06;0,0
2030-01-18 16:00:00;231,28;0,0;401,5;0,0;120,95;0,22;0,0;0,0;0,0;291,39;0,0
2030-01-18 17:00:00;231,28;0,0;394,07;0,0;120,95;0,22;0,0;0,0;0,0;283,96;0,0
2030-01-18 18:00:00;231,28;0,0;387,12;0,0;120,95;0,22;0,0;0,0;0,0;277,01;0,0
2030-01-18 19:00:00;231,28;0,0;377,18;0,0;120,95;0,22;0,0;0,0;0,0;267,07;0,0
2030-01-18 20:00:00;231,28;0,0;371,15;0,0;120,95;0,22;0,0;0,0;0,0;261,04;0,0
2030-01-18 21:00:00;231,28;0,0;366,82;0,0;120,95;0,22;0,0;0,0;0,0;256,71;0,0
2030-01-18 22:00:00;231,28;0,0;362,23;0,0;120,95;0,22;0,0;0,0;0,0;252,12;0,0
2030-01-18 23:00:00;231,28;0,0;367,37;0,0;120,95;0,22;0,0;0,0;0,0;257,26;0,0
2030-01-19 00:00:00;231,28;0,0;359,56;0,0;120,95;0,22;0,0;0,0;0,0;249,45;0,0
2030-01-19 01:00:00;231,28;0,0;356,6;0,0;120,95;0,22;0,0;0,0;0,0;246,5;0,0
2030-01-19 02:00:00;231,28;0,0;357,31;0,0;120,95;0,22;0,0;0,0;0,0;247,21;0,0
2030-01-19 03:00:00;231,28;0,0;358,86;0,0;120,95;0,22;0,0;0,0;0,0;248,76;0,0
2030-01-19 04:00:00;231,28;0,0;373,13;0,0;120,95;0,22;0,0;0,0;0,0;263,03;0,0
2030-01-19 05:00:00;231,28;0,0;392,45;0,0;120,95;0,22;0,0;0,0;0,0;282,34;0,0
2030-01-19 06:00:00;231,28;0,0;422,61;0,0;120,95;0,22;0,0;0,0;0,0;312,5;0,0
2030-01-19 07:00:00;231,28;0,0;437,45;0,0;120,95;0,22;0,0;0,0;0,0;327,35;0,0
2030-01-19 08:00:00;231,28;0,0;438,46;0,0;120,95;0,22;0,0;0,0;0,0;328,35;0,0
2030-01-19 09:00:00;231,28;0,0;417,24;0,0;120,95;0,22;0,0;0,0;0,0;307,14;0,0
2030-01-19 10:00:00;231,28;0,0;393,97;0,0;120,95;0,22;0,0;0,0;0,0;283,86;0,0
2030-01-19 11:00:00;231,28;0,0;374,68;0,0;120,95;0,22;0,0;0,0;0,0;264,57;0,0
2030-01-19 12:00:00;231,28;0,0;358,4;0,0;120,95;0,22;0,0;0,0;0,0;248,3;0,0
2030-01-19 13:00:00;231,28;0,0;345,31;0,0;120,95;0,22;0,0;0,0;0,0;235,2;0,0
2030-01-19 14:00:00;231,28;0,0;340,0;0,0;120,95;0,22;0,0;0,0;0,0;229,89;0,0
2030-01-19 15:00:00;231,28;0,0;333,01;0,0;120,95;0,22;0,0;0,0;0,0;222,9;0,0
2030-01-19 16:00:00;231,28;0,0;336,22;0,0;120,95;0,22;0,0;0,0;0,0;226,12;0,0
2030-01-19 17:00:00;231,28;0,0;328,93;0,0;120,95;0,22;0,0;0,0;0,0;218,82;0,0
2030-01-19 18:00:00;231,28;0,0;317,73;0,0;120,95;0,22;0,0;0,0;0,0;207,62;0,0
2030-01-19 19:00:00;231,28;0,0;308,93;0,0;120,95;0,22;0,0;0,0;0,0;198,83;0,0
2030-01-19 20:00:00;231,28;0,0;300,34;0,0;120,95;0,22;0,0;0,0;0,0;190,23;0,0
2030-01-19 21:00:00;231,28;0,0;293,53;0,0;120,95;0,22;0,0;0,0;0,0;183,42;0,0
2030-01-19 22:00:00;231,28;0,0;284,12;0,0;120,95;0,22;0,0;0,0;0,0;174,02;0,0
2030-01-19 23:00:00;231,28;0,0;286,46;0,0;120,95;0,22;0,0;0,0;0,0;176,36;0,0
2030-01-20 00:00:00;231,28;0,0;285,61;0,0;120,95;0,22;0,0;0,0;0,0;175,51;0,0
2030-01-20 01:00:00;231,28;0,0;288,39;0,0;120,95;0,22;0,0;0,0;0,0;178,28;0,0
2030-01-20 02:00:00;231,28;0,0;296,79;0,0;120,95;0,22;0,0;0,0;0,0;186,69;0,0
2030-01-20 03:00:00;231,28;0,0;303,12;0,0;120,95;0,22;0,0;0,0;0,0;193,01;0,0
