;('Battery_n', 'Electricity_n');('Biogas_n', 'Electricity_n');('Biomasse_elec_n', 'Electricity_n');('Electricity_n', 'Battery_n');('Electricity_n', 'Electric boiler_n');('Electricity_n', 'Electricity_demand_total_n');('Electricity_n', 'Electrolysis_n');('Electricity_n', 'Export_Electricity_n');('Electricity_n', 'HS<->North');('Electricity_n', 'Heatpump_air_n');('Electricity_n', 'Heatpump_water_n');('Electricity_n', 'North<->Middel');('Electricity_n', 'Pumped_hydro_storage_n');('Electricity_n', 'excess_b_el_n');('Fuelcell_n', 'Electricity_n');('GuD_n', 'Electricity_n');('HS<->North', 'Electricity_n');('Hydro power plant_n', 'Electricity_n');('North<->Middel', 'Electricity_n');('PV_open_n', 'Electricity_n');('PV_rooftop_n', 'Electricity_n');('Pumped_hydro_storage_n', 'Electricity_n');('Wind_n', 'Electricity_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-10-23 05:00:00;0,0;0,0;0,0;0,0;0,0;152,18;192,86;593,68;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1208,13
2030-10-23 06:00:00;0,0;0,0;0,0;0,0;0,0;165,47;192,86;556,86;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1184,59
2030-10-23 07:00:00;0,0;0,0;0,0;0,0;0,0;213,13;192,86;640,0;0,0;0,0;0,0;0,0;180,94;0,0;0,0;0,0;0,0;18,6;0,0;0,35;0,0;0,0;1207,98
2030-10-23 08:00:00;0,0;0,0;0,0;0,0;0,0;202,56;192,86;451,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;3,75;0,0;0,0;824,13
2030-10-23 09:00:00;0,0;0,0;0,0;0,0;0,0;185,45;192,86;0,0;32,21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;4,55;0,0;0,0;387,38
2030-10-23 10:00:00;0,0;0,0;0,0;0,0;0,0;182,15;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;30,59;0,0;6,92;71,62
2030-10-23 11:00:00;0,0;0,0;0,0;0,0;0,0;184,07;28,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;30,99;0,0;0,0;162,59
2030-10-23 12:00:00;0,0;0,0;0,0;0,0;0,0;182,93;192,86;0,0;75,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;32,27;0,0;0,0;400,5
2030-10-23 13:00:00;0,0;0,0;0,0;0,0;0,0;177,39;100,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;36,86;0,0;0,0;222,92
2030-10-23 14:00:00;0,0;0,0;0,0;0,0;0,0;184,25;10,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;12,17;0,0;0,0;163,73
2030-10-23 15:00:00;0,0;0,0;0,0;0,0;0,0;188,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;23,92;0,0;25,33;66,61
2030-10-23 16:00:00;0,0;0,0;0,0;0,0;0,0;188,9;69,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;5,7;0,0;0,0;233,92
2030-10-23 17:00:00;0,0;0,0;0,0;0,0;0,0;185,6;34,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;201,39
2030-10-23 18:00:00;0,0;0,0;0,0;0,0;0,0;197,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,42;0,0;18,6;0,0;0,0;0,0;0,0;152,43
2030-10-23 19:00:00;0,0;0,0;0,0;0,0;0,0;234,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;146,57;15,24
2030-10-23 20:00:00;0,0;0,0;0,0;0,0;0,0;256,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;182,76;1,03
2030-10-23 21:00:00;0,0;0,0;0,0;0,0;0,0;233,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;158,47;2,05
2030-10-23 22:00:00;0,0;0,0;0,0;0,0;0,0;213,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;139,39;0,83
2030-10-23 23:00:00;0,0;0,0;0,0;0,0;0,0;200,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;127,33;0,17
2030-10-24 00:00:00;0,0;0,0;0,0;0,0;0,0;179,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;46,73;0,0;18,6;0,0;0,0;0,0;113,93;0,27
2030-10-24 01:00:00;0,0;0,0;0,0;0,0;0,0;177,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,75;0,0;18,6;0,0;0,0;0,0;112,71;0,14
2030-10-24 02:00:00;0,0;0,0;0,0;0,0;0,0;179,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;42,93;0,0;18,6;0,0;0,0;0,0;111,16;6,86
2030-10-24 03:00:00;0,0;0,0;0,0;0,0;0,0;180,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;40,79;0,0;18,6;0,0;0,0;0,0;55,73;65,08
2030-10-24 04:00:00;0,0;0,0;0,0;0,0;0,0;195,14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,06;0,0;18,6;0,0;0,0;0,0;109,17;58,31
2030-10-24 05:00:00;0,0;0,0;0,0;0,0;0,0;221,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;118,0;84,53
2030-10-24 06:00:00;0,0;0,0;0,0;0,0;0,0;263,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;126,75;118,22
2030-10-24 07:00:00;0,0;0,0;0,0;0,0;0,0;328,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;125,21;184,73
2030-10-24 08:00:00;0,0;0,0;0,0;0,0;0,0;356,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;4,92;0,0;37,38;295,46
2030-10-24 09:00:00;0,0;0,0;0,0;0,0;0,0;351,23;0,0;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;3,74;0,0;146,4;822,49
2030-10-24 10:00:00;0,0;0,0;0,0;0,0;0,0;346,73;9,34;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;15,69;0,0;0,0;961,78
2030-10-24 11:00:00;0,0;0,0;0,0;0,0;0,0;349,09;190,78;640,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;24,65;0,0;0,0;1136,62
2030-10-24 12:00:00;0,0;0,0;0,0;0,0;0,0;340,85;192,86;640,0;0,0;0,0;0,0;92,67;0,0;0,0;0,0;0,0;0,0;18,6;0,0;40,03;0,0;0,0;1207,75
2030-10-24 13:00:00;0,0;0,0;0,0;0,0;0,0;323,53;192,86;640,0;0,0;0,0;0,0;0,0;108,07;0,0;0,0;0,0;0,0;18,6;0,0;35,86;0,0;0,0;1210,0
2030-10-24 14:00:00;0,0;0,0;0,0;0,0;0,0;324,97;192,86;640,0;0,0;0,0;0,0;0,0;103,81;0,0;0,0;0,0;0,0;18,6;0,0;33,04;0,0;0,0;1210,0
2030-10-24 15:00:00;0,0;0,0;0,0;0,0;0,0;325,47;192,86;640,0;0,0;0,0;0,0;0,0;86,5;0,0;0,0;0,0;0,0;18,6;0,0;16,24;0,0;0,0;1210,0
2030-10-24 16:00:00;0,0;0,0;0,0;0,0;0,0;325,66;192,86;640,0;46,95;0,0;0,0;25,82;0,0;0,0;0,0;0,0;0,0;18,6;0,0;2,7;0,0;0,0;1210,0
2030-10-24 17:00:00;0,0;0,0;0,0;0,0;0,0;307,3;192,86;640,0;0,0;0,0;0,0;88,44;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1210,0
2030-10-24 18:00:00;0,0;0,0;0,0;0,0;0,0;300,0;192,86;640,0;0,0;0,0;0,0;0,0;88,53;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1202,8
2030-10-24 19:00:00;0,0;0,0;0,0;0,0;0,0;301,65;192,86;640,0;0,0;0,0;0,0;0,0;86,55;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1202,46
2030-10-24 20:00:00;0,0;0,0;0,0;0,0;0,0;304,16;192,86;526,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1004,6
2030-10-24 21:00:00;0,0;0,0;0,0;0,0;0,0;275,94;192,86;495,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;946,1
2030-10-24 22:00:00;0,0;0,0;0,0;0,0;0,0;249,5;192,86;530,35;0,0;0,0;0,0;0,0;106,7;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1060,81
2030-10-24 23:00:00;0,0;0,0;0,0;0,0;0,0;233,93;192,86;508,88;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1205,08
2030-10-25 00:00:00;0,0;0,0;0,0;0,0;0,0;184,71;192,86;561,82;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1208,79
2030-10-25 01:00:00;0,0;0,0;0,0;0,0;0,0;182,62;192,86;558,41;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1203,29
2030-10-25 02:00:00;0,0;0,0;0,0;0,0;0,0;185,38;192,86;238,47;173,91;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1060,02
2030-10-25 03:00:00;0,0;0,0;0,0;0,0;0,0;186,91;192,86;514,19;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;1163,36
2030-10-25 04:00:00;0,0;0,0;0,0;0,0;0,0;201,78;192,86;0,0;0,0;0,0;0,0;0,0;283,84;0,0;0,0;0,0;0,0;18,6;0,0;0,0;0,0;0,0;659,88
2030-10-25 05:00:00;0,0;0,0;0,0;0,0;0,0;227,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,74;0,0;18,6;0,0;0,0;0,0;0,0;187,32
2030-10-25 06:00:00;0,0;0,0;0,0;0,0;0,0;273,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;97,78;18,6;0,0;0,0;0,0;0,0;102,58
2030-10-25 07:00:00;0,0;0,0;0,0;0,0;0,0;338,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;116,07;149,56
2030-10-25 08:00:00;0,0;0,0;0,0;0,0;0,0;361,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;2,05;0,0;240,4;45,9
2030-10-25 09:00:00;0,0;0,0;0,0;0,0;0,0;356,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;263,33;18,6;0,0;2,98;0,0;0,0;16,96
2030-10-25 10:00:00;0,0;0,0;0,0;0,0;0,0;352,46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;260,71;18,6;0,0;5,24;0,0;0,0;13,48
2030-10-25 11:00:00;0,0;0,0;0,0;0,0;0,0;355,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;242,52;18,6;0,0;5,52;0,0;0,0;34,86
2030-10-25 12:00:00;0,0;0,0;0,0;0,0;0,0;344,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;207,07;18,6;0,0;6,33;0,0;0,0;58,15
2030-10-25 13:00:00;0,0;0,0;0,0;0,0;0,0;327,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;191,16;18,6;0,0;40,92;0,0;0,0;22,82
2030-10-25 14:00:00;0,0;0,0;0,0;0,0;0,0;327,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;182,64;18,6;0,0;35,24;0,0;0,0;37,07
2030-10-25 15:00:00;0,0;0,0;0,0;0,0;0,0;330,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;19,93;0,0;156,64;81,39
2030-10-25 16:00:00;0,0;0,0;0,0;0,0;0,0;330,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;3,08;0,0;111,6;143,08
2030-10-25 17:00:00;0,0;0,0;0,0;0,0;0,0;312,82;0,0;0,0;0,0;0,0;0,0;0,0;221,15;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;0,0;460,94
2030-10-25 18:00:00;0,0;0,0;0,0;0,0;0,0;305,75;0,0;63,55;0,0;0,0;0,0;0,0;288,0;0,0;0,0;23,33;0,0;18,6;0,0;0,0;0,0;0,0;615,36
2030-10-25 19:00:00;0,0;0,0;0,0;0,0;0,0;310,11;0,0;0,0;1,24;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;0,0;238,33
2030-10-25 20:00:00;0,0;0,0;0,0;0,0;0,0;315,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;91,38;151,19
2030-10-25 21:00:00;0,0;0,0;0,0;0,0;0,0;281,72;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;54,38;18,6;0,0;0,0;0,0;31,47;122,84
2030-10-25 22:00:00;0,0;0,0;0,0;0,0;0,0;256,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;41,49;18,6;0,0;0,0;0,0;0,0;141,68
2030-10-25 23:00:00;0,0;0,0;0,0;0,0;0,0;239,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;52,56;18,6;0,0;0,0;0,0;0,0;114,4
2030-10-26 00:00:00;0,0;0,0;0,0;0,0;0,0;210,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;34,71;18,6;0,0;0,0;0,0;0,0;102,97
2030-10-26 01:00:00;0,0;0,0;0,0;0,0;0,0;189,44;0,0;0,0;0,0;0,0;0,0;0,0;68,03;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;0,0;184,43
2030-10-26 02:00:00;0,0;0,0;0,0;0,0;0,0;192,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;44,83;18,6;0,0;0,0;0,0;0,0;74,34
2030-10-26 03:00:00;0,0;0,0;0,0;0,0;0,0;193,58;0,0;0,0;0,0;0,0;0,0;0,0;12,09;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;0,0;132,64
2030-10-26 04:00:00;0,0;0,0;0,0;0,0;0,0;208,87;0,0;0,0;0,0;0,0;0,0;0,0;221,13;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;0,0;356,97
2030-10-26 05:00:00;0,0;0,0;0,0;0,0;0,0;231,34;0,0;0,0;0,0;0,0;0,0;0,0;124,05;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;0,0;282,36
2030-10-26 06:00:00;0,0;0,0;0,0;0,0;0,0;261,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;59,78;18,6;0,0;0,0;0,0;0,0;128,73
2030-10-26 07:00:00;0,0;0,0;0,0;0,0;0,0;300,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;149,8;18,6;0,0;0,0;0,0;0,0;77,45
2030-10-26 08:00:00;0,0;0,0;0,0;0,0;0,0;338,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;195,47;18,6;0,0;0,15;0,0;42,93;27,17
2030-10-26 09:00:00;0,0;0,0;0,0;0,0;0,0;369,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;231,61;18,6;0,0;0,76;0,0;0,0;63,65
2030-10-26 10:00:00;0,0;0,0;0,0;0,0;0,0;379,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;216,25;18,6;0,0;1,81;0,0;0,0;87,95
2030-10-26 11:00:00;0,0;0,0;0,0;0,0;0,0;372,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;77,52;18,6;0,0;2,63;0,0;0,0;219,46
2030-10-26 12:00:00;0,0;0,0;0,0;0,0;0,0;351,56;0,0;0,0;0,0;0,0;0,0;0,0;10,26;0,0;0,0;54,43;0,0;18,6;0,0;2,83;0,0;0,0;285,96
2030-10-26 13:00:00;0,0;0,0;0,0;0,0;0,0;335,75;0,0;0,0;0,0;0,0;0,0;0,0;43,4;0,0;0,0;54,43;0,0;18,6;0,0;39,07;0,0;0,0;267,05
2030-10-26 14:00:00;0,0;0,0;0,0;0,0;0,0;347,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;119,51;18,6;0,0;30,39;0,0;0,0;124,27
2030-10-26 15:00:00;0,0;0,0;0,0;0,0;0,0;355,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;203,01;18,6;0,0;17,38;0,0;0,0;61,62
2030-10-26 16:00:00;0,0;0,0;0,0;0,0;0,0;349,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;1,22;0,0;193,39;81,62
2030-10-26 17:00:00;0,0;0,0;0,0;0,0;0,0;321,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;152,9;96,04
2030-10-26 18:00:00;0,0;0,0;0,0;0,0;0,0;311,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;103,55;135,1
2030-10-26 19:00:00;0,0;0,0;0,0;0,0;0,0;312,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;226,37;13,18
2030-10-26 20:00:00;0,0;0,0;0,0;0,0;0,0;299,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;172,83;18,6;0,0;0,0;0,0;14,99;38,21
2030-10-26 21:00:00;0,0;0,0;0,0;0,0;0,0;267,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;167,64;18,6;0,0;0,0;0,0;0,0;26,74
2030-10-26 22:00:00;0,0;0,0;0,0;0,0;0,0;246,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;166,85;18,6;0,0;0,0;0,0;0,0;6,28
2030-10-26 23:00:00;0,0;0,0;0,0;0,0;0,0;236,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;163,32;18,6;0,0;0,0;0,0;0,0;0,56
2030-10-27 00:00:00;0,0;0,0;0,0;0,0;0,0;212,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;138,55;18,6;0,0;0,0;0,0;0,0;0,78
2030-10-27 01:00:00;0,0;0,0;0,0;0,0;0,0;188,84;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;403,22;18,6;0,0;0,0;0,0;0,0;0,59
2030-10-27 02:00:00;0,0;0,0;0,0;0,0;0,0;190,73;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;403,51;18,6;0,0;0,0;0,0;0,0;2,19
2030-10-27 03:00:00;0,0;0,0;0,0;0,0;0,0;191,04;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;386,12;18,6;0,0;0,0;0,0;0,0;19,89
2030-10-27 04:00:00;0,0;0,0;0,0;0,0;0,0;205,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;118,37;18,6;0,0;0,0;0,0;0,0;14,58
2030-10-27 05:00:00;0,0;0,0;0,0;0,0;0,0;227,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;108,04;18,6;0,0;0,0;0,0;0,0;46,32
2030-10-27 06:00:00;0,0;0,0;0,0;0,0;0,0;257,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;7,37;18,6;0,0;0,0;0,0;0,0;176,91
2030-10-27 07:00:00;0,0;0,0;0,0;0,0;0,0;296,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;134,15;18,6;0,0;0,0;0,0;0,0;89,23
2030-10-27 08:00:00;0,0;0,0;0,0;0,0;0,0;335,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;170,65;18,6;0,0;0,32;0,0;0,0;91,78
2030-10-27 09:00:00;0,0;0,0;0,0;0,0;0,0;367,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;172,25;18,6;0,0;0,81;0,0;0,0;120,95
2030-10-27 10:00:00;0,0;0,0;0,0;0,0;0,0;382,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;272,63;18,6;0,0;1,73;0,0;0,0;34,87
2030-10-27 11:00:00;0,0;0,0;0,0;0,0;0,0;378,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;293,77;18,6;0,0;2,52;0,0;0,0;8,7
2030-10-27 12:00:00;0,0;0,0;0,0;0,0;0,0;356,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;267,19;18,6;0,0;2,31;0,0;0,0;13,55
2030-10-27 13:00:00;0,0;0,0;0,0;0,0;0,0;342,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;41,44;0,0;215,07;13,13
2030-10-27 14:00:00;0,0;0,0;0,0;0,0;0,0;352,48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;33,56;0,0;242,26;3,64
2030-10-27 15:00:00;0,0;0,0;0,0;0,0;0,0;354,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;17,84;0,0;263,6;0,13
2030-10-27 16:00:00;0,0;0,0;0,0;0,0;0,0;346,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;1,09;0,0;272,75;0,06
2030-10-27 17:00:00;0,0;0,0;0,0;0,0;0,0;316,99;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;243,31;0,65
2030-10-27 18:00:00;0,0;0,0;0,0;0,0;0,0;307,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;234,23;0,4
2030-10-27 19:00:00;0,0;0,0;0,0;0,0;0,0;308,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;0,0;18,6;0,0;0,0;0,0;234,51;0,52
2030-10-27 20:00:00;0,0;0,0;0,0;0,0;0,0;295,48;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;222,3;18,6;0,0;0,0;0,0;0,0;0,15
2030-10-27 21:00:00;0,0;0,0;0,0;0,0;0,0;262,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;189,22;18,6;0,0;0,0;0,0;0,0;0,0
2030-10-27 22:00:00;0,0;0,0;0,0;0,0;0,0;241,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;168,09;18,6;0,0;0,0;0,0;0,0;0,08
2030-10-27 23:00:00;0,0;0,0;0,0;0,0;0,0;234,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;157,46;18,6;0,0;0,0;0,0;0,0;3,92
2030-10-28 00:00:00;0,0;0,0;0,0;0,0;0,0;189,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;111,75;18,6;0,0;0,0;0,0;0,0;4,41
2030-10-28 01:00:00;0,0;0,0;0,0;0,0;0,0;185,41;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;385,71;18,6;0,0;0,0;0,0;0,0;14,67
2030-10-28 02:00:00;0,0;0,0;0,0;0,0;0,0;186,95;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;382,49;18,6;0,0;0,0;0,0;0,0;19,43
2030-10-28 03:00:00;0,0;0,0;0,0;0,0;0,0;186,58;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;400,75;18,6;0,0;0,0;0,0;0,0;0,8
2030-10-28 04:00:00;0,0;0,0;0,0;0,0;0,0;200,76;0,0;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;54,43;414,34;18,6;0,0;0,0;0,0;0,0;1,4
2030-10-28 05:00:00;0,0;0,0;0,0;0,0;0,0;225,51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;152,18;18,6;0,0;0,0;0,0;0,0;0,31
2030-10-28 06:00:00;0,0;0,0;0,0;0,0;0,0;270,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;196,58;18,6;0,0;0,0;0,0;0,0;0,65
2030-10-28 07:00:00;0,0;0,0;0,0;0,0;0,0;339,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;262,17;18,6;0,0;0,0;0,0;0,0;4,53
2030-10-28 08:00:00;0,0;0,0;0,0;0,0;0,0;361,81;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;147,95;18,6;0,0;3,83;0,0;134,02;2,99
2030-10-28 09:00:00;0,0;0,0;0,0;0,0;0,0;355,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;272,48;18,6;0,0;6,86;0,0;0,0;2,94
2030-10-28 10:00:00;0,0;0,0;0,0;0,0;0,0;350,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;265,19;18,6;0,0;6,89;0,0;0,0;5,12
2030-10-28 11:00:00;0,0;0,0;0,0;0,0;0,0;350,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;238,85;18,6;0,0;17,54;0,0;0,0;21,1
2030-10-28 12:00:00;0,0;0,0;0,0;0,0;0,0;340,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;54,43;241,35;18,6;0,0;13,19;0,0;0,0;12,72
