;('Battery_e', 'Electricity_e');('Biogas_e', 'Electricity_e');('Biomasse_elec_e', 'Electricity_e');('East<->Middel', 'Electricity_e');('Electricity_e', 'Battery_e');('Electricity_e', 'East<->Middel');('Electricity_e', 'Electric boiler_e');('Electricity_e', 'Electricity_demand_total_e');('Electricity_e', 'Electrolysis_e');('Electricity_e', 'Export_Electricity_e');('Electricity_e', 'HS<->East');('Electricity_e', 'Heatpump_air_e');('Electricity_e', 'Heatpump_water_e');('Electricity_e', 'Pumped_hydro_storage_e');('Electricity_e', 'excess_b_el_e');('Fuelcell_e', 'Electricity_e');('GuD_e', 'Electricity_e');('HS<->East', 'Electricity_e');('Hydro power plant_e', 'Electricity_e');('PV_open_e', 'Electricity_e');('PV_rooftop_e', 'Electricity_e');('Pumped_hydro_storage_e', 'Electricity_e');('Wind_e', 'Electricity_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-11-06 15:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;412,39;214,22;0,0;0,0;0,0;0,0;208,28;0,0;0,0;0,0;0,0;0,0;2,09;0,0;0,0;992,11
2030-11-06 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;413,3;123,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,05;0,0;0,0;437,7
2030-11-06 17:00:00;65,53;0,0;0,0;0,0;0,0;0,0;0,0;413,76;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;249,27
2030-11-06 18:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;445,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;16,94;170,6
2030-11-06 19:00:00;68,84;0,0;0,0;0,0;0,0;0,0;0,0;525,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;358,15
2030-11-06 20:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;541,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;14,43;268,41
2030-11-06 21:00:00;0,0;0,0;0,0;0,0;50,56;0,0;0,0;493,06;167,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;612,25
2030-11-06 22:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;451,8;179,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;691,6
2030-11-06 23:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;427,87;134,1;0,0;0,0;0,0;0,0;39,22;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;661,55
2030-11-07 00:00:00;0,0;0,0;0,0;0,0;134,15;0,0;0,0;375,12;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;410,31
2030-11-07 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;376,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;170,59;0,0;0,0;0,0;0,0;107,31
2030-11-07 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;375,96;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;205,51;0,0;0,0;0,0;0,0;71,5
2030-11-07 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;376,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;145,74;0,0;0,0;0,0;0,0;131,65
2030-11-07 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;404,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;181,08;0,0;0,0;0,0;0,0;124,2
2030-11-07 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;462,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;179,36;0,0;0,0;0,0;0,0;184,56
2030-11-07 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;549,55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;258,58;0,0;0,0;0,0;0,0;192,02
2030-11-07 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;677,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;433,96;0,0;0,0;0,0;0,0;144,08
2030-11-07 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;753,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;575,92;0,0;0,0;0,0;0,0;78,63
2030-11-07 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;749,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;170,7;0,0;0,34;0,0;288,0;32,57
2030-11-07 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;727,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;620,91;0,0;0,83;0,0;0,0;6,63
2030-11-07 11:00:00;95,59;0,0;0,0;0,0;0,0;0,0;0,0;730,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;245,03;0,0;1,08;0,0;288,0;1,37
2030-11-07 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;710,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;494,18;0,0;1,14;0,0;115,2;0,88
2030-11-07 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;672,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;572,3;0,0;0,91;0,0;0,0;0,51
2030-11-07 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;662,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;561,76;0,0;0,54;0,0;0,0;0,88
2030-11-07 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;679,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;578,2;0,0;0,13;0,0;0,0;1,98
2030-11-07 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;695,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;295,37;0,0;0,0;0,0;288,0;13,51
2030-11-07 17:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;670,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;117,93;0,0;0,0;0,0;288,0;6,06
2030-11-07 18:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;652,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;100,39;0,0;0,0;0,0;288,0;5,54
2030-11-07 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;650,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;247,26;0,0;0,0;0,0;288,0;15,8
2030-11-07 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;639,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;481,36;0,0;0,0;0,0;0,0;59,28
2030-11-07 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;569,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;351,65;0,0;0,0;0,0;0,0;118,65
2030-11-07 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;519,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;213,64;0,0;0,0;0,0;0,0;206,5
2030-11-07 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;485,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;288,82;0,0;0,0;0,0;0,0;98,11
2030-11-08 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;382,57;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;460,9;0,0;0,0;0,0;0,0;110,72
2030-11-08 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;382,93;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;597,82;0,0;0,0;0,0;0,0;133,47
2030-11-08 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;380,71;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;652,72;0,0;0,0;0,0;0,0;76,35
2030-11-08 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;381,76;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;703,31;0,0;0,0;0,0;0,0;26,8
2030-11-08 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;408,09;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;695,61;0,0;0,0;0,0;0,0;60,84
2030-11-08 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;466,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;263,01;0,0;0,0;0,0;0,0;104,66
2030-11-08 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;551,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;329,93;0,0;0,0;0,0;0,0;123,07
2030-11-08 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;672,91;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;500,25;0,0;0,0;0,0;0,0;73,71
2030-11-08 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;748,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;622,91;0,0;2,25;0,0;0,0;24,16
2030-11-08 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;743,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;610,09;0,0;5,56;0,0;0,0;29,28
2030-11-08 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;721,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;583,78;0,0;7,49;0,0;0,0;31,75
2030-11-08 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;718,39;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;589,76;0,0;8,68;0,0;0,0;21,0
2030-11-08 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;693,69;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;570,39;0,0;7,98;0,0;0,0;16,37
2030-11-08 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;653,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;502,53;0,0;7,31;0,0;0,0;44,82
2030-11-08 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;646,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;427,86;0,0;4,56;0,0;0,0;115,39
2030-11-08 15:00:00;108,64;0,0;0,0;0,0;0,0;0,0;0,0;664,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;217,66;0,0;2,04;0,0;120,99;116,28
2030-11-08 16:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;677,21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;77,61;0,0;0,04;0,0;288,0;53,3
2030-11-08 17:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;655,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;48,78;0,0;0,0;0,0;288,0;60,14
2030-11-08 18:00:00;146,25;0,0;0,0;0,0;0,0;0,0;0,0;638,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;288,0;104,8
2030-11-08 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;633,88;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;167,01;367,92
2030-11-08 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;614,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;182,96;0,0;0,0;0,0;0,0;333,0
2030-11-08 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;562,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;339,56;0,0;0,0;0,0;0,0;124,28
2030-11-08 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;514,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;363,24;0,0;0,0;0,0;0,0;52,4
2030-11-08 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;474,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;314,09;0,0;0,0;0,0;0,0;61,64
2030-11-09 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;407,54;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;290,6;0,0;0,0;0,0;0,0;17,99
2030-11-09 01:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;373,44;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;708,65;0,0;0,0;0,0;0,0;13,15
2030-11-09 02:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;374,1;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;696,51;0,0;0,0;0,0;0,0;25,96
2030-11-09 03:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;377,5;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;616,66;0,0;0,0;0,0;0,0;109,19
2030-11-09 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;405,18;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;595,16;0,0;0,0;0,0;0,0;158,38
2030-11-09 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;456,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;108,41;0,0;0,0;0,0;0,0;249,54
2030-11-09 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;514,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;99,43;0,0;0,0;0,0;0,0;316,23
2030-11-09 07:00:00;9,14;0,0;0,0;0,0;0,0;0,0;0,0;572,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;241,28;0,0;0,0;0,0;57,6;165,78
2030-11-09 08:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;676,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;14,16;0,0;1,0;0,0;288,0;115,41
2030-11-09 09:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;749,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;84,37;0,0;3,56;0,0;288,0;115,11
2030-11-09 10:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;759,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;36,44;0,0;5,74;0,0;288,0;170,61
2030-11-09 11:00:00;86,44;0,0;0,0;0,0;0,0;0,0;0,0;744,35;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;5,38;0,0;0,0;553,58
2030-11-09 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;697,82;0,0;1035,52;0,0;0,0;0,0;53,31;0,0;0,0;98,95;0,0;0,0;4,34;0,0;0,0;1683,36
2030-11-09 13:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;653,4;0,0;821,31;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;3,34;0,0;0,0;1819,73
2030-11-09 14:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;664,24;0,0;796,13;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;1,28;0,0;0,0;1807,45
2030-11-09 15:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;691,71;0,0;398,93;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,33;0,0;0,0;1438,67
2030-11-09 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;696,55;0,0;738,1;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1623,7
2030-11-09 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;652,31;0,0;1100,0;0,0;0,0;0,0;122,91;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1776,27
2030-11-09 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;635,24;0,0;441,81;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;978,1
2030-11-09 19:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;618,94;0,0;302,13;0,0;0,0;0,0;288,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1269,43
2030-11-09 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;579,75;0,0;0,0;0,0;0,0;0,0;256,1;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;736,9
2030-11-09 21:00:00;29,78;0,0;0,0;0,0;0,0;0,0;0,0;516,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;387,45
2030-11-09 22:00:00;83,47;0,0;0,0;0,0;0,0;0,0;0,0;475,72;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;293,3
2030-11-09 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;460,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;107,26;0,0;0,0;0,0;0,0;254,66
2030-11-10 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;404,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;86,43;0,0;0,0;0,0;0,0;218,94
2030-11-10 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;368,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;206,79;0,0;0,0;0,0;0,0;63,11
2030-11-10 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;369,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;175,3;0,0;0,0;0,0;0,0;94,98
2030-11-10 03:00:00;0,0;0,0;0,0;0,0;125,84;0,0;0,0;371,85;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;98,95;355,31;0,0;0,0;0,0;0,0;331,43
2030-11-10 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;399,75;0,0;0,0;0,0;0,0;0,0;143,68;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;444,48
2030-11-10 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;450,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;174,27;0,0;0,0;0,0;0,0;177,56
2030-11-10 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;507,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;200,29;0,0;0,0;0,0;0,0;208,17
2030-11-10 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;562,98;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;382,94;0,0;0,0;0,0;0,0;81,09
2030-11-10 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;668,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;517,41;0,0;0,48;0,0;0,0;51,78
2030-11-10 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;735,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;340,85;0,0;1,58;0,0;288,0;6,03
2030-11-10 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;747,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;527,6;0,0;2,52;0,0;115,2;3,31
2030-11-10 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;736,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;304,4;0,0;2,73;0,0;288,0;42,1
2030-11-10 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;687,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;455,14;0,0;3,05;0,0;0,0;130,69
2030-11-10 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;642,31;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;428,61;0,0;2,64;0,0;0,0;112,1
2030-11-10 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;651,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;518,12;0,0;1,7;0,0;0,0;32,39
2030-11-10 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;680,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;560,85;0,0;0,78;0,0;0,0;19,74
2030-11-10 16:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;680,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;127,39;0,0;0,03;0,0;288,0;6,71
2030-11-10 17:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;639,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;91,16;0,0;0,0;0,0;288,0;1,69
2030-11-10 18:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;623,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;73,59;0,0;0,0;0,0;288,0;3,65
2030-11-10 19:00:00;95,59;0,0;0,0;0,0;0,0;0,0;0,0;609,61;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;101,76;0,0;0,0;0,0;288,0;25,31
2030-11-10 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;566,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;395,22;0,0;0,0;0,0;0,0;72,68
2030-11-10 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;494,47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;280,61;0,0;0,0;0,0;0,0;114,91
2030-11-10 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;463,04;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;117,25;0,0;0,0;0,0;0,0;246,84
2030-11-10 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;441,26;214,22;0,0;0,0;0,0;0,0;262,16;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;818,69
2030-11-11 00:00:00;0,0;0,0;0,0;0,0;51,85;0,0;0,0;359,0;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;913,07
2030-11-11 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;357,75;214,22;0,0;0,0;0,0;0,0;212,28;0,0;0,0;61,91;0,0;0,0;0,0;0,0;0,0;722,33
2030-11-11 02:00:00;3,26;0,0;0,0;0,0;0,0;0,0;0,0;355,86;214,22;0,0;0,0;0,0;0,0;200,61;0,0;0,0;47,13;0,0;0,0;0,0;0,0;0,0;720,3
2030-11-11 03:00:00;0,0;0,0;0,0;0,0;111,09;0,0;0,0;357,77;214,22;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;971,07
2030-11-11 04:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;385,51;214,22;229,29;133,67;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1409,99
2030-11-11 05:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;442,64;214,22;354,62;79,5;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1538,29
2030-11-11 06:00:00;0,0;0,0;0,0;0,0;159,31;0,0;0,0;527,77;214,22;600,21;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1789,51
2030-11-11 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;652,21;166,74;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1820,0
2030-11-11 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;732,82;89,4;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;3,27;0,0;0,0;1820,0
2030-11-11 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;726,97;97,78;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;5,8;0,0;0,0;1820,0
2030-11-11 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;706,67;119,48;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;7,2;0,0;0,0;1820,0
2030-11-11 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;704,78;121,59;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;7,41;0,0;0,0;1820,0
2030-11-11 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;682,62;144,06;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;7,73;0,0;0,0;1820,0
2030-11-11 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;649,59;175,93;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;6,57;0,0;0,0;1820,0
2030-11-11 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;641,56;182,27;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;4,88;0,0;0,0;1820,0
2030-11-11 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;654,44;164,88;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;2,29;0,0;0,0;1818,09
2030-11-11 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;669,42;137,83;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,03;0,0;0,0;1808,27
2030-11-11 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;642,91;62,39;1100,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;1706,35
2030-11-11 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;624,98;0,0;138,89;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;0,0;664,92
2030-11-11 19:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;632,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;89,17;284,65
2030-11-11 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;611,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;253,24;259,56
2030-11-11 21:00:00;50,14;0,0;0,0;0,0;0,0;0,0;0,0;547,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;288,0;110,79
2030-11-11 22:00:00;159,31;0,0;0,0;0,0;0,0;0,0;0,0;502,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;98,95;0,0;0,0;0,0;0,0;219,85;24,06
