;('Biogas_s', 'District heating_s');('Biomasse_heat_s', 'District heating_s');('District heating_s', 'Heat storage_s');('District heating_s', 'Heat_demand_total_s');('District heating_s', 'excess_b_distheat_s');('Electric boiler_s', 'District heating_s');('GuD_s', 'District heating_s');('Heat storage_s', 'District heating_s');('Heatpump_air_s', 'District heating_s');('Heatpump_water_s', 'District heating_s');('ST_s', 'District heating_s')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-10-26 11:00:00;0,0;0,0;0,0;37,71;0,0;0,0;0,0;37,71;0,0;0,0;0,0
2030-10-26 12:00:00;0,0;0,0;0,0;33,91;0,0;0,0;0,0;33,91;0,0;0,0;0,0
2030-10-26 13:00:00;0,0;0,0;0,0;31,5;0,0;0,0;0,0;31,5;0,0;0,0;0,0
2030-10-26 14:00:00;0,0;0,0;34,58;29,62;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 15:00:00;0,0;0,0;33,88;30,32;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 16:00:00;0,0;0,0;30,78;33,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 17:00:00;0,0;0,0;29,02;35,18;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 18:00:00;0,0;0,0;27,15;37,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 19:00:00;0,0;0,0;25,19;39,01;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 20:00:00;0,0;0,0;23,17;41,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 21:00:00;0,0;0,0;20,84;43,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 22:00:00;0,0;0,0;18,92;45,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-26 23:00:00;0,0;0,0;16,76;47,44;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 00:00:00;0,0;0,0;15,28;48,92;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 01:00:00;0,0;0,0;14,1;50,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 02:00:00;0,0;0,0;12,77;51,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 03:00:00;0,0;0,0;11,94;52,26;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 04:00:00;0,0;0,0;10,96;53,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 05:00:00;0,0;0,0;10,26;53,94;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 06:00:00;0,0;0,0;9,62;54,59;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 07:00:00;0,0;0,0;10,46;53,74;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 08:00:00;0,0;0,0;15,37;48,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 09:00:00;0,0;0,0;21,13;43,07;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 10:00:00;0,0;0,0;25,14;39,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 11:00:00;0,0;0,0;29,77;34,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 12:00:00;0,0;0,0;33,83;30,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 13:00:00;0,0;0,0;36,68;27,52;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 14:00:00;0,0;0,0;37,62;26,58;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 15:00:00;0,0;0,0;35,74;28,46;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 16:00:00;0,0;0,0;32,59;31,61;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 17:00:00;0,0;0,0;32,12;32,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 18:00:00;0,0;0,0;31,67;32,53;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 19:00:00;0,0;0,0;31,23;32,97;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 20:00:00;0,0;0,0;30,8;33,4;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 21:00:00;0,0;0,0;30,38;33,82;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 22:00:00;0,0;0,0;29,96;34,24;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-27 23:00:00;0,0;0,0;29,55;34,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 00:00:00;0,0;0,0;29,39;34,81;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 01:00:00;0,0;0,0;29,49;34,71;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 02:00:00;0,0;0,0;29,41;34,79;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 03:00:00;0,0;0,0;29,35;34,85;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 04:00:00;0,0;0,0;29,53;34,67;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 05:00:00;0,0;0,0;29,52;34,68;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 06:00:00;0,0;0,0;29,51;34,69;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 07:00:00;0,0;0,0;30,54;33,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 08:00:00;0,0;0,0;36,54;27,66;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 09:00:00;0,0;0,0;37,65;26,55;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 10:00:00;0,0;0,0;40,44;23,76;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 11:00:00;0,0;0,0;44,49;19,71;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 12:00:00;0,0;0,0;47,44;16,76;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 13:00:00;0,0;0,0;47,12;17,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 14:00:00;0,0;0,0;44,52;19,68;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 15:00:00;0,0;0,0;42,76;21,44;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 16:00:00;0,0;0,0;43,1;21,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 17:00:00;0,0;0,0;43,43;20,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 18:00:00;0,0;0,0;43,43;20,77;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 19:00:00;0,0;0,0;43,42;20,78;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 20:00:00;0,0;0,0;43,18;21,03;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 21:00:00;0,0;0,0;43,14;21,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 22:00:00;0,0;0,0;43,12;21,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-28 23:00:00;0,0;0,0;43,1;21,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 00:00:00;0,0;0,0;42,6;21,6;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 01:00:00;0,0;0,0;42,53;21,67;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 02:00:00;0,0;0,0;42,24;21,96;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 03:00:00;0,0;0,0;42,16;22,04;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 04:00:00;0,0;0,0;41,86;22,34;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 05:00:00;0,0;0,0;41,79;22,42;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 06:00:00;0,0;0,0;41,72;22,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 07:00:00;0,0;0,0;41,76;22,44;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 08:00:00;0,0;0,0;43,09;21,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 09:00:00;0,0;0,0;43,82;20,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 10:00:00;0,0;0,0;45,94;18,26;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 11:00:00;0,0;0,0;50,34;13,86;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 12:00:00;0,0;0,0;53,34;10,86;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 13:00:00;0,0;0,0;54,15;10,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 14:00:00;0,0;0,0;53,28;10,92;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 15:00:00;0,0;0,0;52,72;11,48;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 16:00:00;0,0;0,0;53,63;10,57;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 17:00:00;0,0;0,0;53,05;11,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 18:00:00;0,0;0,0;51,93;12,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 19:00:00;0,0;0,0;50,66;13,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 20:00:00;0,0;0,0;49,5;14,71;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 21:00:00;0,0;0,0;48,02;16,18;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 22:00:00;0,0;0,0;46,69;17,51;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-29 23:00:00;0,0;0,0;45,09;19,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 00:00:00;0,0;0,0;42,94;21,26;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 01:00:00;0,0;0,0;40,68;23,52;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 02:00:00;0,0;0,0;38,1;26,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 03:00:00;0,0;0,0;36,37;27,83;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 04:00:00;0,0;0,0;34,68;29,52;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 05:00:00;0,0;0,0;33,5;30,7;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 06:00:00;0,0;0,0;32,15;32,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 07:00:00;0,0;0,0;32,12;32,08;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 08:00:00;0,0;0,0;36,66;27,54;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 09:00:00;0,0;0,0;40,04;24,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 10:00:00;0,0;0,0;44,48;19,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 11:00:00;0,0;0,0;50,44;13,76;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 12:00:00;0,0;0,0;54,87;9,33;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 13:00:00;0,0;0,0;56,81;7,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 14:00:00;0,0;0,0;57,38;6,82;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 15:00:00;0,0;0,0;56,61;7,59;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 16:00:00;0,0;0,0;54,95;9,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 17:00:00;0,0;0,0;53,65;10,55;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 18:00:00;0,0;0,0;51,89;12,31;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-30 19:00:00;0,0;0,0;0,0;14,19;0,0;0,0;0,0;14,19;0,0;0,0;0,0
2030-10-30 20:00:00;0,0;0,0;0,0;15,91;0,0;0,0;0,0;15,91;0,0;0,0;0,0
2030-10-30 21:00:00;0,0;0,0;0,0;17,91;0,0;0,0;0,0;17,91;0,0;0,0;0,0
2030-10-30 22:00:00;0,0;0,0;0,0;19,98;0,0;0,0;0,0;19,98;0,0;0,0;0,0
2030-10-30 23:00:00;0,0;0,0;0,0;22,09;0,0;0,0;0,0;22,09;0,0;0,0;0,0
2030-10-31 00:00:00;0,0;0,0;0,0;23,53;0,0;0,0;0,0;23,53;0,0;0,0;0,0
2030-10-31 01:00:00;0,0;0,0;0,0;24,91;0,0;0,0;0,0;24,91;0,0;0,0;0,0
2030-10-31 02:00:00;0,0;0,0;0,0;26,49;0,0;0,0;0,0;26,49;0,0;0,0;0,0
2030-10-31 03:00:00;0,0;0,0;0,0;27,59;0,0;0,0;0,0;27,59;0,0;0,0;0,0
2030-10-31 04:00:00;0,0;0,0;0,0;28,39;0,0;0,0;0,0;28,39;0,0;0,0;0,0
2030-10-31 05:00:00;0,0;0,0;0,0;29,1;0,0;0,0;0,0;29,1;0,0;0,0;0,0
2030-10-31 06:00:00;0,0;0,0;0,0;30,0;0,0;0,0;0,0;30,0;0,0;0,0;0,0
2030-10-31 07:00:00;0,0;0,0;0,0;29,83;0,0;0,0;0,0;29,83;0,0;0,0;0,0
2030-10-31 08:00:00;0,0;0,0;0,0;27,61;0,0;0,0;0,0;27,61;0,0;0,0;0,0
2030-10-31 09:00:00;0,0;0,0;0,0;26,98;0,0;0,0;0,0;26,98;0,0;0,0;0,0
2030-10-31 10:00:00;0,0;0,0;0,0;24,89;0,0;0,0;0,0;24,89;0,0;0,0;0,0
2030-10-31 11:00:00;0,0;0,0;0,0;21,27;0,0;0,0;0,0;21,27;0,0;0,0;0,0
2030-10-31 12:00:00;0,0;0,0;0,0;19,37;0,0;0,0;0,0;19,37;0,0;0,0;0,0
2030-10-31 13:00:00;0,0;0,0;0,0;19,26;0,0;0,0;0,0;19,26;0,0;0,0;0,0
2030-10-31 14:00:00;0,0;0,0;0,0;20,85;0,0;0,0;0,0;20,85;0,0;0,0;0,0
2030-10-31 15:00:00;0,0;0,0;42,3;21,9;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 16:00:00;0,0;0,0;0,0;20,98;0,0;0,0;0,0;20,98;0,0;0,0;0,0
2030-10-31 17:00:00;0,0;0,0;42,48;21,72;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 18:00:00;0,0;0,0;41,0;23,2;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 19:00:00;0,0;0,0;39,59;24,61;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 20:00:00;0,0;0,0;38,09;26,12;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 21:00:00;0,0;0,0;36,5;27,7;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 22:00:00;0,0;0,0;34,84;29,36;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-10-31 23:00:00;0,0;0,0;33,13;31,07;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 00:00:00;0,0;0,0;31,04;33,16;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 01:00:00;0,0;0,0;29,21;34,99;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 02:00:00;0,0;0,0;27,36;36,84;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 03:00:00;0,0;0,0;25,98;38,22;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 04:00:00;0,0;0,0;24,87;39,33;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 05:00:00;0,0;0,0;0,0;40,37;0,0;0,0;18,7;21,67;0,0;0,0;0,0
2030-11-01 06:00:00;0,0;0,0;0,0;41,36;0,0;0,0;0,0;41,36;0,0;0,0;0,0
2030-11-01 07:00:00;0,0;0,0;0,0;41,84;0,0;0,0;0,0;41,84;0,0;0,0;0,0
2030-11-01 08:00:00;0,0;0,0;0,0;39,14;0,0;0,0;0,0;39,14;0,0;0,0;0,0
2030-11-01 09:00:00;0,0;0,0;25,32;38,89;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 10:00:00;0,0;0,0;0,0;36,86;0,0;0,0;0,0;36,86;0,0;0,0;0,0
2030-11-01 11:00:00;0,0;0,0;32,01;32,19;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 12:00:00;0,0;0,0;0,0;28,54;0,0;0,0;0,0;28,54;0,0;0,0;0,0
2030-11-01 13:00:00;0,0;0,0;0,0;27,13;0,0;0,0;0,0;27,13;0,0;0,0;0,0
2030-11-01 14:00:00;0,0;0,0;18,79;28,05;0,0;0,0;46,84;0,0;0,0;0,0;0,0
2030-11-01 15:00:00;0,0;0,0;0,0;28,28;0,0;0,0;0,0;28,28;0,0;0,0;0,0
2030-11-01 16:00:00;0,0;0,0;37,03;27,17;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 17:00:00;0,0;0,0;35,67;28,53;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 18:00:00;0,0;0,0;33,8;30,4;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 19:00:00;0,0;0,0;31,69;32,51;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-01 20:00:00;0,0;0,0;0,0;35,05;0,0;0,0;0,0;35,05;0,0;0,0;0,0
2030-11-01 21:00:00;0,0;0,0;0,0;37,53;0,0;0,0;0,0;37,53;0,0;0,0;0,0
2030-11-01 22:00:00;0,0;0,0;0,0;40,13;0,0;0,0;0,0;40,13;0,0;0,0;0,0
2030-11-01 23:00:00;0,0;0,0;0,0;43,06;0,0;0,0;0,0;43,06;0,0;0,0;0,0
2030-11-02 00:00:00;0,0;0,0;0,0;45,86;0,0;0,0;0,0;45,86;0,0;0,0;0,0
2030-11-02 01:00:00;0,0;0,0;0,0;48,72;0,0;0,0;0,0;48,72;0,0;0,0;0,0
2030-11-02 02:00:00;0,0;0,0;0,0;51,39;0,0;0,0;0,0;51,39;0,0;0,0;0,0
2030-11-02 03:00:00;0,0;0,0;0,0;53,34;0,0;0,0;0,0;53,34;0,0;0,0;0,0
2030-11-02 04:00:00;0,0;0,0;0,0;54,98;0,0;0,0;0,0;54,98;0,0;0,0;0,0
2030-11-02 05:00:00;0,0;0,0;0,0;56,29;0,0;0,0;0,0;56,29;0,0;0,0;0,0
2030-11-02 06:00:00;0,0;0,0;0,0;57,49;0,0;0,0;0,0;57,49;0,0;0,0;0,0
2030-11-02 07:00:00;0,0;0,0;0,0;56,94;0,0;0,0;0,0;56,94;0,0;0,0;0,0
2030-11-02 08:00:00;0,0;0,0;15,97;48,23;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 09:00:00;0,0;0,0;25,08;39,12;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 10:00:00;0,0;0,0;34,77;29,43;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 11:00:00;0,0;0,0;43,01;21,19;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 12:00:00;0,0;0,0;50,2;14,0;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 13:00:00;0,0;0,0;55,15;9,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 14:00:00;0,0;0,0;57,71;6,49;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 15:00:00;0,0;0,0;56,33;7,87;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 16:00:00;0,0;0,0;50,81;13,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 17:00:00;0,0;0,0;49,93;14,27;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 18:00:00;0,0;0,0;49,06;15,14;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 19:00:00;0,0;0,0;48,21;15,99;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 20:00:00;0,0;0,0;47,14;17,06;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 21:00:00;0,0;0,0;46,29;17,91;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 22:00:00;0,0;0,0;45,45;18,75;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-02 23:00:00;0,0;0,0;44,38;19,82;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 00:00:00;0,0;0,0;42,82;21,38;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 01:00:00;0,0;0,0;40,95;23,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 02:00:00;0,0;0,0;38,99;25,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 03:00:00;0,0;0,0;37,67;26,53;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 04:00:00;0,0;0,0;36,15;28,05;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 05:00:00;0,0;0,0;35,1;29,1;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 06:00:00;0,0;0,0;33,87;30,34;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 07:00:00;0,0;0,0;33,6;30,6;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 08:00:00;0,0;0,0;34,42;29,79;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 09:00:00;0,0;0,0;0,0;28,51;0,0;0,0;0,0;28,51;0,0;0,0;0,0
2030-11-03 10:00:00;0,0;0,0;0,0;27,28;0,0;0,0;0,0;27,28;0,0;0,0;0,0
2030-11-03 11:00:00;0,0;0,0;37,81;26,39;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 12:00:00;0,0;0,0;0,0;25,68;0,0;0,0;0,0;25,68;0,0;0,0;0,0
2030-11-03 13:00:00;0,0;0,0;0,0;25,44;0,0;0,0;0,0;25,44;0,0;0,0;0,0
2030-11-03 14:00:00;0,0;0,0;0,0;25,49;0,0;0,0;0,0;25,49;0,0;0,0;0,0
2030-11-03 15:00:00;0,0;0,0;0,0;26,32;0,0;0,0;6,66;19,66;0,0;0,0;0,0
2030-11-03 16:00:00;0,0;0,0;36,92;27,28;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 17:00:00;0,0;0,0;36,56;27,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 18:00:00;0,0;0,0;35,95;28,25;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 19:00:00;0,0;0,0;35,55;28,65;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-03 20:00:00;0,0;0,0;0,0;29,05;0,0;0,0;0,0;29,05;0,0;0,0;0,0
2030-11-03 21:00:00;0,0;0,0;0,0;29,68;0,0;0,0;0,0;29,68;0,0;0,0;0,0
2030-11-03 22:00:00;0,0;0,0;0,0;30,34;0,0;0,0;0,0;30,34;0,0;0,0;0,0
2030-11-03 23:00:00;0,0;0,0;0,0;30,55;0,0;0,0;0,0;30,55;0,0;0,0;0,0
2030-11-04 00:00:00;0,0;0,0;0,0;30,48;0,0;0,0;0,0;30,48;0,0;0,0;0,0
2030-11-04 01:00:00;0,0;0,0;0,0;30,34;0,0;0,0;0,0;30,34;0,0;0,0;0,0
2030-11-04 02:00:00;0,0;0,0;0,0;29,68;0,0;0,0;0,0;29,68;0,0;0,0;0,0
2030-11-04 03:00:00;0,0;0,0;0,0;29,4;0,0;0,0;0,0;29,4;0,0;0,0;0,0
2030-11-04 04:00:00;0,0;0,0;0,0;29,1;0,0;0,0;0,0;29,1;0,0;0,0;0,0
2030-11-04 05:00:00;0,0;0,0;0,0;28,78;0,0;0,0;0,0;28,78;0,0;0,0;0,0
2030-11-04 06:00:00;0,0;0,0;35,75;28,45;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 07:00:00;0,0;0,0;0,0;28,37;0,0;0,0;0,0;28,37;0,0;0,0;0,0
2030-11-04 08:00:00;0,0;0,0;37,09;27,11;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 09:00:00;0,0;0,0;37,49;26,71;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 10:00:00;0,0;0,0;40,58;23,62;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 11:00:00;0,0;0,0;44,99;19,21;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 12:00:00;0,0;0,0;48,03;16,17;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 13:00:00;0,0;0,0;48,47;15,73;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 14:00:00;0,0;0,0;0,0;17,23;0,0;0,0;4,21;13,02;0,0;0,0;0,0
2030-11-04 15:00:00;0,0;0,0;0,0;17,85;0,0;0,0;9,55;8,3;0,0;0,0;0,0
2030-11-04 16:00:00;0,0;0,0;48,03;16,17;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 17:00:00;0,0;0,0;48,32;15,88;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 18:00:00;0,0;0,0;48,05;16,15;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 19:00:00;0,0;0,0;47,69;16,51;0,0;0,0;64,2;0,0;0,0;0,0;0,0
2030-11-04 20:00:00;0,0;0,0;0,0;16,95;0,0;0,0;0,0;16,95;0,0;0,0;0,0
2030-11-04 21:00:00;0,0;0,0;0,0;17,22;0,0;0,0;0,0;17,22;0,0;0,0;0,0
2030-11-04 22:00:00;0,0;0,0;0,0;17,74;0,0;0,0;0,0;17,74;0,0;0,0;0,0
2030-11-04 23:00:00;0,0;0,0;0,0;18,32;0,0;0,0;0,0;18,32;0,0;0,0;0,0
2030-11-05 00:00:00;0,0;0,0;0,0;19,41;0,0;0,0;0,0;19,41;0,0;0,0;0,0
2030-11-05 01:00:00;0,0;0,0;0,0;20,59;0,0;0,0;0,0;20,59;0,0;0,0;0,0
2030-11-05 02:00:00;0,0;0,0;0,0;21,84;0,0;0,0;0,0;21,84;0,0;0,0;0,0
2030-11-05 03:00:00;0,0;0,0;0,0;22,67;0,0;0,0;0,0;22,67;0,0;0,0;0,0
2030-11-05 04:00:00;0,0;0,0;0,0;23,49;0,0;0,0;0,0;23,49;0,0;0,0;0,0
2030-11-05 05:00:00;0,0;0,0;0,0;24,3;0,0;0,0;0,0;24,3;0,0;0,0;0,0
2030-11-05 06:00:00;0,0;0,0;0,0;24,86;0,0;0,0;0,0;24,86;0,0;0,0;0,0
2030-11-05 07:00:00;0,0;0,0;0,0;25,65;0,0;0,0;0,0;25,65;0,0;0,0;0,0
2030-11-05 08:00:00;0,0;0,0;0,0;25,97;0,0;0,0;0,0;25,97;0,0;0,0;0,0
2030-11-05 09:00:00;0,0;0,0;0,0;27,21;0,0;0,0;0,0;27,21;0,0;0,0;0,0
2030-11-05 10:00:00;0,0;0,0;0,0;26,53;0,0;0,0;0,0;26,53;0,0;0,0;0,0
2030-11-05 11:00:00;0,0;0,0;0,0;24,19;0,0;0,0;0,0;24,19;0,0;0,0;0,0
