;('Import_Oil_n', 'Oil_fuel_n');('Import_Synthetic_fuel_n', 'Oil_fuel_n');('Oil_fuel_n', 'Material_demand_Oil_n');('Oil_fuel_n', 'Mobility_demand_total_n');('Oil_fuel_n', 'Oil_demand_total_n');('Oil_fuel_n', 'excess_b_oil_fuel_n');('PtL_n', 'Oil_fuel_n')
;flow;flow;flow;flow;flow;flow;flow
2030-01-13 20:00:00;303,11;0,0;15,8;265,84;21,46;0,0;0,0
2030-01-13 21:00:00;304,06;0,0;15,8;265,84;22,42;0,0;0,0
2030-01-13 22:00:00;305,21;0,0;15,8;265,84;23,57;0,0;0,0
2030-01-13 23:00:00;306,24;0,0;15,8;265,84;24,59;0,0;0,0
2030-01-14 00:00:00;308,31;0,0;15,8;265,84;26,66;0,0;0,0
2030-01-14 01:00:00;310,51;0,0;15,8;265,84;28,86;0,0;0,0
2030-01-14 02:00:00;312,99;0,0;15,8;265,84;31,35;0,0;0,0
2030-01-14 03:00:00;314,72;0,0;15,8;265,84;33,08;0,0;0,0
2030-01-14 04:00:00;316,27;0,0;15,8;265,84;34,63;0,0;0,0
2030-01-14 05:00:00;317,96;0,0;15,8;265,84;36,32;0,0;0,0
2030-01-14 06:00:00;319,3;0,0;15,8;265,84;37,66;0,0;0,0
2030-01-14 07:00:00;321,05;0,0;15,8;265,84;39,41;0,0;0,0
2030-01-14 08:00:00;322,07;0,0;15,8;265,84;40,43;0,0;0,0
2030-01-14 09:00:00;319,36;0,0;15,8;265,84;37,72;0,0;0,0
2030-01-14 10:00:00;315,24;0,0;15,8;265,84;33,6;0,0;0,0
2030-01-14 11:00:00;310,15;0,0;15,8;265,84;28,51;0,0;0,0
2030-01-14 12:00:00;306,34;0,0;15,8;265,84;24,69;0,0;0,0
2030-01-14 13:00:00;304,82;0,0;15,8;265,84;23,17;0,0;0,0
2030-01-14 14:00:00;305,37;0,0;15,8;265,84;23,72;0,0;0,0
2030-01-14 15:00:00;306,66;0,0;15,8;265,84;25,01;0,0;0,0
2030-01-14 16:00:00;308,3;0,0;15,8;265,84;26,66;0,0;0,0
2030-01-14 17:00:00;308,61;0,0;15,8;265,84;26,96;0,0;0,0
2030-01-14 18:00:00;309,1;0,0;15,8;265,84;27,46;0,0;0,0
2030-01-14 19:00:00;309,56;0,0;15,8;265,84;27,92;0,0;0,0
2030-01-14 20:00:00;309,98;0,0;15,8;265,84;28,34;0,0;0,0
2030-01-14 21:00:00;310,37;0,0;15,8;265,84;28,73;0,0;0,0
2030-01-14 22:00:00;310,75;0,0;15,8;265,84;29,1;0,0;0,0
2030-01-14 23:00:00;311,1;0,0;15,8;265,84;29,46;0,0;0,0
2030-01-15 00:00:00;310,75;0,0;15,8;265,84;29,11;0,0;0,0
2030-01-15 01:00:00;309,97;0,0;15,8;265,84;28,33;0,0;0,0
2030-01-15 02:00:00;309,25;0,0;15,8;265,84;27,61;0,0;0,0
2030-01-15 03:00:00;308,62;0,0;15,8;265,84;26,98;0,0;0,0
2030-01-15 04:00:00;308,13;0,0;15,8;265,84;26,48;0,0;0,0
2030-01-15 05:00:00;307,45;0,0;15,8;265,84;25,8;0,0;0,0
2030-01-15 06:00:00;306,91;0,0;15,8;265,84;25,27;0,0;0,0
2030-01-15 07:00:00;306,65;0,0;15,8;265,84;25,01;0,0;0,0
2030-01-15 08:00:00;306,71;0,0;15,8;265,84;25,06;0,0;0,0
2030-01-15 09:00:00;306,18;0,0;15,8;265,84;24,54;0,0;0,0
2030-01-15 10:00:00;303,97;0,0;15,8;265,84;22,33;0,0;0,0
2030-01-15 11:00:00;301,28;0,0;15,8;265,84;19,63;0,0;0,0
2030-01-15 12:00:00;299,3;0,0;15,8;265,84;17,65;0,0;0,0
2030-01-15 13:00:00;300,95;0,0;15,8;265,84;19,31;0,0;0,0
2030-01-15 14:00:00;301,85;0,0;15,8;265,84;20,21;0,0;0,0
2030-01-15 15:00:00;301,78;0,0;15,8;265,84;20,14;0,0;0,0
2030-01-15 16:00:00;298,67;0,0;15,8;265,84;17,02;0,0;0,0
2030-01-15 17:00:00;298,17;0,0;15,8;265,84;16,52;0,0;0,0
2030-01-15 18:00:00;298,02;0,0;15,8;265,84;16,37;0,0;0,0
2030-01-15 19:00:00;297,95;0,0;15,8;265,84;16,3;0,0;0,0
2030-01-15 20:00:00;297,94;0,0;15,8;265,84;16,3;0,0;0,0
2030-01-15 21:00:00;298,0;0,0;15,8;265,84;16,35;0,0;0,0
2030-01-15 22:00:00;297,92;0,0;15,8;265,84;16,28;0,0;0,0
2030-01-15 23:00:00;298,37;0,0;15,8;265,84;16,73;0,0;0,0
2030-01-16 00:00:00;300,09;0,0;15,8;265,84;18,45;0,0;0,0
2030-01-16 01:00:00;302,52;0,0;15,8;265,84;20,88;0,0;0,0
2030-01-16 02:00:00;305,01;0,0;15,8;265,84;23,37;0,0;0,0
2030-01-16 03:00:00;306,8;0,0;15,8;265,84;25,16;0,0;0,0
2030-01-16 04:00:00;308,62;0,0;15,8;265,84;26,98;0,0;0,0
2030-01-16 05:00:00;310,46;0,0;15,8;265,84;28,82;0,0;0,0
2030-01-16 06:00:00;311,98;0,0;15,8;265,84;30,34;0,0;0,0
2030-01-16 07:00:00;313,76;0,0;15,8;265,84;32,11;0,0;0,0
2030-01-16 08:00:00;315,14;0,0;15,8;265,84;33,5;0,0;0,0
2030-01-16 09:00:00;316,87;0,0;15,8;265,84;35,23;0,0;0,0
2030-01-16 10:00:00;317,48;0,0;15,8;265,84;35,83;0,0;0,0
2030-01-16 11:00:00;316,5;0,0;15,8;265,84;34,85;0,0;0,0
2030-01-16 12:00:00;316,17;0,0;15,8;265,84;34,52;0,0;0,0
2030-01-16 13:00:00;314,85;0,0;15,8;265,84;33,21;0,0;0,0
2030-01-16 14:00:00;314,83;0,0;15,8;265,84;33,19;0,0;0,0
2030-01-16 15:00:00;314,83;0,0;15,8;265,84;33,19;0,0;0,0
2030-01-16 16:00:00;314,72;0,0;15,8;265,84;33,08;0,0;0,0
2030-01-16 17:00:00;315,32;0,0;15,8;265,84;33,67;0,0;0,0
2030-01-16 18:00:00;316,04;0,0;15,8;265,84;34,39;0,0;0,0
2030-01-16 19:00:00;316,95;0,0;15,8;265,84;35,31;0,0;0,0
2030-01-16 20:00:00;317,9;0,0;15,8;265,84;36,26;0,0;0,0
2030-01-16 21:00:00;318,88;0,0;15,8;265,84;37,24;0,0;0,0
2030-01-16 22:00:00;319,88;0,0;15,8;265,84;38,24;0,0;0,0
2030-01-16 23:00:00;320,91;0,0;15,8;265,84;39,27;0,0;0,0
2030-01-17 00:00:00;320,92;0,0;15,8;265,84;39,28;0,0;0,0
2030-01-17 01:00:00;320,83;0,0;15,8;265,84;39,18;0,0;0,0
2030-01-17 02:00:00;320,47;0,0;15,8;265,84;38,83;0,0;0,0
2030-01-17 03:00:00;320,2;0,0;15,8;265,84;38,56;0,0;0,0
2030-01-17 04:00:00;320,04;0,0;15,8;265,84;38,4;0,0;0,0
2030-01-17 05:00:00;319,69;0,0;15,8;265,84;38,05;0,0;0,0
2030-01-17 06:00:00;319,47;0,0;15,8;265,84;37,83;0,0;0,0
2030-01-17 07:00:00;319,35;0,0;15,8;265,84;37,71;0,0;0,0
2030-01-17 08:00:00;319,69;0,0;15,8;265,84;38,04;0,0;0,0
2030-01-17 09:00:00;319,27;0,0;15,8;265,84;37,63;0,0;0,0
2030-01-17 10:00:00;317,49;0,0;15,8;265,84;35,85;0,0;0,0
2030-01-17 11:00:00;314,05;0,0;15,8;265,84;32,41;0,0;0,0
2030-01-17 12:00:00;311,55;0,0;15,8;265,84;29,91;0,0;0,0
2030-01-17 13:00:00;310,92;0,0;15,8;265,84;29,27;0,0;0,0
2030-01-17 14:00:00;311,32;0,0;15,8;265,84;29,68;0,0;0,0
2030-01-17 15:00:00;311,83;0,0;15,8;265,84;30,18;0,0;0,0
2030-01-17 16:00:00;310,98;0,0;15,8;265,84;29,34;0,0;0,0
2030-01-17 17:00:00;310,84;0,0;15,8;265,84;29,19;0,0;0,0
2030-01-17 18:00:00;311,03;0,0;15,8;265,84;29,38;0,0;0,0
2030-01-17 19:00:00;311,46;0,0;15,8;265,84;29,81;0,0;0,0
2030-01-17 20:00:00;311,79;0,0;15,8;265,84;30,15;0,0;0,0
2030-01-17 21:00:00;312,17;0,0;15,8;265,84;30,53;0,0;0,0
2030-01-17 22:00:00;312,75;0,0;15,8;265,84;31,11;0,0;0,0
2030-01-17 23:00:00;313,21;0,0;15,8;265,84;31,57;0,0;0,0
2030-01-18 00:00:00;315,57;0,0;15,8;265,84;33,92;0,0;0,0
2030-01-18 01:00:00;318,5;0,0;15,8;265,84;36,86;0,0;0,0
2030-01-18 02:00:00;321,85;0,0;15,8;265,84;40,2;0,0;0,0
2030-01-18 03:00:00;323,86;0,0;15,8;265,84;42,21;0,0;0,0
2030-01-18 04:00:00;326,03;0,0;15,8;265,84;44,38;0,0;0,0
2030-01-18 05:00:00;328,37;0,0;15,8;265,84;46,73;0,0;0,0
2030-01-18 06:00:00;330,23;0,0;15,8;265,84;48,59;0,0;0,0
2030-01-18 07:00:00;332,34;0,0;15,8;265,84;50,7;0,0;0,0
2030-01-18 08:00:00;334,21;0,0;15,8;265,84;52,57;0,0;0,0
2030-01-18 09:00:00;336,62;0,0;15,8;265,84;54,97;0,0;0,0
2030-01-18 10:00:00;337,93;0,0;15,8;265,84;56,29;0,0;0,0
2030-01-18 11:00:00;338,02;0,0;15,8;265,84;56,37;0,0;0,0
2030-01-18 12:00:00;338,31;0,0;15,8;265,84;56,66;0,0;0,0
2030-01-18 13:00:00;339,78;0,0;15,8;265,84;58,13;0,0;0,0
2030-01-18 14:00:00;341,0;0,0;15,8;265,84;59,36;0,0;0,0
2030-01-18 15:00:00;341,61;0,0;15,8;265,84;59,96;0,0;0,0
2030-01-18 16:00:00;340,45;0,0;15,8;265,84;58,81;0,0;0,0
2030-01-18 17:00:00;340,99;0,0;15,8;265,84;59,35;0,0;0,0
2030-01-18 18:00:00;342,01;0,0;15,8;265,84;60,37;0,0;0,0
2030-01-18 19:00:00;342,93;0,0;15,8;265,84;61,29;0,0;0,0
2030-01-18 20:00:00;344,05;0,0;15,8;265,84;62,41;0,0;0,0
2030-01-18 21:00:00;345,06;0,0;15,8;265,84;63,41;0,0;0,0
2030-01-18 22:00:00;346,25;0,0;15,8;265,84;64,61;0,0;0,0
2030-01-18 23:00:00;347,31;0,0;15,8;265,84;65,67;0,0;0,0
2030-01-19 00:00:00;347,01;0,0;15,8;265,84;65,37;0,0;0,0
2030-01-19 01:00:00;346,56;0,0;15,8;265,84;64,91;0,0;0,0
2030-01-19 02:00:00;345,81;0,0;15,8;265,84;64,16;0,0;0,0
2030-01-19 03:00:00;345,44;0,0;15,8;265,84;63,8;0,0;0,0
2030-01-19 04:00:00;344,88;0,0;15,8;265,84;63,23;0,0;0,0
2030-01-19 05:00:00;344,26;0,0;15,8;265,84;62,61;0,0;0,0
2030-01-19 06:00:00;343,77;0,0;15,8;265,84;62,13;0,0;0,0
2030-01-19 07:00:00;343,27;0,0;15,8;265,84;61,63;0,0;0,0
2030-01-19 08:00:00;342,42;0,0;15,8;265,84;60,77;0,0;0,0
2030-01-19 09:00:00;338,55;0,0;15,8;265,84;56,91;0,0;0,0
2030-01-19 10:00:00;334,27;0,0;15,8;265,84;52,63;0,0;0,0
2030-01-19 11:00:00;330,6;0,0;15,8;265,84;48,95;0,0;0,0
2030-01-19 12:00:00;327,62;0,0;15,8;265,84;45,98;0,0;0,0
2030-01-19 13:00:00;325,5;0,0;15,8;265,84;43,85;0,0;0,0
2030-01-19 14:00:00;324,71;0,0;15,8;265,84;43,07;0,0;0,0
2030-01-19 15:00:00;325,16;0,0;15,8;265,84;43,52;0,0;0,0
2030-01-19 16:00:00;326,75;0,0;15,8;265,84;45,11;0,0;0,0
2030-01-19 17:00:00;326,79;0,0;15,8;265,84;45,15;0,0;0,0
2030-01-19 18:00:00;326,88;0,0;15,8;265,84;45,23;0,0;0,0
2030-01-19 19:00:00;327,17;0,0;15,8;265,84;45,53;0,0;0,0
2030-01-19 20:00:00;327,34;0,0;15,8;265,84;45,7;0,0;0,0
2030-01-19 21:00:00;327,71;0,0;15,8;265,84;46,07;0,0;0,0
2030-01-19 22:00:00;327,94;0,0;15,8;265,84;46,29;0,0;0,0
2030-01-19 23:00:00;328,18;0,0;15,8;265,84;46,53;0,0;0,0
2030-01-20 00:00:00;329,28;0,0;15,8;265,84;47,63;0,0;0,0
2030-01-20 01:00:00;330,31;0,0;15,8;265,84;48,67;0,0;0,0
2030-01-20 02:00:00;331,59;0,0;15,8;265,84;49,95;0,0;0,0
2030-01-20 03:00:00;332,42;0,0;15,8;265,84;50,78;0,0;0,0
2030-01-20 04:00:00;333,09;0,0;15,8;265,84;51,45;0,0;0,0
2030-01-20 05:00:00;333,9;0,0;15,8;265,84;52,26;0,0;0,0
2030-01-20 06:00:00;334,55;0,0;15,8;265,84;52,9;0,0;0,0
2030-01-20 07:00:00;335,17;0,0;15,8;265,84;53,53;0,0;0,0
2030-01-20 08:00:00;335,1;0,0;15,8;265,84;53,46;0,0;0,0
2030-01-20 09:00:00;332,17;0,0;15,8;265,84;50,53;0,0;0,0
2030-01-20 10:00:00;330,66;0,0;15,8;265,84;49,02;0,0;0,0
2030-01-20 11:00:00;328,13;0,0;15,8;265,84;46,48;0,0;0,0
2030-01-20 12:00:00;325,27;0,0;15,8;265,84;43,63;0,0;0,0
2030-01-20 13:00:00;322,92;0,0;15,8;265,84;41,28;0,0;0,0
2030-01-20 14:00:00;322,98;0,0;15,8;265,84;41,34;0,0;0,0
2030-01-20 15:00:00;323,83;0,0;15,8;265,84;42,19;0,0;0,0
2030-01-20 16:00:00;325,39;0,0;15,8;265,84;43,74;0,0;0,0
2030-01-20 17:00:00;326,49;0,0;15,8;265,84;44,85;0,0;0,0
2030-01-20 18:00:00;327,53;0,0;15,8;265,84;45,89;0,0;0,0
2030-01-20 19:00:00;328,64;0,0;15,8;265,84;46,99;0,0;0,0
2030-01-20 20:00:00;329,8;0,0;15,8;265,84;48,15;0,0;0,0
2030-01-20 21:00:00;331,17;0,0;15,8;265,84;49,53;0,0;0,0
2030-01-20 22:00:00;332,43;0,0;15,8;265,84;50,79;0,0;0,0
2030-01-20 23:00:00;333,71;0,0;15,8;265,84;52,07;0,0;0,0
2030-01-21 00:00:00;335,01;0,0;15,8;265,84;53,37;0,0;0,0
2030-01-21 01:00:00;336,33;0,0;15,8;265,84;54,69;0,0;0,0
2030-01-21 02:00:00;337,66;0,0;15,8;265,84;56,02;0,0;0,0
2030-01-21 03:00:00;338,49;0,0;15,8;265,84;56,84;0,0;0,0
2030-01-21 04:00:00;339,26;0,0;15,8;265,84;57,62;0,0;0,0
2030-01-21 05:00:00;340,16;0,0;15,8;265,84;58,52;0,0;0,0
2030-01-21 06:00:00;340,71;0,0;15,8;265,84;59,07;0,0;0,0
2030-01-21 07:00:00;341,66;0,0;15,8;265,84;60,01;0,0;0,0
2030-01-21 08:00:00;341,87;0,0;15,8;265,84;60,23;0,0;0,0
2030-01-21 09:00:00;337,83;0,0;15,8;265,84;56,18;0,0;0,0
2030-01-21 10:00:00;333,13;0,0;15,8;265,84;51,49;0,0;0,0
2030-01-21 11:00:00;326,64;0,0;15,8;265,84;45,0;0,0;0,0
2030-01-21 12:00:00;321,66;0,0;15,8;265,84;40,02;0,0;0,0
2030-01-21 13:00:00;320,78;0,0;15,8;265,84;39,13;0,0;0,0
2030-01-21 14:00:00;320,6;0,0;15,8;265,84;38,95;0,0;0,0
2030-01-21 15:00:00;322,4;0,0;15,8;265,84;40,75;0,0;0,0
2030-01-21 16:00:00;323,46;0,0;15,8;265,84;41,81;0,0;0,0
2030-01-21 17:00:00;324,48;0,0;15,8;265,84;42,84;0,0;0,0
2030-01-21 18:00:00;325,88;0,0;15,8;265,84;44,23;0,0;0,0
2030-01-21 19:00:00;327,55;0,0;15,8;265,84;45,91;0,0;0,0
2030-01-21 20:00:00;329,15;0,0;15,8;265,84;47,51;0,0;0,0
2030-01-21 21:00:00;330,82;0,0;15,8;265,84;49,18;0,0;0,0
2030-01-21 22:00:00;332,54;0,0;15,8;265,84;50,9;0,0;0,0
2030-01-21 23:00:00;334,31;0,0;15,8;265,84;52,66;0,0;0,0
2030-01-22 00:00:00;336,27;0,0;15,8;265,84;54,63;0,0;0,0
2030-01-22 01:00:00;338,46;0,0;15,8;265,84;56,81;0,0;0,0
2030-01-22 02:00:00;340,87;0,0;15,8;265,84;59,23;0,0;0,0
2030-01-22 03:00:00;342,5;0,0;15,8;265,84;60,85;0,0;0,0
2030-01-22 04:00:00;344,08;0,0;15,8;265,84;62,43;0,0;0,0
2030-01-22 05:00:00;345,79;0,0;15,8;265,84;64,15;0,0;0,0
2030-01-22 06:00:00;347,15;0,0;15,8;265,84;65,51;0,0;0,0
2030-01-22 07:00:00;348,74;0,0;15,8;265,84;67,1;0,0;0,0
2030-01-22 08:00:00;350,1;0,0;15,8;265,84;68,45;0,0;0,0
2030-01-22 09:00:00;351,12;0,0;15,8;265,84;69,48;0,0;0,0
2030-01-22 10:00:00;351,12;0,0;15,8;265,84;69,47;0,0;0,0
2030-01-22 11:00:00;349,14;0,0;15,8;265,84;67,5;0,0;0,0
2030-01-22 12:00:00;348,08;0,0;15,8;265,84;66,44;0,0;0,0
2030-01-22 13:00:00;346,79;0,0;15,8;265,84;65,15;0,0;0,0
2030-01-22 14:00:00;347,31;0,0;15,8;265,84;65,67;0,0;0,0
2030-01-22 15:00:00;347,12;0,0;15,8;265,84;65,48;0,0;0,0
2030-01-22 16:00:00;347,03;0,0;15,8;265,84;65,38;0,0;0,0
2030-01-22 17:00:00;346,62;0,0;15,8;265,84;64,97;0,0;0,0
2030-01-22 18:00:00;346,26;0,0;15,8;265,84;64,62;0,0;0,0
2030-01-22 19:00:00;346,04;0,0;15,8;265,84;64,39;0,0;0,0
2030-01-22 20:00:00;345,63;0,0;15,8;265,84;63,99;0,0;0,0
2030-01-22 21:00:00;345,37;0,0;15,8;265,84;63,73;0,0;0,0
2030-01-22 22:00:00;345,1;0,0;15,8;265,84;63,46;0,0;0,0
2030-01-22 23:00:00;344,67;0,0;15,8;265,84;63,02;0,0;0,0
2030-01-23 00:00:00;343,86;0,0;15,8;265,84;62,22;0,0;0,0
2030-01-23 01:00:00;342,83;0,0;15,8;265,84;61,19;0,0;0,0
2030-01-23 02:00:00;341,73;0,0;15,8;265,84;60,09;0,0;0,0
2030-01-23 03:00:00;340,92;0,0;15,8;265,84;59,28;0,0;0,0
2030-01-23 04:00:00;340,11;0,0;15,8;265,84;58,46;0,0;0,0
2030-01-23 05:00:00;339,29;0,0;15,8;265,84;57,64;0,0;0,0
2030-01-23 06:00:00;338,64;0,0;15,8;265,84;56,99;0,0;0,0
2030-01-23 07:00:00;338,29;0,0;15,8;265,84;56,65;0,0;0,0
2030-01-23 08:00:00;337,93;0,0;15,8;265,84;56,28;0,0;0,0
2030-01-23 09:00:00;335,59;0,0;15,8;265,84;53,95;0,0;0,0
2030-01-23 10:00:00;332,24;0,0;15,8;265,84;50,59;0,0;0,0
2030-01-23 11:00:00;328,18;0,0;15,8;265,84;46,53;0,0;0,0
2030-01-23 12:00:00;324,95;0,0;15,8;265,84;43,3;0,0;0,0
2030-01-23 13:00:00;323,45;0,0;15,8;265,84;41,81;0,0;0,0
2030-01-23 14:00:00;323,52;0,0;15,8;265,84;41,88;0,0;0,0
2030-01-23 15:00:00;323,93;0,0;15,8;265,84;42,28;0,0;0,0
2030-01-23 16:00:00;323,56;0,0;15,8;265,84;41,92;0,0;0,0
2030-01-23 17:00:00;322,83;0,0;15,8;265,84;41,18;0,0;0,0
2030-01-23 18:00:00;322,55;0,0;15,8;265,84;40,91;0,0;0,0
2030-01-23 19:00:00;322,15;0,0;15,8;265,84;40,51;0,0;0,0
2030-01-23 20:00:00;321,95;0,0;15,8;265,84;40,31;0,0;0,0
2030-01-23 21:00:00;321,79;0,0;15,8;265,84;40,14;0,0;0,0
2030-01-23 22:00:00;321,66;0,0;15,8;265,84;40,01;0,0;0,0
2030-01-23 23:00:00;321,38;0,0;15,8;265,84;39,74;0,0;0,0
2030-01-24 00:00:00;321,78;0,0;15,8;265,84;40,14;0,0;0,0
2030-01-24 01:00:00;322,27;0,0;15,8;265,84;40,63;0,0;0,0
2030-01-24 02:00:00;322,83;0,0;15,8;265,84;41,18;0,0;0,0
2030-01-24 03:00:00;323,26;0,0;15,8;265,84;41,62;0,0;0,0
2030-01-24 04:00:00;324,06;0,0;15,8;265,84;42,42;0,0;0,0
2030-01-24 05:00:00;324,24;0,0;15,8;265,84;42,59;0,0;0,0
2030-01-24 06:00:00;324,55;0,0;15,8;265,84;42,91;0,0;0,0
2030-01-24 07:00:00;325,14;0,0;15,8;265,84;43,49;0,0;0,0
2030-01-24 08:00:00;325,86;0,0;15,8;265,84;44,22;0,0;0,0
2030-01-24 09:00:00;326,32;0,0;15,8;265,84;44,68;0,0;0,0
2030-01-24 10:00:00;325,98;0,0;15,8;265,84;44,34;0,0;0,0
2030-01-24 11:00:00;324,42;0,0;15,8;265,84;42,77;0,0;0,0
2030-01-24 12:00:00;323,39;0,0;15,8;265,84;41,75;0,0;0,0
2030-01-24 13:00:00;323,76;0,0;15,8;265,84;42,12;0,0;0,0
2030-01-24 14:00:00;324,79;0,0;15,8;265,84;43,15;0,0;0,0
2030-01-24 15:00:00;325,17;0,0;15,8;265,84;43,53;0,0;0,0
2030-01-24 16:00:00;324,07;0,0;15,8;265,84;42,42;0,0;0,0
2030-01-24 17:00:00;323,9;0,0;15,8;265,84;42,25;0,0;0,0
2030-01-24 18:00:00;324,01;0,0;15,8;265,84;42,37;0,0;0,0
2030-01-24 19:00:00;324,15;0,0;15,8;265,84;42,51;0,0;0,0
2030-01-24 20:00:00;324,49;0,0;15,8;265,84;42,85;0,0;0,0
2030-01-24 21:00:00;324,7;0,0;15,8;265,84;43,06;0,0;0,0
2030-01-24 22:00:00;324,93;0,0;15,8;265,84;43,28;0,0;0,0
2030-01-24 23:00:00;325,33;0,0;15,8;265,84;43,69;0,0;0,0
2030-01-25 00:00:00;325,25;0,0;15,8;265,84;43,61;0,0;0,0
2030-01-25 01:00:00;325,13;0,0;15,8;265,84;43,49;0,0;0,0
2030-01-25 02:00:00;325,15;0,0;15,8;265,84;43,51;0,0;0,0
2030-01-25 03:00:00;325,17;0,0;15,8;265,84;43,53;0,0;0,0
2030-01-25 04:00:00;325,19;0,0;15,8;265,84;43,54;0,0;0,0
2030-01-25 05:00:00;325,2;0,0;15,8;265,84;43,55;0,0;0,0
2030-01-25 06:00:00;325,21;0,0;15,8;265,84;43,56;0,0;0,0
2030-01-25 07:00:00;325,33;0,0;15,8;265,84;43,68;0,0;0,0
2030-01-25 08:00:00;325,39;0,0;15,8;265,84;43,75;0,0;0,0
2030-01-25 09:00:00;323,25;0,0;15,8;265,84;41,61;0,0;0,0
2030-01-25 10:00:00;320,78;0,0;15,8;265,84;39,14;0,0;0,0
2030-01-25 11:00:00;317,47;0,0;15,8;265,84;35,83;0,0;0,0
2030-01-25 12:00:00;315,18;0,0;15,8;265,84;33,54;0,0;0,0
2030-01-25 13:00:00;314,31;0,0;15,8;265,84;32,66;0,0;0,0
2030-01-25 14:00:00;314,81;0,0;15,8;265,84;33,17;0,0;0,0
2030-01-25 15:00:00;315,12;0,0;15,8;265,84;33,47;0,0;0,0
2030-01-25 16:00:00;315,08;0,0;15,8;265,84;33,43;0,0;0,0
2030-01-25 17:00:00;314,31;0,0;15,8;265,84;32,67;0,0;0,0
2030-01-25 18:00:00;313,96;0,0;15,8;265,84;32,32;0,0;0,0
2030-01-25 19:00:00;313,45;0,0;15,8;265,84;31,81;0,0;0,0
2030-01-25 20:00:00;313,1;0,0;15,8;265,84;31,46;0,0;0,0
2030-01-25 21:00:00;312,77;0,0;15,8;265,84;31,12;0,0;0,0
2030-01-25 22:00:00;312,27;0,0;15,8;265,84;30,63;0,0;0,0
2030-01-25 23:00:00;311,94;0,0;15,8;265,84;30,3;0,0;0,0
2030-01-26 00:00:00;311,79;0,0;15,8;265,84;30,14;0,0;0,0
2030-01-26 01:00:00;311,49;0,0;15,8;265,84;29,85;0,0;0,0
2030-01-26 02:00:00;311,37;0,0;15,8;265,84;29,73;0,0;0,0
2030-01-26 03:00:00;310,93;0,0;15,8;265,84;29,29;0,0;0,0
2030-01-26 04:00:00;310,81;0,0;15,8;265,84;29,17;0,0;0,0
2030-01-26 05:00:00;310,55;0,0;15,8;265,84;28,9;0,0;0,0
2030-01-26 06:00:00;310,28;0,0;15,8;265,84;28,63;0,0;0,0
2030-01-26 07:00:00;310,01;0,0;15,8;265,84;28,36;0,0;0,0
2030-01-26 08:00:00;309,39;0,0;15,8;265,84;27,75;0,0;0,0
2030-01-26 09:00:00;308,74;0,0;15,8;265,84;27,1;0,0;0,0
2030-01-26 10:00:00;307,71;0,0;15,8;265,84;26,06;0,0;0,0
2030-01-26 11:00:00;306,95;0,0;15,8;265,84;25,31;0,0;0,0
2030-01-26 12:00:00;306,18;0,0;15,8;265,84;24,54;0,0;0,0
2030-01-26 13:00:00;301,69;0,0;15,8;265,84;20,04;0,0;0,0
2030-01-26 14:00:00;298,73;0,0;15,8;265,84;17,08;0,0;0,0
2030-01-26 15:00:00;299,47;0,0;15,8;265,84;17,83;0,0;0,0
2030-01-26 16:00:00;298,39;0,0;15,8;265,84;16,75;0,0;0,0
2030-01-26 17:00:00;298,25;0,0;15,8;265,84;16,6;0,0;0,0
2030-01-26 18:00:00;298,36;0,0;15,8;265,84;16,71;0,0;0,0
2030-01-26 19:00:00;298,55;0,0;15,8;265,84;16,91;0,0;0,0
2030-01-26 20:00:00;298,81;0,0;15,8;265,84;17,17;0,0;0,0
2030-01-26 21:00:00;299,13;0,0;15,8;265,84;17,49;0,0;0,0
2030-01-26 22:00:00;299,33;0,0;15,8;265,84;17,68;0,0;0,0
2030-01-26 23:00:00;299,71;0,0;15,8;265,84;18,06;0,0;0,0
2030-01-27 00:00:00;300,63;0,0;15,8;265,84;18,99;0,0;0,0
2030-01-27 01:00:00;301,82;0,0;15,8;265,84;20,18;0,0;0,0
2030-01-27 02:00:00;302,92;0,0;15,8;265,84;21,28;0,0;0,0
2030-01-27 03:00:00;303,74;0,0;15,8;265,84;22,1;0,0;0,0
2030-01-27 04:00:00;304,56;0,0;15,8;265,84;22,92;0,0;0,0
2030-01-27 05:00:00;305,38;0,0;15,8;265,84;23,74;0,0;0,0
2030-01-27 06:00:00;306,04;0,0;15,8;265,84;24,39;0,0;0,0
2030-01-27 07:00:00;306,67;0,0;15,8;265,84;25,03;0,0;0,0
2030-01-27 08:00:00;306,77;0,0;15,8;265,84;25,13;0,0;0,0
2030-01-27 09:00:00;306,29;0,0;15,8;265,84;24,65;0,0;0,0
2030-01-27 10:00:00;305,86;0,0;15,8;265,84;24,22;0,0;0,0
2030-01-27 11:00:00;305,52;0,0;15,8;265,84;23,88;0,0;0,0
2030-01-27 12:00:00;304,8;0,0;15,8;265,84;23,16;0,0;0,0
2030-01-27 13:00:00;304,35;0,0;15,8;265,84;22,71;0,0;0,0
2030-01-27 14:00:00;304,05;0,0;15,8;265,84;22,41;0,0;0,0
2030-01-27 15:00:00;304,27;0,0;15,8;265,84;22,62;0,0;0,0
2030-01-27 16:00:00;304,72;0,0;15,8;265,84;23,08;0,0;0,0
2030-01-27 17:00:00;305,59;0,0;15,8;265,84;23,94;0,0;0,0
2030-01-27 18:00:00;306,55;0,0;15,8;265,84;24,91;0,0;0,0
2030-01-27 19:00:00;307,43;0,0;15,8;265,84;25,78;0,0;0,0
