;('Biogas_n', 'District heating_n');('Biomasse_heat_n', 'District heating_n');('District heating_n', 'Heat storage_n');('District heating_n', 'Heat_demand_total_n');('District heating_n', 'excess_b_distheat_n');('Electric boiler_n', 'District heating_n');('GuD_n', 'District heating_n');('Heat storage_n', 'District heating_n');('Heatpump_air_n', 'District heating_n');('Heatpump_water_n', 'District heating_n');('ST_n', 'District heating_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-05-28 09:00:00;0,0;0,0;0,0;29,75;0,0;0,0;0,0;29,75;0,0;0,0;0,0
2030-05-28 10:00:00;0,0;0,0;0,0;29,06;0,0;0,0;0,0;29,06;0,0;0,0;0,0
2030-05-28 11:00:00;0,0;0,0;0,0;27,55;0,0;0,0;0,0;27,55;0,0;0,0;0,0
2030-05-28 12:00:00;0,0;0,0;0,0;26,87;0,0;0,0;0,0;26,87;0,0;0,0;0,0
2030-05-28 13:00:00;0,0;0,0;0,0;26,83;0,0;0,0;0,0;26,83;0,0;0,0;0,0
2030-05-28 14:00:00;0,0;0,0;0,0;27,6;0,0;0,0;0,0;27,6;0,0;0,0;0,0
2030-05-28 15:00:00;0,0;0,0;0,0;27,82;0,0;0,0;0,0;27,82;0,0;0,0;0,0
2030-05-28 16:00:00;0,0;0,0;0,0;26,17;0,0;0,0;0,0;26,17;0,0;0,0;0,0
2030-05-28 17:00:00;0,0;0,0;0,0;26,18;0,0;0,0;0,0;26,18;0,0;0,0;0,0
2030-05-28 18:00:00;0,0;0,0;25,49;26,52;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-28 19:00:00;0,0;0,0;24,84;27,17;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-28 20:00:00;0,0;0,0;24,33;27,68;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-28 21:00:00;0,0;0,0;22,88;29,13;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-28 22:00:00;0,0;0,0;21,21;30,72;0,0;0,0;51,93;0,0;0,0;0,0;0,0
2030-05-28 23:00:00;0,0;0,0;0,0;32,42;0,0;0,0;0,0;32,42;0,0;0,0;0,0
2030-05-29 00:00:00;0,0;0,0;0,0;33,55;0,0;0,0;0,0;33,55;0,0;0,0;0,0
2030-05-29 01:00:00;0,0;0,0;0,0;34,44;0,0;0,0;0,0;34,44;0,0;0,0;0,0
2030-05-29 02:00:00;0,0;0,0;0,0;35,53;0,0;0,0;0,0;35,53;0,0;0,0;0,0
2030-05-29 03:00:00;0,0;0,0;0,0;35,94;0,0;0,0;0,0;35,94;0,0;0,0;0,0
2030-05-29 04:00:00;0,0;0,0;0,0;36,27;0,0;0,0;0,0;36,27;0,0;0,0;0,0
2030-05-29 05:00:00;0,0;0,0;0,0;35,64;0,0;0,0;0,0;35,64;0,0;0,0;0,0
2030-05-29 06:00:00;0,0;0,0;0,0;34,84;0,0;0,0;0,0;34,84;0,0;0,0;0,0
2030-05-29 07:00:00;0,0;0,0;0,0;33,98;0,0;0,0;0,0;33,98;0,0;0,0;0,0
2030-05-29 08:00:00;0,0;0,0;0,0;33,51;0,0;0,0;0,0;33,51;0,0;0,0;0,0
2030-05-29 09:00:00;0,0;0,0;0,0;33,58;0,0;0,0;0,0;33,58;0,0;0,0;0,0
2030-05-29 10:00:00;0,0;0,0;0,0;32,8;0,0;0,0;0,0;32,8;0,0;0,0;0,0
2030-05-29 11:00:00;0,0;0,0;0,0;30,84;0,0;0,0;0,0;30,84;0,0;0,0;0,0
2030-05-29 12:00:00;0,0;0,0;0,0;29,5;0,0;0,0;0,0;29,5;0,0;0,0;0,0
2030-05-29 13:00:00;0,0;0,0;0,0;29,45;0,0;0,0;0,0;29,45;0,0;0,0;0,0
2030-05-29 14:00:00;0,0;0,0;0,0;30,07;0,0;0,0;0,0;30,07;0,0;0,0;0,0
2030-05-29 15:00:00;0,0;0,0;0,0;30,39;0,0;0,0;0,0;30,39;0,0;0,0;0,0
2030-05-29 16:00:00;0,0;0,0;0,0;28,89;0,0;0,0;0,0;28,89;0,0;0,0;0,0
2030-05-29 17:00:00;0,0;0,0;0,0;28,87;0,0;0,0;0,0;28,87;0,0;0,0;0,0
2030-05-29 18:00:00;0,0;0,0;0,0;29,87;0,0;0,0;0,0;29,87;0,0;0,0;0,0
2030-05-29 19:00:00;0,0;0,0;18,79;30,34;0,0;0,0;49,13;0,0;0,0;0,0;0,0
2030-05-29 20:00:00;0,0;0,0;14,39;32,22;0,0;0,0;46,61;0,0;0,0;0,0;0,0
2030-05-29 21:00:00;0,0;0,0;0,0;31,15;0,0;0,0;0,0;31,15;0,0;0,0;0,0
2030-05-29 22:00:00;0,0;0,0;0,0;31,43;0,0;0,0;0,0;31,43;0,0;0,0;0,0
2030-05-29 23:00:00;0,0;0,0;0,0;31,51;0,0;0,0;0,0;31,51;0,0;0,0;0,0
2030-05-30 00:00:00;0,0;0,0;0,0;32,47;0,0;0,0;0,0;32,47;0,0;0,0;0,0
2030-05-30 01:00:00;0,0;0,0;0,0;31,5;0,0;0,0;0,0;31,5;0,0;0,0;0,0
2030-05-30 02:00:00;0,0;0,0;0,0;31,72;0,0;0,0;0,0;31,72;0,0;0,0;0,0
2030-05-30 03:00:00;0,0;0,0;0,0;30,61;0,0;0,0;0,0;30,61;0,0;0,0;0,0
2030-05-30 04:00:00;0,0;0,0;0,0;30,27;0,0;0,0;0,0;30,27;0,0;0,0;0,0
2030-05-30 05:00:00;0,0;0,0;0,0;29,92;0,0;0,0;0,0;29,92;0,0;0,0;0,0
2030-05-30 06:00:00;0,0;0,0;0,0;29,12;0,0;0,0;0,0;29,12;0,0;0,0;0,0
2030-05-30 07:00:00;0,0;0,0;0,0;28,54;0,0;0,0;0,0;28,54;0,0;0,0;0,0
2030-05-30 08:00:00;0,0;0,0;0,0;28,45;0,0;0,0;0,0;28,45;0,0;0,0;0,0
2030-05-30 09:00:00;0,0;0,0;0,0;28,74;0,0;0,0;0,0;28,74;0,0;0,0;0,0
2030-05-30 10:00:00;0,0;0,0;0,0;27,3;0,0;0,0;0,0;27,3;0,0;0,0;0,0
2030-05-30 11:00:00;0,0;0,0;0,0;25,28;0,0;0,0;0,0;25,28;0,0;0,0;0,0
2030-05-30 12:00:00;0,0;0,0;0,0;24,11;0,0;0,0;0,0;24,11;0,0;0,0;0,0
2030-05-30 13:00:00;0,0;0,0;0,0;23,83;0,0;0,0;0,0;23,83;0,0;0,0;0,0
2030-05-30 14:00:00;0,0;0,0;0,0;24,18;0,0;0,0;0,0;24,18;0,0;0,0;0,0
2030-05-30 15:00:00;0,0;0,0;0,0;23,99;0,0;0,0;0,0;23,99;0,0;0,0;0,0
2030-05-30 16:00:00;0,0;0,0;0,0;22,39;0,0;0,0;0,0;22,39;0,0;0,0;0,0
2030-05-30 17:00:00;0,0;0,0;0,0;22,06;0,0;0,0;0,0;22,06;0,0;0,0;0,0
2030-05-30 18:00:00;0,0;0,0;0,0;22,29;0,0;0,0;0,0;22,29;0,0;0,0;0,0
2030-05-30 19:00:00;0,0;0,0;29,18;22,83;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-30 20:00:00;0,0;0,0;26,27;25,74;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-05-30 21:00:00;0,0;0,0;6,29;24,72;0,0;0,0;31,01;0,0;0,0;0,0;0,0
2030-05-30 22:00:00;0,0;0,0;0,0;25,95;0,0;0,0;0,0;25,95;0,0;0,0;0,0
2030-05-30 23:00:00;0,0;0,0;0,0;27,07;0,0;0,0;0,0;27,07;0,0;0,0;0,0
2030-05-31 00:00:00;0,0;0,0;0,0;29,16;0,0;0,0;0,0;29,16;0,0;0,0;0,0
2030-05-31 01:00:00;0,0;0,0;0,0;31,41;0,0;0,0;0,0;31,41;0,0;0,0;0,0
2030-05-31 02:00:00;0,0;0,0;0,0;33,11;0,0;0,0;0,0;33,11;0,0;0,0;0,0
2030-05-31 03:00:00;0,0;0,0;0,0;34,61;0,0;0,0;0,0;34,61;0,0;0,0;0,0
2030-05-31 04:00:00;0,0;0,0;0,0;34,74;0,0;0,0;0,0;34,74;0,0;0,0;0,0
2030-05-31 05:00:00;0,0;0,0;0,0;31,74;0,0;0,0;0,0;31,74;0,0;0,0;0,0
2030-05-31 06:00:00;0,0;0,0;0,0;28,29;0,0;0,0;0,0;28,29;0,0;0,0;0,0
2030-05-31 07:00:00;0,0;0,0;0,0;23,94;0,0;0,0;0,0;23,94;0,0;0,0;0,0
2030-05-31 08:00:00;0,0;0,0;0,0;19,97;0,0;0,0;0,0;19,97;0,0;0,0;0,0
2030-05-31 09:00:00;0,0;0,0;0,0;16,24;0,0;0,0;0,0;16,24;0,0;0,0;0,0
2030-05-31 10:00:00;0,0;0,0;0,0;11,87;0,0;0,0;0,0;11,87;0,0;0,0;0,0
2030-05-31 11:00:00;0,0;0,0;0,0;6,68;0,0;0,0;0,0;6,68;0,0;0,0;0,0
2030-05-31 12:00:00;0,0;0,0;0,0;2,12;0,0;0,0;0,0;2,12;0,0;0,0;0,0
2030-05-31 13:00:00;0,0;0,0;0,0;0,74;0,0;0,0;0,0;0,74;0,0;0,0;0,0
2030-05-31 14:00:00;0,0;0,0;0,0;0,2;0,0;0,0;0,0;0,2;0,0;0,0;0,0
2030-05-31 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-31 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-31 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-31 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-05-31 19:00:00;0,0;0,0;0,0;0,03;0,0;0,0;0,0;0,03;0,0;0,0;0,0
2030-05-31 20:00:00;0,0;0,0;0,0;0,76;0,0;0,0;0,0;0,76;0,0;0,0;0,0
2030-05-31 21:00:00;0,0;0,0;0,0;2,34;0,0;0,0;0,0;2,34;0,0;0,0;0,0
2030-05-31 22:00:00;0,0;0,0;0,0;6,65;0,0;0,0;0,0;6,65;0,0;0,0;0,0
2030-05-31 23:00:00;0,0;0,0;0,0;11,54;0,0;0,0;0,0;11,54;0,0;0,0;0,0
2030-06-01 00:00:00;0,0;0,0;0,0;15,75;0,0;0,0;0,0;15,75;0,0;0,0;0,0
2030-06-01 01:00:00;0,0;0,0;0,0;19,21;0,0;0,0;0,0;19,21;0,0;0,0;0,0
2030-06-01 02:00:00;0,0;0,0;0,0;21,81;0,0;0,0;0,0;21,81;0,0;0,0;0,0
2030-06-01 03:00:00;0,0;0,0;0,0;23,97;0,0;0,0;0,0;23,97;0,0;0,0;0,0
2030-06-01 04:00:00;0,0;0,0;0,0;25,26;0,0;0,0;0,0;25,26;0,0;0,0;0,0
2030-06-01 05:00:00;0,0;0,0;0,0;25,61;0,0;0,0;0,0;25,61;0,0;0,0;0,0
2030-06-01 06:00:00;0,0;0,0;0,0;25,24;0,0;0,0;0,0;25,24;0,0;0,0;0,0
2030-06-01 07:00:00;0,0;0,0;0,0;23,9;0,0;0,0;0,0;23,9;0,0;0,0;0,0
2030-06-01 08:00:00;0,0;0,0;0,0;22,48;0,0;0,0;0,0;22,48;0,0;0,0;0,0
2030-06-01 09:00:00;0,0;0,0;0,0;21,06;0,0;0,0;0,0;21,06;0,0;0,0;0,0
2030-06-01 10:00:00;0,0;0,0;0,0;19,5;0,0;0,0;0,0;19,5;0,0;0,0;0,0
2030-06-01 11:00:00;0,0;0,0;1,86;18,27;0,0;0,0;20,13;0,0;0,0;0,0;0,0
2030-06-01 12:00:00;0,0;0,0;6,02;16,75;0,0;0,0;22,78;0,0;0,0;0,0;0,0
2030-06-01 13:00:00;0,0;0,0;0,0;15,4;0,0;0,0;0,0;15,4;0,0;0,0;0,0
2030-06-01 14:00:00;0,0;0,0;37,52;14,49;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-01 15:00:00;0,0;0,0;37,71;14,3;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-01 16:00:00;0,0;0,0;37,1;14,91;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-01 17:00:00;0,0;0,0;35,89;16,12;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-01 18:00:00;0,0;0,0;0,0;15,93;0,0;0,0;0,0;15,93;0,0;0,0;0,0
2030-06-01 19:00:00;0,0;0,0;0,0;16,86;0,0;0,0;0,0;16,86;0,0;0,0;0,0
2030-06-01 20:00:00;0,0;0,0;0,0;18,12;0,0;0,0;0,0;18,12;0,0;0,0;0,0
2030-06-01 21:00:00;0,0;0,0;0,0;20,84;0,0;0,0;0,0;20,84;0,0;0,0;0,0
2030-06-01 22:00:00;0,0;0,0;28,21;23,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-01 23:00:00;0,0;0,0;0,0;26,97;0,0;0,0;0,0;26,97;0,0;0,0;0,0
2030-06-02 00:00:00;0,0;0,0;0,0;29,4;0,0;0,0;0,0;29,4;0,0;0,0;0,0
2030-06-02 01:00:00;0,0;0,0;0,0;32,3;0,0;0,0;0,0;32,3;0,0;0,0;0,0
2030-06-02 02:00:00;0,0;0,0;0,0;34,38;0,0;0,0;0,0;34,38;0,0;0,0;0,0
2030-06-02 03:00:00;0,0;0,0;0,0;36,18;0,0;0,0;0,0;36,18;0,0;0,0;0,0
2030-06-02 04:00:00;0,0;0,0;0,0;36,56;0,0;0,0;0,0;36,56;0,0;0,0;0,0
2030-06-02 05:00:00;0,0;0,0;0,0;34,13;0,0;0,0;0,0;34,13;0,0;0,0;0,0
2030-06-02 06:00:00;0,0;0,0;0,0;30,48;0,0;0,0;0,0;30,48;0,0;0,0;0,0
2030-06-02 07:00:00;0,0;0,0;0,0;26,41;0,0;0,0;0,0;26,41;0,0;0,0;0,0
2030-06-02 08:00:00;0,0;0,0;13,75;22,33;0,0;0,0;36,08;0,0;0,0;0,0;0,0
2030-06-02 09:00:00;0,0;0,0;3,15;17,72;0,0;0,0;20,86;0,0;0,0;0,0;0,0
2030-06-02 10:00:00;0,0;0,0;14,33;13,35;0,0;0,0;27,67;0,0;0,0;0,0;0,0
2030-06-02 11:00:00;0,0;0,0;23,98;9,43;0,0;0,0;33,42;0,0;0,0;0,0;0,0
2030-06-02 12:00:00;0,0;0,0;32,44;5,97;0,0;0,0;38,41;0,0;0,0;0,0;0,0
2030-06-02 13:00:00;0,0;0,0;38,23;3,58;0,0;0,0;41,8;0,0;0,0;0,0;0,0
2030-06-02 14:00:00;0,0;0,0;0,0;2,18;0,0;0,0;0,0;2,18;0,0;0,0;0,0
2030-06-02 15:00:00;0,0;0,0;43,96;1,73;0,0;0,0;45,69;0,0;0,0;0,0;0,0
2030-06-02 16:00:00;0,0;0,0;46,05;1,68;0,0;0,0;47,74;0,0;0,0;0,0;0,0
2030-06-02 17:00:00;0,0;0,0;47,78;2,2;0,0;0,0;49,98;0,0;0,0;0,0;0,0
2030-06-02 18:00:00;0,0;0,0;45,35;4,42;0,0;0,0;49,77;0,0;0,0;0,0;0,0
2030-06-02 19:00:00;0,0;0,0;41,22;7,22;0,0;0,0;48,44;0,0;0,0;0,0;0,0
2030-06-02 20:00:00;0,0;0,0;0,0;10,87;0,0;0,0;0,0;10,87;0,0;0,0;0,0
2030-06-02 21:00:00;0,0;0,0;0,0;14,12;0,0;0,0;0,0;14,12;0,0;0,0;0,0
2030-06-02 22:00:00;0,0;0,0;0,0;17,22;0,0;0,0;0,0;17,22;0,0;0,0;0,0
2030-06-02 23:00:00;0,0;0,0;0,0;20,59;0,0;0,0;0,0;20,59;0,0;0,0;0,0
2030-06-03 00:00:00;0,0;0,0;0,0;22,2;0,0;0,0;0,0;22,2;0,0;0,0;0,0
2030-06-03 01:00:00;0,0;0,0;0,0;23,87;0,0;0,0;0,0;23,87;0,0;0,0;0,0
2030-06-03 02:00:00;0,0;0,0;0,0;24,98;0,0;0,0;0,0;24,98;0,0;0,0;0,0
2030-06-03 03:00:00;0,0;0,0;0,0;26,18;0,0;0,0;0,0;26,18;0,0;0,0;0,0
2030-06-03 04:00:00;0,0;0,0;0,0;26,6;0,0;0,0;0,0;26,6;0,0;0,0;0,0
2030-06-03 05:00:00;0,0;0,0;0,0;25,97;0,0;0,0;0,0;25,97;0,0;0,0;0,0
2030-06-03 06:00:00;0,0;0,0;0,0;22,56;0,0;0,0;0,0;22,56;0,0;0,0;0,0
2030-06-03 07:00:00;0,0;0,0;0,0;20,13;0,0;0,0;0,0;20,13;0,0;0,0;0,0
2030-06-03 08:00:00;0,0;0,0;0,0;19,33;0,0;0,0;0,0;19,33;0,0;0,0;0,0
2030-06-03 09:00:00;0,0;0,0;0,0;18,33;0,0;0,0;0,0;18,33;0,0;0,0;0,0
2030-06-03 10:00:00;0,0;0,0;0,0;17,04;0,0;0,0;0,0;17,04;0,0;0,0;0,0
2030-06-03 11:00:00;0,0;0,0;0,0;13,85;0,0;0,0;0,0;13,85;0,0;0,0;0,0
2030-06-03 12:00:00;0,0;0,0;0,0;11,83;0,0;0,0;0,0;11,83;0,0;0,0;0,0
2030-06-03 13:00:00;0,0;0,0;0,0;12,32;0,0;0,0;0,0;12,32;0,0;0,0;0,0
2030-06-03 14:00:00;0,0;0,0;0,0;13,52;0,0;0,0;0,0;13,52;0,0;0,0;0,0
2030-06-03 15:00:00;0,0;0,0;0,0;12,85;0,0;0,0;0,0;12,85;0,0;0,0;0,0
2030-06-03 16:00:00;0,0;0,0;0,0;8,75;0,0;0,0;0,0;8,75;0,0;0,0;0,0
2030-06-03 17:00:00;0,0;0,0;0,0;6,86;0,0;0,0;0,0;6,86;0,0;0,0;0,0
2030-06-03 18:00:00;0,0;0,0;0,0;5,83;0,0;0,0;0,0;5,83;0,0;0,0;0,0
2030-06-03 19:00:00;0,0;0,0;0,0;6,73;0,0;0,0;0,0;6,73;0,0;0,0;0,0
2030-06-03 20:00:00;0,0;0,0;0,0;9,01;0,0;0,0;0,0;9,01;0,0;0,0;0,0
2030-06-03 21:00:00;0,0;0,0;0,0;11,64;0,0;0,0;0,0;11,64;0,0;0,0;0,0
2030-06-03 22:00:00;0,0;0,0;0,0;14,46;0,0;0,0;0,0;14,46;0,0;0,0;0,0
2030-06-03 23:00:00;0,0;0,0;0,0;17,45;0,0;0,0;0,0;17,45;0,0;0,0;0,0
2030-06-04 00:00:00;0,0;0,0;0,0;19,43;0,0;0,0;0,0;19,43;0,0;0,0;0,0
2030-06-04 01:00:00;0,0;0,0;0,0;21,84;0,0;0,0;0,0;21,84;0,0;0,0;0,0
2030-06-04 02:00:00;0,0;0,0;0,0;23,6;0,0;0,0;0,0;23,6;0,0;0,0;0,0
2030-06-04 03:00:00;0,0;0,0;0,0;25,07;0,0;0,0;0,0;25,07;0,0;0,0;0,0
2030-06-04 04:00:00;0,0;0,0;0,0;25,34;0,0;0,0;0,0;25,34;0,0;0,0;0,0
2030-06-04 05:00:00;0,0;0,0;0,0;21,57;0,0;0,0;0,0;21,57;0,0;0,0;0,0
2030-06-04 06:00:00;0,0;0,0;0,0;16,67;0,0;0,0;0,0;16,67;0,0;0,0;0,0
2030-06-04 07:00:00;0,0;0,0;0,0;11,56;0,0;0,0;0,0;11,56;0,0;0,0;0,0
2030-06-04 08:00:00;0,0;0,0;0,0;6,25;0,0;0,0;0,0;6,25;0,0;0,0;0,0
2030-06-04 09:00:00;0,0;0,0;0,0;2,42;0,0;0,0;0,0;2,42;0,0;0,0;0,0
2030-06-04 10:00:00;0,0;0,0;0,0;0,49;0,0;0,0;0,0;0,49;0,0;0,0;0,0
2030-06-04 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-04 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-05 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-05 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-05 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-05 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-05 04:00:00;0,0;0,0;0,0;0,65;0,0;0,0;0,0;0,65;0,0;0,0;0,0
2030-06-05 05:00:00;0,0;0,0;0,0;1,22;0,0;0,0;0,0;1,22;0,0;0,0;0,0
2030-06-05 06:00:00;0,0;0,0;0,0;1,6;0,0;0,0;0,0;1,6;0,0;0,0;0,0
2030-06-05 07:00:00;0,0;0,0;0,0;1,72;0,0;0,0;0,0;1,72;0,0;0,0;0,0
2030-06-05 08:00:00;0,0;0,0;0,0;2,04;0,0;0,0;0,0;2,04;0,0;0,0;0,0
2030-06-05 09:00:00;0,0;0,0;0,0;2,35;0,0;0,0;0,0;2,35;0,0;0,0;0,0
2030-06-05 10:00:00;0,0;0,0;0,0;1,84;0,0;0,0;0,0;1,84;0,0;0,0;0,0
2030-06-05 11:00:00;0,0;0,0;0,0;0,91;0,0;0,0;0,0;0,91;0,0;0,0;0,0
2030-06-05 12:00:00;0,0;0,0;0,0;0,59;0,0;0,0;0,0;0,59;0,0;0,0;0,0
2030-06-05 13:00:00;0,0;0,0;0,0;0,46;0,0;0,0;0,0;0,46;0,0;0,0;0,0
2030-06-05 14:00:00;0,0;0,0;0,0;0,61;0,0;0,0;0,0;0,61;0,0;0,0;0,0
2030-06-05 15:00:00;0,0;0,0;0,0;0,58;0,0;0,0;0,0;0,58;0,0;0,0;0,0
2030-06-05 16:00:00;0,0;0,0;0,0;0,32;0,0;0,0;0,0;0,32;0,0;0,0;0,0
2030-06-05 17:00:00;0,0;0,0;0,0;0,41;0,0;0,0;0,0;0,41;0,0;0,0;0,0
2030-06-05 18:00:00;0,0;0,0;0,0;0,56;0,0;0,0;0,0;0,56;0,0;0,0;0,0
2030-06-05 19:00:00;0,0;0,0;39,23;0,84;0,0;0,0;40,07;0,0;0,0;0,0;0,0
2030-06-05 20:00:00;0,0;0,0;0,0;1,35;0,0;0,0;0,0;1,35;0,0;0,0;0,0
2030-06-05 21:00:00;0,0;0,0;0,0;2,6;0,0;0,0;0,0;2,6;0,0;0,0;0,0
2030-06-05 22:00:00;0,0;0,0;0,0;4,48;0,0;0,0;0,0;4,48;0,0;0,0;0,0
2030-06-05 23:00:00;0,0;0,0;0,0;8,26;0,0;0,0;0,0;8,26;0,0;0,0;0,0
2030-06-06 00:00:00;0,0;0,0;0,0;11,6;0,0;0,0;0,0;11,6;0,0;0,0;0,0
2030-06-06 01:00:00;0,0;0,0;0,0;15,21;0,0;0,0;0,0;15,21;0,0;0,0;0,0
2030-06-06 02:00:00;0,0;0,0;0,0;17,89;0,0;0,0;0,0;17,89;0,0;0,0;0,0
2030-06-06 03:00:00;0,0;0,0;0,0;20,19;0,0;0,0;0,0;20,19;0,0;0,0;0,0
2030-06-06 04:00:00;0,0;0,0;0,0;20,97;0,0;0,0;0,0;20,97;0,0;0,0;0,0
2030-06-06 05:00:00;0,0;0,0;0,0;18,68;0,0;0,0;0,0;18,68;0,0;0,0;0,0
2030-06-06 06:00:00;0,0;0,0;0,0;15,16;0,0;0,0;0,0;15,16;0,0;0,0;0,0
2030-06-06 07:00:00;0,0;0,0;0,0;11,77;0,0;0,0;0,0;11,77;0,0;0,0;0,0
2030-06-06 08:00:00;0,0;0,0;0,0;7,92;0,0;0,0;0,0;7,92;0,0;0,0;0,0
2030-06-06 09:00:00;0,0;0,0;0,0;5,51;0,0;0,0;0,0;5,51;0,0;0,0;0,0
2030-06-06 10:00:00;0,0;0,0;0,0;2,29;0,0;0,0;0,0;2,29;0,0;0,0;0,0
2030-06-06 11:00:00;0,0;0,0;0,0;0,53;0,0;0,0;0,0;0,53;0,0;0,0;0,0
2030-06-06 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-06-06 20:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-06 21:00:00;0,0;0,0;52,01;0,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-06 22:00:00;0,0;0,0;51,54;0,47;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-06-06 23:00:00;0,0;0,0;0,0;2,02;0,0;0,0;0,0;2,02;0,0;0,0;0,0
2030-06-07 00:00:00;0,0;0,0;0,0;5,15;0,0;0,0;0,0;5,15;0,0;0,0;0,0
2030-06-07 01:00:00;0,0;0,0;0,0;8,98;0,0;0,0;0,0;8,98;0,0;0,0;0,0
2030-06-07 02:00:00;0,0;0,0;0,0;12,21;0,0;0,0;0,0;12,21;0,0;0,0;0,0
2030-06-07 03:00:00;0,0;0,0;0,0;14,65;0,0;0,0;0,0;14,65;0,0;0,0;0,0
2030-06-07 04:00:00;0,0;0,0;0,0;16,31;0,0;0,0;0,0;16,31;0,0;0,0;0,0
2030-06-07 05:00:00;0,0;0,0;0,0;16,76;0,0;0,0;0,0;16,76;0,0;0,0;0,0
2030-06-07 06:00:00;0,0;0,0;0,0;17,07;0,0;0,0;0,0;17,07;0,0;0,0;0,0
2030-06-07 07:00:00;0,0;0,0;0,0;16,89;0,0;0,0;0,0;16,89;0,0;0,0;0,0
2030-06-07 08:00:00;0,0;0,0;0,0;15,72;0,0;0,0;0,0;15,72;0,0;0,0;0,0
2030-06-07 09:00:00;0,0;0,0;0,0;15,49;0,0;0,0;0,0;15,49;0,0;0,0;0,0
