,"(('BioTransformer', 'Festbrennstoffe'), 'flow')","(('Festbrennstoffe', 'Last_Biomasse_ges'), 'flow')","(('Import_Braunkohle', 'Festbrennstoffe'), 'flow')","(('Import_Steinkohle', 'Festbrennstoffe'), 'flow')"
2030-01-07 05:00:00,"1050,9039083764321","1098,3175705483695","0,0","47,41366217193737"
2030-01-07 06:00:00,"1214,0290178363155","1261,4426800082529","0,0","47,41366217193737"
2030-01-07 07:00:00,"1299,4424394307787","1346,856101602716","0,0","47,41366217193737"
2030-01-07 08:00:00,"1311,150386585971","1358,5640487579085","0,0","47,41366217193737"
2030-01-07 09:00:00,"1241,4925465678614","1288,9062087397988","0,0","47,41366217193737"
2030-01-07 10:00:00,"1184,4857114238444","1231,8993735957818","0,0","47,41366217193737"
2030-01-07 11:00:00,"1143,5340410987658","1190,9477032707032","0,0","47,41366217193737"
2030-01-07 12:00:00,"1108,7385726292905","1156,152234801228","0,0","47,41366217193737"
2030-01-07 13:00:00,"1073,8681923286456","1121,281854500583","0,0","47,41366217193737"
2030-01-07 14:00:00,"1063,3710234224022","1110,7846855943396","0,0","47,41366217193737"
2030-01-07 15:00:00,"1038,8714322524036","1086,285094424341","0,0","47,41366217193737"
2030-01-07 16:00:00,"1050,508073990046","1097,9217361619833","0,0","47,41366217193737"
2030-01-07 17:00:00,"1050,1968916959597","1097,6105538678971","0,0","47,41366217193737"
2030-01-07 18:00:00,"1019,8792668361727","1067,2929290081101","0,0","47,41366217193737"
2030-01-07 19:00:00,"987,1687798665896","1034,582442038527","0,0","47,41366217193737"
2030-01-07 20:00:00,"932,0227510208917","979,4364131928291","0,0","47,41366217193737"
2030-01-07 21:00:00,"854,1829027960215","901,5965649679589","0,0","47,41366217193737"
2030-01-07 22:00:00,"745,1498943976674","792,5635565696048","0,0","47,41366217193737"
2030-01-07 23:00:00,"657,9051033600266","705,318765531964","0,0","47,41366217193737"
2030-01-08 00:00:00,"346,4833316511171","393,89699382305446","0,0","47,41366217193737"
2030-01-08 01:00:00,"372,868942850853","420,28260502279034","0,0","47,41366217193737"
2030-01-08 02:00:00,"357,2272407501998","404,6409029221372","0,0","47,41366217193737"
2030-01-08 03:00:00,"378,1956168651486","425,60927903708597","0,0","47,41366217193737"
2030-01-08 04:00:00,"445,7324931897244","493,1461553616617","0,0","47,41366217193737"
2030-01-08 05:00:00,"566,0599263181833","613,4735884901207","0,0","47,41366217193737"
2030-01-08 06:00:00,"619,4830037897638","666,8966659617012","0,0","47,41366217193737"
2030-01-08 07:00:00,"654,7287077506044","702,1423699225418","0,0","47,41366217193737"
2030-01-08 08:00:00,"668,5070227213048","715,9206848932422","0,0","47,41366217193737"
2030-01-08 09:00:00,"649,2418780308897","696,6555402028271","0,0","47,41366217193737"
2030-01-08 10:00:00,"612,8955757419833","660,3092379139207","0,0","47,41366217193737"
2030-01-08 11:00:00,"586,2753708209261","633,6890329928635","0,0","47,41366217193737"
2030-01-08 12:00:00,"562,0920947175994","609,5057568895368","0,0","47,41366217193737"
2030-01-08 13:00:00,"513,9301505726845","561,3438127446219","0,0","47,41366217193737"
2030-01-08 14:00:00,"487,442459785881","534,8561219578183","0,0","47,41366217193737"
2030-01-08 15:00:00,"481,2469162809643","528,6605784529016","0,0","47,41366217193737"
2030-01-08 16:00:00,"487,88697017396765","535,300632345905","0,0","47,41366217193737"
2030-01-08 17:00:00,"488,651399739503","536,0650619114404","0,0","47,41366217193737"
2030-01-08 18:00:00,"488,87060651170924","536,2842686836466","0,0","47,41366217193737"
2030-01-08 19:00:00,"484,1664184335454","531,5800806054827","0,0","47,41366217193737"
2030-01-08 20:00:00,"475,6572732927037","523,070935464641","0,0","47,41366217193737"
2030-01-08 21:00:00,"445,79854002628355","493,2122021982209","0,0","47,41366217193737"
2030-01-08 22:00:00,"384,082619663633","431,49628183557036","0,0","47,41366217193737"
2030-01-08 23:00:00,"321,62848936270217","369,0421515346395","0,0","47,41366217193737"
2030-01-09 00:00:00,"415,67170324717455","463,0853654191119","0,0","47,41366217193737"
2030-01-09 01:00:00,"482,928665004861","530,3423271767983","0,0","47,41366217193737"
2030-01-09 02:00:00,"475,7392251939419","523,1528873658792","0,0","47,41366217193737"
2030-01-09 03:00:00,"504,4210320334401","551,8346942053774","0,0","47,41366217193737"
2030-01-09 04:00:00,"630,8268697804695","678,2405319524069","0,0","47,41366217193737"
2030-01-09 05:00:00,"848,0383438078907","895,4520059798281","0,0","47,41366217193737"
2030-01-09 06:00:00,"746,4647941117489","793,8784562836863","0,0","47,41366217193737"
2030-01-09 07:00:00,"761,0331617087293","808,4468238806667","0,0","47,41366217193737"
2030-01-09 08:00:00,"714,6460493711206","762,059711543058","0,0","47,41366217193737"
2030-01-09 09:00:00,"697,3914389404839","744,8051011124213","0,0","47,41366217193737"
2030-01-09 10:00:00,"644,2203841735479","691,6340463454853","0,0","47,41366217193737"
2030-01-09 11:00:00,"632,4773815003812","679,8910436723186","0,0","47,41366217193737"
2030-01-09 12:00:00,"628,1792404126405","675,5929025845779","0,0","47,41366217193737"
2030-01-09 13:00:00,"579,3019742526409","626,7156364245783","0,0","47,41366217193737"
2030-01-09 14:00:00,"574,222363128197","621,6360253001344","0,0","47,41366217193737"
2030-01-09 15:00:00,"580,8280832396167","628,2417454115541","0,0","47,41366217193737"
2030-01-09 16:00:00,"606,7192078607693","654,1328700327067","0,0","47,41366217193737"
2030-01-09 17:00:00,"643,3599732354965","690,7736354074339","0,0","47,41366217193737"
2030-01-09 18:00:00,"683,2549096380282","730,6685718099656","0,0","47,41366217193737"
2030-01-09 19:00:00,"704,9443015669312","752,3579637388686","0,0","47,41366217193737"
2030-01-09 20:00:00,"727,309828262375","774,7234904343125","0,0","47,41366217193737"
2030-01-09 21:00:00,"713,7118687581503","761,1255309300877","0,0","47,41366217193737"
2030-01-09 22:00:00,"629,2611934856632","676,6748556576006","0,0","47,41366217193737"
2030-01-09 23:00:00,"555,8901406255748","603,3038027975122","0,0","47,41366217193737"
2030-01-10 00:00:00,"934,2311270769878","981,6447892489252","0,0","47,41366217193737"
2030-01-10 01:00:00,"940,8368591989913","988,2505213709287","0,0","47,41366217193737"
2030-01-10 02:00:00,"954,3660551337626","1001,7797173057","0,0","47,41366217193737"
2030-01-10 03:00:00,"1005,3637390447786","1052,777401216716","0,0","47,41366217193737"
2030-01-10 04:00:00,"1149,025238906058","1196,4389010779953","0,0","47,41366217193737"
2030-01-10 05:00:00,"1517,0174181658006","1564,431080337738","0,0","47,41366217193737"
2030-01-10 06:00:00,"1764,967472251873","1812,3811344238104","0,0","47,41366217193737"
2030-01-10 07:00:00,"1882,0214923333222","1929,4351545052596","0,0","47,41366217193737"
2030-01-10 08:00:00,"1911,1558966001742","1958,5695587721116","0,0","47,41366217193737"
2030-01-10 09:00:00,"1890,5020332516453","1937,9156954235827","0,0","47,41366217193737"
2030-01-10 10:00:00,"1830,639017056005","1878,0526792279425","0,0","47,41366217193737"
2030-01-10 11:00:00,"1791,3040429501534","1838,7177051220908","0,0","47,41366217193737"
2030-01-10 12:00:00,"1731,488762730932","1778,9024249028694","0,0","47,41366217193737"
2030-01-10 13:00:00,"1653,4094944493097","1700,823156621247","0,0","47,41366217193737"
2030-01-10 14:00:00,"1657,5031662178128","1704,9168283897502","0,0","47,41366217193737"
2030-01-10 15:00:00,"1607,2825668686353","1654,6962290405727","0,0","47,41366217193737"
2030-01-10 16:00:00,"1579,2303258375698","1626,6439880095072","0,0","47,41366217193737"
2030-01-10 17:00:00,"1562,4449428604787","1609,858605032416","0,0","47,41366217193737"
2030-01-10 18:00:00,"1501,1224184907067","1548,536080662644","0,0","47,41366217193737"
2030-01-10 19:00:00,"1399,0729821168663","1446,4866442888037","0,0","47,41366217193737"
2030-01-10 20:00:00,"1289,5208850209694","1336,9345471929068","0,0","47,41366217193737"
2030-01-10 21:00:00,"1199,245511571301","1246,6591737432384","0,0","47,41366217193737"
2030-01-10 22:00:00,"1103,9069919032188","1151,3206540751562","0,0","47,41366217193737"
2030-01-10 23:00:00,"975,7037512240859","1023,1174133960233","0,0","47,41366217193737"
2030-01-11 00:00:00,"887,5949266912376","935,008588863175","0,0","47,41366217193737"
2030-01-11 01:00:00,"893,2453005983145","940,658962770252","0,0","47,41366217193737"
2030-01-11 02:00:00,"906,2778687947235","953,6915309666609","0,0","47,41366217193737"
2030-01-11 03:00:00,"954,9405366731289","1002,3541988450663","0,0","47,41366217193737"
2030-01-11 04:00:00,"1093,898916282535","1141,3125784544725","0,0","47,41366217193737"
2030-01-11 05:00:00,"1444,1495926209805","1491,5632547929179","0,0","47,41366217193737"
2030-01-11 06:00:00,"1677,62199512149","1725,0356572934274","0,0","47,41366217193737"
2030-01-11 07:00:00,"1785,226166519433","1832,6398286913704","0,0","47,41366217193737"
2030-01-11 08:00:00,"1812,958461990558","1860,3721241624953","0,0","47,41366217193737"
2030-01-11 09:00:00,"1793,8654939160479","1841,2791560879853","0,0","47,41366217193737"
2030-01-11 10:00:00,"1737,9875061335522","1785,4011683054896","0,0","47,41366217193737"
2030-01-11 11:00:00,"1700,7259536807753","1748,1396158527127","0,0","47,41366217193737"
2030-01-11 12:00:00,"1645,3516074611066","1692,765269633044","0,0","47,41366217193737"
2030-01-11 13:00:00,"1572,9183638216332","1620,3320259935706","0,0","47,41366217193737"
2030-01-11 14:00:00,"1576,294473775866","1623,7081359478034","0,0","47,41366217193737"
2030-01-11 15:00:00,"1528,126391313432","1575,5400534853693","0,0","47,41366217193737"
2030-01-11 16:00:00,"1502,2097080275464","1549,6233701994838","0,0","47,41366217193737"
2030-01-11 17:00:00,"1484,9426560010643","1532,3563181730017","0,0","47,41366217193737"
2030-01-11 18:00:00,"1426,3205776374482","1473,7342398093856","0,0","47,41366217193737"
2030-01-11 19:00:00,"1330,5594639421995","1377,973126114137","0,0","47,41366217193737"
2030-01-11 20:00:00,"1228,2276697546415","1275,641331926579","0,0","47,41366217193737"
2030-01-11 21:00:00,"1141,815161854626","1189,2288240265634","0,0","47,41366217193737"
2030-01-11 22:00:00,"1049,4713061751274","1096,8849683470648","0,0","47,41366217193737"
2030-01-11 23:00:00,"927,1655751731448","974,5792373450822","0,0","47,41366217193737"
2030-01-12 00:00:00,"686,3196537642903","733,7333159362277","0,0","47,41366217193737"
2030-01-12 01:00:00,"702,2417397753563","749,6554019472937","0,0","47,41366217193737"
2030-01-12 02:00:00,"720,3097505954245","767,7234127673619","0,0","47,41366217193737"
2030-01-12 03:00:00,"757,25801853392","804,6716807058574","0,0","47,41366217193737"
2030-01-12 04:00:00,"895,8726410158376","943,286303187775","0,0","47,41366217193737"
2030-01-12 05:00:00,"1171,1665030505862","1218,5801652225236","0,0","47,41366217193737"
2030-01-12 06:00:00,"1353,7793934603512","1401,1930556322886","0,0","47,41366217193737"
2030-01-12 07:00:00,"1449,7639102119992","1497,1775723839366","0,0","47,41366217193737"
2030-01-12 08:00:00,"1466,0173418088827","1513,4310039808202","0,0","47,41366217193737"
2030-01-12 09:00:00,"1432,8462457049716","1480,259907876909","0,0","47,41366217193737"
2030-01-12 10:00:00,"1387,627560433763","1435,0412226057003","0,0","47,41366217193737"
2030-01-12 11:00:00,"1338,740298676281","1386,1539608482185","0,0","47,41366217193737"
2030-01-12 12:00:00,"1299,9672027457743","1347,3808649177117","0,0","47,41366217193737"
2030-01-12 13:00:00,"1266,6862722699746","1314,099934441912","0,0","47,41366217193737"
2030-01-12 14:00:00,"1257,7536627975426","1305,16732496948","0,0","47,41366217193737"
2030-01-12 15:00:00,"1233,4693041447929","1280,8829663167303","0,0","47,41366217193737"
2030-01-12 16:00:00,"1236,2509690034","1283,6646311753375","0,0","47,41366217193737"
2030-01-12 17:00:00,"1215,968697736471","1263,3823599084085","0,0","47,41366217193737"
2030-01-12 18:00:00,"1181,5203116029113","1228,9339737748487","0,0","47,41366217193737"
2030-01-12 19:00:00,"1104,8725923608702","1152,2862545328076","0,0","47,41366217193737"
2030-01-12 20:00:00,"1028,1746842151676","1075,588346387105","0,0","47,41366217193737"
2030-01-12 21:00:00,"945,6514842203073","993,0651463922447","0,0","47,41366217193737"
2030-01-12 22:00:00,"845,0829352823733","892,4965974543107","0,0","47,41366217193737"
2030-01-12 23:00:00,"743,9804339362212","791,3940961081586","0,0","47,41366217193737"
2030-01-13 00:00:00,"510,0478487706552","557,4615109425926","0,0","47,41366217193737"
2030-01-13 01:00:00,"524,8820454634938","572,2957076354312","0,0","47,41366217193737"
2030-01-13 02:00:00,"532,918208910347","580,3318710822844","0,0","47,41366217193737"
2030-01-13 03:00:00,"561,3232081160093","608,7368702879467","0,0","47,41366217193737"
2030-01-13 04:00:00,"689,4302437050907","736,8439058770281","0,0","47,41366217193737"
2030-01-13 05:00:00,"900,2252190938118","947,6388812657492","0,0","47,41366217193737"
2030-01-13 06:00:00,"1038,4793305860342","1085,8929927579716","0,0","47,41366217193737"
2030-01-13 07:00:00,"1102,3680063517913","1149,7816685237287","0,0","47,41366217193737"
2030-01-13 08:00:00,"1111,3635045904966","1158,777166762434","0,0","47,41366217193737"
2030-01-13 09:00:00,"1060,30714034206","1107,7208025139973","0,0","47,41366217193737"
2030-01-13 10:00:00,"1017,3991876866396","1064,812849858577","0,0","47,41366217193737"
2030-01-13 11:00:00,"984,7844209201548","1032,1980830920922","0,0","47,41366217193737"
2030-01-13 12:00:00,"958,1740814171014","1005,5877435890388","0,0","47,41366217193737"
2030-01-13 13:00:00,"931,4981289215564","978,9117910934938","0,0","47,41366217193737"
2030-01-13 14:00:00,"923,1129182711798","970,5265804431172","0,0","47,41366217193737"
2030-01-13 15:00:00,"898,816448112873","946,2301102848104","0,0","47,41366217193737"
2030-01-13 16:00:00,"905,8902892880625","953,3039514599999","0,0","47,41366217193737"
2030-01-13 17:00:00,"898,9289149449394","946,3425771168768","0,0","47,41366217193737"
2030-01-13 18:00:00,"870,3762398520645","917,7899020240019","0,0","47,41366217193737"
2030-01-13 19:00:00,"841,5334915159915","888,9471536879289","0,0","47,41366217193737"
2030-01-13 20:00:00,"798,0990398804316","845,512702052369","0,0","47,41366217193737"
2030-01-13 21:00:00,"731,917918664142","779,3315808360794","0,0","47,41366217193737"
2030-01-13 22:00:00,"637,483359006032","684,8970211779693","0,0","47,41366217193737"
2030-01-13 23:00:00,"564,1957290996035","611,6093912715409","0,0","47,41366217193737"
2030-01-14 00:00:00,"403,5249489753269","450,9386111472642","0,0","47,41366217193737"
