,"(('Fernwaerme', 'Waermespeicher'), 'flow')","(('Waermespeicher', 'Fernwaerme'), 'flow')","(('Waermespeicher', 'None'), 'storage_content')"
2030-01-05 09:00:00,"0,0","698,5731814166602","6974,429646204339"
2030-01-05 10:00:00,"0,0","669,1163235374202","6304,704803680288"
2030-01-05 11:00:00,"0,0","670,2301550063594","5633,924563179807"
2030-01-05 12:00:00,"0,0","630,4816201080134","5002,951383153655"
2030-01-05 13:00:00,"0,0","573,829792013822","4428,685083631653"
2030-01-05 14:00:00,"0,0","565,3202755252778","3862,9784053328276"
2030-01-05 15:00:00,"0,0","560,4973144056503","3302,144046061312"
2030-01-05 16:00:00,"0,0","529,9780748779611","2771,877859115331"
2030-01-05 17:00:00,"0,0","543,6662242036646","2227,9697885684586"
2030-01-05 18:00:00,"0,0","526,5783121636","1701,197086040806"
2030-01-05 19:00:00,"0,0","494,4381484419815","1206,6105081530673"
2030-01-05 20:00:00,"0,0","434,6718219785301","771,8334094076997"
2030-01-05 21:00:00,"0,0","410,6171038700566","361,14896307267253"
2030-01-05 22:00:00,"0,0","361,1174528256444","0,0"
2030-01-05 23:00:00,"0,0","0,0","0,0"
2030-01-06 00:00:00,"1247,5255269314573","0,0","1247,5255269314573"
2030-01-06 01:00:00,"1223,5176390664274","0,0","2470,93431939566"
2030-01-06 02:00:00,"1213,3932572346098","0,0","3684,1119876109024"
2030-01-06 03:00:00,"1410,315779721804","0,0","5094,106328561787"
2030-01-06 04:00:00,"1365,5433760544042","0,0","6459,205243839026"
2030-01-06 05:00:00,"1201,3450820313983","0,0","7659,986760212899"
2030-01-06 06:00:00,"0,0","358,64548398567115","7300,672942382399"
2030-01-06 07:00:00,"0,0","411,6024827696382","6888,433475898538"
2030-01-06 08:00:00,"0,0","418,80684406266175","6469,025616015105"
2030-01-06 09:00:00,"0,0","396,2989752524253","6072,162218277682"
2030-01-06 10:00:00,"0,0","368,03410034864373","5703,598321775494"
2030-01-06 11:00:00,"0,0","338,4028368361524","5364,697845985766"
2030-01-06 12:00:00,"0,0","315,14041073411255","5049,089365364592"
2030-01-06 13:00:00,"0,0","295,69457812468914","4752,954254192774"
2030-01-06 14:00:00,"1178,4887474958905","0,0","5931,0283064299865"
2030-01-06 15:00:00,"0,0","285,75740721131257","5644,753416998938"
2030-01-06 16:00:00,"0,0","292,89915075707205","5351,361761506233"
2030-01-06 17:00:00,"0,0","291,612478742383","5059,282376450158"
2030-01-06 18:00:00,"0,0","281,45936988252214","4777,381584180291"
2030-01-06 19:00:00,"0,0","241,40668414612065","4535,55807349095"
2030-01-06 20:00:00,"0,0","197,09871671103207","4338,063629338008"
2030-01-06 21:00:00,"0,0","149,48712562150993","4188,198007664838"
2030-01-06 22:00:00,"0,0","92,47833791963325","4095,3542494690355"
2030-01-06 23:00:00,"0,0","21,78075127102332","4073,216178539746"
2030-01-07 00:00:00,"102,29484554163952","0,0","4175,155635969808"
2030-01-07 01:00:00,"86,608190233639","0,0","4261,399543874209"
2030-01-07 02:00:00,"82,56389192376292","0,0","4343,591628687768"
2030-01-07 03:00:00,"65,79703617637881","0,0","4409,009686494544"
2030-01-07 04:00:00,"0,0","7,711996998988553","4400,913003400409"
2030-01-07 05:00:00,"0,0","140,42627387680392","4260,102749864059"
2030-01-07 06:00:00,"0,0","211,5592957372376","4048,1717601618952"
2030-01-07 07:00:00,"0,0","251,66243797179328","3796,156119204028"
2030-01-07 08:00:00,"0,0","255,00307964509494","3540,8218249375323"
2030-01-07 09:00:00,"0,0","214,17997695556102","3326,3329112777456"
2030-01-07 10:00:00,"0,0","182,60847674336745","3143,434211987869"
2030-01-07 11:00:00,"0,0","160,69397437846084","2982,4659729744144"
2030-01-07 12:00:00,"0,0","142,19719330650838","2840,008559511764"
2030-01-07 13:00:00,"0,0","123,8494960127976","2715,9112727521488"
2030-01-07 14:00:00,"0,0","119,17955760923263","2596,4947518843683"
2030-01-07 15:00:00,"0,0","113,68484953899116","2482,5833581782754"
2030-01-07 16:00:00,"0,0","125,04368206350858","2357,323070716766"
2030-01-07 17:00:00,"0,0","134,52252920004736","2222,5948650787986"
2030-01-07 18:00:00,"0,0","127,83813209859642","2094,5628115782242"
2030-01-07 19:00:00,"0,0","117,4613732335568","1976,9186877393574"
2030-01-07 20:00:00,"0,0","90,74180782109642","1886,0043937627554"
2030-01-07 21:00:00,"0,0","50,02264341499517","1835,8171964644046"
2030-01-07 22:00:00,"7,6747194295456325","0,0","1843,3317408435587"
2030-01-07 23:00:00,"64,1424448968271","0,0","1907,3133550459972"
2030-01-08 00:00:00,"209,23692109376634","0,0","2116,3838630495356"
2030-01-08 01:00:00,"193,20112357925328","0,0","2309,400332136738"
2030-01-08 02:00:00,"202,86978008022288","0,0","2512,068617037982"
2030-01-08 03:00:00,"190,58145164965623","0,0","2702,4308907008017"
2030-01-08 04:00:00,"149,20232610940155","0,0","2851,3974297149894"
2030-01-08 05:00:00,"75,06530595059547","0,0","2926,2139512398426"
2030-01-08 06:00:00,"46,77822376151275","0,0","2972,7368628341096"
2030-01-08 07:00:00,"29,690218827334377","0,0","3002,167710370162"
2030-01-08 08:00:00,"24,697696199969812","0,0","3026,603467437402"
2030-01-08 09:00:00,"39,36003636555981","0,0","3065,6994326504278"
2030-01-08 10:00:00,"61,33222980685889","0,0","3126,7641801817877"
2030-01-08 11:00:00,"77,4153514743096","0,0","3203,906721481377"
2030-01-08 12:00:00,"87,31286352997785","0,0","3290,9400441499056"
2030-01-08 13:00:00,"108,55101734363777","0,0","3399,2039269746915"
2030-01-08 14:00:00,"118,1584783700348","0,0","3517,0658248020973"
2030-01-08 15:00:00,"118,22686753514125","0,0","3634,9858283440244"
2030-01-08 16:00:00,"111,85477615414385","0,0","3746,5234519846454"
2030-01-08 17:00:00,"108,84398485523838","0,0","3855,040552668698"
2030-01-08 18:00:00,"106,25205972964949","0,0","3960,956260110127"
2030-01-08 19:00:00,"106,7632038022276","0,0","4067,37387047866"
2030-01-08 20:00:00,"110,48210450343149","0,0","4177,5010966118925"
2030-01-08 21:00:00,"128,7985327117858","0,0","4305,935142352999"
2030-01-08 22:00:00,"225,1351212826405","0,0","4530,694570794469"
2030-01-08 23:00:00,"1455,8159826455576","0,0","5986,115250338725"
2030-01-09 00:00:00,"1569,901233626194","0,0","7555,4941954093265"
2030-01-09 01:00:00,"1593,081254997691","0,0","9147,916233538468"
2030-01-09 02:00:00,"1600,2994569237567","0,0","10747,417534770848"
2030-01-09 03:00:00,"1583,311113598429","0,0","12329,790936189369"
2030-01-09 04:00:00,"1384,2356802448635","0,0","13712,950842175049"
2030-01-09 05:00:00,"398,56398111110025","0,0","14110,318368325168"
2030-01-09 06:00:00,"1432,6179885466936","0,0","15541,705231594226"
2030-01-09 07:00:00,"1425,715307339944","0,0","16966,064525152713"
2030-01-09 08:00:00,"0,0","17,980335980393022","16946,603900042504"
2030-01-09 09:00:00,"0,0","6,509595937283763","16938,61571291494"
2030-01-09 10:00:00,"24,01354886525985","0,0","16961,151367559247"
2030-01-09 11:00:00,"31,628221058919905","0,0","16991,299728161346"
2030-01-09 12:00:00,"34,580896658548085","0,0","17024,398133918618"
2030-01-09 13:00:00,"58,77705273909811","0,0","17081,68980792053"
2030-01-09 14:00:00,"61,50515289222358","0,0","17141,704583377013"
2030-01-09 15:00:00,"56,95026717562024","0,0","17197,159236827734"
2030-01-09 16:00:00,"41,93920498115028","0,0","17237,59798966547"
2030-01-09 17:00:00,"24,940531237510157","0,0","17261,034540478384"
2030-01-09 18:00:00,"3,3443170176255705","0,0","17262,87283223235"
2030-01-09 19:00:00,"0,0","8,331408104662444","17253,03523847308"
2030-01-09 20:00:00,"0,0","19,635565510651674","17231,89434563787"
2030-01-09 21:00:00,"0,0","7,4227005348785156","17222,968162321333"
2030-01-09 22:00:00,"45,447767414545126","0,0","17266,913225763717"
2030-01-09 23:00:00,"96,85450014801395","0,0","17362,261187732784"
2030-01-10 00:00:00,"0,0","97,45809159694684","17263,28823884721"
2030-01-10 01:00:00,"26,605008462465776","0,0","17288,387025410837"
2030-01-10 02:00:00,"0,0","111,0240937820011","17175,85451986087"
2030-01-10 03:00:00,"0,0","138,87239641641992","17035,483530137593"
2030-01-10 04:00:00,"0,0","211,54734004960554","16822,449844149985"
2030-01-10 05:00:00,"0,0","417,1750668197293","16403,807018581352"
2030-01-10 06:00:00,"0,0","533,2108541441461","15869,164932274834"
2030-01-10 07:00:00,"0,0","588,2769284764443","15279,50341915805"
2030-01-10 08:00:00,"0,0","603,2816629728471","14674,888619511881"
2030-01-10 09:00:00,"0,0","590,3495119037065","14083,258723576122"
2030-01-10 10:00:00,"0,0","556,6946205649616","13525,335338687531"
2030-01-10 11:00:00,"0,0","535,3068248166511","12988,84842836258"
2030-01-10 12:00:00,"0,0","503,3779455733337","12484,337205763872"
2030-01-10 13:00:00,"1009,0695874447443","0,0","13492,317534787413"
2030-01-10 14:00:00,"1006,0342404688575","0,0","14497,17457055136"
2030-01-10 15:00:00,"0,0","443,9778885063589","14051,93180356372"
2030-01-10 16:00:00,"0,0","434,0569987607495","13616,648773753112"
2030-01-10 17:00:00,"0,0","434,5985154715298","13180,862205676072"
2030-01-10 18:00:00,"0,0","410,0531791384258","12769,658996310201"
2030-01-10 19:00:00,"0,0","360,39536054835787","12408,149483014415"
2030-01-10 20:00:00,"1167,4354265055154","0,0","13574,502298477537"
2030-01-10 21:00:00,"0,0","253,7205728182028","13319,597350333792"
2030-01-10 22:00:00,"0,0","203,50640262058167","13114,928812844393"
2030-01-10 23:00:00,"1349,244954117436","0,0","14463,029489422908"
2030-01-11 00:00:00,"1399,4846733495265","0,0","15861,252263449484"
2030-01-11 01:00:00,"1370,536234836546","0,0","17230,404604026044"
2030-01-11 02:00:00,"1386,787048113803","0,0","18615,688299338144"
2030-01-11 03:00:00,"1360,3464698057637","0,0","19974,41055033979"
2030-01-11 04:00:00,"1290,611145676414","0,0","21263,27892869569"
2030-01-11 05:00:00,"848,2958332928044","0,0","22109,719540901966"
2030-01-11 06:00:00,"987,4976619771427","0,0","23095,288129849167"
2030-01-11 07:00:00,"0,0","532,5120121350764","22560,761053824757"
2030-01-11 08:00:00,"0,0","546,7020125875903","22012,090614835222"
2030-01-11 09:00:00,"0,0","534,6708495086838","21475,499210420396"
2030-01-11 10:00:00,"0,0","503,2800436020144","20970,345429512272"
2030-01-11 11:00:00,"0,0","483,10477369311786","20485,41099318043"
2030-01-11 12:00:00,"0,0","453,61479071764154","20030,008850353635"
2030-01-11 13:00:00,"0,0","414,1982657238997","19614,062966357542"
2030-01-11 14:00:00,"0,0","416,8504086000147","19195,501230763715"
2030-01-11 15:00:00,"0,0","398,0533695362891","18795,77305374504"
2030-01-11 16:00:00,"0,0","389,17952535395295","18404,95359719215"
2030-01-11 17:00:00,"0,0","389,36023331703245","18013,987531673763"
2030-01-11 18:00:00,"0,0","366,2418611192936","17646,17395014233"
2030-01-11 19:00:00,"0,0","320,01987289968116","17324,6144485655"
2030-01-11 20:00:00,"1203,789404565328","0,0","18526,892280520187"
2030-01-11 21:00:00,"1250,1805250268794","0,0","19775,456334195595"
2030-01-11 22:00:00,"1298,4561885794178","0,0","21072,187114209853"
2030-01-11 23:00:00,"1130,0692040992392","0,0","22200,41776998338"
2030-01-12 00:00:00,"1270,4882218855664","0,0","23468,96900541852"
2030-01-12 01:00:00,"1258,0455084186838","0,0","24724,966846291478"
2030-01-12 02:00:00,"1248,9712048562742","0,0","25971,780797790416"
2030-01-12 03:00:00,"1229,4319920452865","0,0","27198,94675196109"
2030-01-12 04:00:00,"1160,7611138319505","0,0","28357,334757688935"
2030-01-12 05:00:00,"1257,1862891188166","0,0","29612,046869350146"
2030-01-12 06:00:00,"1176,5082336490086","0,0","30785,971451909805"
2030-01-12 07:00:00,"0,0","339,2014065653208","30444,083969335305"
2030-01-12 08:00:00,"0,0","345,42803413107373","30095,999688877906"
2030-01-12 09:00:00,"0,0","325,7515738535372","29767,622239051514"
2030-01-12 10:00:00,"0,0","300,7384648888914","29464,286549122266"
2030-01-12 11:00:00,"0,0","274,2768453008428","29187,438944820013"
2030-01-12 12:00:00,"0,0","253,90734620647623","28930,984994565602"
2030-01-12 13:00:00,"0,0","236,9283933335162","28691,53237279131"
2030-01-12 14:00:00,"0,0","233,12331127756562","28455,905725314216"
2030-01-12 15:00:00,"0,0","227,298946571812","28226,12400096787"
2030-01-12 16:00:00,"0,0","233,68000097078078","27989,981270678003"
2030-01-12 17:00:00,"0,0","231,93985497666247","27755,599289835474"
2030-01-12 18:00:00,"0,0","222,30656809092082","27530,871045706517"
2030-01-12 19:00:00,"0,0","186,7469004652326","27341,722076742546"
2030-01-12 20:00:00,"0,0","147,55049851454106","27191,78601297681"
2030-01-12 21:00:00,"0,0","103,94148269276417","27085,47204695441"
2030-01-12 22:00:00,"0,0","50,98162843315231","27032,127211085164"
2030-01-12 23:00:00,"14,057748696219562","0,0","27043,82640668222"
2030-01-13 00:00:00,"151,4459386614833","0,0","27192,91277148972"
2030-01-13 01:00:00,"139,64386922592968","0,0","27330,184059076335"
2030-01-13 02:00:00,"137,21229264488665","0,0","27465,011793162073"
2030-01-13 03:00:00,"122,79967337673969","0,0","27585,41514425986"
2030-01-13 04:00:00,"60,03537043934415","0,0","27643,04368722787"
2030-01-13 05:00:00,"0,0","50,81075899016187","27589,821072675997"
2030-01-13 06:00:00,"0,0","108,25169019207402","27479,162170595333"
2030-01-13 07:00:00,"0,0","136,9052382210403","27339,859375474905"
2030-01-13 08:00:00,"0,0","138,96942219200395","27198,504550552392"
2030-01-13 09:00:00,"0,0","108,66035869076433","27087,47112233959"
2030-01-13 10:00:00,"0,0","85,00547642239104","27000,102264061778"
2030-01-13 11:00:00,"0,0","67,86221364336194","26929,884291495877"
2030-01-13 12:00:00,"0,0","53,9330534892612","26873,601605602184"
2030-01-13 13:00:00,"0,0","40,14259795916945","26831,114285902924"
2030-01-13 14:00:00,"0,0","36,60491381183502","26792,168357369643"
2030-01-13 15:00:00,"0,0","31,05353167902757","26758,777209001437"
2030-01-13 16:00:00,"0,0","39,58527405983813","26716,857231630114"
2030-01-13 17:00:00,"0,0","45,1026912908938","26669,42349454576"
2030-01-13 18:00:00,"0,0","39,05843614090452","26628,038151204957"
2030-01-13 19:00:00,"0,0","30,570493151061697","26595,144361725204"
2030-01-13 20:00:00,"0,0","10,273326737025684","26582,55060864262"
2030-01-13 21:00:00,"23,44537146816546","0,0","26603,676652570182"
2030-01-13 22:00:00,"72,10562535674973","0,0","26673,461107138995"
2030-01-13 23:00:00,"119,39899168606456","0,0","26790,53283934346"
2030-01-14 00:00:00,"214,19931538378393","0,0","27002,394680737012"
2030-01-14 01:00:00,"215,75474682128387","0,0","27215,79346862238"
2030-01-14 02:00:00,"208,84213984779257","0,0","27422,261030490037"
2030-01-14 03:00:00,"194,79608210410424","0,0","27614,66452031923"
2030-01-14 04:00:00,"138,5968920777345","0,0","27750,852032917566"
2030-01-14 05:00:00,"32,90796849215127","0,0","27781,33873956985"
2030-01-14 06:00:00,"0,0","40,07445056655982","27738,84036719826"
2030-01-14 07:00:00,"0,0","37,41064236228405","27699,009511013937"
2030-01-14 08:00:00,"0,0","12,520604989328092","27684,072167444774"
2030-01-14 09:00:00,"8,660822385090626","0,0","27690,317554533252"
2030-01-14 10:00:00,"31,921726555446128","0,0","27719,823300882075"
2030-01-14 11:00:00,"47,817964492218096","0,0","27765,22271079129"
2030-01-14 12:00:00,"58,19168523026656","0,0","27820,99188034004"
2030-01-14 13:00:00,"67,3579170343748","0,0","27885,922415832858"
2030-01-14 14:00:00,"79,88493021065705","0,0","27963,374299312734"
2030-01-14 15:00:00,"88,68294101760188","0,0","28049,617435922723"
2030-01-14 16:00:00,"89,50217876778774","0,0","28136,672285569224"
2030-01-14 17:00:00,"92,43867697927305","0,0","28226,656037891582"
2030-01-14 18:00:00,"85,35832088912065","0,0","28309,551583041397"
2030-01-14 19:00:00,"75,58031603407869","0,0","28382,661890699856"
2030-01-14 20:00:00,"81,55904187182551","0,0","28461,74454532172"
2030-01-14 21:00:00,"97,59796266614666","0,0","28556,859220776285"
2030-01-14 22:00:00,"144,46688505311826","0,0","28698,834519862394"
2030-01-14 23:00:00,"190,42248237579267","0,0","28886,75302892633"
