,"(('Biogaseinspeisung_Bestandsanlagen', 'Gas'), 'flow')","(('Biogaseinspeisung_Neuanlagen', 'Gas'), 'flow')","(('Erdgasspeicher', 'Gas'), 'flow')","(('Gas', 'Erdgasspeicher'), 'flow')","(('Gas', 'GuD'), 'flow')","(('Gas', 'Last_Gas_ges'), 'flow')","(('Gas', 'Materialbedarf_Gas'), 'flow')","(('Gas', 'excess_b_gas2'), 'flow')","(('Import_Gas', 'Gas'), 'flow')","(('Methanisierung', 'Gas'), 'flow')","(('Wasserstoffeinspeisung', 'Gas'), 'flow')"
2030-08-03 03:00:00,"0,0","0,0","0,0","0,0","0,0","394,9640525905385","3,170979198376459","0,0","398,13503178891494","0,0","0,0"
2030-08-03 04:00:00,"0,0","0,0","0,0","0,0","0,0","514,7995953455088","3,170979198376459","0,0","517,9705745438853","0,0","0,0"
2030-08-03 05:00:00,"0,0","0,0","0,0","0,0","0,0","652,2160473392375","3,170979198376459","0,0","655,387026537614","0,0","0,0"
2030-08-03 06:00:00,"0,0","0,0","0,0","0,0","0,0","712,6465474144005","3,170979198376459","0,0","715,817526612777","0,0","0,0"
2030-08-03 07:00:00,"0,0","0,0","0,0","0,0","0,0","772,8976693271964","3,170979198376459","0,0","776,0686485255728","0,0","0,0"
2030-08-03 08:00:00,"0,0","0,0","0,0","0,0","0,0","755,8354711731351","3,170979198376459","0,0","759,0064503715116","0,0","0,0"
2030-08-03 09:00:00,"0,0","0,0","0,0","0,0","0,0","758,4062891448767","3,170979198376459","0,0","761,5772683432532","0,0","0,0"
2030-08-03 10:00:00,"0,0","0,0","0,0","0,0","0,0","757,1996644979547","3,170979198376459","0,0","760,3706436963312","0,0","0,0"
2030-08-03 11:00:00,"0,0","0,0","0,0","0,0","0,0","750,4570357572085","3,170979198376459","0,0","753,628014955585","0,0","0,0"
2030-08-03 12:00:00,"0,0","0,0","0,0","0,0","0,0","747,7147225672023","3,170979198376459","0,0","750,8857017655788","0,0","0,0"
2030-08-03 13:00:00,"0,0","0,0","0,0","0,0","0,0","736,2711721464624","3,170979198376459","0,0","739,4421513448389","0,0","0,0"
2030-08-03 14:00:00,"0,0","0,0","0,0","0,0","0,0","738,2818595054606","3,170979198376459","0,0","741,4528387038371","0,0","0,0"
2030-08-03 15:00:00,"0,0","0,0","0,0","0,0","0,0","720,9267343104643","3,170979198376459","0,0","724,0977135088408","0,0","0,0"
2030-08-03 16:00:00,"0,0","0,0","0,0","0,0","0,0","694,580808794721","3,170979198376459","0,0","697,7517879930974","0,0","0,0"
2030-08-03 17:00:00,"0,0","0,0","0,0","0,0","0,0","667,3305536970853","3,170979198376459","0,0","670,5015328954618","0,0","0,0"
2030-08-03 18:00:00,"0,0","0,0","0,0","0,0","0,0","635,4771107274947","3,170979198376459","0,0","638,6480899258712","0,0","0,0"
2030-08-03 19:00:00,"0,0","0,0","0,0","0,0","0,0","596,3283985090246","3,170979198376459","0,0","599,4993777074011","0,0","0,0"
2030-08-03 20:00:00,"0,0","0,0","0,0","0,0","0,0","539,5285386210663","3,170979198376459","0,0","542,6995178194428","0,0","0,0"
2030-08-03 21:00:00,"0,0","0,0","0,0","0,0","0,0","495,1418817909321","3,170979198376459","0,0","498,31286098930855","0,0","0,0"
2030-08-03 22:00:00,"0,0","0,0","0,0","0,0","0,0","449,23993404409487","3,170979198376459","0,0","452,41091324247134","0,0","0,0"
2030-08-03 23:00:00,"0,0","0,0","0,0","0,0","0,0","403,90595451544834","3,170979198376459","0,0","407,0769337138248","0,0","0,0"
2030-08-04 00:00:00,"0,0","0,0","0,0","0,0","0,0","380,95961909938217","3,170979198376459","0,0","384,13059829775864","0,0","0,0"
2030-08-04 01:00:00,"0,0","0,0","0,0","0,0","0,0","380,1449201192716","3,170979198376459","0,0","383,3158993176481","0,0","0,0"
2030-08-04 02:00:00,"0,0","0,0","0,0","0,0","0,0","375,2585444154307","3,170979198376459","0,0","378,4295236138072","0,0","0,0"
2030-08-04 03:00:00,"0,0","0,0","0,0","0,0","0,0","398,46743177493806","3,170979198376459","0,0","401,63841097331454","0,0","0,0"
2030-08-04 04:00:00,"0,0","0,0","0,0","0,0","0,0","520,2249515731127","3,170979198376459","0,0","523,3959307714891","0,0","0,0"
2030-08-04 05:00:00,"0,0","0,0","0,0","0,0","0,0","661,2794884688896","3,170979198376459","0,0","664,450467667266","0,0","0,0"
2030-08-04 06:00:00,"0,0","0,0","0,0","0,0","0,0","720,4879510589757","3,170979198376459","0,0","723,6589302573522","0,0","0,0"
2030-08-04 07:00:00,"0,0","0,0","0,0","0,0","0,0","781,6124353350043","3,170979198376459","0,0","784,7834145333808","0,0","0,0"
2030-08-04 08:00:00,"0,0","0,0","0,0","0,0","0,0","762,7916043588615","3,170979198376459","0,0","765,962583557238","0,0","0,0"
2030-08-04 09:00:00,"0,0","0,0","0,0","0,0","0,0","765,4563086949526","3,170979198376459","0,0","768,627287893329","0,0","0,0"
2030-08-04 10:00:00,"0,0","0,0","0,0","0,0","0,0","764,1413211262867","3,170979198376459","0,0","767,3123003246632","0,0","0,0"
2030-08-04 11:00:00,"0,0","0,0","0,0","0,0","0,0","757,0946454034786","3,170979198376459","0,0","760,265624601855","0,0","0,0"
2030-08-04 12:00:00,"0,0","0,0","0,0","0,0","0,0","754,1581630534722","3,170979198376459","0,0","757,3291422518487","0,0","0,0"
2030-08-04 13:00:00,"0,0","0,0","0,0","0,0","0,0","741,9866462803411","3,170979198376459","0,0","745,1576254787176","0,0","0,0"
2030-08-04 14:00:00,"0,0","0,0","0,0","0,0","0,0","744,1224874019514","3,170979198376459","0,0","747,2934666003279","0,0","0,0"
2030-08-04 15:00:00,"0,0","0,0","0,0","0,0","0,0","726,3124909603798","3,170979198376459","0,0","729,4834701587563","0,0","0,0"
2030-08-04 16:00:00,"0,0","0,0","0,0","0,0","0,0","699,7147220146496","3,170979198376459","0,0","702,8857012130261","0,0","0,0"
2030-08-04 17:00:00,"0,0","0,0","0,0","0,0","0,0","672,8120484416968","3,170979198376459","0,0","675,9830276400733","0,0","0,0"
2030-08-04 18:00:00,"0,0","0,0","0,0","0,0","0,0","641,2887016432031","3,170979198376459","0,0","644,4596808415796","0,0","0,0"
2030-08-04 19:00:00,"0,0","0,0","0,0","0,0","0,0","602,7598453640643","3,170979198376459","0,0","605,9308245624408","0,0","0,0"
2030-08-04 20:00:00,"0,0","0,0","0,0","0,0","0,0","546,506344330428","3,170979198376459","0,0","549,6773235288044","0,0","0,0"
2030-08-04 21:00:00,"0,0","0,0","0,0","0,0","0,0","501,60951988767374","3,170979198376459","0,0","504,7804990860502","0,0","0,0"
2030-08-04 22:00:00,"0,0","0,0","0,0","0,0","0,0","455,1468420549096","3,170979198376459","0,0","458,31782125328607","0,0","0,0"
2030-08-04 23:00:00,"0,0","0,0","0,0","0,0","0,0","408,36132718775696","3,170979198376459","0,0","411,5323063861334","0,0","0,0"
2030-08-05 00:00:00,"0,0","0,0","0,0","0,0","0,0","380,4371631861759","3,170979198376459","0,0","383,60814238455237","0,0","0,0"
2030-08-05 01:00:00,"0,0","0,0","0,0","0,0","0,0","379,5935323992885","3,170979198376459","0,0","382,764511597665","0,0","0,0"
2030-08-05 02:00:00,"0,0","0,0","0,0","0,0","0,0","374,71027081742886","3,170979198376459","0,0","377,88125001580534","0,0","0,0"
2030-08-05 03:00:00,"0,0","0,0","0,0","0,0","0,0","397,9370853827729","3,170979198376459","0,0","401,1080645811494","0,0","0,0"
2030-08-05 04:00:00,"0,0","0,0","0,0","0,0","0,0","519,3961340908028","3,170979198376459","0,0","522,5671132891792","0,0","0,0"
2030-08-05 05:00:00,"0,0","0,0","0,0","0,0","0,0","659,9586409278077","3,170979198376459","0,0","663,1296201261841","0,0","0,0"
2030-08-05 06:00:00,"0,0","0,0","0,0","0,0","0,0","719,3446711805922","3,170979198376459","0,0","722,5156503789686","0,0","0,0"
2030-08-05 07:00:00,"0,0","0,0","0,0","0,0","0,0","780,3014981905667","3,170979198376459","0,0","783,4724773889432","0,0","0,0"
2030-08-05 08:00:00,"0,0","0,0","0,0","0,0","0,0","761,7169821951769","3,170979198376459","0,0","764,8879613935534","0,0","0,0"
2030-08-05 09:00:00,"0,0","0,0","0,0","0,0","0,0","764,3667892778512","3,170979198376459","0,0","767,5377684762277","0,0","0,0"
2030-08-05 10:00:00,"0,0","0,0","0,0","0,0","0,0","763,0826272551976","3,170979198376459","0,0","766,2536064535741","0,0","0,0"
2030-08-05 11:00:00,"0,0","0,0","0,0","0,0","0,0","756,0752777487335","3,170979198376459","0,0","759,2462569471099","0,0","0,0"
2030-08-05 12:00:00,"0,0","0,0","0,0","0,0","0,0","753,1586373482437","3,170979198376459","0,0","756,3296165466202","0,0","0,0"
2030-08-05 13:00:00,"0,0","0,0","0,0","0,0","0,0","741,0970404060631","3,170979198376459","0,0","744,2680196044396","0,0","0,0"
2030-08-05 14:00:00,"0,0","0,0","0,0","0,0","0,0","743,2105356475486","3,170979198376459","0,0","746,381514845925","0,0","0,0"
2030-08-05 15:00:00,"0,0","0,0","0,0","0,0","0,0","725,474331112126","3,170979198376459","0,0","728,6453103105025","0,0","0,0"
2030-08-05 16:00:00,"0,0","0,0","0,0","0,0","0,0","698,9098284778997","3,170979198376459","0,0","702,0808076762762","0,0","0,0"
2030-08-05 17:00:00,"0,0","0,0","0,0","0,0","0,0","671,9520687351298","3,170979198376459","0,0","675,1230479335063","0,0","0,0"
2030-08-05 18:00:00,"0,0","0,0","0,0","0,0","0,0","640,3781386106684","3,170979198376459","0,0","643,5491178090449","0,0","0,0"
2030-08-05 19:00:00,"0,0","0,0","0,0","0,0","0,0","601,7716609380207","3,170979198376459","0,0","604,9426401363971","0,0","0,0"
2030-08-05 20:00:00,"0,0","0,0","0,0","0,0","0,0","545,4318063363045","3,170979198376459","0,0","548,602785534681","0,0","0,0"
2030-08-05 21:00:00,"0,0","0,0","0,0","0,0","0,0","500,604544468978","3,170979198376459","0,0","503,7755236673545","0,0","0,0"
2030-08-05 22:00:00,"0,0","0,0","0,0","0,0","0,0","454,22899873478906","3,170979198376459","0,0","457,39997793316553","0,0","0,0"
2030-08-05 23:00:00,"0,0","0,0","0,0","0,0","0,0","407,6721398736698","3,170979198376459","0,0","410,84311907204625","0,0","0,0"
2030-08-06 00:00:00,"0,0","0,0","0,0","0,0","0,0","249,4028501076329","3,170979198376459","0,0","252,57382930600937","0,0","0,0"
2030-08-06 01:00:00,"0,0","0,0","0,0","0,0","0,0","246,32436900073958","3,170979198376459","0,0","249,49534819911605","0,0","0,0"
2030-08-06 02:00:00,"0,0","0,0","0,0","0,0","0,0","237,41588451691396","3,170979198376459","0,0","240,58686371529043","0,0","0,0"
2030-08-06 03:00:00,"0,0","0,0","0,0","0,0","0,0","251,90525664521167","3,170979198376459","0,0","255,07623584358814","0,0","0,0"
2030-08-06 04:00:00,"0,0","0,0","0,0","0,0","0,0","295,1947352067329","3,170979198376459","0,0","298,3657144051094","0,0","0,0"
2030-08-06 05:00:00,"0,0","0,0","0,0","0,0","0,0","345,82914907908224","3,170979198376459","0,0","349,0001282774587","0,0","0,0"
2030-08-06 06:00:00,"0,0","0,0","0,0","0,0","0,0","353,4802186956724","3,170979198376459","0,0","356,6511978940489","0,0","0,0"
2030-08-06 07:00:00,"0,0","0,0","0,0","0,0","0,0","370,2199364513274","3,170979198376459","0,0","373,39091564970386","0,0","0,0"
2030-08-06 08:00:00,"0,0","0,0","0,0","0,0","0,0","357,3644285064068","3,170979198376459","0,0","360,53540770478327","0,0","0,0"
2030-08-06 09:00:00,"0,0","0,0","0,0","0,0","0,0","353,2758299919263","3,170979198376459","0,0","356,44680919030276","0,0","0,0"
2030-08-06 10:00:00,"0,0","0,0","0,0","0,0","0,0","355,8752974997305","3,170979198376459","0,0","359,04627669810696","0,0","0,0"
2030-08-06 11:00:00,"0,0","0,0","0,0","0,0","0,0","339,27835204322525","3,170979198376459","0,0","342,4493312416017","0,0","0,0"
2030-08-06 12:00:00,"0,0","0,0","0,0","0,0","0,0","314,01915414966845","3,170979198376459","0,0","317,1901333480449","0,0","0,0"
2030-08-06 13:00:00,"0,0","0,0","0,0","0,0","0,0","283,2589582319465","3,170979198376459","0,0","286,429937430323","0,0","0,0"
2030-08-06 14:00:00,"0,0","0,0","0,0","0,0","0,0","274,0029505397231","3,170979198376459","0,0","277,17392973809956","0,0","0,0"
2030-08-06 15:00:00,"0,0","0,0","0,0","0,0","0,0","245,1312621859749","3,170979198376459","0,0","248,30224138435136","0,0","0,0"
2030-08-06 16:00:00,"0,0","0,0","0,0","0,0","0,0","223,65823883242163","3,170979198376459","0,0","226,8292180307981","0,0","0,0"
2030-08-06 17:00:00,"0,0","0,0","0,0","0,0","0,0","219,14452168620187","3,170979198376459","0,0","222,31550088457834","0,0","0,0"
2030-08-06 18:00:00,"0,0","0,0","0,0","0,0","0,0","213,1188556943037","3,170979198376459","0,0","216,28983489268018","0,0","0,0"
2030-08-06 19:00:00,"0,0","0,0","0,0","0,0","0,0","211,88627785072106","3,170979198376459","0,0","215,05725704909753","0,0","0,0"
2030-08-06 20:00:00,"0,0","0,0","0,0","0,0","0,0","212,163611924706","3,170979198376459","0,0","215,33459112308248","0,0","0,0"
2030-08-06 21:00:00,"0,0","0,0","0,0","0,0","0,0","206,0617477129873","3,170979198376459","0,0","209,23272691136378","0,0","0,0"
2030-08-06 22:00:00,"0,0","0,0","0,0","0,0","0,0","197,3429881237542","3,170979198376459","0,0","200,51396732213067","0,0","0,0"
2030-08-06 23:00:00,"0,0","0,0","0,0","0,0","0,0","174,77908342233133","3,170979198376459","0,0","177,9500626207078","0,0","0,0"
2030-08-07 00:00:00,"0,0","0,0","0,0","0,0","0,0","212,55707349855527","3,170979198376459","0,0","215,72805269693174","0,0","0,0"
2030-08-07 01:00:00,"0,0","0,0","0,0","0,0","0,0","215,13789623124842","3,170979198376459","0,0","218,3088754296249","0,0","0,0"
2030-08-07 02:00:00,"0,0","0,0","0,0","0,0","0,0","222,54337862536818","3,170979198376459","0,0","225,71435782374465","0,0","0,0"
2030-08-07 03:00:00,"0,0","0,0","0,0","0,0","0,0","229,24778986781303","3,170979198376459","0,0","232,4187690661895","0,0","0,0"
2030-08-07 04:00:00,"0,0","0,0","0,0","0,0","0,0","284,2127950872873","3,170979198376459","0,0","287,3837742856638","0,0","0,0"
2030-08-07 05:00:00,"0,0","0,0","0,0","0,0","0,0","342,7557140001312","3,170979198376459","0,0","345,9266931985077","0,0","0,0"
2030-08-07 06:00:00,"0,0","0,0","0,0","0,0","0,0","353,3800200625295","3,170979198376459","0,0","356,550999260906","0,0","0,0"
2030-08-07 07:00:00,"0,0","0,0","0,0","0,0","0,0","347,44754855497115","3,170979198376459","0,0","350,6185277533476","0,0","0,0"
2030-08-07 08:00:00,"0,0","0,0","0,0","0,0","0,0","315,0079049462905","3,170979198376459","0,0","318,178884144667","0,0","0,0"
2030-08-07 09:00:00,"0,0","0,0","0,0","0,0","0,0","305,0567121012464","3,170979198376459","0,0","308,22769129962285","0,0","0,0"
2030-08-07 10:00:00,"0,0","0,0","0,0","0,0","0,0","296,0724595177004","3,170979198376459","0,0","299,24343871607687","0,0","0,0"
2030-08-07 11:00:00,"0,0","0,0","0,0","0,0","0,0","287,17536220200714","3,170979198376459","0,0","290,3463414003836","0,0","0,0"
2030-08-07 12:00:00,"0,0","0,0","0,0","0,0","0,0","286,40628091625825","3,170979198376459","0,0","289,5772601146347","0,0","0,0"
2030-08-07 13:00:00,"0,0","0,0","0,0","0,0","0,0","263,87883714137297","3,170979198376459","0,0","267,04981633974944","0,0","0,0"
2030-08-07 14:00:00,"0,0","0,0","0,0","0,0","0,0","258,5600690699422","3,170979198376459","0,0","261,73104826831866","0,0","0,0"
2030-08-07 15:00:00,"0,0","0,0","0,0","0,0","0,0","252,6932026408499","3,170979198376459","0,0","255,86418183922638","0,0","0,0"
2030-08-07 16:00:00,"0,0","0,0","0,0","0,0","0,0","257,8437749479799","3,170979198376459","0,0","261,0147541463564","0,0","0,0"
2030-08-07 17:00:00,"0,0","0,0","0,0","0,0","0,0","282,0286507981452","3,170979198376459","0,0","285,19962999652165","0,0","0,0"
2030-08-07 18:00:00,"0,0","0,0","0,0","0,0","0,0","295,54751763075143","3,170979198376459","0,0","298,7184968291279","0,0","0,0"
2030-08-07 19:00:00,"0,0","0,0","0,0","0,0","0,0","302,1787435030516","3,170979198376459","0,0","305,34972270142805","0,0","0,0"
2030-08-07 20:00:00,"0,0","0,0","0,0","0,0","0,0","319,8425857151765","3,170979198376459","0,0","323,01356491355295","0,0","0,0"
2030-08-07 21:00:00,"0,0","0,0","0,0","0,0","0,0","327,8783234873148","3,170979198376459","0,0","331,04930268569126","0,0","0,0"
2030-08-07 22:00:00,"0,0","0,0","0,0","0,0","0,0","302,34261975363756","3,170979198376459","0,0","305,51359895201404","0,0","0,0"
2030-08-07 23:00:00,"0,0","0,0","0,0","0,0","0,0","277,33105938824144","3,170979198376459","0,0","280,5020385866179","0,0","0,0"
2030-08-08 00:00:00,"0,0","0,0","0,0","0,0","0,0","452,5543779677833","3,170979198376459","0,0","455,72535716615977","0,0","0,0"
2030-08-08 01:00:00,"0,0","0,0","0,0","0,0","0,0","447,67559011465585","3,170979198376459","0,0","450,8465693130323","0,0","0,0"
2030-08-08 02:00:00,"0,0","0,0","0,0","0,0","0,0","445,3376313468142","3,170979198376459","0,0","448,50861054519066","0,0","0,0"
2030-08-08 03:00:00,"0,0","0,0","0,0","0,0","0,0","483,8158871774588","3,170979198376459","0,0","486,9868663758353","0,0","0,0"
2030-08-08 04:00:00,"0,0","0,0","0,0","0,0","0,0","627,7104948074635","3,170979198376459","0,0","630,88147400584","0,0","0,0"
2030-08-08 05:00:00,"0,0","0,0","0,0","0,0","0,0","815,4075192005912","3,170979198376459","0,0","818,5784983989677","0,0","0,0"
2030-08-08 06:00:00,"0,0","0,0","0,0","0,0","0,0","950,457296846331","3,170979198376459","0,0","953,6282760447075","0,0","0,0"
2030-08-08 07:00:00,"0,0","0,0","0,0","0,0","0,0","977,0017115619247","3,170979198376459","0,0","980,1726907603012","0,0","0,0"
2030-08-08 08:00:00,"0,0","0,0","0,0","0,0","0,0","960,1093157075674","3,170979198376459","0,0","963,2802949059438","0,0","0,0"
2030-08-08 09:00:00,"0,0","0,0","0,0","0,0","0,0","937,0788292455952","3,170979198376459","0,0","940,2498084439717","0,0","0,0"
2030-08-08 10:00:00,"0,0","0,0","0,0","0,0","0,0","915,9943735946109","3,170979198376459","0,0","919,1653527929874","0,0","0,0"
2030-08-08 11:00:00,"0,0","0,0","0,0","0,0","0,0","898,3231589518157","3,170979198376459","0,0","901,4941381501922","0,0","0,0"
2030-08-08 12:00:00,"0,0","0,0","0,0","0,0","0,0","889,3895225222218","3,170979198376459","0,0","892,5605017205983","0,0","0,0"
2030-08-08 13:00:00,"0,0","0,0","0,0","0,0","0,0","880,7176811692294","3,170979198376459","0,0","883,8886603676059","0,0","0,0"
2030-08-08 14:00:00,"0,0","0,0","0,0","0,0","0,0","868,898333389543","3,170979198376459","0,0","872,0693125879195","0,0","0,0"
2030-08-08 15:00:00,"0,0","0,0","0,0","0,0","0,0","859,2317067685616","3,170979198376459","0,0","862,4026859669381","0,0","0,0"
2030-08-08 16:00:00,"0,0","0,0","0,0","0,0","0,0","841,1077592204522","3,170979198376459","0,0","844,2787384188287","0,0","0,0"
2030-08-08 17:00:00,"0,0","0,0","0,0","0,0","0,0","818,0819492734247","3,170979198376459","0,0","821,2529284718012","0,0","0,0"
2030-08-08 18:00:00,"0,0","0,0","0,0","0,0","0,0","800,9795628086558","3,170979198376459","0,0","804,1505420070323","0,0","0,0"
2030-08-08 19:00:00,"0,0","0,0","0,0","0,0","0,0","773,6106660554603","3,170979198376459","0,0","776,7816452538368","0,0","0,0"
2030-08-08 20:00:00,"0,0","0,0","0,0","0,0","0,0","709,8720765943397","3,170979198376459","0,0","713,0430557927161","0,0","0,0"
2030-08-08 21:00:00,"0,0","0,0","0,0","0,0","0,0","661,116230044099","3,170979198376459","0,0","664,2872092424755","0,0","0,0"
2030-08-08 22:00:00,"0,0","0,0","0,0","0,0","0,0","576,9672074117785","3,170979198376459","0,0","580,138186610155","0,0","0,0"
2030-08-08 23:00:00,"0,0","0,0","0,0","0,0","0,0","493,3914328541568","3,170979198376459","0,0","496,56241205253326","0,0","0,0"
2030-08-09 00:00:00,"0,0","0,0","0,0","0,0","0,0","475,861064282","3,170979198376459","0,0","479,03204348037644","0,0","0,0"
2030-08-09 01:00:00,"0,0","0,0","0,0","0,0","0,0","471,1398334993646","3,170979198376459","0,0","474,3108126977411","0,0","0,0"
2030-08-09 02:00:00,"0,0","0,0","0,0","0,0","0,0","469,80682823507226","3,170979198376459","0,0","472,97780743344873","0,0","0,0"
2030-08-09 03:00:00,"0,0","0,0","0,0","0,0","0,0","510,67129557410084","3,170979198376459","0,0","513,8422747724773","0,0","0,0"
2030-08-09 04:00:00,"0,0","0,0","0,0","0,0","0,0","663,629976895628","3,170979198376459","0,0","666,8009560940045","0,0","0,0"
2030-08-09 05:00:00,"0,0","0,0","0,0","0,0","0,0","870,2978302433768","3,170979198376459","0,0","873,4688094417533","0,0","0,0"
2030-08-09 06:00:00,"0,0","0,0","0,0","0,0","0,0","1016,0676730379516","3,170979198376459","0,0","1019,2386522363281","0,0","0,0"
2030-08-09 07:00:00,"0,0","0,0","0,0","0,0","0,0","1040,349240228274","3,170979198376459","0,0","1043,5202194266506","0,0","0,0"
2030-08-09 08:00:00,"0,0","0,0","0,0","0,0","0,0","1017,8022444711878","3,170979198376459","0,0","1020,9732236695643","0,0","0,0"
2030-08-09 09:00:00,"0,0","0,0","0,0","0,0","0,0","990,1019331340584","3,170979198376459","0,0","993,2729123324349","0,0","0,0"
2030-08-09 10:00:00,"0,0","0,0","0,0","0,0","0,0","964,4013083505445","3,170979198376459","0,0","967,5722875489209","0,0","0,0"
2030-08-09 11:00:00,"0,0","0,0","0,0","0,0","0,0","943,7681289851391","3,170979198376459","0,0","946,9391081835156","0,0","0,0"
2030-08-09 12:00:00,"0,0","0,0","0,0","0,0","0,0","932,9512741533356","3,170979198376459","0,0","936,1222533517121","0,0","0,0"
2030-08-09 13:00:00,"0,0","0,0","0,0","0,0","0,0","922,6329920837975","3,170979198376459","0,0","925,803971282174","0,0","0,0"
2030-08-09 14:00:00,"0,0","0,0","0,0","0,0","0,0","908,4252659987147","3,170979198376459","0,0","911,5962451970912","0,0","0,0"
2030-08-09 15:00:00,"0,0","0,0","0,0","0,0","0,0","898,7000183899125","3,170979198376459","0,0","901,870997588289","0,0","0,0"
2030-08-09 16:00:00,"0,0","0,0","0,0","0,0","0,0","881,2529069937546","3,170979198376459","0,0","884,423886192131","0,0","0,0"
2030-08-09 17:00:00,"0,0","0,0","0,0","0,0","0,0","859,731383115348","3,170979198376459","0,0","862,9023623137244","0,0","0,0"
2030-08-09 18:00:00,"0,0","0,0","0,0","0,0","0,0","846,2838519961863","3,170979198376459","0,0","849,4548311945628","0,0","0,0"
2030-08-09 19:00:00,"0,0","0,0","0,0","0,0","0,0","822,7050642432048","3,170979198376459","0,0","825,8760434415813","0,0","0,0"
2030-08-09 20:00:00,"0,0","0,0","0,0","0,0","0,0","758,7990917880765","3,170979198376459","0,0","761,9700709864529","0,0","0,0"
2030-08-09 21:00:00,"0,0","0,0","0,0","0,0","0,0","707,9520540193703","3,170979198376459","0,0","711,1230332177468","0,0","0,0"
2030-08-09 22:00:00,"0,0","0,0","0,0","0,0","0,0","615,5652298454748","3,170979198376459","0,0","618,7362090438513","0,0","0,0"
2030-08-09 23:00:00,"0,0","0,0","0,0","0,0","0,0","521,6702461388722","3,170979198376459","0,0","524,8412253372487","0,0","0,0"
2030-08-10 00:00:00,"0,0","0,0","0,0","0,0","0,0","464,6932389243509","3,170979198376459","0,0","467,8642181227274","0,0","0,0"
2030-08-10 01:00:00,"0,0","0,0","0,0","0,0","0,0","459,90271923119946","3,170979198376459","0,0","463,0736984295759","0,0","0,0"
2030-08-10 02:00:00,"0,0","0,0","0,0","0,0","0,0","458,1035860660592","3,170979198376459","0,0","461,2745652644357","0,0","0,0"
2030-08-10 03:00:00,"0,0","0,0","0,0","0,0","0,0","497,81951315680396","3,170979198376459","0,0","500,99049235518044","0,0","0,0"
2030-08-10 04:00:00,"0,0","0,0","0,0","0,0","0,0","646,4169605272721","3,170979198376459","0,0","649,5879397256485","0,0","0,0"
2030-08-10 05:00:00,"0,0","0,0","0,0","0,0","0,0","843,9893265130431","3,170979198376459","0,0","847,1603057114196","0,0","0,0"
2030-08-10 06:00:00,"0,0","0,0","0,0","0,0","0,0","984,6430791820064","3,170979198376459","0,0","987,8140583803829","0,0","0,0"
2030-08-10 07:00:00,"0,0","0,0","0,0","0,0","0,0","1010,0349972245881","3,170979198376459","0,0","1013,2059764229646","0,0","0,0"
2030-08-10 08:00:00,"0,0","0,0","0,0","0,0","0,0","990,1748717157038","3,170979198376459","0,0","993,3458509140803","0,0","0,0"
2030-08-10 09:00:00,"0,0","0,0","0,0","0,0","0,0","964,7028775310866","3,170979198376459","0,0","967,8738567294631","0,0","0,0"
2030-08-10 10:00:00,"0,0","0,0","0,0","0,0","0,0","941,2009645850349","3,170979198376459","0,0","944,3719437834113","0,0","0,0"
2030-08-10 11:00:00,"0,0","0,0","0,0","0,0","0,0","921,9817194383374","3,170979198376459","0,0","925,1526986367139","0,0","0,0"
2030-08-10 12:00:00,"0,0","0,0","0,0","0,0","0,0","912,0625079908814","3,170979198376459","0,0","915,2334871892579","0,0","0,0"
2030-08-10 13:00:00,"0,0","0,0","0,0","0,0","0,0","902,5304135699774","3,170979198376459","0,0","905,7013927683539","0,0","0,0"
2030-08-10 14:00:00,"0,0","0,0","0,0","0,0","0,0","889,4610435198389","3,170979198376459","0,0","892,6320227182154","0,0","0,0"
2030-08-10 15:00:00,"0,0","0,0","0,0","0,0","0,0","879,7629391525835","3,170979198376459","0,0","882,93391835096","0,0","0,0"
2030-08-10 16:00:00,"0,0","0,0","0,0","0,0","0,0","861,9874989943305","3,170979198376459","0,0","865,158478192707","0,0","0,0"
2030-08-10 17:00:00,"0,0","0,0","0,0","0,0","0,0","839,7369985770143","3,170979198376459","0,0","842,9079777753908","0,0","0,0"
2030-08-10 18:00:00,"0,0","0,0","0,0","0,0","0,0","824,5387879762793","3,170979198376459","0,0","827,7097671746558","0,0","0,0"
2030-08-10 19:00:00,"0,0","0,0","0,0","0,0","0,0","799,1424724449163","3,170979198376459","0,0","802,3134516432928","0,0","0,0"
2030-08-10 20:00:00,"0,0","0,0","0,0","0,0","0,0","735,3075351530778","3,170979198376459","0,0","738,4785143514542","0,0","0,0"
2030-08-10 21:00:00,"0,0","0,0","0,0","0,0","0,0","685,4626531986586","3,170979198376459","0,0","688,6336323970351","0,0","0,0"
2030-08-10 22:00:00,"0,0","0,0","0,0","0,0","0,0","597,02911360341","3,170979198376459","0,0","600,2000928017865","0,0","0,0"
2030-08-10 23:00:00,"0,0","0,0","0,0","0,0","0,0","508,10032268556483","3,170979198376459","0,0","511,2713018839413","0,0","0,0"
2030-08-11 00:00:00,"0,0","0,0","0,0","0,0","0,0","392,7660265300043","3,170979198376459","0,0","395,93700572838077","0,0","0,0"
2030-08-11 01:00:00,"0,0","0,0","0,0","0,0","0,0","388,7291025929587","3,170979198376459","0,0","391,9000817913352","0,0","0,0"
2030-08-11 02:00:00,"0,0","0,0","0,0","0,0","0,0","380,787444136426","3,170979198376459","0,0","383,9584233348025","0,0","0,0"
2030-08-11 03:00:00,"0,0","0,0","0,0","0,0","0,0","412,8832994707501","3,170979198376459","0,0","416,0542786691266","0,0","0,0"
