,"(('Import_Oel', 'Oel_Kraftstoffe'), 'flow')","(('Import_Synt', 'Oel_Kraftstoffe'), 'flow')","(('Oel_Kraftstoffe', 'Last_Oel_ges'), 'flow')","(('Oel_Kraftstoffe', 'Last_Verkehr_ges'), 'flow')","(('Oel_Kraftstoffe', 'Materialbedarf_Oel'), 'flow')","(('Oel_Kraftstoffe', 'excess_b_oel_kraftstoffe'), 'flow')","(('PtL', 'Oel_Kraftstoffe'), 'flow')"
2030-06-11 20:00:00,"1191,7847173057075","0,0","91,64795159419492","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-11 21:00:00,"1187,8981767305127","0,0","87,76141101899988","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-11 22:00:00,"1175,4572332019222","0,0","75,32046749040963","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-11 23:00:00,"1156,1650594066284","0,0","56,028293695115835","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 00:00:00,"1145,1962753754888","0,0","45,059509663976044","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 01:00:00,"1146,622359933313","0,0","46,48559422180031","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 02:00:00,"1154,9627842336563","0,0","54,82601852214351","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 03:00:00,"1155,8709458917579","0,0","55,73418018024513","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 04:00:00,"1182,6630469269633","0,0","82,52628121545047","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 05:00:00,"1212,5346513547781","0,0","112,39788564326548","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 06:00:00,"1214,5585141791998","0,0","114,42174846768714","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 07:00:00,"1213,5337279254736","0,0","113,3969622139609","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 08:00:00,"1189,8402079002637","0,0","89,70344218875113","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 09:00:00,"1181,3209550076938","0,0","81,1841892961812","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 10:00:00,"1177,4927338988557","0,0","77,3559681873431","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 11:00:00,"1170,9024065727422","0,0","70,76564086122956","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 12:00:00,"1170,6311990220402","0,0","70,49443331052744","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 13:00:00,"1165,522358753225","0,0","65,38559304171241","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 14:00:00,"1162,1975893609813","0,0","62,06082364946853","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 15:00:00,"1159,4592872254584","0,0","59,322521513945716","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 16:00:00,"1160,6674768279356","0,0","60,530711116422886","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 17:00:00,"1168,302192701112","0,0","68,1654269895995","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 18:00:00,"1175,3615211478584","0,0","75,22475543634569","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 19:00:00,"1176,4393403091192","0,0","76,30257459760661","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 20:00:00,"1186,829696059893","0,0","86,6929303483804","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 21:00:00,"1189,4590168681414","0,0","89,3222511566286","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 22:00:00,"1173,1560742569611","0,0","73,01930854544841","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-12 23:00:00,"1157,9199805126548","0,0","57,78321480114214","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 00:00:00,"1156,307456243557","0,0","56,17069053204426","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 01:00:00,"1156,8331648004935","0,0","56,69639908898073","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 02:00:00,"1155,2035925805646","0,0","55,06682686905199","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 03:00:00,"1162,1248006893672","0,0","61,98803497785453","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 04:00:00,"1191,3289170906917","0,0","91,19215137917905","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 05:00:00,"1236,7460191597768","0,0","136,60925344826413","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 06:00:00,"1256,469015454936","0,0","156,33224974342335","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 07:00:00,"1257,7694284010142","0,0","157,63266268950167","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 08:00:00,"1234,5050100479677","0,0","134,36824433645512","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 09:00:00,"1226,579803520138","0,0","126,44303780862538","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 10:00:00,"1220,617125273818","0,0","120,48035956230515","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 11:00:00,"1211,6835562759993","0,0","111,54679056448668","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 12:00:00,"1211,867299441644","0,0","111,73053373013127","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 13:00:00,"1203,7506417473546","0,0","103,61387603584186","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 14:00:00,"1200,176137795323","0,0","100,03937208381043","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 15:00:00,"1197,7766800936633","0,0","97,63991438215074","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 16:00:00,"1194,0416042198297","0,0","93,90483850831694","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 17:00:00,"1195,6290975126462","0,0","95,49233180113356","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 18:00:00,"1202,679939319623","0,0","102,54317360811031","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 19:00:00,"1209,0084618765225","0,0","108,87169616500975","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 20:00:00,"1209,1201701358614","0,0","108,98340442434872","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 21:00:00,"1200,613437671542","0,0","100,47667196002922","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 22:00:00,"1185,0394007511852","0,0","84,90263503967265","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-13 23:00:00,"1168,9405582576794","0,0","68,80379254616668","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 00:00:00,"1142,7112078362677","0,0","42,57444212475517","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 01:00:00,"1142,9014963742554","0,0","42,76473066274289","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 02:00:00,"1141,6363289553808","0,0","41,499563243868266","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 03:00:00,"1146,6040951394777","0,0","46,467329427965055","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 04:00:00,"1168,15439423953","0,0","68,01762852801717","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 05:00:00,"1199,6226633431447","0,0","99,48589763163213","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 06:00:00,"1214,0861351023168","0,0","113,9493693908042","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 07:00:00,"1215,6031414228125","0,0","115,46637571129989","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 08:00:00,"1201,200462838707","0,0","101,06369712719433","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 09:00:00,"1196,3625140820752","0,0","96,22574837056251","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 10:00:00,"1192,3568042426705","0,0","92,22003853115777","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 11:00:00,"1186,6658598234897","0,0","86,52909411197706","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 12:00:00,"1186,732853312413","0,0","86,59608760090035","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 13:00:00,"1181,3370111367265","0,0","81,20024542521384","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 14:00:00,"1179,1379071567953","0,0","79,00114144528257","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 15:00:00,"1177,2049580165851","0,0","77,06819230507251","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 16:00:00,"1174,5075156486498","0,0","74,37074993713716","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 17:00:00,"1174,9303503889967","0,0","74,79358467748406","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 18:00:00,"1178,7139444076363","0,0","78,5771786961235","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 19:00:00,"1181,7261272546552","0,0","81,58936154314256","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 20:00:00,"1180,594035204506","0,0","80,4572694929935","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 21:00:00,"1174,5616308984654","0,0","74,42486518695267","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 22:00:00,"1163,3621724242296","0,0","63,22540671271684","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-14 23:00:00,"1151,6251735233204","0,0","51,48840781180772","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 00:00:00,"1139,2438233750843","0,0","39,10705766357161","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 01:00:00,"1139,3635303696242","0,0","39,22676465811162","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 02:00:00,"1138,2049032081839","0,0","38,06813749667111","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 03:00:00,"1142,7039961267549","0,0","42,56723041524232","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 04:00:00,"1162,2615852574459","0,0","62,1248195459332","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 05:00:00,"1190,2785323553214","0,0","90,14176664380864","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 06:00:00,"1203,462495217841","0,0","103,32572950632829","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 07:00:00,"1205,0756833382454","0,0","104,93891762673275","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 08:00:00,"1192,7487791012536","0,0","92,61201338974084","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 09:00:00,"1188,6149224597768","0,0","88,47815674826408","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 10:00:00,"1185,1127863578442","0,0","84,97602064633168","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 11:00:00,"1180,18726279075","0,0","80,05049707923735","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 12:00:00,"1180,234136598945","0,0","80,09737088743233","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 13:00:00,"1175,5236773965007","0,0","75,38691168498795","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 14:00:00,"1173,63814389448","0,0","73,50137818296739","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 15:00:00,"1171,8486435271311","0,0","71,71187781561838","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 16:00:00,"1169,3707060509344","0,0","69,23394033942171","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 17:00:00,"1169,495531704143","0,0","69,35876599263051","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 18:00:00,"1172,4864085402342","0,0","72,3496428287215","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 19:00:00,"1174,7050669005146","0,0","74,56830118900191","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 20:00:00,"1173,2410216337091","0,0","73,10425592219636","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 21:00:00,"1167,7678901881009","0,0","67,63112447658827","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 22:00:00,"1157,6915417249893","0,0","57,55477601347651","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-15 23:00:00,"1147,159507769939","0,0","47,02274205842639","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 00:00:00,"1140,1362700847692","0,0","39,99950437325667","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 01:00:00,"1140,2722098180095","0,0","40,13544410649696","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 02:00:00,"1139,084549654467","0,0","38,94778394295439","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 03:00:00,"1143,7025016521661","0,0","43,565735940653425","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 04:00:00,"1163,77810636709","0,0","63,641340655577395","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 05:00:00,"1192,6731534161709","0,0","92,53638770465818","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 06:00:00,"1206,178535024605","0,0","106,0417693130924","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 07:00:00,"1207,7628326401577","0,0","107,62606692864514","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 08:00:00,"1194,920388411118","0,0","94,78362269960539","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 09:00:00,"1190,6148297832049","0,0","90,47806407169227","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 10:00:00,"1186,982547047512","0,0","86,84578133599942","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 11:00:00,"1181,8645032200045","0,0","81,72773750849174","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 12:00:00,"1181,9163085896066","0,0","81,77954287809388","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 13:00:00,"1177,0298400486195","0,0","76,89307433710684","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 14:00:00,"1175,0674910731852","0,0","74,93072536167264","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 15:00:00,"1173,2386469255207","0,0","73,10188121400802","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 16:00:00,"1170,7094470937448","0,0","70,57268138223199","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 17:00:00,"1170,9102198845471","0,0","70,77345417303442","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 18:00:00,"1174,1016892119262","0,0","73,9649235004135","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 19:00:00,"1176,5185794528963","0,0","76,38181374138362","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 20:00:00,"1175,1428271203565","0,0","75,00606140884392","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 21:00:00,"1169,5323584982514","0,0","69,39559278673866","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 22:00:00,"1159,1654288059271","0,0","59,028663094414455","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-16 23:00:00,"1148,314465860493","0,0","48,17770014898042","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 00:00:00,"1150,9935777135468","0,0","50,856812002034204","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 01:00:00,"1151,386209037123","0,0","51,24944332561051","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 02:00:00,"1149,8946995619187","0,0","49,75793385040613","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 03:00:00,"1156,0461590325378","0,0","55,90939332102526","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 04:00:00,"1182,2690519364942","0,0","82,13228622498156","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 05:00:00,"1222,211561615577","0,0","122,07479590406429","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 06:00:00,"1239,8661710942517","0,0","139,72940538273897","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 07:00:00,"1241,2411740483803","0,0","141,10440833686764","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 08:00:00,"1221,479036250216","0,0","121,34227053870339","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 09:00:00,"1214,7791532862173","0,0","114,64238757470463","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 10:00:00,"1209,580158950001","0,0","109,44339323848831","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 11:00:00,"1201,9271099522477","0,0","101,79034424073504","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 12:00:00,"1202,062209122091","0,0","101,92544341057831","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 13:00:00,"1195,012474603612","0,0","94,87570889209918","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 14:00:00,"1191,982191078612","0,0","91,84542536709944","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 15:00:00,"1189,7597328442323","0,0","89,62296713271951","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 16:00:00,"1186,4403927810192","0,0","86,30362706950663","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 17:00:00,"1187,5733088992831","0,0","87,43654318777045","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 18:00:00,"1193,3387604467598","0,0","93,20199473524711","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 19:00:00,"1198,3595887363915","0,0","98,22282302487886","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 20:00:00,"1197,987388472257","0,0","97,85062276074427","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 21:00:00,"1190,463974225055","0,0","90,32720851354213","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 22:00:00,"1176,5981849932261","0,0","76,46141928171336","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-17 23:00:00,"1162,1838405036438","0,0","62,04707479213115","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 00:00:00,"1158,2493239884739","0,0","58,11255827696125","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 01:00:00,"1155,7382296856192","0,0","55,60146397410665","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 02:00:00,"1149,3398088513986","0,0","49,20304313988596","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 03:00:00,"1155,980140694128","0,0","55,84337498261533","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 04:00:00,"1177,971949072532","0,0","77,83518336101933","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 05:00:00,"1203,9341546271962","0,0","103,79738891568348","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 06:00:00,"1220,2834178847668","0,0","120,14665217325411","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 07:00:00,"1214,7546197279523","0,0","114,61785401643962","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 08:00:00,"1208,467589857307","0,0","108,33082414579451","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 09:00:00,"1201,3305953464467","0,0","101,19382963493399","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 10:00:00,"1204,3854872319382","0,0","104,24872152042562","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 11:00:00,"1188,8968106685415","0,0","88,7600449570289","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 12:00:00,"1187,2327855192727","0,0","87,09601980776013","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 13:00:00,"1182,0476670734233","0,0","81,91090136191066","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 14:00:00,"1184,7605301916","0,0","84,62376448008743","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 15:00:00,"1179,4553549200712","0,0","79,3185892085585","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 16:00:00,"1176,9634402410034","0,0","76,8266745294907","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 17:00:00,"1174,5075815837508","0,0","74,37081587223817","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 18:00:00,"1170,900941864558","0,0","70,76417615304537","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 19:00:00,"1178,951416547012","0,0","78,81465083549935","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 20:00:00,"1180,6668047102723","0,0","80,53003899875975","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 21:00:00,"1180,203129128019","0,0","80,06636341650635","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 22:00:00,"1168,8462954232855","0,0","68,7095297117728","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-18 23:00:00,"1150,875190796253","0,0","50,738425084740314","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 00:00:00,"1167,5307900699386","0,0","67,39402435842582","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 01:00:00,"1169,0442123009702","0,0","68,90744658945749","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 02:00:00,"1172,869344939205","0,0","72,73257922769213","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 03:00:00,"1184,0398741343845","0,0","83,90310842287192","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 04:00:00,"1225,6922835257262","0,0","125,55551781421357","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 05:00:00,"1271,9324368461712","0,0","171,7956711346585","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 06:00:00,"1255,6026304571305","0,0","155,46586474561786","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 07:00:00,"1264,3645224881873","0,0","164,22775677667465","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 08:00:00,"1243,57682918879","0,0","143,4400634772774","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 09:00:00,"1225,0647449953133","0,0","124,92797928380065","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 10:00:00,"1220,0515958040116","0,0","119,91483009249899","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 11:00:00,"1210,8607975018713","0,0","110,72403179035851","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 12:00:00,"1209,8542755879396","0,0","109,71750987642699","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 13:00:00,"1201,6822476881637","0,0","101,54548197665096","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 14:00:00,"1200,4973937010993","0,0","100,36062798958662","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 15:00:00,"1197,5137041790692","0,0","97,37693846755666","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 16:00:00,"1205,0442670781786","0,0","104,90750136666585","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 17:00:00,"1208,9868580130153","0,0","108,85009230150263","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 18:00:00,"1217,8495844107945","0,0","117,7128186992819","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 19:00:00,"1222,7699174815973","0,0","122,63315177008454","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 20:00:00,"1224,0498378276236","0,0","123,91307211611101","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 21:00:00,"1223,3209409549431","0,0","123,18417524343035","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 22:00:00,"1203,371767628237","0,0","103,23500191672433","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-19 23:00:00,"1182,3976063658472","0,0","82,2608406543346","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 00:00:00,"1171,7862402509918","0,0","71,64947453947912","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 01:00:00,"1172,2975486401765","0,0","72,16078292866375","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 02:00:00,"1175,4350540048938","0,0","75,29828829338112","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 03:00:00,"1182,5594975066588","0,0","82,42273179514615","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 04:00:00,"1208,4231438900322","0,0","108,28637817851958","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 05:00:00,"1259,1801179631143","0,0","159,04335225160168","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 06:00:00,"1291,307206686833","0,0","191,17044097532033","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 07:00:00,"1290,2556924982594","0,0","190,11892678674664","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 08:00:00,"1275,700101994566","0,0","175,56333628305327","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 09:00:00,"1263,7899795664523","0,0","163,6532138549396","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 10:00:00,"1251,504729413553","0,0","151,36796370204024","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 11:00:00,"1243,9430077416737","0,0","143,8062420301611","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 12:00:00,"1238,9161267645998","0,0","138,77936105308714","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 13:00:00,"1234,7523219023635","0,0","134,61555619085078","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 14:00:00,"1228,4867618130859","0,0","128,3499961015731","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 15:00:00,"1227,6135161682312","0,0","127,47675045671839","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 16:00:00,"1227,704751143642","0,0","127,56798543212926","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 17:00:00,"1228,932795738708","0,0","128,79603002719523","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 18:00:00,"1235,7095786982636","0,0","135,572812986751","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 19:00:00,"1242,0310905632061","0,0","141,89432485169348","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 20:00:00,"1236,849301560006","0,0","136,71253584849347","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 21:00:00,"1229,7148125601504","0,0","129,5780468486377","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 22:00:00,"1207,9941122007472","0,0","107,85734648923459","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-20 23:00:00,"1183,0253811079695","0,0","82,88861539645669","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 00:00:00,"1147,2421644635838","0,0","47,10539875207105","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 01:00:00,"1147,5377317584282","0,0","47,400966046915606","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 02:00:00,"1146,141000085305","0,0","46,00423437379243","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 03:00:00,"1151,7442709915865","0,0","51,60750528007379","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 04:00:00,"1175,8693040439146","0,0","75,73253833240183","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 05:00:00,"1211,9261761799987","0,0","111,78941046848593","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 06:00:00,"1228,1089938167963","0,0","127,97222810528376","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 07:00:00,"1229,5282650309753","0,0","129,39149931946247","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 08:00:00,"1212,277065019013","0,0","112,14029930750019","970,1266185780778","130,0101471334348","0,0","0,0"
2030-06-21 09:00:00,"1206,4585725249526","0,0","106,3218068134399","970,1266185780778","130,0101471334348","0,0","0,0"
