,"(('BioTransformer', 'Festbrennstoffe'), 'flow')","(('Festbrennstoffe', 'Last_Biomasse_ges'), 'flow')","(('Import_Braunkohle', 'Festbrennstoffe'), 'flow')","(('Import_Steinkohle', 'Festbrennstoffe'), 'flow')"
2030-01-11 04:00:00,"1093,898916282537","1141,3125784544725","0,0","47,4136621719356"
2030-01-11 05:00:00,"1444,1495926209823","1491,5632547929179","0,0","47,4136621719356"
2030-01-11 06:00:00,"1677,6219951214919","1725,0356572934274","0,0","47,4136621719356"
2030-01-11 07:00:00,"1785,2261665194349","1832,6398286913704","0,0","47,4136621719356"
2030-01-11 08:00:00,"1812,9584619905597","1860,3721241624953","0,0","47,4136621719356"
2030-01-11 09:00:00,"1793,8654939160497","1841,2791560879853","0,0","47,4136621719356"
2030-01-11 10:00:00,"1737,987506133554","1785,4011683054896","0,0","47,4136621719356"
2030-01-11 11:00:00,"1700,7259536807771","1748,1396158527127","0,0","47,4136621719356"
2030-01-11 12:00:00,"1645,3516074611084","1692,765269633044","0,0","47,4136621719356"
2030-01-11 13:00:00,"1572,918363821635","1620,3320259935706","0,0","47,4136621719356"
2030-01-11 14:00:00,"1576,2944737758678","1623,7081359478034","0,0","47,4136621719356"
2030-01-11 15:00:00,"1528,1263913134337","1575,5400534853693","0,0","47,4136621719356"
2030-01-11 16:00:00,"1502,2097080275482","1549,6233701994838","0,0","47,4136621719356"
2030-01-11 17:00:00,"1484,942656001066","1532,3563181730017","0,0","47,4136621719356"
2030-01-11 18:00:00,"1426,32057763745","1473,7342398093856","0,0","47,4136621719356"
2030-01-11 19:00:00,"1330,5594639422013","1377,973126114137","0,0","47,4136621719356"
2030-01-11 20:00:00,"1228,2276697546433","1275,641331926579","0,0","47,4136621719356"
2030-01-11 21:00:00,"1141,8151618546278","1189,2288240265634","0,0","47,4136621719356"
2030-01-11 22:00:00,"1049,4713061751293","1096,8849683470648","0,0","47,4136621719356"
2030-01-11 23:00:00,"927,1655751731466","974,5792373450822","0,0","47,4136621719356"
2030-01-12 00:00:00,"686,3196537642921","733,7333159362277","0,0","47,4136621719356"
2030-01-12 01:00:00,"702,2417397753582","749,6554019472937","0,0","47,4136621719356"
2030-01-12 02:00:00,"720,3097505954263","767,7234127673619","0,0","47,4136621719356"
2030-01-12 03:00:00,"757,2580185339218","804,6716807058574","0,0","47,4136621719356"
2030-01-12 04:00:00,"895,8726410158395","943,286303187775","0,0","47,4136621719356"
2030-01-12 05:00:00,"1171,166503050588","1218,5801652225236","0,0","47,4136621719356"
2030-01-12 06:00:00,"1353,779393460353","1401,1930556322886","0,0","47,4136621719356"
2030-01-12 07:00:00,"1449,763910212001","1497,1775723839366","0,0","47,4136621719356"
2030-01-12 08:00:00,"1466,0173418088846","1513,4310039808202","0,0","47,4136621719356"
2030-01-12 09:00:00,"1432,8462457049734","1480,259907876909","0,0","47,4136621719356"
